id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
701	Businesses selling pleasure boats often have a sail.	"{""source"":""claude"",""original_id"":""43620"",""pun"":""Le marchand de bateaux a fait une remise exceptionnelle. Normal : il avait besoin de se renflouer !""}"	"{""source"":""gemini"",""original_id"":""38554"",""pun"":""Les vendeurs de voiliers font toujours de bonnes affaires car ils ont le vent en poupe.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vendeurs de bateaux de plaisance font souvent de belles remises à l'eau.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vendeurs de voiliers adorent les soldes : ça leur met le vent dans les voiles.""}"	"[{""source"":""claude"",""original_id"":""43620"",""pun"":""Le marchand de bateaux a fait une remise exceptionnelle. Normal : il avait besoin de se renflouer !"",""id"":83857},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vendeurs de voiliers adorent les soldes : ça leur met le vent dans les voiles."",""id"":22943},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vendeurs de bateaux de plaisance font souvent de belles remises à l'eau."",""id"":66130},{""source"":""gemini"",""original_id"":""38554"",""pun"":""Les vendeurs de voiliers font toujours de bonnes affaires car ils ont le vent en poupe."",""id"":82901}]"	"{""comedian"":[66130,83857,22943,82901],""pun_expert"":[66130,83857,22943,82901],""editor"":[83857,82901,22943,66130],""translator"":[66130,83857,22943,82901]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
702	But under no circumstances can you chase after him. Eh, why's that? You don't want to get involved in any monkey business, right!?	"{""source"":""claude"",""original_id"":""61800"",""pun"":""— Pourquoi je ne peux pas le suivre ? — Tu veux vraiment que cette histoire finisse en chimpanzeries ?""}"	"{""source"":""gemini"",""original_id"":""79465"",""pun"":""Il ne faut jamais prêter d'argent à un singe, car c'est un vrai pro de la monnaie de singe.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mais tu ne dois sous aucun prétexte lui courir après. Hein, pourquoi ça ? Tu n'as pas envie d'être mêlé à des singeries, pas vrai ?!""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Hors de question de courir après ce singe : je ne veux pas me retrouver mêlé à ses singeries.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mais tu ne dois sous aucun prétexte lui courir après. Hein, pourquoi ça ? Tu n'as pas envie d'être mêlé à des singeries, pas vrai ?!"",""id"":98204},{""source"":""claude"",""original_id"":""61800"",""pun"":""— Pourquoi je ne peux pas le suivre ? — Tu veux vraiment que cette histoire finisse en chimpanzeries ?"",""id"":71870},{""source"":""gemini"",""original_id"":""79465"",""pun"":""Il ne faut jamais prêter d'argent à un singe, car c'est un vrai pro de la monnaie de singe."",""id"":94847},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Hors de question de courir après ce singe : je ne veux pas me retrouver mêlé à ses singeries."",""id"":77541}]"	"{""comedian"":[71870,94847,77541,98204],""pun_expert"":[94847,71870,77541,98204],""editor"":[77541,94847,71870,98204],""translator"":[98204,71870,77541,94847]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
703	By yourself you're in the right. In a group you're in the throng.	"{""source"":""claude"",""original_id"":""88615"",""pun"":""Tout seul, c'est juste. En groupe, c'est une faute de foule.""}"	"{""source"":""gemini"",""original_id"":""23889"",""pun"":""Un homme seul est un sage ; une foule, c'est un faux-rhum.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Seul, tu es dans le vrai. En groupe, tu es à la masse.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Se tromper tout seul, c’est une faute ; se tromper à mille, c’est une foule.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Se tromper tout seul, c’est une faute ; se tromper à mille, c’est une foule."",""id"":76463},{""source"":""gemini"",""original_id"":""23889"",""pun"":""Un homme seul est un sage ; une foule, c'est un faux-rhum."",""id"":18061},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Seul, tu es dans le vrai. En groupe, tu es à la masse."",""id"":18688},{""source"":""claude"",""original_id"":""88615"",""pun"":""Tout seul, c'est juste. En groupe, c'est une faute de foule."",""id"":38266}]"	"{""comedian"":[18688,18061,38266,76463],""pun_expert"":[18688,18061,38266,76463],""editor"":[18688,76463,38266,18061],""translator"":[18688,38266,18061,76463]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
704	Byte-ing humor can be found reading jokes online.	"{""source"":""claude"",""original_id"":""30877"",""pun"":""Les blagues sur Internet sont toujours mordantes — normal, elles sont pleines de bits acérés.""}"	"{""source"":""gemini"",""original_id"":""18341"",""pun"":""Les serveurs web sont très polis, ils passent leur temps à vous rendre service.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les blagues d'informaticiens m'en bouchent parfois un octet !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sur le Net, les meilleures vannes ont un humour bitant : elles mordent en binaire.""}"	"[{""source"":""claude"",""original_id"":""30877"",""pun"":""Les blagues sur Internet sont toujours mordantes — normal, elles sont pleines de bits acérés."",""id"":56638},{""source"":""gemini"",""original_id"":""18341"",""pun"":""Les serveurs web sont très polis, ils passent leur temps à vous rendre service."",""id"":62647},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sur le Net, les meilleures vannes ont un humour bitant : elles mordent en binaire."",""id"":23070},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les blagues d'informaticiens m'en bouchent parfois un octet !"",""id"":46804}]"	"{""comedian"":[46804,62647,56638,23070],""pun_expert"":[46804,62647,56638,23070],""editor"":[62647,46804,56638,23070],""translator"":[56638,23070,46804,62647]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
705	Cecily: Miss Prism says that all good looks are a snare. Algernon: They are a snare that every sensible man would like to be caught in.	"{""source"":""claude"",""original_id"":""56315"",""pun"":""Son allure était un vrai piège à hommes. Le pire, c'est que le panneau était visible de loin, et que j'y suis quand même allé en courant.""}"	"{""source"":""gemini"",""original_id"":""99250"",""pun"":""- Les belles femmes sont des filets. - C'est pour ça que je finis toujours en queue de poisson.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""On dit que la beauté est un piège, mais c'est bien le seul dans lequel tout homme sensé rêverait de se faire prendre.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les charmes sont des pièges où tout homme sensé rêve de se laisser prendre.""}"	"[{""source"":""claude"",""original_id"":""56315"",""pun"":""Son allure était un vrai piège à hommes. Le pire, c'est que le panneau était visible de loin, et que j'y suis quand même allé en courant."",""id"":19753},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""On dit que la beauté est un piège, mais c'est bien le seul dans lequel tout homme sensé rêverait de se faire prendre."",""id"":86514},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les charmes sont des pièges où tout homme sensé rêve de se laisser prendre."",""id"":31145},{""source"":""gemini"",""original_id"":""99250"",""pun"":""- Les belles femmes sont des filets. - C'est pour ça que je finis toujours en queue de poisson."",""id"":19308}]"	"{""comedian"":[19308,86514,19753,31145],""pun_expert"":[19308,19753,86514,31145],""editor"":[86514,31145,19753,19308],""translator"":[86514,31145,19308,19753]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
706	Cecily: Well, I am really only eighteen, but I always admit to twenty when I go to evening parties. Lady Bra: You are perfectly right in making some slight alteration. Indeed, no woman should ever be quite accurate about her age. It looks so calculating...	"{""source"":""claude"",""original_id"":""21316"",""pun"":""Une femme qui dit son âge exact ? C'est une femme qui compte trop. Et personne n'aime les femmes qui comptent trop.""}"	"{""source"":""gemini"",""original_id"":""39570"",""pun"":""Elle ne soustrait jamais rien à son âge, c'est une femme sans retenue.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une femme ne devrait jamais donner son âge exact, ça fait trop calculatrice.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Arrondissez toujours votre âge en soirée : une femme trop précise passe vite pour une calculatrice.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une femme ne devrait jamais donner son âge exact, ça fait trop calculatrice."",""id"":47936},{""source"":""gemini"",""original_id"":""39570"",""pun"":""Elle ne soustrait jamais rien à son âge, c'est une femme sans retenue."",""id"":34070},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Arrondissez toujours votre âge en soirée : une femme trop précise passe vite pour une calculatrice."",""id"":52393},{""source"":""claude"",""original_id"":""21316"",""pun"":""Une femme qui dit son âge exact ? C'est une femme qui compte trop. Et personne n'aime les femmes qui comptent trop."",""id"":93158}]"	"{""comedian"":[47936,34070,52393,93158],""pun_expert"":[34070,47936,52393,93158],""editor"":[47936,34070,52393,93158],""translator"":[47936,52393,34070,93158]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
707	Crossword. I guess it's an apt name. Those words make me cross!	"{""source"":""claude"",""original_id"":""61282"",""pun"":""Les mots croisés ? Nom bien choisi. Ces mots me croisent vraiment !""}"	"{""source"":""gemini"",""original_id"":""29041"",""pun"":""J'ai arrêté les mots fléchés. Ça me lançait des piques.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les mots croisés portent bien leur nom : cette grille m'énerve tellement qu'on va finir par avoir des mots !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les mots croisés, chez moi, ça finit toujours en gros mots.""}"	"[{""source"":""claude"",""original_id"":""61282"",""pun"":""Les mots croisés ? Nom bien choisi. Ces mots me croisent vraiment !"",""id"":75596},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les mots croisés, chez moi, ça finit toujours en gros mots."",""id"":66803},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les mots croisés portent bien leur nom : cette grille m'énerve tellement qu'on va finir par avoir des mots !"",""id"":22918},{""source"":""gemini"",""original_id"":""29041"",""pun"":""J'ai arrêté les mots fléchés. Ça me lançait des piques."",""id"":46465}]"	"{""comedian"":[46465,66803,22918,75596],""pun_expert"":[46465,22918,66803,75596],""editor"":[66803,46465,22918,75596],""translator"":[22918,66803,46465,75596]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
708	Camille relocated to Little Italy: They made her a cougher	"{""source"":""claude"",""original_id"":""59255"",""pun"":""Camille a déménagé à Little Italy. Ils lui ont proposé une offre qu'elle ne pouvait pas tousser.""}"	"{""source"":""gemini"",""original_id"":""47857"",""pun"":""Dans la mafia, quand on attrape une angine, on ne voit pas un docteur, on voit un ORL-capone.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quand Camille a rejoint la mafia de Little Italy, ils ont fait d'elle une vraie tousseuse à gages.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Depuis que Camille a rejoint la mafia de Little Italy, c’est devenue une tousseuse à gages.""}"	"[{""source"":""gemini"",""original_id"":""47857"",""pun"":""Dans la mafia, quand on attrape une angine, on ne voit pas un docteur, on voit un ORL-capone."",""id"":59090},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quand Camille a rejoint la mafia de Little Italy, ils ont fait d'elle une vraie tousseuse à gages."",""id"":85689},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Depuis que Camille a rejoint la mafia de Little Italy, c’est devenue une tousseuse à gages."",""id"":96732},{""source"":""claude"",""original_id"":""59255"",""pun"":""Camille a déménagé à Little Italy. Ils lui ont proposé une offre qu'elle ne pouvait pas tousser."",""id"":68777}]"	"{""comedian"":[59090,85689,96732,68777],""pun_expert"":[59090,85689,96732,68777],""editor"":[59090,85689,96732,68777],""translator"":[85689,96732,68777,59090]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
709	Camille relocated to Little Italy: They made her a cougher; she couldn't refuse	"{""source"":""claude"",""original_id"":""61106"",""pun"":""Camille a déménagé en Sicile. La mafia lui a fait une offre qu'elle ne pouvait pas tousser.""}"	"{""source"":""gemini"",""original_id"":""41854"",""pun"":""Comment appelle-t-on un mafieux qui a la grippe ? Un 'rhume' de main.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""En pleine épidémie, la mafia ne recrute plus d'assassins, mais de redoutables tousseurs à gages.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""À Little Italy, le parrain a fait de Camille une tousseuse à gages : une quinte qu’elle ne pouvait pas refuser.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""En pleine épidémie, la mafia ne recrute plus d'assassins, mais de redoutables tousseurs à gages."",""id"":81732},{""source"":""gemini"",""original_id"":""41854"",""pun"":""Comment appelle-t-on un mafieux qui a la grippe ? Un 'rhume' de main."",""id"":78727},{""source"":""gpt_single"",""original_id"":"""",""pun"":""À Little Italy, le parrain a fait de Camille une tousseuse à gages : une quinte qu’elle ne pouvait pas refuser."",""id"":27970},{""source"":""claude"",""original_id"":""61106"",""pun"":""Camille a déménagé en Sicile. La mafia lui a fait une offre qu'elle ne pouvait pas tousser."",""id"":56525}]"	"{""comedian"":[81732,78727,27970,56525],""pun_expert"":[27970,81732,78727,56525],""editor"":[81732,78727,27970,56525],""translator"":[27970,56525,81732,78727]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
710	Can February March? No, but April May.	"{""source"":""claude"",""original_id"":""80082"",""pun"":""Est-ce que l'hiver peut marcher ? Non, mais le printemps peut courir !""}"	"{""source"":""gemini"",""original_id"":""54747"",""pun"":""Pourquoi le calendrier est-il toujours fatigué ? Parce qu'il a fait trop de Mars.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Février peut-il courir ? Non, Mai il se met en Mars.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Février ne marche pas ; mars, lui, arrive à grands pas.""}"	"[{""source"":""claude"",""original_id"":""80082"",""pun"":""Est-ce que l'hiver peut marcher ? Non, mais le printemps peut courir !"",""id"":69735},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Février ne marche pas ; mars, lui, arrive à grands pas."",""id"":79270},{""source"":""gemini"",""original_id"":""54747"",""pun"":""Pourquoi le calendrier est-il toujours fatigué ? Parce qu'il a fait trop de Mars."",""id"":73909},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Février peut-il courir ? Non, Mai il se met en Mars."",""id"":56874}]"	"{""comedian"":[56874,73909,79270,69735],""pun_expert"":[56874,73909,79270,69735],""editor"":[79270,73909,69735,56874],""translator"":[56874,73909,79270,69735]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
