id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
1901	Jumping to conclusions is bad exercise	"{""source"":""claude"",""original_id"":""39435"",""pun"":""Sauter aux conclusions, c'est le seul sport où on peut se blesser en restant assis.""}"	"{""source"":""gemini"",""original_id"":""32329"",""pun"":""Tirer des conclusions hâtives est le seul sport où l'on perd sa crédibilité sans brûler de calories.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Sauter aux conclusions est une bien mauvaise gymnastique.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Tirer des conclusions hâtives, c’est un mauvais exercice : ça muscle les préjugés, pas le raisonnement.""}"	"[{""source"":""claude"",""original_id"":""39435"",""pun"":""Sauter aux conclusions, c'est le seul sport où on peut se blesser en restant assis."",""id"":61020},{""source"":""gemini"",""original_id"":""32329"",""pun"":""Tirer des conclusions hâtives est le seul sport où l'on perd sa crédibilité sans brûler de calories."",""id"":95833},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Tirer des conclusions hâtives, c’est un mauvais exercice : ça muscle les préjugés, pas le raisonnement."",""id"":14199},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Sauter aux conclusions est une bien mauvaise gymnastique."",""id"":47003}]"	"{""comedian"":[95833,14199,61020,47003],""pun_expert"":[14199,95833,47003,61020],""editor"":[14199,95833,47003,61020],""translator"":[14199,47003,95833,61020]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1902	Junior loved being a member of the wrestling team even though he was prone to lose.	"{""source"":""claude"",""original_id"":""62772"",""pun"":""Junior aimait la lutte : il était enclin à perdre, et souvent incliné aussi.""}"	"{""source"":""gemini"",""original_id"":""45269"",""pun"":""Il ne gagnait jamais, mais il était très porté sur la chose : surtout sur les épaules de son adversaire.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Junior adorait l'équipe de lutte, même s'il avait souvent tendance à se coucher.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Junior était très porté sur la lutte, surtout quand ses adversaires le portaient au tapis.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Junior était très porté sur la lutte, surtout quand ses adversaires le portaient au tapis."",""id"":85087},{""source"":""claude"",""original_id"":""62772"",""pun"":""Junior aimait la lutte : il était enclin à perdre, et souvent incliné aussi."",""id"":89856},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Junior adorait l'équipe de lutte, même s'il avait souvent tendance à se coucher."",""id"":83961},{""source"":""gemini"",""original_id"":""45269"",""pun"":""Il ne gagnait jamais, mais il était très porté sur la chose : surtout sur les épaules de son adversaire."",""id"":75776}]"	"{""comedian"":[83961,85087,89856,75776],""pun_expert"":[83961,89856,85087,75776],""editor"":[83961,85087,89856,75776],""translator"":[83961,89856,85087,75776]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1903	Just after thimbles were invented there was a shortage, so many people got stuck without one.	"{""source"":""claude"",""original_id"":""31391"",""pun"":""Quand les dés à coudre ont été inventés, il y en avait trop peu — beaucoup de couturières se sont retrouvées piquées au vif.""}"	"{""source"":""gemini"",""original_id"":""46335"",""pun"":""Le fabricant de dés à coudre a été arrêté : il s’était fait piquer tout son stock.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Lors de la grande pénurie de dés à coudre, beaucoup de couturiers ont pu toucher le problème du doigt.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le dé à coudre venait d’être inventé qu’il était déjà en rupture de stock : les couturières sans dé étaient piquées au vif.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Lors de la grande pénurie de dés à coudre, beaucoup de couturiers ont pu toucher le problème du doigt."",""id"":11404},{""source"":""claude"",""original_id"":""31391"",""pun"":""Quand les dés à coudre ont été inventés, il y en avait trop peu — beaucoup de couturières se sont retrouvées piquées au vif."",""id"":14201},{""source"":""gemini"",""original_id"":""46335"",""pun"":""Le fabricant de dés à coudre a été arrêté : il s’était fait piquer tout son stock."",""id"":28538},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le dé à coudre venait d’être inventé qu’il était déjà en rupture de stock : les couturières sans dé étaient piquées au vif."",""id"":95242}]"	"{""comedian"":[11404,14201,95242,28538],""pun_expert"":[11404,14201,95242,28538],""editor"":[11404,14201,95242,28538],""translator"":[95242,14201,11404,28538]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1904	Just because pews come in rows doesn't mean we should plant ourselves there	"{""source"":""claude"",""original_id"":""72651"",""pun"":""L'église aligne ses bancs en rang d'oignons — mais on n'est pas là pour faire de la culture.""}"	"{""source"":""gemini"",""original_id"":""82681"",""pun"":""Dans une église, on ne peut pas dire que les fidèles manquent d'allée-gresse.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce n'est pas parce que les bancs de l'église sont en rangs qu'il faut s'y planter.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les bancs d’église ont beau être en rangs, ce n’est pas une raison pour s’y planter.""}"	"[{""source"":""claude"",""original_id"":""72651"",""pun"":""L'église aligne ses bancs en rang d'oignons — mais on n'est pas là pour faire de la culture."",""id"":53520},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce n'est pas parce que les bancs de l'église sont en rangs qu'il faut s'y planter."",""id"":42728},{""source"":""gemini"",""original_id"":""82681"",""pun"":""Dans une église, on ne peut pas dire que les fidèles manquent d'allée-gresse."",""id"":97482},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les bancs d’église ont beau être en rangs, ce n’est pas une raison pour s’y planter."",""id"":95084}]"	"{""comedian"":[53520,95084,42728,97482],""pun_expert"":[53520,95084,42728,97482],""editor"":[95084,53520,42728,97482],""translator"":[42728,95084,53520,97482]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1905	Just pew it	"{""source"":""claude"",""original_id"":""60650"",""pun"":""Le banc de l'église lui a sauvé la mise — il appelle ça une action de grâce.""}"	"{""source"":""gemini"",""original_id"":""74595"",""pun"":""Le sport préféré des évêques ? Le crosse-fit.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""En matière d'action, l'église est le seul endroit où l'on t'encourage à rester sur le banc de touche.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""À l’église, avant de passer à l’action, fais ton banc d’essai.""}"	"[{""source"":""gemini"",""original_id"":""74595"",""pun"":""Le sport préféré des évêques ? Le crosse-fit."",""id"":41694},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""En matière d'action, l'église est le seul endroit où l'on t'encourage à rester sur le banc de touche."",""id"":11465},{""source"":""claude"",""original_id"":""60650"",""pun"":""Le banc de l'église lui a sauvé la mise — il appelle ça une action de grâce."",""id"":93570},{""source"":""gpt_single"",""original_id"":"""",""pun"":""À l’église, avant de passer à l’action, fais ton banc d’essai."",""id"":81756}]"	"{""comedian"":[41694,11465,81756,93570],""pun_expert"":[41694,81756,11465,93570],""editor"":[41694,11465,81756,93570],""translator"":[11465,41694,81756,93570]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1906	Just read a few facts about frogs. They were ribbiting.	"{""source"":""claude"",""original_id"":""17864"",""pun"":""J'ai lu des infos sur les grenouilles. C'était cro-assant !""}"	"{""source"":""gemini"",""original_id"":""23487"",""pun"":""Les grenouilles sont très polies, elles disent toujours 'Coâ-mment allez-vous ?'""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je viens de lire quelques faits sur les grenouilles. J'en suis resté coa !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai lu quelques infos sur les grenouilles : c’était croa-yablement passionnant.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai lu quelques infos sur les grenouilles : c’était croa-yablement passionnant."",""id"":25415},{""source"":""gemini"",""original_id"":""23487"",""pun"":""Les grenouilles sont très polies, elles disent toujours 'Coâ-mment allez-vous ?'"",""id"":91700},{""source"":""claude"",""original_id"":""17864"",""pun"":""J'ai lu des infos sur les grenouilles. C'était cro-assant !"",""id"":65033},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je viens de lire quelques faits sur les grenouilles. J'en suis resté coa !"",""id"":92550}]"	"{""comedian"":[92550,91700,25415,65033],""pun_expert"":[92550,91700,25415,65033],""editor"":[92550,91700,25415,65033],""translator"":[92550,25415,65033,91700]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1907	Just say cheese.	"{""source"":""claude"",""original_id"":""61270"",""pun"":""Ma photo de plateau de fromages a remporté un prix. Le jury a dit que j'avais su capturer la croûte de l'instant.""}"	"{""source"":""gemini"",""original_id"":""12698"",""pun"":""Quel est le fromage préféré des photographes ? Le Kiri, car tout le monde sourit.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour avoir de beaux sourires sur la photo, rien ne vaut un bon appareil à raclette.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour la photo, dites « camembert » : c’est le seul fromage qui vous demande de sourire en la fermant.""}"	"[{""source"":""gemini"",""original_id"":""12698"",""pun"":""Quel est le fromage préféré des photographes ? Le Kiri, car tout le monde sourit."",""id"":55004},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour avoir de beaux sourires sur la photo, rien ne vaut un bon appareil à raclette."",""id"":56378},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour la photo, dites « camembert » : c’est le seul fromage qui vous demande de sourire en la fermant."",""id"":14706},{""source"":""claude"",""original_id"":""61270"",""pun"":""Ma photo de plateau de fromages a remporté un prix. Le jury a dit que j'avais su capturer la croûte de l'instant."",""id"":95663}]"	"{""comedian"":[14706,56378,55004,95663],""pun_expert"":[55004,14706,56378,95663],""editor"":[56378,14706,55004,95663],""translator"":[14706,55004,56378,95663]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1908	Karin Viard, the actress who never play-acts	"{""source"":""claude"",""original_id"":""32580"",""pun"":""Karin Viard, l'actrice qui ne joue jamais la comédie.""}"	"{""source"":""gemini"",""original_id"":""32908"",""pun"":""Karin ne joue jamais la comédie, elle est simplement Viard-itable.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Karin Viard, l'actrice qui ne joue jamais la comédie.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Karin Viard joue dans des comédies, mais elle ne fait jamais la comédie.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Karin Viard joue dans des comédies, mais elle ne fait jamais la comédie."",""id"":16417},{""source"":""gemini"",""original_id"":""32908"",""pun"":""Karin ne joue jamais la comédie, elle est simplement Viard-itable."",""id"":36411},{""source"":""claude"",""original_id"":""32580"",""pun"":""Karin Viard, l'actrice qui ne joue jamais la comédie."",""id"":73309},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Karin Viard, l'actrice qui ne joue jamais la comédie."",""id"":61524}]"	"{""comedian"":[36411,16417,73309,61524],""pun_expert"":[36411,16417,73309,61524],""editor"":[73309,61524,16417,36411],""translator"":[73309,61524,16417,36411]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1909	Kenco Really Smooth. Everything we know about ground coffee in an instant.	"{""source"":""claude"",""original_id"":""53107"",""pun"":""Café instantané : on a pris le temps de supprimer le temps.""}"	"{""source"":""gemini"",""original_id"":""55813"",""pun"":""Nescafé : Pour ceux qui n'ont pas un grain de patience.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""L'équation du café parfait est enfin soluble.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Tout notre savoir-faire sur le café moulu devient instantanément instantané.""}"	"[{""source"":""claude"",""original_id"":""53107"",""pun"":""Café instantané : on a pris le temps de supprimer le temps."",""id"":16348},{""source"":""gemini"",""original_id"":""55813"",""pun"":""Nescafé : Pour ceux qui n'ont pas un grain de patience."",""id"":23245},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""L'équation du café parfait est enfin soluble."",""id"":51143},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Tout notre savoir-faire sur le café moulu devient instantanément instantané."",""id"":84332}]"	"{""comedian"":[23245,51143,16348,84332],""pun_expert"":[51143,23245,16348,84332],""editor"":[51143,23245,16348,84332],""translator"":[84332,51143,23245,16348]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
1910	Kennebunkport was George Bush's maine vacation spot.	"{""source"":""claude"",""original_id"":""11711"",""pun"":""Kennebunkport, c'était LA MAINE attraction de Bush — après tout, même les présidents ont besoin d'un PORT d'attache.""}"	"{""source"":""gemini"",""original_id"":""73552"",""pun"":""L'agent immobilier m'a dit que cette maison était Maine-tenant disponible.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour ses vacances à Kennebunkport, George Bush se retirait dans son doux Maine privé.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Kennebunkport, dans le Maine, menait la danse des vacances de George Bush.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour ses vacances à Kennebunkport, George Bush se retirait dans son doux Maine privé."",""id"":65766},{""source"":""claude"",""original_id"":""11711"",""pun"":""Kennebunkport, c'était LA MAINE attraction de Bush — après tout, même les présidents ont besoin d'un PORT d'attache."",""id"":10282},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Kennebunkport, dans le Maine, menait la danse des vacances de George Bush."",""id"":12846},{""source"":""gemini"",""original_id"":""73552"",""pun"":""L'agent immobilier m'a dit que cette maison était Maine-tenant disponible."",""id"":62025}]"	"{""comedian"":[65766,62025,10282,12846],""pun_expert"":[65766,62025,10282,12846],""editor"":[65766,12846,62025,10282],""translator"":[65766,10282,12846,62025]}"		gemini_pro	google/gemini-3.1-pro-preview	discriminator_run2_v2
