id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
2801	Some doting parents are son worshipers.				son	homophonic	['son', 'boy', 'male child', 'offspring']	['sun', 'solar', 'star', 'daylight']
2802	Some food for thought is only baloney				baloney	homographic	['nonsense', 'hogwash', 'bunkum', 'rubbish']	['bologna', 'sausage', 'deli meat', 'cold cut']
2803	Some foolish people gain by experience many perils of wisdom.				perils	homophonic	['dangers', 'hazards', 'risks', 'jeopardies']	['pearls', 'jewels', 'gems', 'beads']
2804	Some gas station owners are very self-serving.				self-serving	homographic	['selfish', 'egoistic', 'narcissistic', 'opportunistic']	['self-service', 'unattended', 'automatic-pump', 'customer-operated']
2805	Some horses cause their owners a lot of woe.				woe	homophonic	['misery', 'distress', 'sorrow', 'misfortune']	['whoa', 'stop', 'halt', 'cease']
2806	Some jokes get dated, other jokes get married.				dated	homographic	['old-fashioned', 'outmoded', 'obsolete', 'archaic']	['seeing someone', 'courting', 'socializing', 'going out with']
2807	Some mathematicians are reluctant to cosine a loan.				cosine	homophonic	['trigonometric function', 'ratio', 'math term']	['co-sign', 'endorse', 'guarantee', 'jointly sign']
2808	Some moss took a lichen to a tree.				lichen	homophonic	['moss', 'fungus', 'alga', 'organism']	['liking', 'fondness', 'attraction', 'affection']
2809	Some music stores are in a CD part of town.				CD	homophonic	['compact disc', 'digital audio disc', 'optical storage']	['seedy', 'sordid', 'shabby', 'disreputable', 'run-down']
2810	Some orchestra conductors make their mark in the world of opera. They were in the right aria at the right time.				aria	homophonic	['operatic solo', 'vocal piece', 'melody', 'song']	['area', 'location', 'region', 'place', 'vicinity']
2811	Some people don't have the Vegas idea of how to quit gambling.				Vegas	homophonic	['vagueest', 'unclear', 'indefinite', 'slightest']	['Las Vegas', 'Sin City', 'gambling destination']
2812	Some people find fire drills quite Alarming.				Alarming	homographic	['frightening', 'disturbing', 'scary', 'shocking', 'concerning']	['ringing', 'sounding a siren', 'emitting a warning signal', 'alerting']
2813	Some people go deep sea fishing for sailfish motives.				sailfish	homophonic	['Istiophorus', 'marlin', 'billfish', 'marine predator']	['selfish', 'egocentric', 'self-centered', 'narcissistic']
2814	Some people go into martial arts just for kicks.				kicks	homographic	['strikes with the foot', 'blows', 'kicking motions']	['fun', 'thrills', 'pleasure', 'excitement', 'amusement']
2815	Some people have to get up for work at the crank of dawn.				crank	homophonic	['crack', 'break', 'dawn']	['lever', 'handle', 'grump', 'eccentric']
