id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
801	Despite his immense success as a coffee seller he remained a grounded person.				grounded	homographic	['sensible', 'realistic', 'balanced', 'down-to-earth', 'level-headed']	['pulled', 'milled', 'crushed', 'granulated', 'processed']
802	Diabetics should not be allowed to have sweet dreams.				sweet	homographic	['sugary', 'saccharine', 'glucose-heavy']	['pleasant', 'wonderful', 'delightful']
803	Diamond prospectors have to use a good strata-gem.				strata-gem	homophonic	['strategy', 'plan', 'tactic', 'scheme', 'maneuver']	['stratagem', 'stratum', 'geological layer', 'gemstone', 'precious stone']
804	Did the electrician want to solve the problem? Yes, some would say it infused him.				infused	homophonic	['in', 'fused', 'melted together', 'blown a fuse']	['inspired', 'motivated', 'permeated', 'filled']
805	Did the reproducing amoeba get a splitting headache?				splitting	homographic	['dividing', 'reproducing', 'cleaving', 'separating', 'binary fission']	['severe', 'intense', 'throbbing', 'racking', 'agonizing']
806	Did you hear about that new drug that makes people angry? It's all the rage now.				rage	homographic	['fury', 'anger', 'wrath', 'outrage']	['fad', 'trend', 'craze', 'vogue']
807	Did you hear about that new drug that makes people angry? It's all the rage now.				rage	homographic	['anger', 'fury', 'wrath', 'outrage']	['fashion', 'trend', 'craze', 'vogue']
808	Did you hear about the bivalve they called in to interrogate for that big murder investigation? Apparently, he's clammed up.				clams	homographic	['bivalves', 'mollusks', 'shellfish']	['refused to speak', 'silent', 'secretive', 'uncommunicative']
809	Did you hear about the bread factory burning down? They say the business is toast.				toast	homographic	['sliced bread', 'browned bread', 'crispy bread']	['finished', 'destroyed', 'ruined', 'doomed']
810	Did you hear about the cheese factory that exploded in France? There was nothing but de brie.				de brie	homophonic	['debris', 'rubble', 'wreckage', 'remains', 'detritus']	['Brie cheese', 'French cheese', 'dairy product', 'soft-ripened cheese']
811	Did you hear about the cheese who saved the world? It was Legend-dairy!				Legend-dairy	homophonic	['legendary', 'fabled', 'famous', 'mythical', 'celebrated']	['dairy', 'milk-based', 'cheese-related', 'creamery', 'lactic']
812	Did you hear about the claustrophobic astronaut? He just needed a little space.				space	homographic	['room', 'elbow room', 'capacity', 'clearance']	['outer space', 'the cosmos', 'universe', 'void']
813	Did you hear about the claustrophobic astronaut? He just needed a little space.				space	homographic	['room', 'clearance', 'elbow room', 'capacity']	['outer space', 'the cosmos', 'universe', 'the void']
814	Did you hear about the crab in financial difficulty? It was starting to feel the pinch.				pinch	homographic	['squeeze', 'nip', 'tweak', 'grip']	['hardship', 'stress', 'shortage', 'economic pressure']
815	Did you hear about the crime that happened in a parking garage? It was wrong on so many levels.				levels	homographic	['stories', 'floors', 'tiers', 'decks']	['points', 'degrees', 'standard', 'ethical planes']
816	Did you hear about the farmer who got attacked by a cow? He milked it for all it was worth.				milked	homographic	['drained', 'exploited', 'leveraged']	['extracted milk', 'squeezed']
817	Did you hear about the farmer who got attacked by a cow? He milked it for all it was worth.				milked	homographic	['extracted milk', 'drew liquid', 'squeezed']	['exploited', 'advantaged', 'manipulated', 'drained']
818	Did you hear about the father that was difficult to see? He was transparent.				transparent	homographic	['see-through', 'clear', 'translucent', 'pellucid']	['father', 'dad', 'parental', 'obvious']
819	Did you hear about the father that was difficult to see? He was transparent.				transparent	homophonic	['clear', 'see-through', 'translucent', 'diaphanous']	['trans-parent', 'transgender father', 'transgender parent']
820	Did you hear about the film editor at Hollywood who had a part-time job at a pizza parlor? He used to ask customers whether they wanted one splice or two.				splice	homophonic	['cut', 'join', 'edit', 'film connection']	['slice', 'piece', 'portion', 'wedge']
821	Did you hear about the film editor at Hollywood who had a part-time job at a pizza parlor? He used to ask customers whether they wanted one splice or two.				splice	homophonic	['cut', 'edit', 'join', 'connect film']	['slice', 'piece', 'wedge', 'portion']
822	Did you hear about the guy who planted bullets? He wanted to see a lot of little shoots.				shoots	homographic	['sprouts', 'buds', 'seedlings', 'stems']	['discharges', 'firings', 'gunshots', 'blasts']
823	Did you hear about the guy whose whole left side was cut off? He's all right now.				right	homographic	['correct', 'unharmed', 'fine', 'okay', 'recovered']	['right-hand side', 'dexter', 'opposite of left']
824	Did you hear about the herb who was an all round great guy, did loads of charity work and was always there to help? He was a Tarragon Of Virtue.				Tarragon	homophonic	['herb', 'Artemisia dracunculus', 'seasoning', 'spice']	['paragon', 'exemplar', 'epitome', 'standard', 'ideal']
825	Did you hear about the horse that didn't want to come out of the barn? People realized it was STALLing.				STALLing	homographic	['delaying', 'procrastinating', 'hesitating']	['standing in a stable', 'being in a stall', 'remaining in an enclosure']
826	Did you hear about the man who was jabbed in the back with a set of keys? His back locked up.				locked	homographic	['secured', 'fastened', 'latched', 'bolted']	['stiffened', 'immobilized', 'seized', 'spasmed']
827	Did you hear about the man who was jabbed in the back with a set of keys? His back locked up.				locked	homographic	['jammed', 'stiffened', 'seized up', 'spasmed']	['bolted', 'fastened', 'secured', 'latched']
828	Did you hear about the nervous preacher? He had sweaty psalms.				psalms	homophonic	['palms', 'hands', 'metacarpus']	['hymns', 'sacred songs', 'religious verses']
829	Did you hear about the nervous preacher? He had sweaty psalms.				psalms	homophonic	['palms', 'hands', 'sweaty hands']	['hymns', 'sacred songs', 'religious verses', 'scripture']
830	Did you hear about the new pinata? It's a huge hit.				hit	homographic	['success', 'sensation', 'triumph', 'favorite']	['strike', 'blow', 'impact', 'collision']
831	Did you hear about the pilot who always had work? He was great at landing a job.				landing	homographic	['touchdown', 'grounding', 'descending', 'alighting']	['securing', 'obtaining', 'acquiring', 'getting']
832	Did you hear about the restaurant on the moon? I heard the food was good but it had no atmosphere.				atmosphere	homographic	['ambience', 'mood', 'vibe', 'aura', 'character']	['air', 'aerosphere', 'stratosphere', 'gaseous envelope']
833	Did you hear about the submarine industry? It really took a dive.				dive	homographic	['submerge', 'descend', 'plunge', 'sink']	['collapse', 'plummet', 'decline', 'underperform']
834	Did you hear about the tire dealer that had a blowout sale?				blowout	homographic	['clearance', 'bargain', 'liquidation', 'massive reduction']	['puncture', 'flat tire', 'burst', 'rupture']
835	Did you hear about the two seeing eye dogs that went on a blind date?				blind	homographic	['unfamiliar', 'unseen', 'random', 'arranged meeting']	['sightless', 'vision-impaired', 'unseeing', 'eyeless']
836	Did you hear about the vampire who used to torture his victims with music? His Bach was worse than his bite.				Bach	homophonic	['Johann Sebastian Bach', 'composer', 'musician', 'baroque artist']	['bark', 'yelp', 'snarl', 'canine noise']
837	Did you hear about the vet that had to prescribe Viagra to the alligator? It had reptile dysfunction.				reptile	homophonic	['lizard', 'crocodilian', 'cold-blooded vertebrate']	['erectile', 'impotence', 'sexual dysfunction']
838	Did you hear about these new reversible jackets? I'm excited to see how they turn out.				turn out	homographic	['result', 'end up', 'develop']	['invert', 'flip', 'reverse']
839	Did you hear of the story about the tornado? There is a twist at the end.				twist	homographic	['unexpected development', 'surprise ending', 'revelation']	['vortex', 'cyclone', 'rotation', 'funnel']
840	Did you know I'm a Worgen donor?				Worgen	homophonic	['organ', 'anatomical part', 'bodily structure', 'vital part']	['werewolf', 'lycanthrope', 'World of Warcraft race', 'shapeshifter']
841	Did you know that autopsy is a dying practice?				dying	homographic	['declining', 'fading', 'vanishing', 'becoming obsolete']	['expiring', 'perishing', 'ceasing to live', 'relating to death']
842	Did you know that donuts were first made in Greece?				Greece	homophonic	['Hellas', 'the Balkan nation', 'Southern Europe', 'Greek Republic']	['grease', 'oil', 'fat', 'lard', 'lubricant']
843	Did you know that donuts were first made in Greece?				Greece	homophonic	['Hellenic Republic', 'Balkans', 'Mediterranean nation']	['grease', 'oil', 'fat', 'lubricant']
844	Did you know that roughly 3.14% of sailors are pi-rates?				pi-rates	homophonic	['pirates', 'buccaneers', 'privateers', 'corsairs']	['pi', '3.14', 'mathematical constant', 'circle ratio', 'rates', 'statistics', 'percentages']
845	Did you know there's no official training for a garbage collector? They just pick it up as they go.				pick it up	homographic	['lift', 'hoist', 'collect', 'gather']	['learn', 'acquire', 'grasp', 'master']
846	Did you know they won't be making yard sticks any longer?				longer	homographic	['further', 'extended', 'more length']	['anymore', 'increasingly', 'further time']
847	Did you say pig, or fig?				pig	homophonic	['swine', 'hog', 'boar', 'livestock']	['fig', 'fruit', 'ficus', 'edible fruit']
848	Did you see guys that Bob the ventriloquist hangs out with? They're nothing special, just a bunch of dummies.				dummies	homographic	['mannequins', 'puppets', 'marionettes', 'ventriloquist figures']	['fools', 'idiots', 'simpletons', 'dimwits']
849	Diets are for people who are thick and tired of it all.				thick	homophonic	['overweight', 'heavy', 'stout', 'large']	['sick', 'ill', 'weary', 'fed up']
850	Digging a hole for a coffin is a grave matter.				grave	homographic	['burial', 'tomb', 'sepulcher']	['serious', 'solemn', 'significant']
851	Dive into colour.				dye	homophonic	['dive', 'submerge', 'plunge', 'descend']	['dye', 'pigment', 'stain', 'tint', 'colorant']
852	Dive into life.				Dive	homographic	['plunge', 'submerge', 'descend', 'jump into water']	['engage', 'immerse oneself', 'commit', 'start enthusiastically']
853	Divers work under pressure.				pressure	homographic	['stress', 'tension', 'strain', 'tight deadlines']	['physical force', 'atmospheric pressure', 'hydrostatic weight', 'compression']
854	Do I make myself clear? Transparent.				clear	homographic	['lucid', 'intelligible', 'understandable', 'comprehensible']	['transparent', 'see-through', 'translucent', 'limpid']
855	Do Sumthing good.				Sumthing	homophonic	['Something', 'Object', 'Matter', 'Entity']	['Summing', 'Sum', 'Addition', 'Calculation', 'Mathematics']
856	Do hotel managers get board with their jobs?				board	homophonic	['bored', 'uninterested', 'weary', 'jaded']	['board', 'lodging', 'accommodation', 'meals']
857	Do the Dew.				Dew	homophonic	['Mountain Dew', 'soft drink', 'soda', 'beverage']	['do', 'perform', 'execute', 'carry out']
858	Do you ever get tired of sleeping?				tired	homographic	['exhausted', 'sleepy', 'fatigued', 'weary', 'drowsy']	['fitted with tires', 'having rubber wheels', 'tire-related']
859	Do you ever get tired of sleeping?				tired	homographic	['exhausted', 'sleepy', 'fatigued', 'weary', 'drained']	['covered with tires', 'having wheels', 'rubber-clad']
860	Do you know if they ever got detective Sam spayed.				spayed	homophonic	['Sam Spade', 'private eye', 'investigator', 'gumshoe']	['spayed', 'neutered', 'fixed', 'sterilized', 'desexed']
861	Do you know what do ducks love to watch? DUCKumentary.				DUCKumentary	homophonic	['documentary', 'factual film', 'non-fiction program', 'report']	['duck', 'waterfowl', 'bird', 'mallard']
862	Do you know where you can get chicken broth in bulk? The stock market.				stock	homographic	['broth', 'bouillon', 'soup base']	['shares', 'equities', 'securities', 'capital']
863	Do you know where you can get chicken broth in bulk? The stock market.				stock	homographic	['broth', 'bouillon', 'soup base', 'liquid gold']	['shares', 'equities', 'securities', 'capital', 'market']
864	Do you know why I, Phoenix Wright, am a great lawyer? Because I'm Wright all the time!				Wright	homophonic	['Right', 'Correct', 'Accurate', 'Proper']	['The character name Phoenix Wright', 'Surname', 'Last name']
865	Do you need to draw money? I could offer you a pencil.				draw	homographic	['withdraw', 'extract', 'take out', 'pull']	['sketch', 'depict', 'trace', 'illustrate']
866	Do you play the guitar?, he asked callously.				callously	homophonic	['insensitively', 'cruelly', 'unfeelingly', 'hardheartedly']	['callously', 'callused', 'with calluses', 'fingertip hardening']
867	Do you think it is okay to STEEP together on the first date?				STEEP	homophonic	['soak', 'infuse', 'brew', 'marinate']	['sleep', 'rest', 'slumber', 'stay the night']
868	Doctor, Doctor I feel like a pair of curtains-Well pull yourself together then. Next.				pull yourself together	homographic	['close the curtains', 'draw the fabric', 'unite the drapes']	['recover your composure', 'regain self-control', 'calm down']
869	Doctor, Doctor My little boy has just swallowed a roll of film! - Hmmmm. Let's hope nothing develops. Next.				develops	homographic	['grows', 'unfolds', 'occurs', 'results']	['processes a film', 'generates images', 'prints photos', 'chemically treats']
870	Doctor, Doctor My little boy has just swallowed a roll of film! - Hmmmm. Let's hope nothing develops. Next.				develops	homographic	['evolves', 'happens', 'transpires', 'unfolds']	['processes film', 'produces prints', 'chemically treats photos']
871	Doctor, Doctor, I can't get to sleep. - Sit on the edge of the bed and you'll soon drop off. Next.				drop off	homographic	['fall asleep', 'doze', 'slumber', 'nap']	['fall down', 'plummet', 'tumble', 'descend']
872	Doctor, Doctor, my hair is coming out. What can you give me to keep it in? - A cigar box. Next.				keep	homographic	['retain', 'hold', 'preserve']	['store', 'house', 'contain']
873	Doctor, Doctor, this ointment you gave me makes my arm smart. Then rub some on your head? Next.				smart	homographic	['sting', 'burn', 'hurt', 'throb', 'ache']	['intelligent', 'bright', 'clever', 'wise', 'brainy']
874	Doctor, Doctor, what would you take for this cold? - Make me an offer. Next.				take	homographic	['ingest', 'consume', 'swallow', 'use as medicine']	['accept as payment', 'purchase', 'buy', 'acquire']
875	Doctor, Doctor, what would you take for this cold? - Make me an offer. Next.				take	homographic	['ingest', 'consume', 'swallow']	['accept', 'buy', 'purchase']
876	Doctor, Doctor, you've got to help me. I think I'm a kleptomaniac. - Don't worry. I think there's something you can take for that. Next.				take	homographic	['ingest', 'consume', 'swallow', 'medicate']	['steal', 'pilfer', 'thieve', 'appropriate']
877	Doctor, doctor, I keep thinking I'm a billiard ball. - Get back in the queue. Next.				queue	homophonic	['line', 'sequence', 'waiting list', 'queue']	['cue', 'billiard stick', 'pool stick', 'cue stick']
878	Doctor, doctor, I keep thinking I'm a deck of cards. - I'll deal with you later. Next!				deal	homographic	['distribute', 'allocate', 'hand out cards', 'shuffle and give']	['address', 'handle', 'manage', 'attend to', 'cope with']
879	Doctor, doctor, I keep thinking I'm a deck of cards. - I'll deal with you later. Next!				deal	homographic	['handle', 'attend to', 'manage', 'address']	['distribute', 'allocate', 'divide', 'pass out cards']
880	Doctor, doctor, I keep thinking I'm a spoon. - Sit there and don't stir. Next.				stir	homographic	['move', 'agitate', 'mix']	"['budge', 'shift', ""leave one's place""]"
881	Doctor, doctor, I think I'm a bridge. - What's come over you? - Two cars, a truck and a coach.				over	homographic	['happened', 'occurred', 'affected', 'befallen']	['across', 'atop', 'transversing', 'physically above']
882	Doctor, doctor, people tell me I'm a wheelbarrow. - Don't let people push you around. Next.				push	homographic	['shove', 'propel', 'move', 'drive']	['bully', 'dominate', 'intimidate', 'manipulate']
883	Don of a New Day-The New York Post-29/01/17				Don	homophonic	['Dawn', 'sunrise', 'daybreak', 'beginning', 'advent']	['Donald Trump', 'leader', 'boss', 'nobleman', 'Spanish title']
884	"""Don't add too much water,"" he said with great concentration."				concentration	homographic	['focus', 'attention', 'absorption', 'observance']	['strength', 'density', 'richness', 'purity']
885	"""Don't add too much water,"" he said with great concentration."				concentration	homographic	['focus', 'attention', 'application', 'deliberation']	['density', 'potency', 'saturation', 'strength']
886	Don't argue with a bomb inventor-he might blow up at you.				blow up	homographic	['explode', 'detonate', 'burst', 'shatter']	"['erupt', ""lose one's temper"", 'become angry', 'fly off the handle']"
887	Don't be vague. Ask for Haig.				vague	homophonic	['unclear', 'uncertain', 'indefinite', 'ambiguous']	['Haig', 'whisky brand', 'proper noun']
888	Don't believe what you hear about fleas and ticks. it's all lice.				lice	homophonic	['lies', 'falsehoods', 'untruths', 'deception']	['lice', 'parasites', 'insects', 'louse']
889	Don't crack under pressure.				crack	homographic	['break', 'fracture', 'shatter', 'split']	['succumb', 'yield', 'break down', 'collapse']
890	Don't expect to eat something fancy when you're flying because it's plane food.				plane	homophonic	['plain', 'simple', 'unadorned', 'low-quality', 'basic']	['plane', 'airplane', 'aircraft', 'aviation-related', 'in-flight']
891	Don't get lost in the mist or else you won't have the foggiest idea where you are.				foggiest	homographic	['cloudy', 'misty', 'hazy', 'brumous']	['slightest', 'clueless', 'vague', 'obscure']
892	Don't let the door hit you where the good loa split you.				loa	homophonic	['lord', 'God', 'creator', 'divinity']	['lower', 'low', 'bottom', 'buttocks']
893	Don't trust stairs, they're always either up to something... or coming down from something				up to something	homographic	['ascending', 'climbing', 'going higher', 'rising']	['scheming', 'plotting', 'acting suspicious', 'mischievous']
894	Donating items to sit on is called chairity.				chairity	homophonic	['chair', 'seat', 'stool', 'bench']	['charity', 'philanthropy', 'donation', 'almsgiving']
895	Don't let adversity get you down unless you are on your knees				down	homographic	['unhappy', 'depressed', 'dejected', 'saddened']	['below', 'under', 'at a lower level', 'beneath']
896	Don't let your footprints in the sands of time be the mark of a heel				heel	homographic	['back of the foot', 'part of a shoe', 'base']	['scoundrel', 'cad', 'villain']
897	Doppelherz. The power of the two hearts.				Doppelherz	homographic	['dual engine', 'double pump', 'two-chambered mechanism']	['brand name', 'vitality supplement', 'health tonic']
898	Dorothy's dog, of the Wizard of Oz fame, always eats his food entirely-he never leaves any scraps because it's in toto.				toto	homophonic	"['Toto', ""Dorothy's dog"", 'terrier']"	['in toto', 'entirely', 'completely', 'totally', 'wholly']
899	Dorothy's medical instructor was the Wizard of Gauze.				Gauze	homophonic	['Oz', 'imaginary land', 'fictional world']	['gauze', 'medical dressing', 'bandage', 'mesh fabric']
900	Dr. Frankenstein's lab was a recreation room.				recreation	homographic	['leisure', 'pastime', 'relaxation', 'entertainment', 'amusement']	['reanimation', 'resurrection', 'regeneration', 'remaking', 'restoration']
