id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
3901	Where would you go to mail a loaf of bread? The Toast Office.				Toast	homophonic	['post', 'mail', 'delivery service', 'postal']	['toasted bread', 'browned bread', 'crisped slice', 'baked']
3902	Which Month does a [tree] hate? Septimber				Septimber	homophonic	['September', 'ninth month', 'autumn month']	['timber', 'felling trees', 'wood', 'log']
3903	Which illness are witches most prone to? Crone's disease.				Crone's	homophonic	"[""Crohn's disease"", 'inflammatory bowel disease', 'digestive disorder', 'chronic illness']"	['crone', 'witch', 'hag', 'old woman', 'sorceress']
3904	Which is faster, Hot or cold? Hot, because you can catch a cold				cold	homographic	['chilly', 'low temperature', 'freezing', 'frigid']	['illness', 'sickness', 'virus', 'infection', 'flu']
3905	"While baking, I dropped a stick of margarine on the wooden tile floor, and when my neighbor slipped and fell, I said ""It must have been the parkay."""				parkay	homophonic	['parquet', 'hardwood', 'mosaic', 'flooring']	['Parkay', 'margarine', 'spread', 'butter substitute']
3906	"While baking, I dropped a stick of margarine on the wooden tile floor, and when my neighbor slipped and fell, I said ""It must have been the parkay."""				parkay	homophonic	['parquet', 'hardwood flooring', 'wood inlay', 'patterned floor']	['Parkay brand', 'margarine', 'butter substitute', 'spread']
3907	"While having a hard time water-skiing, the boy commented, ""This is such a drag."""				drag	homographic	['resistance', 'friction', 'pulling force']	['nuisance', 'bore', 'disappointment']
3908	While practicing the drums in the bassment, the boy fell, hit his head, and got a percussion.				percussion	homophonic	['concussion', 'brain injury', 'trauma', 'impact']	['percussion', 'drums', 'instrumentation', 'beating']
3909	While the music was playing the geology teacher was rocking around.				rocking	homographic	['dancing', 'swaying', 'moving to the beat']	['dealing with stones', 'geological study', 'mineral-related']
3910	While walking through the jungle with a black marker, I spotted a leopard.				spotted	homographic	['noticed', 'seen', 'observed', 'witnessed']	['dotted', 'speckled', 'marked', 'flecked']
3911	Whitewater rafting guides get to work by taking rapid transit.				rapid	homographic	['fast-moving', 'quick', 'swift']	['river whitewater', 'cascades', 'chutes']
3912	Who Sphinx the great pyramids will stand the test of time?				Sphinx	homophonic	['thinks', 'believes', 'imagines', 'opines']	['Sphinx', 'Egyptian monument', 'mythological creature', 'Giza statue']
3913	"""Who discovered radium?"" he asked curiously."				curiously	homographic	['inquisitively', 'enquiringly', 'pryingly']	['in the manner of Marie Curie', 'radioactively', 'scientifically']
3914	"""Who discovered radium?"" he asked curiously."				curiously	homophonic	['inquisitively', 'questioningly', 'interestedly']	['Curie-ously', 'Marie Curie', 'Pierre Curie', 'related to the Curies']
3915	Who was the slowest of the ancient Greek philosophers? Aristurtle.				Aristurtle	homophonic	['Aristotle', 'philosopher', 'thinker', 'tutor of Alexander']	['turtle', 'tortoise', 'reptile', 'slow-moving', 'testudines']
3916	"""Who's your favorite operatic tenor?"" he asked placidly."				placidly	homophonic	['calmly', 'peacefully', 'serenely', 'quietly']	['Placido Domingo', 'operatic tenor', 'Placido', 'like Domingo']
3917	Whoever served up the wine at that banquet did a pour job.				pour	homophonic	['serve', 'decant', 'spill', 'flow']	['poor', 'defective', 'substandard', 'inferior']
3918	Why are Italians so good at making coffee? Because they really know how to espresso themselves.				espresso	homophonic	['caffè', 'short black', 'concentrated coffee shot']	['express', 'articulate', 'convey', 'voice']
3919	Why are Tesla so expensive? It's because they charge a lot.				charge	homographic	['price', 'bill', 'fee', 'cost', 'invoice']	['electrify', 'energize', 'power up', 'fill', 'recharge']
3920	Why are all businessmen fat? Must be all the inflation.				inflation	homographic	['economic price increase', 'devaluation', 'rising prices']	['swelling', 'expansion', 'enlargement', 'bloating']
3921	Why are all businessmen fat? Must be all the inflation.				inflation	homographic	['swelling', 'expansion', 'bloating', 'distension']	['economic price rise', 'currency devaluation', 'market increase', 'rising costs']
3922	Why are fish so smart? Because they live in schools!				schools	homographic	['educational institutions', 'academies', 'seminaries', 'learning centers']	['group of fish', 'shoal', 'swarm', 'collection of aquatic animals']
3923	Why are ghosts bad liars? Because you can see right through them!				through	homographic	['transparent', 'clear', 'translucent', 'diaphanous']	['detecting deception', 'perceiving the truth', 'unfooled', 'figuring out']
3924	Why are giraffes so slow to apologize? Because it takes them a long time to swallow their pride.				pride	homographic	['self-esteem', 'ego', 'dignity', 'hubris']	['group of lions', 'pack', 'flock', 'troop']
3925	Why are oranges the smartest fruit? Because they are made to concentrate.				concentrate	homographic	['focus', 'think clearly', 'pay attention', 'deliberate']	['condensed liquid', 'extract', 'reduction', 'essence']
