id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
3701	What is a thesaurus' favorite dessert? Synonym buns.				Synonym	homophonic	['equivalent', 'metonym', 'analogous word']	['cinnamon', 'spice', 'cinnamon roll', 'sticky bun']
3702	What is a tornado's favorite game to play? Twister!				Twister	homographic	['tornado', 'cyclone', 'whirlwind', 'funnel cloud']	['board game', 'physical skill game', 'contortionist game']
3703	What is a vampire's favorite fruit? A blood orange.				blood	homographic	['haemoglobin', 'plasma', 'bodily fluid', 'vital spark']	['pigmented citrus', 'crimson-fleshed', 'moro orange', 'sanguinello']
3704	What is it called when Legolas takes his own picture? An elfie.				elfie	homophonic	['selfie', 'self-portrait', 'autograph', 'photograph']	['elf', 'Legolas', 'mythical creature', 'fey']
3705	What is the best store to be in during an earthquake? A stationery store.				stationery	homophonic	['writing materials', 'paper', 'envelopes', 'office supplies']	['stationary', 'immobile', 'motionless', 'fixed in place']
3706	What is the difference between a well dressed man and a dog? The man wears a suit, the dog just pants.				pants	homographic	['trousers', 'slacks', 'breeches', 'garment']	['gasps', 'puffs', 'breaths', 'wheezes']
3707	What is the worst thing about being a director? To project yourself too much.				project	homographic	['attribute', 'externalize', 'fantasize', 'displace']	['screen', 'display', 'show', 'cast']
3708	What it boils down to is this: eggs taste good.				boils	homographic	['summarize', 'condense', 'essence']	['cook', 'simmer', 'stew']
3709	What keeps a dock floating above water? Pier pressure.				Pier	homophonic	['dock', 'platform', 'jetty', 'wharf']	['peer', 'social group', 'contemporary', 'equal']
3710	What kind of concert only costs 45 cents? A 50 Cent concert featuring Nickelback.				Nickelback	homographic	['Canadian rock band', 'musical group', 'post-grunge ensemble']	['five cents change', 'monetary refund', 'repayment of a nickel']
3711	What kind of flooring do alligator hunters use? Reptiles!				reptiles	homophonic	['crokodilians', 'alligators', 'snakes', 'lizards', 'cold-blooded vertebrates']	['rep tiles', 'replacement tiles', 'representative tiles', 'flooring units', 'ceramic squares']
3712	What kind of music do mummy's like? Rap				Rap	homophonic	['hip-hop', 'rhythmic speech', 'musical genre']	['wrap', 'bandage', 'swaddle', 'cover']
3713	What should you do if you're cold? Stand in the corner. It's 90 degrees.				degrees	homographic	['temperature', 'heat level', 'celsius', 'fahrenheit']	['angle', 'geometric measurement', 'arc', 'quadrant']
3714	What time did the man go to the dentist? Tooth hurt-y.				hurt-y	homophonic	['painful', 'aching', 'sore']	['thirty', '2:30', 'half past two']
3715	What was the leader of Russia's favourite food? Czardines!				Czardines	homophonic	['sardines', 'pilchards', 'small fish', 'canned fish']	['czar', 'tsar', 'autocrat', 'Russian ruler']
3716	What you can buy for a dollar these days is absolute noncents.				noncents	homophonic	['nonsense', 'absurdity', 'foolishness', 'gibberish', 'rubbish']	['non-cents', 'no currency', 'zero pennies', 'no change', 'penniless']
3717	"What's ""paradise""? Two dice (pair o' dice)!"				paradise	homophonic	['heaven', 'bliss', 'utopia', 'shangri-la']	['pair of dice', 'two dice', 'gambling cubes', 'gaming bones']
3718	"""What's a wide-angle lens?"" he asked obtusely."				obtusely	homographic	['stupidly', 'unintelligently', 'slow-wittedly', 'densely']	['at an angle greater than 90 degrees', 'not acutely', 'bluntly', 'wide-angled']
3719	"""What's a wide-angle lens?"" he asked obtusely."				obtusely	homographic	['stupidly', 'unintelligently', 'slow-wittedly', 'densely']	['wide-angled', 'greater than ninety degrees', 'bluntly']
3720	What's large, grey, and doesn't matter? An irrelephant.				irrelephant	homophonic	['irrelevant', 'unimportant', 'beside the point', 'immaterial']	['elephant', 'pachyderm', 'large mammal', 'grey animal']
3721	What's the best thing about Switzerland? I don't know, but the flag is a big plus.				plus	homographic	['positive aspect', 'advantage', 'benefit', 'pro']	['cross symbol', 'mathematical sign', 'addition mark']
3722	What's the best thing about Switzerland? I don't know, but the flag is a big plus.				plus	homographic	['positive attribute', 'advantage', 'benefit', 'asset']	['cross symbol', 'addition sign', 'mathematical symbol']
3723	What's the deal with negotiations?				deal	homographic	['agreement', 'contract', 'transaction', 'negotiation']	['distribution', 'shuffling', 'allotment', 'hand']
