id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
3101	The gravity was so powerful, I couldn't stand it.				stand	homographic	['endure', 'tolerate', 'bear', 'withstand']	"['upright position', ""be on one's feet"", 'rise', 'remain vertical']"
3102	The groundskeeper at a large cemetery was important because he had 5000 people under him.				under	homographic	['subordinated', 'reporting to', 'managed by', 'supervised']	['buried beneath', 'underground', 'below the surface', 'interred']
3103	The guilt-ridden shark always has a feeling of remoras.				remoras	homophonic	['suckerfish', 'sharksuckers', 'marine fish']	['remorse', 'regret', 'guilt', 'penitence', 'contrition']
3104	The guitarist passed out on stage, he must have rocked himself to sleep.				rocked	homographic	['performed rock music', 'played loudly']	['swayed', 'lulled', 'moved back and forth']
3105	The gunman took a shot at new opportunities.				shot	homographic	['discharge of a firearm', 'gunfire', 'blast']	['attempt', 'try', 'chance', 'endeavor']
3106	The guy who sold his carnival got a Fair deal.				Fair	homographic	['equitable', 'just', 'honest', 'favorable']	['carnival', 'exposition', 'festival', 'fete']
3107	The hardest thing for a person to keep is his opinion				keep	homographic	['retain', 'hold', 'preserve', 'maintain']	['adhere to', 'follow', 'abide by', 'refrain from sharing']
3108	The harm caused by sibling rivalry is relative.				relative	homographic	['kin', 'family member', 'blood relation', 'relation']	['comparative', 'proportional', 'dependent', 'conditional']
3109	The haughty magician had illusions of grandeur.				illusions	homographic	['delusions', 'false beliefs', 'self-deception', 'fantasy']	['magic tricks', 'sleight of hand', 'optical illusions', 'hallucinations']
3110	The high school music teacher was quite controversial. He told his students to read band books.				band	homophonic	['banned', 'prohibited', 'forbidden', 'censored']	['orchestra', 'ensemble', 'musical group']
3111	The hospital lab is recruiting. They're looking for new blood.				blood	homographic	['plasma', 'hematologic fluid', 'biological sample']	['personnel', 'recruits', 'members', 'talent']
3112	The hostage he said couldn't stay on the phone long because he was tied up at the moment.				tied up	homographic	['busy', 'occupied', 'unavailable', 'engaged']	['bound', 'restrained', 'shackled', 'knotted']
3113	The hot dog vendor answered, with a tone quite frank.				frank	homographic	['hot dog', 'frankfurter', 'sausage', 'wiener']	['honest', 'direct', 'candid', 'straightforward']
3114	The hotel chef was noted for his tomfoolery and his capers.				capers	homographic	['antics', 'pranks', 'stunts', 'escapades']	['pickled flower buds', 'culinary garnishes', 'condiments']
3115	The hotel regrets that you do not find your rooms satisfactory; I will send up our sweet manager right away.				sweet	homophonic	['kind', 'pleasant', 'amiable', 'gentle']	['suite', 'connected rooms', 'apartment', 'living quarters']
3116	The humorist's favorite sandwich was smoked tongue on wry.				wry	homophonic	['rye', 'bread', 'grain']	['ironic', 'sarcastic', 'dry', 'droll']
3117	The hypnotist went out of business because he ran out of suggestions.				suggestions	homographic	['hypnotic commands', 'psychological cues', 'instructions']	['ideas', 'proposals', 'recommendations']
3118	The ice at the rink has many ruts. I think the maintenance crew is slipping up.				slipping	homographic	['skidding', 'sliding', 'stumbling', 'losing traction']	['failing', 'making mistakes', 'errring', 'neglecting duties']
3119	The incontinent Scotsman had a wee accident.				wee	homographic	['small', 'little', 'tiny', 'slight']	['urine', 'urination', 'micturition', 'pee']
3120	The inept mathematician couldn't count on his friends.				count	homographic	['rely', 'depend', 'trust', 'lean']	['calculate', 'enumerate', 'tally', 'number']
3121	The intelligent entrepreneur's idea for designing catapults meant that his boss was completely thrown.				thrown	homographic	['confused', 'perplexed', 'disconcerted', 'startled', 'bewildered']	['launched', 'propelled', 'catapulted', 'hurled', 'cast']
3122	The international jewel thieves were hard to catch because they had a good ring leader.				ring	homographic	['jewelry', 'band', 'hoop', 'ornament']	['group', 'syndicate', 'gang', 'circle']
3123	The invention of a shirt fastener after the button was a snap.				snap	homographic	['press stud', 'fastener', 'clasp']	['easy task', 'breeze', 'cinch']
3124	The invention of the lock was the key to success.				key	homographic	['latch opener', 'unlocking device', 'metal instrument']	['crucial factor', 'solution', 'essential element']
3125	The inventor of a hay baling machine made a bundle.				bundle	homographic	['package', 'bale', 'truss', 'bindle']	['fortune', 'lot of money', 'wealth', 'riches']
3126	The inventor of chewing gum soon bubbled his money.				bubbled	homographic	['blew bubbles', 'formed spherical air pockets']	['squandered', 'wasted', 'lost money through foolish speculation']
3127	The inventor of glass decided to see it through.				see it through	homographic	['persevere', 'finish', 'complete', 'carry out', 'endure']	['look through', 'transparent', 'clear', 'pellucid', 'translucent']
3128	The inventor of sandpaper had a rough time of it.				rough	homographic	['coarse', 'abrasive', 'gritty', 'textured']	['difficult', 'hard', 'unpleasant', 'challenging']
3129	The inventor of shag carpet made a big pile.				pile	homographic	['nap', 'surface fibers', 'texture', 'shag']	['fortune', 'wealth', 'sum of money', 'stash']
3130	The inventor of the fahrenheit scale solved the problem by degrees.				degrees	homographic	['increments', 'units of measurement', 'graduations']	['gradually', 'stages', 'steps']
3131	The inventor of the stove top was in his element.				element	homographic	['natural habitat', 'comfort zone', 'sphere', 'domain']	['heating coil', 'component', 'burner', 'electric part']
3132	The invisible cows were herd but not seen.				herd	homophonic	['heard', 'listened', 'perceived', 'audible']	['herd', 'group', 'cattle', 'drove', 'conglomeration']
3133	The jam thief had his own jargon.				jargon	homophonic	['vocabulary', 'terminology', 'slang', 'argot']	['jar gone', 'missing container', 'stolen preserve', 'absent vessel']
3134	The janitor's union called for sweeping reforms.				sweeping	homographic	['comprehensive', 'wide-ranging', 'extensive', 'thorough']	['cleaning', 'brushing', 'dusting', 'using a broom']
3135	The journalist went to Greece to see the ancient ruins and is now writing several columns about them.				columns	homographic	['pillars', 'posts', 'supports', 'uprights', 'architectural structures']	['articles', 'editorials', 'features', 'journalistic pieces', 'opinion pieces']
3136	"The key ""point"" of your testimony seems to be nothing other than... the point of the knife which you saw being stabbed into Detective Goodman!"				point	homographic	['essence', 'core', 'main idea', 'gist', 'crux']	['tip', 'sharp end', 'blade', 'apex', 'spike']
3137	The key to changing your performance ability is by tuning out criticism and staying musically octave.				octave	homophonic	['active', 'energetic', 'dynamic', 'engaged']	['octave', 'scale factor', 'musical interval', 'eighth']
3138	The killer followed the psychopath into the forest where he was surrounded by the copse.				copse	homophonic	['thicket', 'grove', 'clump of trees', 'undergrowth']	['corpses', 'dead bodies', 'carcasses', 'remains']
3139	The king never let any of his personal musicians go swimming immediately after eating for fear that they would get minstrel cramps.				minstrel	homophonic	['musician', 'bard', 'troubadour', 'performer']	['menstrual', 'period-related', 'monthly']
3140	"The knight stood on the shoulder of the road, looking at his disabled car. He shook his head and said, ""Chevrolet is dead."""				Chevrolet	homophonic	['Chevy', 'automobile brand', 'car manufacturer']	['chevalier', 'knight', 'cavalier', 'French soldier']
3141	The lamb was cold because he lost his muttons.				muttons	homophonic	['sheep meat', 'flesh', 'mutton']	['buttons', 'fasteners', 'clothing closures']
3142	The landscaper thought gardening magazines were fun to leaf through.				leaf	homographic	['turn pages', 'browse', 'flip', 'skim', 'peruse']	['foliage', 'plant part', 'frond', 'greenery', 'vegetation']
3143	The lawyer asked a loaded question about guns.				loaded	homographic	['biased', 'prejudiced', 'suggestive', 'trick']	['charged', 'armed', 'filled', 'primed']
3144	The lawyer had trouble with the fine print on some documents, so his doctor suggested contract lenses.				contract	homographic	['legal agreement', 'binding document', 'treaty']	['shrink', 'tighten', 'narrow']
