id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
3201	The oil well driller had a boring job.				boring	homographic	['drilling', 'piercing', 'penetrating', 'digging']	['monotonous', 'dull', 'tedious', 'uninteresting']
3202	The old doctors practice of bloodletting was all in vein.				vein	homophonic	['vain', 'futile', 'useless', 'unsuccessful', 'pointless']	['vein', 'blood vessel', 'artery', 'capillary']
3203	The oldest way to stay young.				oldest	homographic	['most aged', 'ancient', 'long-standing']	['earliest', 'original', 'traditional']
3204	The one thing that is constant is Change especially if you are a cashier.				change	homographic	['transformation', 'alteration', 'modification', 'transition', 'evolution']	['coins', 'currency', 'small cash', 'legal tender', 'loose money']
3205	The only dinosaur who loved drinking tea was the TEA-REX.				TEA-REX	homophonic	['Tyrannosaurus rex', 'T-Rex', 'theropod dinosaur', 'extinct reptile']	['tea', 'beverage', 'infusion', 'herbal drink']
3206	The only thing common between a stork and an obstetrician is the long bill.				bill	homographic	['beak', 'neb', 'rostrum']	['invoice', 'charge', 'account', 'statement']
3207	The only things sure for cab drivers are debt and taxis.				taxis	homophonic	['cabs', 'hackneys', 'vehicles', 'taxis']	['taxes', 'levies', 'duties', 'tariffs', 'assessments']
3208	The only time I have a drinking problem is when I spill it!				drinking problem	homographic	['alcoholism', 'substance abuse', 'addiction', 'dipsomania']	['clumsiness', 'spilling', 'physical difficulty consuming liquid', 'mishap']
3209	The optical scientist who stole his colleague's bifocals was sentenced to three years in a state prism.				prism	homophonic	['prison', 'jail', 'penitentiary', 'correctional facility']	['prism', 'optical glass', 'spectroscope', 'refractor']
3210	The optometrist ran for mayor because he was a visionary.				visionary	homographic	['creative', 'farsighted', 'imaginative', 'idealistic']	['ophthalmic', 'pertaining to eyesight', 'visual', 'optic']
3211	The orange squeezer was invented with some juicy information.				juicy	homographic	['succulent', 'moist', 'pulpy', 'liquid-filled']	['scandalous', 'provocative', 'interesting', 'sensational']
3212	The organizational get together for a company football team was called a kickoff meeting.				kickoff	homographic	['commencement', 'opening', 'inauguration', 'start', 'launch']	['placekick', 'opening play', 'game start', 'football strike']
3213	The other animals shunned the kangaroo. They treated him like a leaper.				leaper	homophonic	['jumper', 'bounder', 'springer', 'bouncer']	['leper', 'outcast', 'pariah', 'social exile']
3214	The other day I held the door open for a clown. I thought it was a nice jester.				jester	homophonic	['gesture', 'signal', 'motion', 'action', 'sign']	['jester', 'clown', 'fool', 'comedian', 'joker']
3215	The other day I held the door open for a clown. It was a nice jester.				jester	homophonic	['gesture', 'motion', 'signal', 'indication']	['jester', 'clown', 'fool', 'joker', 'comedian']
3216	The other day I saw a magician walk down the street and turn into a drugstore.				turn into	homographic	['transform', 'morph', 'become', 'magically change']	['enter', 'walk inside', 'veer into', 'make a turn']
3217	The other day my wife asked me to pass her lipstick, but I accidentally gave her a glue stick. She still isn't talking to me.				talking	homographic	['speaking', 'conversing', 'communicating orally']	['opening the mouth', 'vocalizing', 'separating lips']
3218	The overweight fighter pilot was grounded for violating the rules of engorgement.				engorgement	homophonic	['engagement', 'military combat', 'battle rules', 'conflict']	['engorgement', 'overeating', 'excessive filling', 'stuffing', 'swelling']
3219	The overweight painter could not lose weight despite years of exposure to thinners.				thinners	homographic	['solvents', 'diluents', 'paint strippers', 'turpentine']	['weight loss aids', 'slimming agents', 'diet products', 'reducing agents']
3220	The owner of the hair salon had to make cuts on his staff.				cuts	homographic	['haircuts', 'styling', 'trims', 'shearing']	['reductions', 'layoffs', 'downsizing', 'terminations']
3221	The painter was hospitalized due to too many strokes.				strokes	homographic	['brushstrokes', 'painting movements', 'marks', 'touches']	['cerebrovascular accidents', 'seizures', 'attacks', 'medical emergencies']
3222	The parsley farmer couldn't pay his child support, so the courts garnished his wages.				garnished	homographic	['decorated', 'adorned', 'trimmed', 'seasoned']	['seized', 'withheld', 'deducted', 'appropriated']
3223	The passenger couldn't find where his next flight was, but then he made the connection.				connection	homographic	['linking flight', 'transfer', 'transit']	['mental realization', 'understanding', 'comprehension']
3224	The past, the present, and the future walk into a bar. It was tense!				tense	homographic	['stretched tight', 'rigid', 'strained', 'nervous']	['grammatical time', 'past', 'present', 'future']
3225	The patron saint of poverty is St. Nickeless.				Nickeless	homophonic	['Nicholas', 'Saint', 'Santa Claus', 'Kris Kringle']	['nickelless', 'penniless', 'broke', 'bankrupt', 'impoverished']
3226	The percussionist was very good at analyzing symbols.				symbols	homophonic	['cymbals', 'percussion instruments', 'brass plates', 'musical disks']	['symbols', 'signs', 'icons', 'representations', 'characters']
3227	The personal trainer quit his job because it wasn't working out.				working out	homographic	['exercising', 'training', 'lifting', 'fitness']	['succeeding', 'functioning', 'progressing', 'resolving']
3228	"The philanthropist built a town and named it ""Generocity""."				Generocity	homophonic	['generosity', 'benevolence', 'charity', 'kindness', 'altruism']	['city', 'municipality', 'town', 'urban area', 'settlement']
3229	The phone call interrupted my nap, and I never did get the rest.				rest	homographic	['sleep', 'repose', 'relaxation', 'slumber']	['remainder', 'remnant', 'balance', 'residue']
3230	The photograph that I took of the sandstorm turned out grainy.				grainy	homographic	['sandy', 'gritty', 'granular']	['pixelated', 'blurry', 'low-resolution', 'noisy']
3231	The pistol of a flower is its only protections against insects.				pistol	homophonic	['pistil', 'stamen', 'gynoecium', 'carpel', 'floral organ']	['pistol', 'handgun', 'firearm', 'revolver', 'weapon']
3232	The place that made rubber balls almost went bankrupt, but they bounced back.				bounced	homographic	['rebounded', 'spring back', 'ricocheted']	['recovered', 'improved', 'rallied', 'returned to health']
3233	The plane flight brought my acrophobia to new heights.				heights	homographic	['altitudes', 'elevation', 'distance above sea level']	['extreme levels', 'intensities', 'peaks']
3234	The play on fishing had quite a cast.				cast	homographic	['actors', 'ensemble', 'players', 'performers']	['throw', 'fling', 'hurl', 'flick of a fishing line']
3235	The plot to his story of the pond was quite shallow.				shallow	homographic	['superficial', 'unintelligent', 'frivolous', 'lacking depth']	['not deep', 'shoal', 'low-water', 'flat']
3236	The plumber had to quit his job because it was too much of a drain.				drain	homographic	['pipe', 'conduit', 'sewer', 'outlet']	['burden', 'exhaustion', 'depletion', 'strain']
3237	The plums for sale dried out, so the profits were pruned.				pruned	homographic	['trimmed', 'cut back', 'lopped', 'reduced']	['dried plum', 'plum-related loss']
3238	The pod vegetables I bought for the gumbo I was making were so-so. They were medi-okra.				medi-okra	homophonic	['mediocre', 'average', 'ordinary', 'commonplace', 'uninspiring']	"['okra', ""lady's finger"", 'gumbo vegetable', 'pod vegetable', 'Abelmoschus esculentus']"
3239	The poet had written better poems, but he'd also written verse.				verse	homophonic	['poetry', 'stanzas', 'rhyme', 'metrics']	['worse', 'inferior', 'poorer']
3240	The police auction was a complete bust.				bust	homographic	['failure', 'fiasco', 'flop', 'washout']	['arrest', 'raid', 'police takedown', 'apprehension']
3241	The policemen said if I didn't pay my library fine he would have to book me.				book	homographic	['charge', 'arrest', 'record', 'process']	['publication', 'tome', 'volume', 'manuscript']
3242	The politician is not one for Indian food. But he's good at currying favors.				currying	homographic	['cooking with spices', 'preparing food with curry powder', 'seasoning']	['ingratiating oneself', 'seeking advantage', 'fawning', 'toadying']
