id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
3301	The star asked the sun why the moon was always up so late. Sun responded that it was just a phase.				phase	homographic	['lunar cycle', 'stage', 'step', 'period', 'crescent', 'gibbous']	['temporary behavior', 'passing interest', 'fad', 'developmental stage', 'rebellious period']
3302	The state funeral remains to be seen.				remains	homographic	['stays', 'is left', 'continues']	['corpse', 'body', 'cadaver']
3303	The steward refused to swallow the harsh whine of the petulant cabernet peddler.				whine	homophonic	['whine', 'complaint', 'moan', 'grumble', 'whimper']	['wine', 'cabernet', 'beverage', 'vintage', 'fermented grape juice']
3304	The stock market crashes, but Viagra beats the flop.				flop	homographic	['failure', 'collapse', 'bust', 'fiasco']	['limpness', 'droopiness', 'sagging', 'softness']
3305	The store clerk lost his job, so he set up a kiosk in the mall to vend for himself.				vend	homophonic	['sell', 'retail', 'peddle', 'merchandise', 'vend']	['fend', 'provide', 'survive', 'manage', 'look after']
3306	The stress of having his beloved pet bunny die caused a man to go bald. he was very upset about losing his hare.				hare	homophonic	['rabbit', 'bunny', 'lepus']	['hair', 'locks', 'tresses', 'follicles']
3307	The student had such a big assignment, he had to burn his kindle at both ends.				kindle	homophonic	['e-reader', 'tablet', 'Kindle', 'device']	['candle', 'wax', 'taper']
3308	The study of ancient symbols will lead you to rune.				rune	homophonic	['glyph', 'inscription', 'character', 'ancient letter']	['ruin', 'destruction', 'downfall', 'wreckage']
3309	The sun was bright on a dry, cloudless morning, but later it waned.				waned	homophonic	['diminished', 'faded', 'decreased', 'declined']	['rained', 'poured', 'showered', 'precipitated']
3310	The surest steps to happiness are the steps to church.				steps	homographic	['actions', 'measures', 'procedures', 'stages']	['stairs', 'staircase', 'treads', 'doorsteps']
3311	The surgeon really did not know how to perform quick surgeries on insects, but he did one on the fly.				fly	homographic	['insect', 'winged bug', 'dipteran']	['impromptu', 'extemporaneously', 'quickly', 'without preparation']
3312	The survival rate after a fall into a deep hole is abyssmal.				abyssmal	homophonic	['terrible', 'appalling', 'dreadful', 'low-quality']	['abysmal', 'abyss-mal', 'relating to a deep pit', 'bottomless']
