id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
4001	"Ya gotta have that... that what's it... ""newsauce""...? Phoenix:... Um, you mean, ""news source""...?"				newsauce	homophonic	['newsauce', 'condiment', 'dressing', 'gravy', 'relish']	['news source', 'informant', 'media outlet', 'journalism', 'documentary evidence']
4002	Years ago, changing TV channels from a sitting position was a remote possibility.				remote	homographic	['unlikely', 'slender', 'distant', 'faint', 'slight']	['control device', 'clicker', 'transmitter', 'wireless controller']
4003	Yes, I have been reading Voltaire, he admitted candidly.				candidly	homophonic	['honestly', 'frankly', 'openly', 'truthfully']	['Candide', 'literary reference', 'Voltairean']
4004	Yes, I have read Gulliver's Travels, he said swiftly.				swiftly	homographic	['quickly', 'fast', 'rapidly']	['Jonathan Swift', 'satirical', 'Author-related']
4005	Yes, I'm a gold digger... and copper and silver.				gold digger	homographic	['opportunist', 'fortune hunter', 'money-grubber']	['miner', 'prospector', 'excavator']
4006	Yes, but you must be serious about it. I hate people who are not serious about meals. It is so shallow of them.				shallow	homographic	['superficial', 'insincere', 'frivolous']	['not deep', 'low-water', 'thin']
4007	Yes, it's true. For only $2.95 a minute, I will leave you breathless.				breathless	homographic	['excited', 'thrilled', 'enthralled', 'amazed', 'gasped']	['dead', 'strangled', 'asphyxiated', 'suffocated', 'not breathing']
4008	Yesterday I accidentally swallowed some food coloring. The doctor says I'm okay, but I feel like I've dyed a little inside.				dyed	homophonic	['colored', 'tinted', 'stained', 'pigmented']	['died', 'perished', 'passed away', 'expired']
4009	Yesterday a cow saved my life-it was bovine intervention.				bovine	homophonic	['cow-like', 'cattle', 'oxen-related']	['divine', 'godly', 'holy', 'sacred', 'heavenly']
4010	Yesterday's high was 78 and the low was 45, but neither were records.				records	homographic	['peak amounts', 'best performances', 'extreme values', 'documented maximums']	['vinyl discs', 'albums', 'LPs', 'phonograph tracks']
4011	Yesterday, I accidentally swallowed some food coloring. The doctor says I'm okay, but I feel like I've dyed a little inside.				dyed	homophonic	['colored', 'tinted', 'stained', 'pigmented']	['died', 'perished', 'passed away', 'expired']
4012	Yikes! The coolest way to take your vitamins!				coolest	homographic	['chilliest', 'coldest', 'icy', 'refrigerated']	['trendiest', 'most fashionable', 'best', 'most impressive']
4013	Yogi had a whiskey, water, and tea drink every night. He was a toddy bear.				toddy	homophonic	['teddy', 'soft toy', 'stuffed animal', 'cuddly toy']	['toddy', 'hot drink', 'liquor and water', 'beverage']
4014	You call, we haul, that's all.				haul	homophonic	['transport', 'carry', 'drag', 'move']	['hall', 'corridor', 'passageway', 'lobby']
4015	You came here from Grodyburger's, I presume.				presume	homophonic	['assume', 'suppose', 'deduce', 'infer']	['pree-zoom', 'pree-zoomed', 'pre-zoom', 're-zoom', 'zoom']
4016	You can measure a man's love by his overall sighs.				overall sighs	homophonic	['overalls', 'jumpsuit', 'dungarees', 'trousers', 'garment']	['over-all sighs', 'exhalations', 'breaths', 'gasps', 'total yearning']
4017	You can't tell from a blood test whether a murder was committed... in cold blood!				cold blood	homographic	['hypothermic', 'low body temperature', 'chilled', 'physically cold']	['ruthlessly', 'without emotion', 'cruelly', 'deliberately', 'calmly']
4018	You can't trust a tiger. You never know when he might be lion.				lion	homophonic	['big cat', 'feline', 'predator', 'panthera leo']	['lying', 'untruthful', 'deceiving', 'fibbing', 'misleading']
4019	You decide what kind of light bulbs to buy by a process of illumination.				illumination	homographic	['lighting', 'brightness', 'radiance', 'luminescence']	['understanding', 'enlightenment', 'clarification', 'insight']
4020	You drive the deal!				drive	homographic	['steer', 'pilot', 'operate a vehicle']	['guide', 'direct', 'propel', 'manage']
4021	You have a warrior's heart. I think I'll take it.				heart	homographic	['courage', 'bravery', 'spirit', 'mettle']	['organ', 'blood pump', 'physical heart', 'cardiac system']
4022	You have always told me it was Ernest. I have introduced you to everyone as Ernest. You answer to the name of Ernest. You look as if your name was Ernest. You are the most earnest looking person I ever saw in my life.				Ernest	homophonic	['Ernest', 'given name', 'proper noun', 'identity']	['earnest', 'serious', 'sincere', 'grave', 'solemn']
4023	You have to fill out many government forms because there are many forms of government.				forms	homographic	['documents', 'applications', 'paperwork', 'questionnaires']	['types', 'varieties', 'kinds', 'structures', 'categories']
4024	You have to give credit to people who work in stores during a holiday-and many people do.				credit	homographic	['praise', 'recognition', 'acknowledgment', 'commendation']	['loan', 'deferred payment', 'financing', 'store credit']
4025	You heard about drug dealers being interrogated by the police? They do crack.				crack	homographic	['confess', 'break down', 'yield', 'divulge', 'succumb']	['cocaine', 'narcotics', 'freebase', 'illicit drugs']
4026	You helped us create some buzz on free cone day. Now see how we're doing our part to save the honey bees.				buzz	homographic	['excitement', 'hype', 'publicity', 'commotion']	['humming', 'vibration', 'droning', 'sound made by bees']
4027	You know the problem with grapes these days. People just aren't raisin them right.				raisin	homophonic	['dried grape', 'sultana', 'currant']	['raising', 'nurturing', 'rearing', 'bringing up', 'cultivating']
4028	You know what happens after you miss math class? It starts adding up.				adding up	homographic	['calculating', 'summing', 'tallying', 'arithmetic']	['accumulating', 'mounting', 'increasing', 'becoming significant']
4029	You know what happens after you miss math class? It starts adding up.				adding up	homographic	['calculating', 'summing numbers', 'arithmetic']	['accumulating', 'increasing', 'becoming significant', 'making sense']
4030	You often hear of a good wine through the grapevine.				grapevine	homographic	['vine', 'climbing plant', 'vitis vinifera']	['rumor mill', 'word of mouth', 'informal network', 'gossip']
4031	You really are addicted to soccer, you should think of kicking the habit.				kicking	homographic	['striking with the foot', 'booting', 'punting']	['quitting', 'stopping', 'abandoning', 'giving up']
4032	"""You resemble a goat,"" he said satirically."				satirically	homophonic	['sarcastically', 'ironically', 'mockingly', 'satirically']	['satyr-ically', 'half-man', 'half-goat', 'faun-like']
4033	"""You resemble a goat,"" he said satirically."				satirically	homophonic	['mockingly', 'ironically', 'sarcastically']	['satyrically', 'lustfully', 'lecherously', 'like a satyr']
4034	You see, if one plays good music, people don't listen, and if one plays bad music, people don't talk.				talk	homographic	['converse', 'chat', 'speak', 'discuss']	['complain', 'protest', 'criticize', 'object']
4035	You should always use basil the day you buy it-as they say, herb today, gone tomorrow.				herb	homophonic	['basil', 'plant', 'seasoning', 'botanical']	['here', 'present', 'existing', 'available']
4036	You should lock up your wine in a cabernet.				cabernet	homophonic	['cabinet', 'cupboard', 'closet', 'locker']	['cabernet sauvignon', 'red wine', 'grape variety', 'cabernet franc']
4037	You should massage a cow's back before putting it out to posture.				posture	homophonic	['pose', 'stance', 'position', 'attitude']	['pasture', 'grassland', 'meadow', 'grazing land']
4038	You should never drink beyond the pint of no return.				pint	homophonic	['unit of measure', 'beer', 'glass', 'drink']	['point', 'juncture', 'moment', 'stage']
4039	You should never take rocks for granite.				granite	homophonic	['granted', 'conceded', 'acknowledged', 'given', 'assumed']	['granite', 'igneous rock', 'stone', 'magmatic rock']
4040	You think it, we ink it.				ink	homographic	['tattoo', 'imprint', 'mark']	['sign', 'contract', 'formalize']
4041	You won't feel the squeeze with this great juicer deal.				squeeze	homographic	['financial pressure', 'economic hardship', 'budgetary constraint', 'pinch']	['press', 'crush', 'compress', 'extract juice']
4042	You'd better think it over carefully, Ms. Fey... Or should I say, Ms. Gray.				Gray	homophonic	['grey', 'silver', 'ashen', 'neutral']	['guilty', 'complicit', 'culpable', 'morally ambiguous']
4043	You'll be given a lawyer so stupendously inept that they make even you look competent.				competent	homographic	['capable', 'skilled', 'efficient', 'proficient']	['legally qualified', 'of sound mind', 'admissible in court', 'meeting legal standards']
4044	You'll never conquer me, Goliath said stonily.				stonily	homographic	['coldly', 'unfeelingly', 'sternly', 'expressionless']	"['rock-like', 'composed of stone', ""related to the stone from David's sling""]"
4045	You're falling apart. What to do with the pieces?				pieces	homographic	['fragments', 'shards', 'remnants', 'scraps']	['peace', 'calm', 'tranquility', 'composure']
4046	You're telling me that's an alligator? That's a croc!				croc	homophonic	['crocodile', 'reptile', 'crocodylian']	['crock', 'nonsense', 'rubbish', 'lie', 'deception']
4047	You've got more issues than Time magazine.				issues	homographic	['problems', 'concerns', 'difficulties', 'emotional baggage']	['editions', 'publications', 'copies', 'numbers', 'periodicals']
4048	Young women who are mathematics professors closely watch their figures.				figures	homographic	['body shapes', 'physiques', 'statures', 'silhouettes']	['numbers', 'mathematical symbols', 'calculations', 'data points']
4049	Your key to rent a car.				key	homographic	['solution', 'answer', 'means', 'essential element']	['car key', 'ignition key', 'physical device', 'lock opener']
4050	Your nose is in the scenter of your face.				scenter	homophonic	['center', 'middle', 'midpoint', 'core']	['scenter', 'smeller', 'nose', 'olfactory organ']
4051	Your road to driving success.				road	homophonic	['route', 'path', 'highway', 'street', 'thoroughfare']	['rode', 'traveled', 'journeyed', 'steered', 'driven']
4052	Your very last breath will be a fatal blow.				blow	homographic	['exhale', 'puff', 'breath', 'gust']	['impact', 'strike', 'hit', 'stroke']
4053	Zookeepers spot clean their leopards.				spot	homographic	['clean', 'stain-treat', 'wipe down', 'dab']	['mark', 'dot', 'patch', 'pattern']
4054	And my ideal has always been to love some one of the name of Ernest. There is something in that name that inspires absolute confidence.				Ernest	homophonic	['Ernest', 'proper name', 'given name']	['earnest', 'sincere', 'serious', 'solemn', 'honest']
4055	"""The Predator,"" prey for life"				prey	homophonic	['pray', 'plead', 'beseech', 'implore']	['victim', 'quarry', 'game', 'target']
4056	éclectrique				éclectrique	homophonic	['électrique', 'sous tension', 'dynamique', 'foudroyant']	['éclectique', 'polyvalent', 'varié', 'diversifié']
4057	Dad, I'm cold. - Go stand in the corner, I hear it's 90 degrees.				degrees	homographic	['temperature units', 'celsius', 'fahrenheit', 'thermal measurement']	['angle measure', 'geometric units', 'arc degrees', 'right angle component']
4058	"""Give me a torch: I am not for this ambling. Being but heavy, I will bear the light."""				light	homographic	['illumination', 'brightness', 'torch', 'lamp']	['weightless', 'buoyant', 'nimble', 'unburdened']
4059	"""Has the new florist any children?"" ""Yes, a little girl who is a budding genius, and a little boy who is a blooming nuisance?"""				blooming	homographic	['flowering', 'blossoming', 'flourishing']	['complete', 'absolute', 'confounded', 'cursed']
4060	"""Nay, gentle Romeo, we must have you dance."" ""Not I, believe me. You have dancing shoes with nimble soles; I have a soul of lead so stakes me to the ground I cannot move."""				soul	homophonic	['sole', 'underside', 'base', 'bottom']	['soul', 'spirit', 'essence', 'inner-self']
