id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
401	A play, based on billiards, started right on cue.				cue	homographic	['signal', 'prompt', 'entrance', 'timing', 'theatrical', 'actor']	['billiards', 'stick', 'chalk', 'snooker', 'tapered', 'stroke']	queue	['réplique', 'signal', 'entrée', 'timing', 'théâtral', 'acteur']	['billard', 'canne', 'craie', 'snooker', 'effilé', 'coup']				[]	0
402	A plumber doesn't die, he just gets flushed away.				flushed	homographic	['toilet', 'water', 'drain', 'pipes', 'rinse', 'sewage']	['passed', 'gone', 'discarded', 'removed', 'expelled', 'vanished']	évacué	['toilettes', 'eau', 'drain', 'tuyaux', 'rinçage', 'égout']	['passé', 'parti', 'jeté', 'retiré', 'expulsé', 'disparu']				"[{""left"":""parvis"",""right"":""parti"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8071,""french_naturalness"":0.42,""semantic_surprise"":0.6639,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6303},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
403	A police dog is often the scenter of a drug arrest.				scenter	homophonic	['center', 'middle', 'core', 'focus', 'hub', 'midpoint']	['scent', 'smell', 'odor', 'sniff', 'nose', 'olfactory']	scenter	['centre', 'milieu', 'noyau', 'foyer', 'pivot', 'mi-point']	['parfum', 'odeur', 'effluve', 'renifler', 'nez', 'olfactif']				"[{""left"":""odeur"",""right"":""horreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8109,""french_naturalness"":0.54,""semantic_surprise"":0.626,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6773},""export_lane"":""close_B_to_other""},{""left"":""odeur"",""right"":""auteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.54,""semantic_surprise"":0.6205,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6735},""export_lane"":""close_B_to_other""}]"	2
404	A police officer caught two kids playing with a firework and a car battery. He charged one and let the other one off.				charged	homographic	['electricity', 'battery', 'voltage', 'current', 'energy', 'terminal']	['crime', 'arrest', 'prosecute', 'police', 'indict', 'lawsuit']	chargé	['électricité', 'batterie', 'tension', 'courant', 'énergie', 'borne']	['crime', 'arrestation', 'poursuivre', 'police', 'inculper', 'procès']				[]	0
405	A politician decided to resign on the day of an eclipse because it was a dark day.				dark	homographic	['shadow', 'astronomy', 'obscurity', 'dim', 'blackout']	['gloomy', 'sinister', 'tragic', 'ominous', 'somber']	sombre	['ombre', 'astronomie', 'obscurité', 'faible', 'occultation']	['lugubre', 'sinistre', 'tragique', 'menaçant', 'morne']				[]	0
406	"A politician who had been an astronomer was always saying ""no comet""."				comet	homophonic	['comment', 'remark', 'statement', 'speech', 'response']	['asteroid', 'meteor', 'orbit', 'celestial', 'nucleus', 'tail']	comète	['commentaire', 'remarque', 'déclaration', 'discours', 'réponse']	['astéroïde', 'météore', 'orbite', 'céleste', 'noyau', 'traîne']				"[{""left"":""prenne"",""right"":""traîne"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8025,""french_naturalness"":0.42,""semantic_surprise"":0.6614,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6285},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""fresnes"",""right"":""traîne"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8006,""french_naturalness"":0.42,""semantic_surprise"":0.6603,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6278},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
407	A politician with a bad back needs lots of support.				support	homographic	['voters', 'endorsement', 'campaign', 'constituents', 'ballot', 'loyalty']	['brace', 'cushion', 'spine', 'orthopedic', 'posture', 'lumbar']	soutien	['électeurs', 'adhésion', 'campagne', 'concitoyens', 'scrutin', 'fidélité']	['armature', 'coussin', 'colonne', 'orthopédique', 'posture', 'lombaire']				"[{""left"":""fidélité"",""right"":""fidélisé"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.9178,""french_naturalness"":0.54,""semantic_surprise"":0.6848,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.7085},""export_lane"":""close_A_to_other""},{""left"":""électeurs"",""right"":""lecteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.9162,""french_naturalness"":0.54,""semantic_surprise"":0.6839,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.7079},""export_lane"":""close_A_to_other""},{""left"":""électeurs"",""right"":""recteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8265,""french_naturalness"":0.54,""semantic_surprise"":0.6346,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6739},""export_lane"":""close_A_to_other""}]"	3
408	A pop singer bought a new house for a song.				song	homographic	['melody', 'lyrics', 'vocal', 'music', 'rhythm', 'performance']	['bargain', 'cheap', 'inexpensive', 'discount', 'trifle', 'underpriced']	chanson	['mélodie', 'paroles', 'vocal', 'musique', 'rythme', 'performance']	['aubaine', 'économique', 'peu cher', 'rabais', 'bagatelle', 'sous-évalué']				[]	0
409	A practical Czech is considered to be Praguematic.				Praguematic	homophonic	['Prague', 'Czechia', 'Europe', 'city', 'capital', 'vltava']	['pragmatic', 'logic', 'realistic', 'efficiency', 'practical', 'functional']	Praguematique	['Prague', 'Tchéquie', 'Europe', 'ville', 'capitale', 'Vltava']	['pragmatique', 'logique', 'réaliste', 'efficacité', 'pratique', 'fonctionnel']				"[{""left"":""teks"",""right"":""tchèques"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8174,""french_naturalness"":0.42,""semantic_surprise"":0.7065,""semantic_domain_similarity"":0.6505,""pun_pivot_usability"":0.42,""overall_score"":0.6059},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
410	A professor without a pointer may find that his lecture is pointless.				pointless	homographic	['stick', 'laser', 'baton', 'indicator', 'rod', 'sharp']	['futile', 'useless', 'meaningless', 'boring', 'ineffective', 'irrelevant']	émoussé	['bâton', 'laser', 'bâtonnet', 'indicateur', 'tige', 'tranchant']	['futile', 'inutile', 'insensé', 'ennuyeux', 'inefficace', 'irpertinent']				[]	0
411	A psychiatrist on a hike fell into a depression.				depression	homographic	['sadness', 'melancholy', 'psychology', 'disorder', 'misery', 'grief']	['hollow', 'basin', 'valley', 'cavity', 'ditch', 'crater']	dépression	['tristesse', 'mélancolie', 'psychologie', 'trouble', 'misère', 'chagrin']	['creux', 'bassin', 'vallée', 'cavité', 'fossé', 'cratère']				"[{""left"":""fèces"",""right"":""fesse"",""relation"":""same_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.8121,""semantic_domain_similarity"":0.6268,""pun_pivot_usability"":0.5,""overall_score"":0.6945},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
412	A pun is its own reword.				reword	homophonic	['phrase', 'paraphrase', 'edit', 'sentence', 'synonym', 'text']	['reward', 'prize', 'trophy', 'compensation', 'gift', 'bonus']	reword	['phrase', 'paraphrase', 'modifier', 'phrase', 'synonyme', 'texte']	['récompense', 'prix', 'trophée', 'compensation', 'cadeau', 'prime']				[]	0
413	A quarter-acre of undeveloped land may not seem like much to some people, but to me it's a lot.				lot	homographic	['quantity', 'amount', 'abundance', 'plethora', 'mass']	['plot', 'acreage', 'property', 'parcel', 'land', 'real-estate']	lot	['quantité', 'montant', 'abondance', 'pléthore', 'masse']	['parcelle', 'superficie', 'propriété', 'terrain', 'terre', 'immobilier']				[]	0
414	A racehorse's life is always on track.				track	homographic	['turf', 'stadium', 'dirt', 'circuit', 'racing', 'oval']	['progress', 'path', 'direction', 'organized', 'consistent', 'schedule']	piste	['gazon', 'stade', 'terre', 'circuit', 'course', 'ovale']	['progrès', 'chemin', 'direction', 'organisé', 'cohérent', 'calendrier']				[]	0
415	A racer who was also a golfer really knew how to drive.				drive	homographic	['accelerate', 'steer', 'vehicle', 'speed', 'engine', 'circuit']	['club', 'tee', 'fairway', 'swing', 'ball', 'yardage']	drive	['accélérer', 'diriger', 'véhicule', 'vitesse', 'moteur', 'circuit']	['club', 'tee', 'fairway', 'swing', 'balle', 'distance']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_A_to_other""}]"	2
416	"A reformed arsonist was in confession. He began,"" Bless me Father for I have singed."""				singed	homophonic	['sinned', 'transgression', 'guilt', 'repentance', 'confession', 'wickedness']	['burned', 'scorched', 'charred', 'fire', 'arson', 'flame']	roussi	['péché', 'transgression', 'culpabilité', 'repentance', 'confession', 'méchanceté']	['brûlé', 'carbonisé', 'calciné', 'feu', 'incendie', 'flamme']				[]	0
417	"A reformed arsonist was in confession. He began,"" Bless me Father for I have singed."""				singed	homophonic	['sin', 'repent', 'confession', 'guilt', 'shame', 'transgression']	['burn', 'scorch', 'fire', 'flame', 'char', 'sear']	roussi	['péché', 'repentir', 'confession', 'culpabilité', 'honte', 'transgression']	['brûler', 'roussir', 'feu', 'flamme', 'carboniser', 'saisir']				[]	0
418	A relief map shows where the restrooms are.				relief	homographic	['topography', 'elevation', 'terrain', 'geography', 'altitude', 'contour']	['comfort', 'respite', 'bathroom', 'urination', 'ease', 'release']	soulagement	['topographie', 'élévation', 'terrain', 'géographie', 'altitude', 'contour']	['confort', 'répit', 'toilettes', 'miction', 'aisance', 'délivrance']				[]	0
419	A reporter was at an ice cream store getting the scoop.				scoop	homographic	['news', 'exclusive', 'report', 'story', 'headline', 'journalism']	['ladle', 'serving', 'dairy', 'sorbet', 'dessert', 'utensil']	scoop	['nouvelle', 'exclusivité', 'reportage', 'histoire', 'titre', 'journalisme']	['louche', 'portion', 'laitage', 'sorbet', 'dessert', 'ustensile']				"[{""left"":""laitage"",""right"":""lainage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.811,""french_naturalness"":0.54,""semantic_surprise"":0.626,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6774},""export_lane"":""close_B_to_other""}]"	1
420	A restaurant owner gave his cooks a stirring speech.				stirring	homographic	['inspirational', 'rousing', 'emotional', 'passionate', 'moving']	['mixing', 'whisking', 'utensil', 'spoon', 'agitation', 'cooking']	remuant	['inspirant', 'vibrant', 'émouvant', 'passionné', 'touchant']	['mélange', 'fouettage', 'ustensile', 'cuillère', 'agitation', 'cuisine']				[]	0
421	A right, Mr. Wright?				Wright	homophonic	['correct', 'accurate', 'proper', 'true', 'valid', 'just']	['surname', 'builder', 'maker', 'worker', 'artisan', 'creator']	Wright	['correct', 'exact', 'adéquat', 'vrai', 'valide', 'juste']	['nom', 'bâtisseur', 'fabricant', 'ouvrier', 'artisan', 'créateur']				[]	0
