id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
2501	"One leftover said to another ""foiled again."""				foiled	homographic	['aluminum', 'wrap', 'leftovers', 'storage', 'kitchen', 'protection']	['thwarted', 'defeated', 'prevented', 'failed', 'stopped', 'stymied']	déjoué	['aluminium', 'emballage', 'restes', 'stockage', 'cuisine', 'protection']	['contrecarré', 'vaincu', 'empêché', 'échoué', 'arrêté', 'entravé']				"[{""left"":""vécue"",""right"":""vaincu"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8235,""french_naturalness"":0.42,""semantic_surprise"":0.6729,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.6443},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""vécût"",""right"":""vaincu"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8235,""french_naturalness"":0.42,""semantic_surprise"":0.6729,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.6443},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
2502	One minute I'm sure I want to buy a motorbike, the next minute I'm sure I don't want to. It's a vicious cycle.				cycle	homographic	['repetition', 'pattern', 'loop', 'sequence', 'recurring', 'alternation']	['motorbike', 'bicycle', 'wheels', 'transport', 'vehicle', 'engine']	cycle	['répétition', 'modèle', 'boucle', 'séquence', 'récurrent', 'alternance']	['moto', 'bicyclette', 'roues', 'transport', 'véhicule', 'moteur']				"[{""left"":""séquence"",""right"":""séance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.6316,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.689},""export_lane"":""close_A_to_other""},{""left"":""séquence"",""right"":""sérance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8194,""french_naturalness"":0.54,""semantic_surprise"":0.6306,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6805},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_B_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_B_to_other""}]"	4
2503	One night a banking tycoon fell overboard from his yacht. He was saved because he could float a loan.				float a loan	homophonic	['buoyancy', 'water', 'surface', 'stay', 'top', 'liquid']	['finance', 'banker', 'credit', 'capital', 'lending', 'interest']	flotter un emprunt	['flottabilité', 'eau', 'surface', 'séjour', 'sommet', 'liquide']	['finance', 'banquier', 'crédit', 'capital', 'prêt', 'intérêt']				"[{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
2504	One of the joys of being a lightweight is that commuting by wind is a breeze!				breeze	homographic	['easy', 'effortless', 'simple', 'uncomplicated', 'feat', 'smooth']	['wind', 'gust', 'zephyr', 'airflow', 'draft', 'current']	brise	['facile', 'aisé', 'simple', 'fluide', 'succès', 'léger']	['vent', 'souffle', 'zéphyr', 'courant', 'bourrasque', 'air']				[]	0
2505	One of the reasons more politicians should be drinking this hot beverage is because it will give them honest-TEA.				honest-TEA	homophonic	['truth', 'integrity', 'sincerity', 'morality', 'ethics']	['brew', 'leaves', 'herbal', 'steep', 'kettle', 'cup']	honnê-THÉ	['vérité', 'intégrité', 'sincérité', 'moralité', 'éthique']	['infusion', 'feuilles', 'herbal', 'infuser', 'bouilloire', 'tasse']				[]	0
2506	One of the tires just blew out, he said sparingly.				sparingly	homographic	['cautiously', 'frugally', 'meagerly', 'moderately', 'minimally']	['tire', 'spare', 'wheel', 'rubber', 'automotive', 'replacement']	parcimonieusement	['prudemment', 'frugalement', 'maigrement', 'modérément', 'minimalement']	['pneu', 'secours', 'roue', 'caoutchouc', 'automobile', 'remplacement']				[]	0
2507	One of these new shoes isn't right.				right	homographic	['correct', 'accurate', 'proper', 'true', 'exact']	['dexter', 'foot', 'lateral', 'side', 'handed']	droit	['correct', 'juste', 'propre', 'vrai', 'exact']	['dextre', 'pied', 'latéral', 'côté', 'manuel']				[]	0
2508	"One palm tree said to another ""let's have a date."""				date	homographic	['fruit', 'palm', 'seed', 'sweet', 'sticky', 'drupe']	['romance', 'engagement', 'appointment', 'dinner', 'outing', 'meeting']	datte	['fruit', 'palmier', 'graine', 'sucré', 'collant', 'drupe']	['romance', 'engagement', 'rendez-vous', 'dîner', 'sortie', 'rencontre']				[]	0
2509	"One palm tree said to another ""let's have a date."""				date	homographic	['fruit', 'palm', 'seed', 'sweet', 'edible', 'drupe']	['romance', 'appointment', 'meeting', 'outing', 'couple', 'dinner']	datte	['fruit', 'palmier', 'graine', 'sucré', 'comestible', 'drupe']	['romance', 'rendez-vous', 'rencontre', 'sortie', 'couple', 'dîner']				[]	0
2510	One reason many tea drinkers get in trouble at the clubs is because they tend to be very naught-TEA.				naught-TEA	homophonic	['disobedient', 'mischievous', 'rebellious', 'misbehaving', 'wicked', 'improper']	['beverage', 'leaves', 'steeping', 'infusion', 'caffeine', 'kettle']	pas-THÉ	['désobéissant', 'espiègle', 'rebelle', 'turbulent', 'méchant', 'incorrect']	['boisson', 'feuilles', 'infusion', 'macération', 'caféine', 'bouilloire']				"[{""left"":""erreur"",""right"":""horreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8447,""french_naturalness"":0.54,""semantic_surprise"":0.7037,""semantic_domain_similarity"":0.7311,""pun_pivot_usability"":0.57,""overall_score"":0.6817},""export_lane"":""close_A_to_other""}]"	1
