id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
1401	"""I have to fix the car,"" he said mechanically."				mechanically	homographic	['repair', 'engine', 'automotive', 'wrench', 'technician']	['monotonous', 'reflex', 'automatic', 'unthinking', 'routine', 'emotionless']	mecaniquement	['reparation', 'moteur', 'automobile', 'cle', 'technicien']	['monotone', 'reflexe', 'automatique', 'inconscient', 'routine', 'impassible']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_A_to_other""}]"	2
1402	"""I have to fix the car,"" he said mechanically."				mechanically	homographic	['repairman', 'engine', 'tools', 'wrench', 'garage', 'automotive']	['automatic', 'unthinking', 'habitual', 'robotic', 'monotonous', 'routine']	mécaniquement	['réparateur', 'moteur', 'outils', 'clé', 'garage', 'automobile']	['automatique', 'machinal', 'habituel', 'robotique', 'monotone', 'routine']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_A_to_other""},{""left"":""garage"",""right"":""gavage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.834,""french_naturalness"":0.54,""semantic_surprise"":0.6387,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6939},""export_lane"":""close_A_to_other""}]"	3
1403	"""I have to keep this fire alight,"" he bellowed."				bellowed	homographic	['shouted', 'yelled', 'roared', 'vocalized', 'loud', 'exclaimed']	['fireplace', 'air', 'inflate', 'puff', 'stoker', 'oxygen']	beuglé	['crié', 'hurlé', 'rugi', 'vocalisé', 'bruyant', 'exclamé']	['soufflerie', 'air', 'gonfler', 'bouffée', 'tisonnier', 'oxygène']				[]	0
1404	I have written several papers regarding weather effects. I saved them all in the cloud.				cloud	homographic	['server', 'network', 'storage', 'digital', 'database', 'internet']	['atmosphere', 'vapor', 'rain', 'sky', 'cumulus', 'meteorology']	nuage	['serveur', 'réseau', 'stockage', 'numérique', 'données', 'internet']	['atmosphère', 'vapeur', 'pluie', 'ciel', 'cumulus', 'météorologie']				"[{""left"":""vapeur"",""right"":""paveur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8119,""french_naturalness"":0.54,""semantic_surprise"":0.6265,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6777},""export_lane"":""close_B_to_other""}]"	1
1405	I haven't developed my photographs yet, he said negatively.				negatively	homographic	['pessimism', 'unfavorable', 'cynical', 'adverse', 'critical']	['film', 'exposure', 'darkroom', 'inverted', 'photography', 'chemical']	négativement	['pessimisme', 'défavorable', 'cynique', 'adverse', 'critique']	['pellicule', 'exposition', 'chambre noire', 'inversé', 'photographie', 'chimique']				[]	0
1406	"""I haven't had my photographs developed yet,"" he said negatively."				negatively	homographic	['pessimistic', 'unfavorable', 'denial', 'cynical', 'adverse', 'gloomy']	['film', 'darkroom', 'exposure', 'image', 'acetate', 'inverted']	négativement	['pessimiste', 'défavorable', 'déni', 'cynique', 'adverse', 'sombre']	['pellicule', 'chambre noire', 'exposition', 'image', 'acétate', 'inversé']				[]	0
1407	"""I haven't had my photographs developed yet,"" he said negatively."				negatively	homographic	['pessimistic', 'unfavorable', 'denial', 'refusal', 'cynical', 'oppositional']	['film', 'darkroom', 'exposure', 'chemical', 'image', 'inverted']	négativement	['pessimiste', 'défavorable', 'déni', 'refus', 'cynique', 'oppositionnel']	['pellicule', 'chambre noire', 'exposition', 'chimique', 'image', 'inversé']				"[{""left"":""repût"",""right"":""refus"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8165,""french_naturalness"":0.42,""semantic_surprise"":0.6691,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6338},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
1408	I hear the Sylvester Stallone Film Festival got off to a rocky start.				rocky	homographic	['precarious', 'unstable', 'shaky', 'difficult', 'rough']	['boxer', 'stadium', 'gloves', 'balboa', 'underdog', 'ring']	rocky	['précaire', 'instable', 'chancelant', 'difficile', 'rude']	['boxeur', 'stade', 'gants', 'balboa', 'outsider', 'ring']				"[{""left"":""boxeur"",""right"":""bosseur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8485,""french_naturalness"":0.54,""semantic_surprise"":0.6467,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6994},""export_lane"":""close_B_to_other""}]"	1
1409	I heard Einstein got along well with his parents... relatively speaking.				relatively	homographic	['kinship', 'family', 'parents', 'bloodline', 'ancestry']	['comparison', 'proportional', 'physics', 'Einstein', 'subjective']	relativement	['parenté', 'famille', 'parents', 'lignée', 'ascendance']	['comparaison', 'proportionnel', 'physique', 'Einstein', 'subjectif']				"[{""left"":""épiant"",""right"":""escient"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8082,""french_naturalness"":0.42,""semantic_surprise"":0.7201,""semantic_domain_similarity"":0.5653,""pun_pivot_usability"":0.42,""overall_score"":0.5972},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
1410	I heard about this new governing document that says people can only go to the bathroom one per day. It's called the Constipation.				Constipation	homophonic	['Constitution', 'government', 'document', 'law', 'parliament', 'legal']	['digestion', 'intestine', 'blockage', 'bathroom', 'medical', 'stomach']	Constipation	['Constitution', 'gouvernement', 'document', 'loi', 'parlement', 'juridique']	['digestion', 'intestin', 'blocage', 'toilettes', 'médical', 'estomac']				"[{""left"":""blocage"",""right"":""bocage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8197,""french_naturalness"":0.54,""semantic_surprise"":0.6308,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6807},""export_lane"":""close_B_to_other""}]"	1
