id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
1501	I stole someone else's idea for a stage drama. Am I a playgiarist?				playgiarist	homophonic	['theatre', 'drama', 'performance', 'script', 'stage', 'actor']	['plagiarism', 'theft', 'copying', 'academic', 'dishonesty', 'intellectual']	dramaturge-tricheur	['théâtre', 'drame', 'représentation', 'scénario', 'scène', 'acteur']	['plagiat', 'vol', 'copie', 'académique', 'malhonnêteté', 'intellectuel']				[]	0
1502	I strongly dislike the subject of math, however I am partial to fractions.				partial	homographic	['biased', 'favorable', 'inclined', 'fond', 'preferential', 'subjective']	['incomplete', 'fragmentary', 'fractional', 'segmental', 'divided', 'component']	partiel	['partial', 'subjectif', 'favorable', 'prévenu', 'injuste', 'partisan']	['incomplet', 'fragmentaire', 'fractionnaire', 'sectoriel', 'divisé', 'parcellaire']				[]	0
1503	I suspected our new house guest was a terrorist. He asked to sleep on a blow up mattress.				blow up	homographic	['inflatable', 'air', 'cushion', 'plastic', 'expand', 'pump']	['explode', 'bomb', 'detonate', 'blast', 'dynamite', 'shrapnel']	sauter	['gonflable', 'air', 'coussin', 'plastique', 'agrandir', 'pomper']	['exploser', 'bombe', 'détoner', 'souffle', 'dynamite', 'éclat']				"[{""left"":""exporté"",""right"":""exploser"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8017,""french_naturalness"":0.42,""semantic_surprise"":0.6609,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.343,""overall_score"":0.6082},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""poncé"",""right"":""pomper"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8137,""french_naturalness"":0.42,""semantic_surprise"":0.6675,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.343,""overall_score"":0.6128},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
1504	I tasted just a little bit of your bear stew. It's not overbearing				overbearing	homographic	['tasting', 'stew', 'meat', 'grizzly', 'animal', 'culinary']	['arrogant', 'domineering', 'oppressive', 'bossy', 'haughty', 'forceful']	autoritaire	['dégustation', 'ragoût', 'viande', 'grizzli', 'animal', 'culinaire']	['arrogant', 'dominateur', 'oppressant', 'directif', 'hautain', 'péremptoire']				[]	0
1505	"""I teach at a university,"" he professed."				professed	homographic	['declared', 'vowed', 'stated', 'claimed', 'asserted', 'affirmed']	['professor', 'academic', 'lecturer', 'faculty', 'scholarly', 'teaching']	professé	['déclaré', 'voué', 'énoncé', 'prétendu', 'affirmé', 'soutenu']	['professeur', 'académique', 'conférencier', 'faculté', 'érudit', 'enseignement']				"[{""left"":""épiant"",""right"":""escient"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8082,""french_naturalness"":0.42,""semantic_surprise"":0.7085,""semantic_domain_similarity"":0.6182,""pun_pivot_usability"":0.42,""overall_score"":0.6004},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
1506	"""I teach at a university,"" he professed."				professed	homographic	['declared', 'stated', 'asserted', 'avowed', 'claimed', 'affirmed']	['professor', 'academic', 'lecturer', 'faculty', 'scholastic', 'educator']	professé	['déclaré', 'énoncé', 'affirmé', 'avoué', 'prétendu', 'soutenu']	['professeur', 'académique', 'conférencier', 'faculté', 'scolastique', 'éducateur']				[]	0
1507	I think Santa has riverfront property in Brazil. All our presents came from Amazon this year.				Amazon	homographic	['river', 'basin', 'south', 'america', 'tropical', 'waterway']	['retail', 'logistics', 'shipping', 'marketplace', 'delivery', 'ecommerce']	Amazone	['fleuve', 'bassin', 'sud', 'amérique', 'tropical', 'voie']	['commerce', 'logistique', 'expédition', 'marché', 'livraison', 'e-commerce']				[]	0
1508	I think a job as a shoe salesmen would be your best fit.				fit	homographic	['size', 'fittings', 'comfort', 'measurements', 'snug', 'shoe']	['suitability', 'compatibility', 'proper', 'aptitude', 'match', 'vocation']	ajustement	['taille', 'essayage', 'confort', 'mesures', 'serré', 'chaussure']	['adéquation', 'compatibilité', 'approprié', 'aptitude', 'correspondance', 'vocation']				"[{""left"":""essayage"",""right"":""étayage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8525,""french_naturalness"":0.54,""semantic_surprise"":0.6489,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7009},""export_lane"":""close_A_to_other""}]"	1
1509	I think every morning that I'm going to make pancakes, but I keep waffling.				waffling	homographic	['indecision', 'hesitating', 'wavering', 'vacillating', 'uncertainty']	['breakfast', 'batter', 'griddle', 'syrup', 'iron']	gaufre	['indécision', 'hésitation', 'balancement', 'vacillation', 'incertitude']	['petit-déjeuner', 'pâte', 'plaque', 'sirop', 'fer']				[]	0
1510	I thought I only had enough flour to bake one loaf, but after I added yeast I had eleven breads.				eleven	homophonic	['number', 'digit', 'math', 'count', 'integer', 'total']	['leaven', 'yeast', 'dough', 'rise', 'bakery', 'fermentation']	onze	['nombre', 'chiffre', 'mathématiques', 'compte', 'entier', 'total']	['levain', 'levure', 'pâte', 'poussée', 'boulangerie', 'fermentation']				"[{""left"":""compte"",""right"":""conte"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.936,""overall_score"":0.9168},""export_lane"":""close_A_to_other""},{""left"":""compte"",""right"":""comte"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.88,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.927,""overall_score"":0.9108},""export_lane"":""close_A_to_other""}]"	2
