id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
701	Businesses selling pleasure boats often have a sail.				sail	homophonic	['canvas', 'mast', 'wind', 'vessel', 'rigging', 'voyage']	['discount', 'transaction', 'retail', 'price', 'inventory', 'commerce']	voile	['canevas', 'mât', 'vent', 'vaisseau', 'gréement', 'voyage']	['remise', 'transaction', 'détail', 'prix', 'inventaire', 'commerce']				"[{""left"":""voyage"",""right"":""voilage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":7,""scores"":{""phonetic_match"":0.8413,""french_naturalness"":0.54,""semantic_surprise"":0.6427,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6966},""export_lane"":""close_A_to_other""},{""left"":""kanak"",""right"":""canaque"",""relation"":""same_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.8152,""semantic_domain_similarity"":0.6126,""pun_pivot_usability"":0.5,""overall_score"":0.6936},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
702	But under no circumstances can you chase after him. Eh, why's that? You don't want to get involved in any monkey business, right!?				monkey business	homographic	['primate', 'animal', 'mammal', 'jungle', 'forest', 'wildlife']	['mischief', 'trickery', 'deceit', 'misbehavior', 'chaos', 'prank']	singeries	['primate', 'animal', 'mammifère', 'jungle', 'forêt', 'faune']	['espièglerie', 'fourberie', 'tromperie', 'inconduite', 'chaos', 'farce']				[]	0
703	By yourself you're in the right. In a group you're in the throng.				throng	homophonic	['wrong', 'incorrect', 'error', 'mistake', 'fault', 'false']	['crowd', 'multitude', 'horde', 'gathering', 'mass', 'assembly']	foule	['faux', 'incorrect', 'erreur', 'faute', 'erroné', 'mensonger']	['foule', 'multitude', 'horde', 'rassemblement', 'masse', 'assemblée']				"[{""left"":""erreur"",""right"":""horreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8447,""french_naturalness"":0.54,""semantic_surprise"":0.6446,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6979},""export_lane"":""close_A_to_other""}]"	1
704	Byte-ing humor can be found reading jokes online.				Byte-ing	homophonic	['data', 'binary', 'computer', 'digital', 'storage', 'gigabyte']	['chewing', 'teeth', 'sharp', 'sarcastic', 'masticating', 'puncture']	Bit-ant	['donnée', 'binaire', 'ordinateur', 'numérique', 'stockage', 'gigaoctet']	['morsure', 'dents', 'tranchant', 'sarcastique', 'mastication', 'piqûre']				[]	0
705	Cecily: Miss Prism says that all good looks are a snare. Algernon: They are a snare that every sensible man would like to be caught in.				snare	homographic	['trap', 'noose', 'wire', 'capture', 'danger', 'deception']	['attraction', 'beauty', 'allure', 'charm', 'enticement', 'temptation']	piège	['trappe', 'nœud', 'collet', 'capture', 'danger', 'tromperie']	['attraction', 'beauté', 'allure', 'charme', 'attrait', 'tentation']				[]	0
706	Cecily: Well, I am really only eighteen, but I always admit to twenty when I go to evening parties. Lady Bra: You are perfectly right in making some slight alteration. Indeed, no woman should ever be quite accurate about her age. It looks so calculating...				calculating	homographic	['mathematical', 'arithmetic', 'numerical', 'computation', 'counting', 'precise']	['scheming', 'devious', 'manipulative', 'cunning', 'strategic', 'shrewd']	calculateur	['mathématique', 'arithmétique', 'numérique', 'calcul', 'comptage', 'précis']	['scheming', 'sournois', 'manipulateur', 'rusé', 'stratégique', 'astucieux']				"[{""left"":""compter"",""right"":""conté"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.7943,""semantic_domain_similarity"":0.7076,""pun_pivot_usability"":0.639,""overall_score"":0.8219},""export_lane"":""close_A_to_other""},{""left"":""compter"",""right"":""comté"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.88,""semantic_surprise"":0.7943,""semantic_domain_similarity"":0.7076,""pun_pivot_usability"":0.63,""overall_score"":0.8159},""export_lane"":""close_A_to_other""},{""left"":""comptage"",""right"":""pontage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8351,""french_naturalness"":0.54,""semantic_surprise"":0.6393,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6943},""export_lane"":""close_A_to_other""},{""left"":""comptage"",""right"":""montage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8151,""french_naturalness"":0.54,""semantic_surprise"":0.6283,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6789},""export_lane"":""close_A_to_other""}]"	4
707	Crossword. I guess it's an apt name. Those words make me cross!				cross	homographic	['angry', 'annoyed', 'irritable', 'frustrated', 'vexed', 'miffed']	['intersect', 'grid', 'overlap', 'traverse', 'perpendicular', 'square']	croiser	['fâché', 'agacé', 'irritable', 'frustré', 'vexé', 'contrarié']	['intersecter', 'grille', 'chevaucher', 'traverser', 'perpendiculaire', 'carré']				[]	0
708	Camille relocated to Little Italy: They made her a cougher				cougher	homophonic	['mafia', 'boss', 'underworld', 'crime', 'illegal', 'enforcer']	['throat', 'lung', 'illness', 'sick', 'respiratory', 'congestion']	tousseur	['mafia', 'chef', 'pègre', 'crime', 'illégal', 'exécuteur']	['gorge', 'poumon', 'maladie', 'malade', 'respiratoire', 'congestion']				[]	0
709	Camille relocated to Little Italy: They made her a cougher; she couldn't refuse				cougher	homophonic	['sickness', 'throat', 'lung', 'phlegm', 'spasms', 'hacking']	['godfather', 'mafia', 'mobster', 'gangster', 'criminal', 'underworld']	tousseur	['maladie', 'gorge', 'poumon', 'flegme', 'spasmes', 'toux']	['parrain', 'mafia', 'truand', 'gangster', 'criminel', 'pègre']				[]	0
710	Can February March? No, but April May.				March	homographic	['month', 'calendar', 'date', 'winter', 'thirty-one', 'spring']	['walk', 'pace', 'stride', 'military', 'procession', 'formation']	Mars	['mois', 'calendrier', 'date', 'hiver', 'trente-et-un', 'printemps']	['marche', 'pas', 'foulée', 'militaire', 'procession', 'formation']				[]	0
