id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
4001	"Ya gotta have that... that what's it... ""newsauce""...? Phoenix:... Um, you mean, ""news source""...?"				newsauce	homophonic	['newsauce', 'condiment', 'dressing', 'gravy', 'relish']	['news source', 'informant', 'media outlet', 'journalism', 'documentary evidence']	nouvelle-sauce	['condiment', 'vinaigrette', 'sauce', 'jus de viande', 'assaisonnement']	"[""source d'information"", 'informateur', 'organe de presse', 'journalisme', 'preuve documentaire']"
4002	Years ago, changing TV channels from a sitting position was a remote possibility.				remote	homographic	['unlikely', 'slender', 'distant', 'faint', 'slight']	['control device', 'clicker', 'transmitter', 'wireless controller']	télécommande	['peu probable', 'mince', 'lointain', 'faible', 'léger']	['dispositif de contrôle', 'zappette', 'émetteur', 'contrôleur sans fil']
4003	Yes, I have been reading Voltaire, he admitted candidly.				candidly	homophonic	['honestly', 'frankly', 'openly', 'truthfully']	['Candide', 'literary reference', 'Voltairean']	candidement	['honnêtement', 'franchement', 'ouvertement', 'sincèrement']	['Candide', 'référence littéraire', 'voltairien']
4004	Yes, I have read Gulliver's Travels, he said swiftly.				swiftly	homographic	['quickly', 'fast', 'rapidly']	['Jonathan Swift', 'satirical', 'Author-related']	rapidement	['vite', 'rapidement', 'promptement']	"['Jonathan Swift', 'satirique', ""lié à l'auteur""]"
4005	Yes, I'm a gold digger... and copper and silver.				gold digger	homographic	['opportunist', 'fortune hunter', 'money-grubber']	['miner', 'prospector', 'excavator']	chercheuse d'or	"['opportuniste', 'chasseuse de fortune', ""avide d'argent""]"	['mineuse', 'prospectrice', 'excavatrice']
4006	Yes, but you must be serious about it. I hate people who are not serious about meals. It is so shallow of them.				shallow	homographic	['superficial', 'insincere', 'frivolous']	['not deep', 'low-water', 'thin']	superficiel	['superficiel', 'non sincère', 'frivole']	['peu profond', 'basse eau', 'mince']
4007	Yes, it's true. For only $2.95 a minute, I will leave you breathless.				breathless	homographic	['excited', 'thrilled', 'enthralled', 'amazed', 'gasped']	['dead', 'strangled', 'asphyxiated', 'suffocated', 'not breathing']	essoufflé	['excité', 'ravi', 'passionné', 'émerveillé', 'haletant']	['mort', 'étranglé', 'asphyxié', 'suffoqué', 'ne respire plus']
4008	Yesterday I accidentally swallowed some food coloring. The doctor says I'm okay, but I feel like I've dyed a little inside.				dyed	homophonic	['colored', 'tinted', 'stained', 'pigmented']	['died', 'perished', 'passed away', 'expired']	teint	['coloré', 'teinté', 'taché', 'pigmenté']	['mort', 'péri', 'décédé', 'expiré']
4009	Yesterday a cow saved my life-it was bovine intervention.				bovine	homophonic	['cow-like', 'cattle', 'oxen-related']	['divine', 'godly', 'holy', 'sacred', 'heavenly']	bovine	['ressemblant à une vache', 'bétail', 'lié aux bœufs']	['divin', 'de dieu', 'saint', 'sacré', 'céleste']
4010	Yesterday's high was 78 and the low was 45, but neither were records.				records	homographic	['peak amounts', 'best performances', 'extreme values', 'documented maximums']	['vinyl discs', 'albums', 'LPs', 'phonograph tracks']	records	['quantités records', 'meilleures performances', 'valeurs extrêmes', 'maximums documentés']	['disques vinyles', 'albums', '33 tours', 'pistes de phonographe']
