id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
1501	I stole someone else's idea for a stage drama. Am I a playgiarist?				playgiarist	homophonic	['plagiarist', 'copyist', 'literary thief', 'stealer']	['playwright', 'dramatist', 'theater writer', 'scriptwriter']	dramatraducteur	['plagiaire', 'copiste', 'voleur littéraire', 'détourneur']	['dramaturge', 'auteur dramatique', 'écrivain de théâtre', 'scénariste']
1502	I strongly dislike the subject of math, however I am partial to fractions.				partial	homographic	['fond of', 'favoring', 'biased', 'predisposed']	['incomplete', 'fractional', 'partway', 'fragmentary']	partiel	['féru de', 'favorisant', 'biiaisé', 'prédisposé']	['incomplet', 'fractionnaire', 'à mi-chemin', 'fragmentaire']
1503	I suspected our new house guest was a terrorist. He asked to sleep on a blow up mattress.				blow up	homographic	['inflate', 'pump up', 'expand', 'fill with air']	['explode', 'detonate', 'blast', 'burst']	sauter	"['gonfler', ""remplir d'air"", 'dilater', 'pomper']"	['exploser', 'détoner', 'sauter', 'éclater']
1504	I tasted just a little bit of your bear stew. It's not overbearing				overbearing	homographic	['domineering', 'oppressive', 'arrogant', 'controlling']	['excessive bear flavor', 'too much bear', 'full of bear meat']	accablant	['dominateur', 'oppressant', 'arrogant', 'autoritaire']	"[""saveur d'ours excessive"", ""trop d'ours"", ""plein de viande d'ours""]"
1505	"""I teach at a university,"" he professed."				professed	homographic	['declared', 'announced', 'stated', 'asserted']	['acted as a professor', 'taught at a university', 'lectured', 'instructed']	professé	['déclaré', 'annoncé', 'affirmé', 'soutenu']	"['exercé comme professeur', ""enseigné à l'université"", 'donné des conférences', 'instruit']"
1506	"""I teach at a university,"" he professed."				professed	homographic	['declared', 'announced', 'stated', 'avowed']	['acted as a professor', 'taught at a university', 'lectured', 'instructed']	professé	['déclaré', 'annoncé', 'énoncé', 'avoué']	"['a exercé comme professeur', ""a enseigné à l'université"", 'a donné des conférences', 'a instruit']"
1507	I think Santa has riverfront property in Brazil. All our presents came from Amazon this year.				Amazon	homographic	['Amazon River', 'South American waterway', 'tropical basin']	['Amazon.com', 'online retailer', 'e-commerce company']	Amazone	"['Le fleuve Amazone', ""Cours d'eau sud-américain"", 'Bassin tropical']"	['Amazon.com', 'Détaillant en ligne', 'Entreprise de commerce électronique']
1508	I think a job as a shoe salesmen would be your best fit.				fit	homographic	['size', 'proportion', 'suitability of shape', 'physical match']	['appropriate', 'suitable', 'compatible', 'apt']	ajustement	['taille', 'proportion', 'adéquation de la forme', 'correspondance physique']	['approprié', 'convenable', 'compatible', 'apte']
1509	I think every morning that I'm going to make pancakes, but I keep waffling.				waffling	homographic	['hesitating', 'vacillating', 'indecisive', 'dithering', 'shilly-shallying']	['making waffles', 'cooking batter cakes', 'forming honeycomb patterns']	tergiverser	"['hésiter', 'vaciller', 'indécis', ""faire preuve d'indécision"", 'tourner autour du pot']"	"['faire des gaufres', 'cuire des gâteaux à pâte', ""former des motifs en nid d'abeille""]"
1510	I thought I only had enough flour to bake one loaf, but after I added yeast I had eleven breads.				eleven	homophonic	['11', 'the number after ten']	['leaven', 'raised by yeast', 'fermented']	levain	['11', 'le nombre après dix']	['levain', 'levé par la levure', 'fermenté']
1511	I thought I saw an eye doctor on an Alaskan island but it turned out to be an optical Aleutian.				Aleutian	homophonic	['illusion', 'mirage', 'hallucination', 'deception', 'figment']	['Aleutian Islands', 'Alaskan islander', 'archipelago inhabitant', 'Bering Sea resident']	Aléoutien	['illusion', 'mirage', 'hallucination', 'déception', 'invention']	"['Îles Aléoutiennes', ""insulaire d'Alaska"", ""habitant de l'archipel"", 'résident de la mer de Béring']"
1512	I thought about studying astronomy for university but I knew I would just be taking up space.				space	homographic	['cosmos', 'universe', 'outer space', 'void']	['room', 'physical area', 'capacity', 'occupancy']	espace	['cosmos', 'univers', 'espace lointain', 'vide']	['place', 'zone physique', 'capacité', 'occupation']
1513	I tinted my hair today. It was the highlight of my day.				highlight	homographic	['hair bleaching', 'streak', 'foil', 'hair tint']	['best part', 'peak', 'climax', 'memorable moment']	mèche	['décoloration des cheveux', 'mèche', 'reflet', 'teinture capillaire']	['meilleur moment', 'point culminant', 'clou du spectacle', 'moment mémorable']
1514	I told Riley she eats too many pickles. She said to dill with it.				dill	homophonic	['deal', 'handle', 'cope', 'manage']	['dill', 'herb', 'pickling plant', 'Anethum graveolens']	aneth	"['faire face', 'gérer', ""s'occuper de"", 'diriger']"	['aneth', 'herbe', 'plante à cornichons', 'Anethum graveolens']
1515	I told my dentist that I think I had a toothache. They told me it was all in my head.				head	homographic	['imagination', 'mental state', 'illusory', 'psychosomatic']	['skull', 'cranium', 'physical anatomy', 'upper body part']	tête	['imagination', 'état mental', 'illusoire', 'psychosomatique']	['crâne', 'cranium', 'anatomie physique', 'partie supérieure du corps']
1516	I took up teaching fencing as I wanted my students to get the point.				point	homographic	['tip', 'sharp end', 'blade head']	['meaning', 'concept', 'purpose', 'gist']	point	['pointe', 'bout pointu', 'tête de lame']	['sens', 'concept', 'but', 'essentiel']
1517	I trained my dog to hunt for underground mushrooms but now he's more truffle than he's worth.				truffle	homophonic	['tuber', 'mushroom', 'fungus', 'culinary delicacy']	['trouble', 'difficulty', 'nuisance', 'burden', 'bother']	truffe	['tubercule', 'champignon', 'fongus', 'délicatesse culinaire']	['problème', 'difficulté', 'nuisance', 'fardeau', 'ennui']
1518	I travel all over America, he stated.				stated	homographic	['declared', 'announced', 'uttered', 'said']	['traversed by states', 'divided into states', 'crossed state lines']	énoncé	['déclaré', 'annoncé', 'exprimé', 'dit']	"['traversé par des États', 'divisé en États', ""franchi les frontières d'un État""]"
1519	I tried hard to get into vexillology, but, in the end, had to flag it away.				flag	homographic	['banner', 'standard', 'ensign', 'pennant']	['abandon', 'discard', 'waive', 'signal away']	drapeau	['bannière', 'étendard', 'enseigne', 'fanion']	['abandonner', 'rejeter', 'renoncer', 'signaler']
1520	I tried talking about our future but she just kept bringing up my past. It was a tense conversation.				tense	homographic	['strained', 'stressed', 'anxious', 'tight']	['grammatical time', 'past', 'present', 'future', 'inflection']	tendu	['sous pression', 'stressé', 'anxieux', 'serré']	['temps grammatical', 'passé', 'présent', 'futur', 'flexion']
1521	I tried talking to my dentist during a cleaning, but my words got flossed in translation.				flossed	homophonic	['lost', 'missing', 'misplaced', 'disappeared']	['flossed', 'cleaned between teeth', 'dental hygiene', 'interdental cleaning']	fil	['perdu', 'manquant', 'égaré', 'disparu']	['passé le fil dentaire', 'nettoyé entre les dents', 'hygiène dentaire', 'nettoyage interdentaire']
1522	I tried to finish the leftovers, but... foiled again.				foiled	homographic	['wrapped in aluminum foil', 'covered', 'packaged']	['thwarted', 'defeated', 'frustrated', 'prevented']	déjoué	"[""enveloppé dans du papier d'aluminium"", 'couvert', 'emballé']"	['contrecarré', 'mis en échec', 'frustré', 'empêché']
1523	I tried to learn how to drive a stick shift but couldn't locate the manual.				manual	homographic	['handbook', 'guide', 'instructions', 'booklet']	['stick shift', 'standard transmission', 'non-automatic', 'by hand']	manuel	"['guide', 'livret', 'consignes', ""manuel d'utilisation""]"	['boîte de vitesses manuelle', 'transmission standard', 'non automatique', 'à la main']
