id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
1701	If a cow is being fed properly but doesn't give milk there must be an udder reason.				udder	homophonic	['other', 'different', 'alternative']	['mammary gland', 'teat', 'dug']	pis	['autre', 'différent', 'alternatif']	['glande mammaire', 'tétine', 'mamelle']
1702	If a dog was computer literate, would his bark be worse than his byte?				byte	homophonic	['bite', 'nibble', 'snap', 'gnaw']	['unit of digital information', 'binary data', 'megabyte', 'gigabyte']	octet	['mordre', 'mordiller', 'happper', 'ronger']	"[""unité d'information numérique"", 'données binaires', 'mégaoctet', 'gigaoctet']"
1703	If a fraternity open a coffee shop they would specialize in fratacinno.				fratacinno	homophonic	['fraternity', 'frat', 'greek organization', 'brotherhood']	['frappuccino', 'frappe', 'blended coffee', 'iced coffee drink']	fratacinno	"['fraternité', ""groupe d'étudiants"", 'organisation grecque', 'confrérie']"	['frappuccino', 'frappé', 'café glacé mixé', 'boisson au café glacé']
1704	If a horse could predict the weather, it would probably say that the weather is stable.				stable	homographic	['steady', 'constant', 'unchanging', 'balanced', 'fixed']	['barn', 'stall', 'equine enclosure', 'mews', 'livestock building']	stable	['stable', 'constant', 'invariable', 'équilibré', 'fixe']	"['étable', 'écurie', 'enclos pour chevaux', 'box', ""bâtiment d'élevage""]"
1705	If a lawyer speaks for too long there will be an extended sentence.				sentence	homographic	['phrase', 'clause', 'utterance', 'statement']	['judgment', 'conviction', 'prison term', 'punishment']	phrase	['phrase', 'proposition', 'énoncé', 'déclaration']	['jugement', 'condamnation', 'peine de prison', 'punition']
1706	If a town's people have low IQs is the population dense?				dense	homographic	['closely compacted', 'thick', 'crowded', 'populated']	['stupid', 'dim-witted', 'slow', 'unintelligent']	dense	['compact', 'épais', 'bondé', 'peuplé']	['stupide', 'bête', 'lent', 'inintelligent']
1707	If all your troubles are melting away watch out for the floods.				melting	homographic	['vanishing', 'disappearing', 'fading', 'dissipating']	['thawing', 'liquefying', 'dissolving', 'becoming_liquid']	fusion	['disparition', 'évanouissement', 'affaiblissement', 'dissipation']	['dégel', 'liquéfaction', 'dissolution', 'devenir_liquide']
1708	If an actress has a screaming role, can we say she eeks out a living?				eeks	homophonic	['screams', 'shrieks', 'exclaims in terror']	['eaks', 'subsists', 'manages', 'gets by with difficulty']	cris	"['hurlements', 'cris', ""s'exclame de terreur""]"	"['subsiste', 'se débrouille', 'survit', ""s'en sort avec difficulté""]"
1709	If an animal looses its tail it should shop at a retail store.				retail	homophonic	['re-tail', 'replace a tail', 'attach a new tail']	['commerce', 'merchandising', 'selling goods', 'department store']	détailler	['re-tailler', 'couper à nouveau', 'tailler une seconde fois']	['commerce de détail', 'marchandisage', 'vendre des marchandises', 'magasin de vente']
1710	If children were allowed to dig for coal, would they still be miners?				miners	homophonic	['colliers', 'excavators', 'diggers', 'quarrymen']	['minors', 'children', 'youths', 'underaged persons', 'juveniles']	mineurs	['colliers', 'excavateurs', 'creuseurs', 'carriers']	['mineurs', 'enfants', 'jeunes', 'personnes mineures', 'juvéniles']
1711	If children were allowed to dig for coal, would they still be miners?				miners	homophonic	['coal workers', 'excavators', 'diggers', 'extractive laborers']	['minors', 'underage persons', 'youths', 'juveniles', 'children']	mineurs	"['travailleurs du charbon', 'excavateurs', 'creuseurs', ""ouvriers de l'industrie extractive""]"	['mineurs', 'personnes mineures', 'jeunes', 'juvéniles', 'enfants']
1712	If gophers become extinct, the hole ecosystem will die.				hole	homophonic	['burrow', 'hollow', 'cavity', 'pit', 'opening']	['whole', 'entire', 'complete', 'total', 'comprehensive']	trou	['terrier', 'creux', 'cavité', 'fosse', 'ouverture']	['tout', 'entier', 'complet', 'total', 'exhaustif']
1713	If intervening was an olympic sport, he'd win the gold meddle.				meddle	homophonic	['meddle', 'interfere', 'intrude', 'pry', 'intervene']	['medal', 'award', 'decoration', 'trophy', 'token']	médaille	"['se mêler', ""s'immiscer"", 'faire intrusion', 'fureter', 'intervenir']"	['médaille', 'prix', 'décoration', 'trophée', 'insigne']
1714	"If it isn't ""Mr. Wright All The Time""! It's all Wright to be wrong every now and again, Wright?"				Wright	homophonic	['proper name', 'surname', 'artificer', 'maker']	['right', 'correct', 'accurate', 'precise', 'proper']	Wright	['nom propre', 'nom de famille', 'artisan', 'fabricant']	['droit', 'correct', 'exact', 'précis', 'adéquat']
1715	If jokes could be owned like land, then no good pun would go undeeded.				undeeded	homophonic	['unrecorded', 'unassigned', 'unclaimed', 'property without a deed']	['unheeded', 'ignored', 'unacknowledged', 'not appreciated', 'unneeded']	innécessaire	['non enregistré', 'non attribué', 'non réclamé', 'propriété sans acte']	['passé sous silence', 'ignoré', 'méconnu', 'non apprécié', 'inutile']
1716	If money talks, why do we need bank tellers?				tellers	homographic	['cashiers', 'bank clerks', 'bank workers']	['narrators', 'speakers', 'storytellers']	conteurs	['caissiers', 'guichetiers', 'employés de banque']	['narrateurs', 'orateurs', 'conteurs de récits']
1717	If pride goes before a fall, humility should arrive by that winter				fall	homographic	['tumble', 'collapse', 'descent', 'drop']	['autumn', 'harvest time', 'season']	tomber	['chute', 'effondrement', 'descente', 'baisser']	['automne', 'temps de la récolte', 'saison']
