id_en	shuffled_candidates_json	text_clean	discriminator_run1_json	discriminator_run1_error	discriminator_run1_model	discriminator_run1_model_id	discriminator_run1_version
1201	"[{""id"":36010,""pun"":""Sacré bleu ! J'pensais que la foi n'avait pas d'importance tant qu'on était honnête — apparemment, même les saints se trompent !"",""run"":""claude""},{""id"":39331,""pun"":""Mon curé m'a dit : 'La sincérité ne suffit pas.' Putain, c'est l'enfer la théologie !"",""run"":""claude""},{""id"":77937,""pun"":""— Mais bordel, j'étais sincère ! — C'est exactement ça le problème : t'aurais dû être baptisé."",""run"":""claude""},{""id"":18891,""pun"":""Le scout croyait que la sincérité suffisait. Il a découvert que la soute du bateau de Saint-Pierre était pleine."",""run"":""claude""},{""id"":88189,""pun"":""— Mais j'étais sincère ! — Lucifer aussi est sincèrement ravi de te voir arriver."",""run"":""claude""},{""id"":12238,""pun"":""J'croyais qu'être sincère me sauverait… Même le diable est sincère quand il dit qu'il va te rôtir !"",""run"":""claude""},{""id"":23039,""pun"":""— Tu vas en enfer ! — Ah bon ? Et pourtant j'étais sincère… C'est l'enfer d'être mal compris."",""run"":""claude""},{""id"":39430,""pun"":""Diable ! Je croyais que peu importait ce qu'on croyait, tant qu'on était sincère !"",""run"":""claude""},{""id"":96734,""pun"":""Je pensais que sincérité rimait avec paradis. Apparemment, ça rime avec purgatoire."",""run"":""claude""},{""id"":49190,""pun"":""— Zut alors, j'étais sincère ! — Zut, c'est justement la mauvaise adresse : t'aurais dû dire Diable !"",""run"":""claude""},{""id"":63746,""pun"":""Saperlipopette ! Je croyais que la sincérité suffisait… Visiblement, le bon Dieu ne prend pas les cartes de visite."",""run"":""claude""},{""id"":26489,""pun"":""J'pensais que la sincérité ouvrait les portes du paradis. Apparemment elle ouvre surtout celles du soufre."",""run"":""claude""}]"	Hell! I thought it didn't matter what you believed as long as you were sincere!	"{""comedian"":[88189,12238,49190,23039,96734],""pun_expert"":[49190,23039,88189,12238,96734],""editor"":[96734,63746,26489,39430,88189],""translator"":[39430,96734,26489,88189,12238]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1202	"[{""id"":31786,""pun"":""Diable ! J'avais oublié ça ! Heureusement, lui il n'oublie jamais personne."",""run"":""claude""},{""id"":50634,""pun"":""Damnation ! J'avais oublié notre dîner. — Pas grave, j'ai tout mangé. C'était un enfer d'attendre."",""run"":""claude""},{""id"":58369,""pun"":""Va au diable, j'avais oublié ta réunion ! — Je sais, tu m'avais pourtant laissé une note en flammes."",""run"":""claude""},{""id"":49515,""pun"":""Tonnerre de Brest ! J'avais oublié que l'enfer est pavé de bonnes intentions… et de réunions qu'on repousse."",""run"":""claude""},{""id"":76596,""pun"":""Mon patron m'a dit que j'avais un avenir en enfer. J'avais complètement oublié — c'était pour ce matin."",""run"":""claude""},{""id"":82005,""pun"":""Bon sang ! J'avais oublié de payer mes impôts. L'enfer fiscal, c'est les autres… qui reçoivent la lettre à ma place."",""run"":""claude""},{""id"":32586,""pun"":""Sapristi, j'avais oublié que tu allais en enfer aujourd'hui ! — Oui, réunion budget à 9h."",""run"":""claude""},{""id"":91405,""pun"":""J'avais complètement oublié l'enfer de ce dossier — et lui aussi m'avait oublié, apparemment."",""run"":""claude""},{""id"":95700,""pun"":""Mince alors, j'avais oublié mon rendez-vous chez le dentiste. Comme quoi, même l'enfer peut vous surprendre."",""run"":""claude""},{""id"":26996,""pun"":""Feu ! J'avais oublié que tu étais là ! — C'est normal, je suis pompier."",""run"":""claude""},{""id"":80637,""pun"":""J'avais oublié que c'était la réunion de famille. L'enfer, oui… mais avec des petits fours."",""run"":""claude""},{""id"":90666,""pun"":""Sacré bleu ! J'avais oublié l'anniversaire de ma belle-mère. C'est l'enfer… et apparemment ça dure éternellement."",""run"":""claude""}]"	Hell!... I'd forgotten about that!	"{""comedian"":[80637,90666,32586,76596,82005],""pun_expert"":[32586,90666,80637,76596,95700],""editor"":[80637,90666,95700,82005,32586],""translator"":[90666,32586,80637,76596,95700]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1203	"[{""id"":98661,""pun"":""L'Australie veut se relever. Donnez-lui un coup de main — ou plutôt un coup de pied."",""run"":""claude""},{""id"":92409,""pun"":""Soutenons l'Australie — elle est debout mais elle titube encore sur ses orteils."",""run"":""claude""},{""id"":64091,""pun"":""Aidez l'Australie à avancer — elle marche sur la tête depuis trop longtemps."",""run"":""claude""},{""id"":62414,""pun"":""Soutenez l'Australie : elle essaie de se relever, mais elle n'a pas encore trouvé sa cheville ouvrière."",""run"":""claude""},{""id"":60231,""pun"":""L'Australie a du mal à avancer. Il est temps de lui redonner un bon coup de talon."",""run"":""claude""},{""id"":46047,""pun"":""L'Australie est à genoux. Aidez-la à se remettre debout — et surtout à ne plus marcher sur les pieds de ses voisins."",""run"":""claude""},{""id"":93926,""pun"":""L'économie australienne s'est pris un talon d'Achille. Aidons-la à reconstruire ses fondations."",""run"":""claude""},{""id"":71619,""pun"":""L'Australie cherche une reprise solide. Aidons-la à planter ses pieds dans le sol."",""run"":""claude""},{""id"":45941,""pun"":""L'Australie est à plat. Aidons-la à retrouver ses talons hauts."",""run"":""claude""},{""id"":95680,""pun"":""L'Australie a besoin d'un soutien de fond — et surtout d'une bonne semelle."",""run"":""claude""},{""id"":15549,""pun"":""L'Australie a besoin de vous : elle ne tient plus qu'à un orteil."",""run"":""claude""},{""id"":69028,""pun"":""Aidez l'Australie à se remettre sur pied — elle a vraiment besoin d'un coup de pouce… de pied."",""run"":""claude""}]"	Help put Australia back on its feet.	"{""comedian"":[69028,15549,46047,45941,64091],""pun_expert"":[69028,62414,15549,46047,64091],""editor"":[71619,93926,64091,92409,62414],""translator"":[71619,69028,15549,64091,46047]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1204	"[{""id"":93855,""pun"":""Henry a tellement peaufiné son moteur qu'il est devenu monteur — de précision !"",""run"":""claude""},{""id"":91092,""pun"":""Henry a mis la dernière main à sa Ford : tout était nickel, vissé, et réglé au té près."",""run"":""claude""},{""id"":54075,""pun"":""Henry voulait une Ford parfaite. Il l'a eue jusqu'au té — maintenant il peut aller se faire voir en T-Model."",""run"":""claude""},{""id"":36366,""pun"":""Ford lui a demandé de vérifier le moteur. Il est reparti metteur en scène — il avait tout réglé."",""run"":""claude""},{""id"":94041,""pun"":""La Ford Modèle T d'Henry était si parfaite qu'on disait : elle est T-impeccable !"",""run"":""claude""},{""id"":89741,""pun"":""Henry a peaufiné sa Ford Modèle T au point qu'elle était parfaite… T à fait !"",""run"":""claude""},{""id"":36892,""pun"":""Henry voulait une Ford sans défaut. Il l'a eue — T-totalement parfaite !"",""run"":""claude""},{""id"":78568,""pun"":""Henry a perfectionné la Ford jusqu'au té — c'est réglé au carré !"",""run"":""claude""},{""id"":27822,""pun"":""Henry a tellement perfectionné sa Ford qu'il en a fait une voiture au poil — ou plutôt au té !"",""run"":""claude""},{""id"":25522,""pun"":""Henry a perfectionné chaque boulon de sa Ford : son châssis était réglé à la virgule T près."",""run"":""claude""},{""id"":26654,""pun"":""Henry a passé des années à régler sa Ford au té. Normal — quand on s'appelle Ford, on ne fait pas les choses à moitié."",""run"":""claude""},{""id"":54805,""pun"":""Henry voulait une Ford au millimètre. Résultat : c'est la voiture la mieux té-née du marché."",""run"":""claude""}]"	Henry perfected the Ford down to a T.	"{""comedian"":[89741,36892,94041,26654,27822],""pun_expert"":[89741,36892,94041,78568,27822],""editor"":[26654,89741,27822,36892,94041],""translator"":[89741,36892,94041,78568,27822]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1205	"[{""id"":70078,""pun"":""Elle trouvait toujours des légumes frais soldés — c'était vraiment une affaire mise en conserve dans sa mémoire."",""run"":""claude""},{""id"":22811,""pun"":""Son talent pour les légumes frais en promo ? Inexplicable. Surnaturel. Franchement… déconcombre-ant."",""run"":""claude""},{""id"":11434,""pun"":""Elle trouvait toujours des carottes bradées — c'était troublant, même les marchands la trouvaient bi-zarrotte."",""run"":""claude""},{""id"":63764,""pun"":""Elle trouvait toujours ses poireaux à moitié prix — un phénomène que les scientifiques qualifient d'inexplicable et les épiciers, d'insupportable."",""run"":""claude""},{""id"":54699,""pun"":""Son instinct pour les bons légumes frais défiait toute explication — c'était du domaine de l'extra-poireau."",""run"":""claude""},{""id"":18105,""pun"":""Son talent pour trouver des légumes frais en promotion était en boîte."",""run"":""claude""},{""id"":12786,""pun"":""Sa capacité à dénicher des légumes frais pas chers était… légume-ndaire."",""run"":""claude""},{""id"":70536,""pun"":""Trouver des courgettes fraîches à prix cassé, elle avait ça dans la peau — de courgette."",""run"":""claude""},{""id"":76911,""pun"":""Son flair pour les promos sur les légumes était surnaturel — ou plutôt, sur-navet-el."",""run"":""claude""},{""id"":43995,""pun"":""Elle reniflait les promos sur les légumes avec un talent mystérieux — un sixième sans-sel."",""run"":""claude""},{""id"":27472,""pun"":""Sa façon de trouver des légumes frais soldés était franchement étrange — on aurait dit qu'elle avait un don pour l'occulte-gume."",""run"":""claude""},{""id"":33057,""pun"":""Elle flairait les soldes sur les légumes comme personne — les autres clients trouvaient ça franchement pois-gnant."",""run"":""claude""}]"	Her ability to always find fresh vegetables on sale was uncanny.	"{""comedian"":[22811,76911,11434,12786,33057],""pun_expert"":[22811,76911,12786,54699,11434],""editor"":[63764,12786,18105,70536,33057],""translator"":[12786,22811,76911,18105,54699]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1206	"[{""id"":23208,""pun"":""Son livreur est fou à lier — mais bon, quand on travaille avec des noix toute la journée, ça finit par déteindre."",""run"":""claude""},{""id"":74691,""pun"":""Elle vend des noix de cajou en boîte, et son livreur lui tape sur les noix à chaque livraison."",""run"":""claude""},{""id"":87362,""pun"":""Elle expédie des noix de cajou en boîte-cadeau — mais c'est son livreur la vraie noix de la boîte."",""run"":""claude""},{""id"":47306,""pun"":""Son chauffeur-livreur de cajous lui casse tellement les noix qu'elle envisage de le livrer lui aussi."",""run"":""claude""},{""id"":25011,""pun"":""Elle vend des noix de cajou, et son livreur est cinglé. Normal — à force de tourner en noix, on finit cajou."",""run"":""claude""},{""id"":96901,""pun"":""Son livreur distribue des noix et rend tout le monde marteau — il prend son travail vraiment trop à cœur."",""run"":""claude""},{""id"":26552,""pun"":""Son livreur de noix lui tape tellement sur les noix qu'elle a du mal à savoir lesquelles elle préfère emballer."",""run"":""claude""},{""id"":46484,""pun"":""Elle vend des noix de cajou en coffrets, et son livreur est complètement tordu. On dit que les noix ne tombent jamais loin de l'arbre."",""run"":""claude""},{""id"":16780,""pun"":""Elle distribue des noix de cajou en coffrets cadeaux, mais son livreur lui casse les noix bien plus souvent qu'à son tour."",""run"":""claude""},{""id"":26491,""pun"":""Son livreur de noix est complètement givré — finalement, il livre toujours ce qu'il vend."",""run"":""claude""},{""id"":69826,""pun"":""Elle envoie des noix de cajou en boîtes cadeaux, mais c'est son livreur qui lui prend la tête — un vrai casse-noix."",""run"":""claude""},{""id"":70188,""pun"":""Son livreur la rend complètement dingue — il livre des noix, mais il est lui-même une vraie noix."",""run"":""claude""}]"	Her company distributes gift boxed cashews and she has a delivery guy that drives her nuts.	"{""comedian"":[69826,47306,16780,25011,70188],""pun_expert"":[69826,47306,16780,26552,25011],""editor"":[16780,69826,47306,25011,70188],""translator"":[69826,16780,47306,25011,70188]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1207	"[{""id"":25275,""pun"":""Elle a décidé de faire de l'escalade du jour au lendemain. Maintenant elle est au sommet — du temps d'attente aux urgences."",""run"":""claude""},{""id"":73943,""pun"":""Faire de l'escalade, c'était son rêve. Elle s'y est mise à pic — et à pic, elle s'y est retrouvée."",""run"":""claude""},{""id"":84689,""pun"":""Elle s'est lancée dans l'escalade sans réfléchir. On peut dire que sa décision était… verticalement impulsive."",""run"":""claude""},{""id"":17730,""pun"":""Sa décision de faire de l'escalade était vraiment précipitée — elle a sauté aux conclusions avant même de sauter à la corde."",""run"":""claude""},{""id"":51169,""pun"":""Son engouement pour l'escalade est tombé du ciel. Elle, elle est tombée de la falaise."",""run"":""claude""},{""id"":37628,""pun"":""Elle a décidé de faire de l'escalade sur un coup de tête. Littéralement — elle a pris un rocher en pleine figure."",""run"":""claude""},{""id"":92565,""pun"":""Sa décision de grimper était précipitée. D'ailleurs, elle l'a été aussi — de trois mètres."",""run"":""claude""},{""id"":88694,""pun"":""Elle a voulu faire de l'escalade sans formation. C'était haut en couleur… surtout le rouge du plâtre."",""run"":""claude""},{""id"":99017,""pun"":""Son choix de faire de l'escalade était vraiment escarpé de bon sens."",""run"":""claude""},{""id"":13702,""pun"":""Elle a choisi l'escalade sur un coup de tête. En tout cas, c'est ce qu'a dit le médecin en voyant le scanner."",""run"":""claude""},{""id"":38917,""pun"":""Sa passion pour l'escalade est arrivée d'un coup — c'était une montée en puissance vraiment abrupte."",""run"":""claude""},{""id"":51852,""pun"":""Sa décision de grimper était impulsive. Comme elle dit : 'Je me suis laissé emporter par le courant… d'air du sommet.'"",""run"":""claude""}]"	Her decision to take up rock climbing was precipitous to say the least.	"{""comedian"":[13702,37628,92565,51169,88694],""pun_expert"":[92565,17730,99017,38917,73943],""editor"":[38917,99017,92565,13702,51852],""translator"":[92565,17730,99017,38917,73943]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1208	"[{""id"":12668,""pun"":""Elle a un exam sur l'os fémur — elle a intérêt à s'y coller."",""run"":""claude""},{""id"":67747,""pun"":""Son exam sur le squelette approchait — elle a décidé de s'y mettre à corps perdu."",""run"":""claude""},{""id"":18848,""pun"":""Elle avait un contrôle sur le squelette, alors elle a bossé comme si sa vie en dépendait — enfin, comme si sa mort en dépendait."",""run"":""claude""},{""id"":82803,""pun"":""Examen sur le squelette demain — elle a bossé comme une morte."",""run"":""claude""},{""id"":38513,""pun"":""Elle devait plancher sur le squelette, alors elle s'est mise à plancher dessus pour de bon."",""run"":""claude""},{""id"":51987,""pun"":""Son exam portait sur le squelette humain, alors elle a décidé de se mettre à l'os."",""run"":""claude""},{""id"":28171,""pun"":""Exam sur le squelette : elle a bûché tellement fort qu'elle en a les os qui craquent."",""run"":""claude""},{""id"":22852,""pun"":""Son exam portait sur les os, alors elle a décidé de s'y mettre — histoire de ne pas se ramasser."",""run"":""claude""},{""id"":83712,""pun"":""Exam sur le crâne demain : elle a décidé de se creuser."",""run"":""claude""},{""id"":26478,""pun"":""Exam sur le squelette : elle a pioché tellement fort qu'elle avait l'air d'un squelette à la fin."",""run"":""claude""},{""id"":88603,""pun"":""Elle a un exam sur l'anatomie, alors elle a passé la nuit à potasser ses os."",""run"":""claude""},{""id"":80295,""pun"":""Elle avait un exam sur le squelette, alors elle a révisé jusqu'à l'os."",""run"":""claude""}]"	Her exam was on the human skeleton, so she decided to bone up.	"{""comedian"":[80295,18848,83712,28171,26478],""pun_expert"":[80295,51987,88603,83712,22852],""editor"":[80295,83712,18848,22852,88603],""translator"":[80295,51987,88603,22852,83712]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1209	"[{""id"":92757,""pun"":""Elle a avalé le donut en entier. Les yeux plus grands que le ventre… mais le trou, lui, était à la bonne taille."",""run"":""claude""},{""id"":58262,""pun"":""Elle a dévoré le beignet en entier. Pour elle, la vie, c'est comme un donut : ce qui compte, c'est le plein, pas le vide."",""run"":""claude""},{""id"":89117,""pun"":""Elle a mangé le donut entier. Pour elle, c'était une question d'intégrité."",""run"":""claude""},{""id"":37905,""pun"":""Elle a avalé le dernier donut sans laisser de traces. Entier disparu. Comme si le trou avait mangé le donut."",""run"":""claude""},{""id"":58743,""pun"":""Elle a regardé la boîte de donuts avec des yeux ronds comme des beignets, puis elle a tout englouti. C'est ce qu'on appelle avoir le regard complet."",""run"":""claude""},{""id"":13487,""pun"":""Elle a mangé le dernier donut d'un coup. Visiblement, elle avait besoin de se sentir… complète."",""run"":""claude""},{""id"":64640,""pun"":""Elle a dévoré le dernier donut en entier. C'était son seul but dans la vie : combler le vide."",""run"":""claude""},{""id"":53727,""pun"":""Elle fixait le donut avec une faim existentielle. Elle a compris que pour combler un trou intérieur, rien ne vaut un trou de beignet."",""run"":""claude""},{""id"":69260,""pun"":""Elle voulait juste un morceau du dernier donut, mais elle l'a mangé tout rond."",""run"":""claude""},{""id"":30795,""pun"":""Elle a mangé le dernier donut d'une seule bouchée. Toute la boîte était vide, mais elle, elle était… pleine."",""run"":""claude""},{""id"":54106,""pun"":""Elle a regardé la boîte de donuts avec des yeux pleins de désir… puis elle a tout mangé d'un seul trou."",""run"":""claude""},{""id"":13904,""pun"":""Elle a regardé le dernier donut longuement, puis l'a mangé en entier. Elle avait les yeux plus grands que le trou."",""run"":""claude""}]"	Her eyes were wide with longing as she peered into the Dunkin' Donuts box and ate the last doughnut whole.	"{""comedian"":[92757,69260,13904,89117,30795],""pun_expert"":[89117,53727,64640,13487,30795],""editor"":[13904,92757,89117,30795,13487],""translator"":[92757,13904,30795,69260,13487]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1210	"[{""id"":22166,""pun"":""Son père était électricien et quand elle s'énerve, elle met tout le monde hors circuit."",""run"":""claude""},{""id"":20854,""pun"":""Son père posait des fils toute la journée. Elle, elle coupe les ponts — c'est héréditaire."",""run"":""claude""},{""id"":69901,""pun"":""Son père installait des fusibles toute sa vie. Elle, les fusibles, elle les grille — et pas seulement les électriques."",""run"":""claude""},{""id"":64956,""pun"":""Son père était électricien. Elle, quand ça disjoncte, c'est toute la maison qui saute."",""run"":""claude""},{""id"":87865,""pun"":""Son père était électricien. Elle aussi fait des courts-circuits — surtout dans les conversations."",""run"":""claude""},{""id"":13844,""pun"":""Son père était électricien — elle a grandi sous tension et ça se voit."",""run"":""claude""},{""id"":89352,""pun"":""Son père était électricien et elle, elle disjoncte dès qu'on la contrarie. Le courant ne passe pas toujours."",""run"":""claude""},{""id"":58453,""pun"":""Son père était électricien. Forcément, elle a un caractère haute tension et une capacité à tout court-circuiter."",""run"":""claude""},{""id"":68764,""pun"":""Son père était électricien — elle, elle a toujours le fil à la patte et des éclairs dans les yeux."",""run"":""claude""},{""id"":18976,""pun"":""Son père était électricien et elle pète les plombs pour un rien — clairement, elle a hérité du métier."",""run"":""claude""},{""id"":44828,""pun"":""Son père était électricien, alors quand elle a pété les plombs, c'était vraiment de famille."",""run"":""claude""},{""id"":41946,""pun"":""Son père était électricien et elle saute aux plombs dès qu'on lui parle. Ça doit être une question de résistance."",""run"":""claude""}]"	Her father was an electrician and she blew a fuse.	"{""comedian"":[18976,44828,89352,58453,41946],""pun_expert"":[18976,44828,41946,89352,64956],""editor"":[13844,18976,89352,68764,44828],""translator"":[18976,44828,41946,89352,64956]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
