id_en	shuffled_candidates_json	text_clean	discriminator_run1_json	discriminator_run1_error	discriminator_run1_model	discriminator_run1_model_id	discriminator_run1_version
1301	"[{""id"":88458,""pun"":""J'ai attrapé un grillon. Visage inconnu, mais son nom bat le rappel de ma mémoire !"",""run"":""claude""},{""id"":25562,""pun"":""J'ai chopé un grillon ! Je ne remets pas le visage… mais le nom, il me tinte aux oreilles de la mémoire !"",""run"":""claude""},{""id"":37850,""pun"":""J'ai capturé un grillon ! Je ne reconnais pas la tête… mais le prénom me fait la cloche !"",""run"":""claude""},{""id"":14084,""pun"":""J'ai trouvé un grillon ! Je ne vois pas qui c'est… mais son nom tinte une cloche dans ma tête !"",""run"":""claude""},{""id"":18703,""pun"":""J'ai attrapé un grillon. Son nom ? Je ne sais pas d'où il vient… mais il me sonne le glas de l'oubli !"",""run"":""claude""},{""id"":56215,""pun"":""J'ai attrapé un grillon. Son visage ? Inconnu. Mais son nom ? Ça me sonne !"",""run"":""claude""},{""id"":99902,""pun"":""J'ai attrapé un grillon — je ne connais pas le physique, mais le nom résonne en moi !"",""run"":""claude""},{""id"":15751,""pun"":""J'ai attrapé un grillon. Son nom me rappelle quelque chose… ah oui, il sonne familier !"",""run"":""claude""},{""id"":38952,""pun"":""J'ai chopé un grillon ! Je ne me souviens pas de sa tête… mais son nom, ça me sonne les cloches !"",""run"":""claude""},{""id"":22958,""pun"":""J'ai attrapé un grillon ! Je ne connais pas le visage… mais le nom me fait tinter quelque chose !"",""run"":""claude""},{""id"":43470,""pun"":""J'ai chopé un grillon ! Je ne le connais pas de vue, mais son nom me dit quelque chose… ou plutôt me le carillonne !"",""run"":""claude""},{""id"":71730,""pun"":""J'ai eu un grillon ! La tête, aucune idée… mais le nom, ça carillonne dans ma mémoire !"",""run"":""claude""}]"	I caught a bell cricket! I don't know the face... but the name sure rings a bell!	"{""comedian"":[56215,99902,38952,43470,71730],""pun_expert"":[56215,99902,38952,22958,14084],""editor"":[56215,99902,15751,22958,14084],""translator"":[56215,99902,14084,22958,38952]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1302	"[{""id"":46685,""pun"":""J'ai chopé une cigale paniquée. Elle criait tellement fort que les voisins ont appelé la po-cigale !"",""run"":""claude""},{""id"":58436,""pun"":""J'ai attrapé une cigale ! Elle était tellement effrayée qu'elle a arrêté de chanter. On appelle ça une cigale… si-lencieuse !"",""run"":""claude""},{""id"":33281,""pun"":""J'ai chopé une cigale brune ! Elle avait l'air… ci-galeux d'effroi !"",""run"":""claude""},{""id"":71607,""pun"":""J'ai tracé une cigale à la craie sur le mur. Elle semblait terrifiée. Normal : je l'avais créai… pour ça !"",""run"":""claude""},{""id"":38401,""pun"":""J'ai attrapé une cigale. Elle tremblait tellement que j'ai cru entendre : 'Aïe, cigale… aïe !' Bref, elle avait la trouille jusqu'aux ailes."",""run"":""claude""},{""id"":53094,""pun"":""Une cigale effrayée, ça n'existe pas… ça s'appelle juste une cigale qui a trouvé la fourmi chez elle !"",""run"":""claude""},{""id"":66834,""pun"":""J'ai attrapé une cigale qui tremblait. Mon fils m'a demandé : 'Papa, elle a peur ?' J'ai répondu : 'Non, elle bourdon-ne de stress !'"",""run"":""claude""},{""id"":15454,""pun"":""J'ai attrapé une cigale cet été. Elle était si stressée qu'elle bourdonnait en mineur. C'est ce qu'on appelle une cigale… anxieuse-ment en do !"",""run"":""claude""},{""id"":94216,""pun"":""J'ai trouvé une cigale peureuse. Elle ne faisait plus de bruit — une vraie cigale-muette. Ou comme on dit : elle avait perdu sa ci-voix !"",""run"":""claude""},{""id"":83153,""pun"":""J'ai attrapé une cigale cet été. Elle avait peur de tout. Je crois qu'elle souffrait d'insecto-phobie… ou juste d'être dans ma main."",""run"":""claude""},{""id"":96358,""pun"":""J'ai attrapé une cigale marron ! J'espère qu'elle n'a pas la cigale-peur !"",""run"":""claude""},{""id"":79415,""pun"":""J'ai dessiné une cigale à la craie. Elle avait l'air effrayée — forcément, je l'avais créée pour faire peur !"",""run"":""claude""}]"	I caught a brown cicada! I hope it's not afraid-a!	"{""comedian"":[53094,83153,66834,38401,94216],""pun_expert"":[94216,46685,58436,96358,66834],""editor"":[53094,83153,38401,66834,58436],""translator"":[96358,33281,38401,58436,46685]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1303	"[{""id"":95680,""pun"":""J'ai capturé une cigale. Avant elle chantait sans arrêt — maintenant c'est le silence radio. Elle a perdu sa ci-voix-cale !"",""run"":""claude""},{""id"":97731,""pun"":""J'ai attrapé une cigale. Elle est tellement déprimée qu'elle fait la cigale… enfin, la tête des mauvais jours."",""run"":""claude""},{""id"":12203,""pun"":""J'ai capturé une cigale. Elle qui adorait le soleil… maintenant elle fait grise mine !"",""run"":""claude""},{""id"":80164,""pun"":""J'ai attrapé une cigale. Résultat : elle a le moral dans les chaussettes — toutes les six !"",""run"":""claude""},{""id"":47786,""pun"":""J'ai attrapé une cigale ! Elle qui chantait tout l'été, maintenant elle est à plat."",""run"":""claude""},{""id"":68332,""pun"":""J'ai chopé une cigale en plein été. Maintenant elle a le cafard."",""run"":""claude""},{""id"":21939,""pun"":""J'ai attrapé une cigale. Elle qui vivait en plein air, maintenant elle chante le blues, cigale !"",""run"":""claude""},{""id"":96138,""pun"":""J'ai chopé une cigale ! Maintenant elle est déprimée… c'est la ciga-lamentable !"",""run"":""claude""},{""id"":52830,""pun"":""J'ai attrapé une cigale brune. Je crois qu'elle voit la vie en noir maintenant."",""run"":""claude""},{""id"":58052,""pun"":""J'ai attrapé une cigale. Avant elle chantait, maintenant elle est dans ses petits souliers — de toute façon elle en a six paires."",""run"":""claude""},{""id"":38236,""pun"":""J'ai capturé une cigale brune. Maintenant elle broie du noir !"",""run"":""claude""},{""id"":47231,""pun"":""J'ai attrapé une cigale. Elle est tellement triste qu'elle a arrêté de chanter — c'est une vraie ciga-lamentation."",""run"":""claude""}]"	I caught a brown cicada! Now it probably feels blue, cicada.	"{""comedian"":[68332,80164,95680,38236,58052],""pun_expert"":[95680,96138,47231,21939,38236],""editor"":[68332,38236,12203,47786,52830],""translator"":[38236,52830,68332,12203,47786]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1304	"[{""id"":29867,""pun"":""J'ai attrapé 100 mille-pattes. Mon comptable m'a dit : 'Vous avez là un actif à cent pattes.' J'ai dit : 'Vous voulez dire"",""run"":""claude""},{""id"":50058,""pun"":""J'ai chopé un mille-pattes. Encore 99 et j'aurai un euro-pattes !"",""run"":""claude""},{""id"":53946,""pun"":""J'ai attrapé un mille-pattes ! Encore 99 et j'aurai un billet de banque-pattes !"",""run"":""claude""},{""id"":48136,""pun"":""J'ai trouvé un mille-pattes dans ma cuisine. J'ai appelé un extermina-taux… il m'a facturé cent centimes la patte."",""run"":""claude""},{""id"":52321,""pun"":""J'ai attrapé un mille-pattes ! Plus que 99 et j'aurai un mille-euros !"",""run"":""claude""},{""id"":44516,""pun"":""J'ai attrapé un mille-pattes et un euro-pattes — mon portefeuille commence à ramper vers la richesse !"",""run"":""claude""},{""id"":90822,""pun"":""Mon mille-pattes est mon meilleur conseiller financier : il connaît tous les cents-tiers !"",""run"":""claude""},{""id"":30085,""pun"":""J'ai attrapé un mille-pattes. Mon ami m'a dit : 'C'est sans valeur.' J'ai répondu : 'Détrompe-toi, c'est un excellent valseur !'"",""run"":""claude""},{""id"":47571,""pun"":""Mon mille-pattes a perdu une patte. J'ai appelé ça une perte de valeur… mais lui, il voulait juste danser — c'était un valseur !"",""run"":""claude""},{""id"":30090,""pun"":""Un mille-pattes entre dans une banque et dit : 'Je voudrais un prêt à taux variable — j'ai assez de pattes pour courir après les intérêts.'"",""run"":""claude""},{""id"":14573,""pun"":""Un mille-pattes se présente à la banque. Le directeur lui dit : 'Désolé, on ne prête qu'aux gens qui ont des sous.' L'insecte répond : 'Des sous ? J'en ai plein mes segments !'"",""run"":""claude""},{""id"":24932,""pun"":""J'ai capturé un mille-pattes. Le collectionneur m'a dit : 'Revenez quand vous en aurez mille — là ça aura de la valeur !' J'ai répondu : 'Ou alors je danse ?' Il a dit : 'Non, ça c'est un valseur.'"",""run"":""claude""}]"	I caught a centipede! 99 more and I'll have a dollarpede!	"{""comedian"":[14573,30090,24932,47571,30085],""pun_expert"":[52321,50058,53946,44516,14573],""editor"":[52321,50058,30090,14573,53946],""translator"":[52321,50058,53946,44516,30085]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1305	"[{""id"":38451,""pun"":""Un mille-pattes m'a retardé ce matin. J'ai mis une heure à compter ses pattes pour savoir si c'était lui ou son frère."",""run"":""claude""},{""id"":61899,""pun"":""Un mille-pattes s'est mis en travers de mon chemin. J'ai compris : avec mille pattes, il a le droit de pied sur toute la route !"",""run"":""claude""},{""id"":31304,""pun"":""Le mille-pattes voulait m'empêcher de passer. Je lui ai dit : 'Toi et tes mille excuses !'"",""run"":""claude""},{""id"":40293,""pun"":""J'ai attrapé un mille-pattes ! Il m'a vraiment mis des bâtons dans les pattes !"",""run"":""claude""},{""id"":37312,""pun"":""J'ai capturé un mille-pattes. Il se débattait tellement que j'ai failli perdre les pédales !"",""run"":""claude""},{""id"":86330,""pun"":""J'ai chopé un mille-pattes. Maintenant je comprends pourquoi il gêne autant : il a mille raisons de te bloquer le passage !"",""run"":""claude""},{""id"":30996,""pun"":""Le mille-pattes voulait me ralentir, mais je l'ai mis en boîte. Littéralement."",""run"":""claude""},{""id"":60333,""pun"":""J'ai voulu écraser un mille-pattes mais il m'en a empêché. Respect : il a mis le pied à chaque endroit où je voulais poser le mien."",""run"":""claude""},{""id"":60349,""pun"":""J'ai coincé un mille-pattes derrière la porte. Pour une fois, c'est lui qui était dans mes pattes !"",""run"":""claude""},{""id"":32381,""pun"":""J'ai attrapé un mille-pattes. C'est le seul insecte capable de te faire un croche-patte à mille endroits en même temps."",""run"":""claude""},{""id"":27577,""pun"":""J'ai arrêté un mille-pattes en fuite. C'était facile : il avait beau avoir mille pattes, il n'avait qu'une tête !"",""run"":""claude""},{""id"":88601,""pun"":""Un mille-pattes m'a barré la route. Normal, avec mille pattes, il peut bloquer n'importe quel couloir !"",""run"":""claude""}]"	I caught a centipede! Impede the centipede!	"{""comedian"":[38451,60349,27577,37312,32381],""pun_expert"":[32381,60333,60349,37312,27577],""editor"":[38451,27577,60349,37312,30996],""translator"":[32381,60333,60349,40293,37312]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1306	"[{""id"":36685,""pun"":""J'ai attrapé un coléoptère des agrumes ! Tu n'es pas content pour moi ? Allez, ne fais pas ta peau de vache !"",""run"":""claude""},{""id"":25235,""pun"":""J'ai attrapé un coléoptère sur mon oranger. Il était vraiment zesté de vivre !"",""run"":""claude""},{""id"":45027,""pun"":""J'ai trouvé un insecte dans mon jus d'orange. C'était un coup de jus !"",""run"":""claude""},{""id"":64739,""pun"":""J'ai attrapé un longicorne des agrumes ! Tu n'es pas content pour moi ?"",""run"":""claude""},{""id"":32414,""pun"":""Ce scarabée mangeait mes oranges. Je lui ai dit : 'Tu vas morfler, petit quartier !'"",""run"":""claude""},{""id"":86559,""pun"":""J'ai capturé un insecte sur mon oranger. Ça m'a pris des heures… je dirais même que j'en ai sué le jus !"",""run"":""claude""},{""id"":38960,""pun"":""J'ai attrapé un scarabée agrume. Mes parents ont dit : 'C'est bien, mais t'aurais pu choisir une meilleure peau !'"",""run"":""claude""},{""id"":11656,""pun"":""J'ai attrapé un scarabée sur mon oranger. Mon voisin m'a dit : 'Tu aurais mieux fait de presser des oranges.' Je lui ai répondu : 'Je l'ai pressé aussi, mais il était sec !'"",""run"":""claude""},{""id"":64735,""pun"":""J'ai capturé un insecte sur mon oranger. Tu es impressé, ou tu presses toi-même tes oranges ?"",""run"":""claude""},{""id"":44232,""pun"":""J'ai attrapé un longicorne des citrus. Mes amis n'ont pas apprécié… ils m'ont dit que j'avais le fruit facile !"",""run"":""claude""},{""id"":92975,""pun"":""J'ai chopé un insecte agrume. Tout le monde s'en fout… c'est normal, je suis le seul à avoir du zeste !"",""run"":""claude""},{""id"":85205,""pun"":""J'ai attrapé un longicorne des citrus. Mes amis : 'C'est quoi ce délire ?' Moi : 'C'est vitaminé comme hobby !'"",""run"":""claude""}]"	I caught a citrus long-horned beetle! Orange you happy for me?	"{""comedian"":[11656,92975,25235,86559,85205],""pun_expert"":[25235,92975,85205,44232,64735],""editor"":[11656,86559,25235,85205,92975],""translator"":[64739,85205,44232,25235,92975]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1307	"[{""id"":83564,""pun"":""J'ai trouvé une mouche dans mon verre… et elle était verte de jalousie !"",""run"":""claude""},{""id"":44744,""pun"":""Une mouche dans mon verre à vin ? Elle cherchait juste des vers… de Beaujolais !"",""run"":""claude""},{""id"":14415,""pun"":""J'ai capturé une rare mouche bleue. Elle méritait bien un verre… vert évidemment !"",""run"":""claude""},{""id"":22059,""pun"":""Ma mouche bleue est si précieuse que je l'ai mise dans un verre vert — pour qu'elle soit au vert !"",""run"":""claude""},{""id"":57727,""pun"":""J'ai attrapé une mouche bleue et je l'ai mise dans un verre. Elle a tout de suite viré au vert !"",""run"":""claude""},{""id"":32751,""pun"":""Une mouche dans le verre, c'est fâcheux. Une mouche verte dans le verre vert, c'est un camouflage parfait !"",""run"":""claude""},{""id"":68497,""pun"":""J'ai mis ma mouche bleue dans un verre pour l'observer. Elle a écrit des vers dessus — elle était poète !"",""run"":""claude""},{""id"":23073,""pun"":""J'ai trouvé une mouche bleue rarissime. Je l'ai conservée dans un verre vert — maintenant elle est au frais et au vert !"",""run"":""claude""},{""id"":65661,""pun"":""Pourquoi la mouche bleue aimait-elle le verre vert ? Parce qu'elle voyait la vie en vert !"",""run"":""claude""},{""id"":83019,""pun"":""J'ai attrapé une mouche bleue ! Je vais la mettre dans un verre vert !"",""run"":""claude""},{""id"":95162,""pun"":""J'ai attrapé une mouche bleue et l'ai enfermée dans un verre vert. Elle a hurlé : 'Je suis bleue, pas verte !' — identité de crise dans un verre !"",""run"":""claude""},{""id"":15380,""pun"":""La mouche bleue a pondu des œufs dans mon verre. Des vers, évidemment — c'est littéralement de la poésie en bouteille !"",""run"":""claude""}]"	I caught a common bluebottle! I'll put it in a rare green jar!	"{""comedian"":[95162,44744,15380,65661,32751],""pun_expert"":[44744,15380,65661,57727,32751],""editor"":[65661,32751,44744,83019,23073],""translator"":[83019,57727,22059,23073,65661]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1308	"[{""id"":67808,""pun"":""J'ai attrapé un papillon commun ! Il passait par là, comme d'habitude !"",""run"":""claude""},{""id"":21303,""pun"":""J'ai croisé un papillon dans le couloir. Il faisait juste un passage... comme tous les papillons !"",""run"":""claude""},{""id"":67115,""pun"":""Le papillon a fait son entrée, son petit tour, et puis s'en est allé. Un vrai artiste de passage !"",""run"":""claude""},{""id"":67260,""pun"":""Ce papillon m'a volé mon cœur — quel voleur sans valeur !"",""run"":""claude""},{""id"":47892,""pun"":""J'ai attrapé un papillon très banal. Il voltigeait par-ci, par-là — un vrai passe-partout !"",""run"":""claude""},{""id"":94102,""pun"":""Ce papillon est un vrai voleur — il n'a aucune valeur morale !"",""run"":""claude""},{""id"":62392,""pun"":""J'ai capturé un papillon très commun. Il était juste de passage — comme tous mes ex !"",""run"":""claude""},{""id"":24577,""pun"":""Le papillon n'a pas de valeur ? Détrompez-vous — c'est un vrai voleur de regards !"",""run"":""claude""},{""id"":71769,""pun"":""Mon papillon préféré ? Le papillon de nuit. Il fait toujours la fête jusqu'à l'extinction des feux !"",""run"":""claude""},{""id"":12034,""pun"":""Mon médecin m'a dit que j'avais des papillons dans le ventre. J'aurais dû les attraper avant de les avaler !"",""run"":""claude""},{""id"":44128,""pun"":""J'ai voulu attraper ce papillon, mais il a pris la poudre d'escampette — il avait des ailes, après tout !"",""run"":""claude""},{""id"":73988,""pun"":""J'ai chopé un papillon ordinaire. Il volait par-là, rien d'extraordinaire."",""run"":""claude""}]"	I caught a common butterfly! They often flutter by!	"{""comedian"":[12034,71769,44128,62392,24577],""pun_expert"":[47892,67808,21303,62392,73988],""editor"":[12034,71769,44128,24577,62392],""translator"":[67808,47892,21303,73988,62392]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1309	"[{""id"":86883,""pun"":""J'ai attrapé un grillon ! Admission accordée au club des champions !"",""run"":""claude""},{""id"":29982,""pun"":""J'ai attrapé un criquet. Entrée gratuite dans la cour des grands !"",""run"":""claude""},{""id"":70277,""pun"":""J'ai attrapé un criquet, c'est mon ticket !"",""run"":""claude""},{""id"":38215,""pun"":""J'ai capturé un grillon. Le contrôleur m'a dit : 'Monsieur, ça ne fait pas office de ticket !'"",""run"":""claude""},{""id"":93499,""pun"":""J'ai chopé un grillon. Bon, c'est pas le bon, mais c'est le bon !"",""run"":""claude""},{""id"":85128,""pun"":""J'ai pris un grillon au vol — sans laisser-passer, il a quand même passé !"",""run"":""claude""},{""id"":90875,""pun"":""J'ai pris un grillon en flagrant délit — il n'avait pas de ticket de sortie !"",""run"":""claude""},{""id"":21900,""pun"":""J'ai attrapé un grillon. Coupon validé, la chance est de mon côté !"",""run"":""claude""},{""id"":14220,""pun"":""J'ai capturé un grillon — j'avais le bon de commande du destin !"",""run"":""claude""},{""id"":48530,""pun"":""J'ai chopé un grillon — j'ai mon billet pour le paradis !"",""run"":""claude""},{""id"":25948,""pun"":""J'ai attrapé un grillon dans le métro — il voyageait sans ticket, évidemment."",""run"":""claude""},{""id"":15201,""pun"":""J'ai attrapé un grillon ! C'est la solution !"",""run"":""claude""}]"	I caught a cricket! That's the ticket!	"{""comedian"":[25948,70277,38215,29982,48530],""pun_expert"":[70277,29982,48530,21900,14220],""editor"":[25948,38215,29982,21900,48530],""translator"":[70277,29982,48530,21900,25948]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
1310	"[{""id"":26504,""pun"":""J'ai capturé une demoiselle. Elle était libre, maintenant elle est… en peine d'ailes."",""run"":""claude""},{""id"":84370,""pun"":""La demoiselle était en détresse : elle avait perdu ses ailes au casino. Poker d'insectes, ça finit toujours mal."",""run"":""claude""},{""id"":88236,""pun"":""Une demoiselle s'est posée sur mon bras. Je ne sais pas si c'était de l'amour ou juste une escale."",""run"":""claude""},{""id"":52849,""pun"":""J'ai rencontré une demoiselle très bien élevée. Elle planait à deux mètres du sol… et ne regardait personne."",""run"":""claude""},{""id"":95575,""pun"":""J'ai chopé une demoiselle au bord de l'étang. Elle m'a regardé avec de grands yeux composés… c'est elle qui était composée, pas moi."",""run"":""claude""},{""id"":66078,""pun"":""J'ai attrapé une demoiselle. Mon filet est désormais un château fort."",""run"":""claude""},{""id"":70481,""pun"":""La demoiselle volait très bas. Les autres insectes disaient qu'elle manquait d'élévation sociale."",""run"":""claude""},{""id"":84280,""pun"":""J'ai attrapé une demoiselle ! Maintenant c'est une demoiselle en détresse !"",""run"":""claude""},{""id"":52005,""pun"":""La demoiselle avait quatre ailes. Le chevalier en avait deux… à la poitrine, mais ça ne compte pas pareil."",""run"":""claude""},{""id"":27786,""pun"":""Une demoiselle m'a tourné autour toute la journée. Je ne sais pas si elle me draguait ou si elle chassait les moustiques."",""run"":""claude""},{""id"":34082,""pun"":""J'ai mis une demoiselle en cage. Désormais elle est demoiselle d'honneur… sous surveillance."",""run"":""claude""},{""id"":23791,""pun"":""La demoiselle a été arrêtée. On l'accuse d'avoir volé… à basse altitude."",""run"":""claude""}]"	I caught a damselfly! Now it's a damselfly in distress!	"{""comedian"":[27786,84370,70481,52005,34082],""pun_expert"":[84280,23791,70481,27786,26504],""editor"":[27786,88236,52849,84280,23791],""translator"":[84280,34082,26504,66078,23791]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
