id_en	text_clean	shuffled_candidates_json	discriminator_run2_borda_method	discriminator_run2_internal_weights_json	discriminator_run2_model_weights_json	discriminator_run2_borda_scores_json	discriminator_run2_borda_ranking_json	discriminator_run2_winner_id	discriminator_run2_winner_source	discriminator_run2_winner_original_id	discriminator_run2_winner_pun	discriminator_run2_winner_score	discriminator_run2_borda_error	discriminator_run2_borda_version
701	Businesses selling pleasure boats often have a sail.	"[{""source"":""claude"",""original_id"":""43620"",""pun"":""Le marchand de bateaux a fait une remise exceptionnelle. Normal : il avait besoin de se renflouer !"",""id"":83857},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vendeurs de voiliers adorent les soldes : ça leur met le vent dans les voiles."",""id"":22943},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vendeurs de bateaux de plaisance font souvent de belles remises à l'eau."",""id"":66130},{""source"":""gemini"",""original_id"":""38554"",""pun"":""Les vendeurs de voiliers font toujours de bonnes affaires car ils ont le vent en poupe."",""id"":82901}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""83857"":9.5,""66130"":6.0,""22943"":5.0,""82901"":4.5}"	"[{""id"":83857,""source"":""claude"",""original_id"":""43620"",""score"":9.5,""pun"":""Le marchand de bateaux a fait une remise exceptionnelle. Normal : il avait besoin de se renflouer !""},{""id"":66130,""source"":""gemini_pro_single"",""original_id"":"""",""score"":6.0,""pun"":""Les vendeurs de bateaux de plaisance font souvent de belles remises à l'eau.""},{""id"":22943,""source"":""gpt_single"",""original_id"":"""",""score"":5.0,""pun"":""Les vendeurs de voiliers adorent les soldes : ça leur met le vent dans les voiles.""},{""id"":82901,""source"":""gemini"",""original_id"":""38554"",""score"":4.5,""pun"":""Les vendeurs de voiliers font toujours de bonnes affaires car ils ont le vent en poupe.""}]"	83857	claude	43620	Le marchand de bateaux a fait une remise exceptionnelle. Normal : il avait besoin de se renflouer !	9.5		discriminator_run2_v4
702	But under no circumstances can you chase after him. Eh, why's that? You don't want to get involved in any monkey business, right!?	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mais tu ne dois sous aucun prétexte lui courir après. Hein, pourquoi ça ? Tu n'as pas envie d'être mêlé à des singeries, pas vrai ?!"",""id"":98204},{""source"":""claude"",""original_id"":""61800"",""pun"":""— Pourquoi je ne peux pas le suivre ? — Tu veux vraiment que cette histoire finisse en chimpanzeries ?"",""id"":71870},{""source"":""gemini"",""original_id"":""79465"",""pun"":""Il ne faut jamais prêter d'argent à un singe, car c'est un vrai pro de la monnaie de singe."",""id"":94847},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Hors de question de courir après ce singe : je ne veux pas me retrouver mêlé à ses singeries."",""id"":77541}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""71870"":9.0,""77541"":8.0,""94847"":4.5,""98204"":3.5}"	"[{""id"":71870,""source"":""claude"",""original_id"":""61800"",""score"":9.0,""pun"":""— Pourquoi je ne peux pas le suivre ? — Tu veux vraiment que cette histoire finisse en chimpanzeries ?""},{""id"":77541,""source"":""gpt_single"",""original_id"":"""",""score"":8.0,""pun"":""Hors de question de courir après ce singe : je ne veux pas me retrouver mêlé à ses singeries.""},{""id"":94847,""source"":""gemini"",""original_id"":""79465"",""score"":4.5,""pun"":""Il ne faut jamais prêter d'argent à un singe, car c'est un vrai pro de la monnaie de singe.""},{""id"":98204,""source"":""gemini_pro_single"",""original_id"":"""",""score"":3.5,""pun"":""Mais tu ne dois sous aucun prétexte lui courir après. Hein, pourquoi ça ? Tu n'as pas envie d'être mêlé à des singeries, pas vrai ?!""}]"	71870	claude	61800	— Pourquoi je ne peux pas le suivre ? — Tu veux vraiment que cette histoire finisse en chimpanzeries ?	9.0		discriminator_run2_v4
703	By yourself you're in the right. In a group you're in the throng.	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Se tromper tout seul, c’est une faute ; se tromper à mille, c’est une foule."",""id"":76463},{""source"":""gemini"",""original_id"":""23889"",""pun"":""Un homme seul est un sage ; une foule, c'est un faux-rhum."",""id"":18061},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Seul, tu es dans le vrai. En groupe, tu es à la masse."",""id"":18688},{""source"":""claude"",""original_id"":""88615"",""pun"":""Tout seul, c'est juste. En groupe, c'est une faute de foule."",""id"":38266}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""18688"":9.0,""38266"":8.0,""76463"":4.5,""18061"":3.5}"	"[{""id"":18688,""source"":""gemini_pro_single"",""original_id"":"""",""score"":9.0,""pun"":""Seul, tu es dans le vrai. En groupe, tu es à la masse.""},{""id"":38266,""source"":""claude"",""original_id"":""88615"",""score"":8.0,""pun"":""Tout seul, c'est juste. En groupe, c'est une faute de foule.""},{""id"":76463,""source"":""gpt_single"",""original_id"":"""",""score"":4.5,""pun"":""Se tromper tout seul, c’est une faute ; se tromper à mille, c’est une foule.""},{""id"":18061,""source"":""gemini"",""original_id"":""23889"",""score"":3.5,""pun"":""Un homme seul est un sage ; une foule, c'est un faux-rhum.""}]"	18688	gemini_pro_single		Seul, tu es dans le vrai. En groupe, tu es à la masse.	9.0		discriminator_run2_v4
704	Byte-ing humor can be found reading jokes online.	"[{""source"":""claude"",""original_id"":""30877"",""pun"":""Les blagues sur Internet sont toujours mordantes — normal, elles sont pleines de bits acérés."",""id"":56638},{""source"":""gemini"",""original_id"":""18341"",""pun"":""Les serveurs web sont très polis, ils passent leur temps à vous rendre service."",""id"":62647},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sur le Net, les meilleures vannes ont un humour bitant : elles mordent en binaire."",""id"":23070},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les blagues d'informaticiens m'en bouchent parfois un octet !"",""id"":46804}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""62647"":7.5,""46804"":7.0,""56638"":6.0,""23070"":4.5}"	"[{""id"":62647,""source"":""gemini"",""original_id"":""18341"",""score"":7.5,""pun"":""Les serveurs web sont très polis, ils passent leur temps à vous rendre service.""},{""id"":46804,""source"":""gemini_pro_single"",""original_id"":"""",""score"":7.0,""pun"":""Les blagues d'informaticiens m'en bouchent parfois un octet !""},{""id"":56638,""source"":""claude"",""original_id"":""30877"",""score"":6.0,""pun"":""Les blagues sur Internet sont toujours mordantes — normal, elles sont pleines de bits acérés.""},{""id"":23070,""source"":""gpt_single"",""original_id"":"""",""score"":4.5,""pun"":""Sur le Net, les meilleures vannes ont un humour bitant : elles mordent en binaire.""}]"	62647	gemini	18341	Les serveurs web sont très polis, ils passent leur temps à vous rendre service.	7.5		discriminator_run2_v4
705	Cecily: Miss Prism says that all good looks are a snare. Algernon: They are a snare that every sensible man would like to be caught in.	"[{""source"":""claude"",""original_id"":""56315"",""pun"":""Son allure était un vrai piège à hommes. Le pire, c'est que le panneau était visible de loin, et que j'y suis quand même allé en courant."",""id"":19753},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""On dit que la beauté est un piège, mais c'est bien le seul dans lequel tout homme sensé rêverait de se faire prendre."",""id"":86514},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les charmes sont des pièges où tout homme sensé rêve de se laisser prendre."",""id"":31145},{""source"":""gemini"",""original_id"":""99250"",""pun"":""- Les belles femmes sont des filets. - C'est pour ça que je finis toujours en queue de poisson."",""id"":19308}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""86514"":9.0,""19308"":6.5,""31145"":5.5,""19753"":4.0}"	"[{""id"":86514,""source"":""gemini_pro_single"",""original_id"":"""",""score"":9.0,""pun"":""On dit que la beauté est un piège, mais c'est bien le seul dans lequel tout homme sensé rêverait de se faire prendre.""},{""id"":19308,""source"":""gemini"",""original_id"":""99250"",""score"":6.5,""pun"":""- Les belles femmes sont des filets. - C'est pour ça que je finis toujours en queue de poisson.""},{""id"":31145,""source"":""gpt_single"",""original_id"":"""",""score"":5.5,""pun"":""Les charmes sont des pièges où tout homme sensé rêve de se laisser prendre.""},{""id"":19753,""source"":""claude"",""original_id"":""56315"",""score"":4.0,""pun"":""Son allure était un vrai piège à hommes. Le pire, c'est que le panneau était visible de loin, et que j'y suis quand même allé en courant.""}]"	86514	gemini_pro_single		On dit que la beauté est un piège, mais c'est bien le seul dans lequel tout homme sensé rêverait de se faire prendre.	9.0		discriminator_run2_v4
706	Cecily: Well, I am really only eighteen, but I always admit to twenty when I go to evening parties. Lady Bra: You are perfectly right in making some slight alteration. Indeed, no woman should ever be quite accurate about her age. It looks so calculating...	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une femme ne devrait jamais donner son âge exact, ça fait trop calculatrice."",""id"":47936},{""source"":""gemini"",""original_id"":""39570"",""pun"":""Elle ne soustrait jamais rien à son âge, c'est une femme sans retenue."",""id"":34070},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Arrondissez toujours votre âge en soirée : une femme trop précise passe vite pour une calculatrice."",""id"":52393},{""source"":""claude"",""original_id"":""21316"",""pun"":""Une femme qui dit son âge exact ? C'est une femme qui compte trop. Et personne n'aime les femmes qui comptent trop."",""id"":93158}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""47936"":9.0,""52393"":8.0,""34070"":5.5,""93158"":2.5}"	"[{""id"":47936,""source"":""gemini_pro_single"",""original_id"":"""",""score"":9.0,""pun"":""Une femme ne devrait jamais donner son âge exact, ça fait trop calculatrice.""},{""id"":52393,""source"":""gpt_single"",""original_id"":"""",""score"":8.0,""pun"":""Arrondissez toujours votre âge en soirée : une femme trop précise passe vite pour une calculatrice.""},{""id"":34070,""source"":""gemini"",""original_id"":""39570"",""score"":5.5,""pun"":""Elle ne soustrait jamais rien à son âge, c'est une femme sans retenue.""},{""id"":93158,""source"":""claude"",""original_id"":""21316"",""score"":2.5,""pun"":""Une femme qui dit son âge exact ? C'est une femme qui compte trop. Et personne n'aime les femmes qui comptent trop.""}]"	47936	gemini_pro_single		Une femme ne devrait jamais donner son âge exact, ça fait trop calculatrice.	9.0		discriminator_run2_v4
707	Crossword. I guess it's an apt name. Those words make me cross!	"[{""source"":""claude"",""original_id"":""61282"",""pun"":""Les mots croisés ? Nom bien choisi. Ces mots me croisent vraiment !"",""id"":75596},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les mots croisés, chez moi, ça finit toujours en gros mots."",""id"":66803},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les mots croisés portent bien leur nom : cette grille m'énerve tellement qu'on va finir par avoir des mots !"",""id"":22918},{""source"":""gemini"",""original_id"":""29041"",""pun"":""J'ai arrêté les mots fléchés. Ça me lançait des piques."",""id"":46465}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""22918"":9.0,""66803"":7.5,""46465"":5.0,""75596"":3.5}"	"[{""id"":22918,""source"":""gemini_pro_single"",""original_id"":"""",""score"":9.0,""pun"":""Les mots croisés portent bien leur nom : cette grille m'énerve tellement qu'on va finir par avoir des mots !""},{""id"":66803,""source"":""gpt_single"",""original_id"":"""",""score"":7.5,""pun"":""Les mots croisés, chez moi, ça finit toujours en gros mots.""},{""id"":46465,""source"":""gemini"",""original_id"":""29041"",""score"":5.0,""pun"":""J'ai arrêté les mots fléchés. Ça me lançait des piques.""},{""id"":75596,""source"":""claude"",""original_id"":""61282"",""score"":3.5,""pun"":""Les mots croisés ? Nom bien choisi. Ces mots me croisent vraiment !""}]"	22918	gemini_pro_single		Les mots croisés portent bien leur nom : cette grille m'énerve tellement qu'on va finir par avoir des mots !	9.0		discriminator_run2_v4
708	Camille relocated to Little Italy: They made her a cougher	"[{""source"":""gemini"",""original_id"":""47857"",""pun"":""Dans la mafia, quand on attrape une angine, on ne voit pas un docteur, on voit un ORL-capone."",""id"":59090},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quand Camille a rejoint la mafia de Little Italy, ils ont fait d'elle une vraie tousseuse à gages."",""id"":85689},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Depuis que Camille a rejoint la mafia de Little Italy, c’est devenue une tousseuse à gages."",""id"":96732},{""source"":""claude"",""original_id"":""59255"",""pun"":""Camille a déménagé à Little Italy. Ils lui ont proposé une offre qu'elle ne pouvait pas tousser."",""id"":68777}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""59090"":8.0,""85689"":7.5,""68777"":5.5,""96732"":4.0}"	"[{""id"":59090,""source"":""gemini"",""original_id"":""47857"",""score"":8.0,""pun"":""Dans la mafia, quand on attrape une angine, on ne voit pas un docteur, on voit un ORL-capone.""},{""id"":85689,""source"":""gemini_pro_single"",""original_id"":"""",""score"":7.5,""pun"":""Quand Camille a rejoint la mafia de Little Italy, ils ont fait d'elle une vraie tousseuse à gages.""},{""id"":68777,""source"":""claude"",""original_id"":""59255"",""score"":5.5,""pun"":""Camille a déménagé à Little Italy. Ils lui ont proposé une offre qu'elle ne pouvait pas tousser.""},{""id"":96732,""source"":""gpt_single"",""original_id"":"""",""score"":4.0,""pun"":""Depuis que Camille a rejoint la mafia de Little Italy, c’est devenue une tousseuse à gages.""}]"	59090	gemini	47857	Dans la mafia, quand on attrape une angine, on ne voit pas un docteur, on voit un ORL-capone.	8.0		discriminator_run2_v4
709	Camille relocated to Little Italy: They made her a cougher; she couldn't refuse	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""En pleine épidémie, la mafia ne recrute plus d'assassins, mais de redoutables tousseurs à gages."",""id"":81732},{""source"":""gemini"",""original_id"":""41854"",""pun"":""Comment appelle-t-on un mafieux qui a la grippe ? Un 'rhume' de main."",""id"":78727},{""source"":""gpt_single"",""original_id"":"""",""pun"":""À Little Italy, le parrain a fait de Camille une tousseuse à gages : une quinte qu’elle ne pouvait pas refuser."",""id"":27970},{""source"":""claude"",""original_id"":""61106"",""pun"":""Camille a déménagé en Sicile. La mafia lui a fait une offre qu'elle ne pouvait pas tousser."",""id"":56525}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""27970"":9.5,""81732"":6.0,""78727"":5.0,""56525"":4.5}"	"[{""id"":27970,""source"":""gpt_single"",""original_id"":"""",""score"":9.5,""pun"":""À Little Italy, le parrain a fait de Camille une tousseuse à gages : une quinte qu’elle ne pouvait pas refuser.""},{""id"":81732,""source"":""gemini_pro_single"",""original_id"":"""",""score"":6.0,""pun"":""En pleine épidémie, la mafia ne recrute plus d'assassins, mais de redoutables tousseurs à gages.""},{""id"":78727,""source"":""gemini"",""original_id"":""41854"",""score"":5.0,""pun"":""Comment appelle-t-on un mafieux qui a la grippe ? Un 'rhume' de main.""},{""id"":56525,""source"":""claude"",""original_id"":""61106"",""score"":4.5,""pun"":""Camille a déménagé en Sicile. La mafia lui a fait une offre qu'elle ne pouvait pas tousser.""}]"	27970	gpt_single		À Little Italy, le parrain a fait de Camille une tousseuse à gages : une quinte qu’elle ne pouvait pas refuser.	9.5		discriminator_run2_v4
710	Can February March? No, but April May.	"[{""source"":""claude"",""original_id"":""80082"",""pun"":""Est-ce que l'hiver peut marcher ? Non, mais le printemps peut courir !"",""id"":69735},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Février ne marche pas ; mars, lui, arrive à grands pas."",""id"":79270},{""source"":""gemini"",""original_id"":""54747"",""pun"":""Pourquoi le calendrier est-il toujours fatigué ? Parce qu'il a fait trop de Mars."",""id"":73909},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Février peut-il courir ? Non, Mai il se met en Mars."",""id"":56874}]"	judges_then_models	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""claude"":1.0,""gemini_pro"":0.5,""gpt"":1.0}"	"{""56874"":9.0,""79270"":8.0,""69735"":4.5,""73909"":3.5}"	"[{""id"":56874,""source"":""gemini_pro_single"",""original_id"":"""",""score"":9.0,""pun"":""Février peut-il courir ? Non, Mai il se met en Mars.""},{""id"":79270,""source"":""gpt_single"",""original_id"":"""",""score"":8.0,""pun"":""Février ne marche pas ; mars, lui, arrive à grands pas.""},{""id"":69735,""source"":""claude"",""original_id"":""80082"",""score"":4.5,""pun"":""Est-ce que l'hiver peut marcher ? Non, mais le printemps peut courir !""},{""id"":73909,""source"":""gemini"",""original_id"":""54747"",""score"":3.5,""pun"":""Pourquoi le calendrier est-il toujours fatigué ? Parce qu'il a fait trop de Mars.""}]"	56874	gemini_pro_single		Février peut-il courir ? Non, Mai il se met en Mars.	9.0		discriminator_run2_v4
