id_en	shuffled_candidates_json
1	"[{""id"":76633,""pun"":""Je veux être incinéré — c'est mon seul espoir de finir en beauté. Enfin, en cendres, mais cendres magnifiques."",""run"":""claude""},{""id"":53585,""pun"":""Je veux la crémation. C'est le seul spa où je ressortirai vraiment… à la vapeur."",""run"":""claude""},{""id"":36100,""pun"":""J'ai opté pour la crémation. Les gens diront enfin de moi que j'étais quelqu'un de… carbonisant."",""run"":""claude""},{""id"":26861,""pun"":""Je veux être incinéré : c'est la seule façon d'être carrément fumant sans aller à la salle de sport."",""run"":""claude""},{""id"":44707,""pun"":""Mon testament est simple : crémation. Je veux finir avec plus de chaleur humaine que j'en ai jamais eu de mon vivant."",""run"":""claude""},{""id"":98763,""pun"":""À la vapeur ou incinéré ? Peu importe, du moment que je finis renversant — ou renversé."",""run"":""claude""},{""id"":78018,""pun"":""Je veux être incinéré — c'est mon dernier espoir d'avoir un corps brûlant."",""run"":""claude""},{""id"":25414,""pun"":""Le paveur et le crématorium ont un point commun : ils vous laissent tous les deux dans un état… fumant."",""run"":""claude""},{""id"":82571,""pun"":""J'ai demandé à être crémé. Pas par désespoir — juste pour finir enfin fumant."",""run"":""claude""},{""id"":14011,""pun"":""Ma dernière volonté ? La crémation. C'est le seul régime qui me rendra vraiment séduisant en un rien de temps."",""run"":""claude""},{""id"":84469,""pun"":""Je veux être incinéré pour enfin avoir la ligne : cendrée."",""run"":""claude""},{""id"":45802,""pun"":""Je préfère la crémation à l'enterrement. Au moins, je finirai chaud et attirant — même si c'est en cendres."",""run"":""claude""}]"
2	"[{""id"":71904,""pun"":""Le zéro, c'est le chiffre le plus nul — et pourtant il compte."",""run"":""claude""},{""id"":55880,""pun"":""À l'inventeur du zéro : merci pour rien."",""run"":""claude""},{""id"":40451,""pun"":""Mon bilan de l'année ? Zéro pointé. Mais au moins j'ai visé juste."",""run"":""claude""},{""id"":58952,""pun"":""Mon régime : je mange pour rien. Malheureusement, rien ne disparaît."",""run"":""claude""},{""id"":98038,""pun"":""Je suis parti de rien et j'ai tout raté. C'est un beau parcours zéro."",""run"":""claude""},{""id"":27312,""pun"":""Merci à l'inventeur du zéro : grâce à lui, mon compte en banque a enfin un sens."",""run"":""claude""},{""id"":50548,""pun"":""Il m'a offert une babiole pour mon anniversaire. Franchement, rien, c'est mieux que ça."",""run"":""claude""},{""id"":53840,""pun"":""À celui qui a inventé le zéro : sans toi, nos comptes seraient incomplets. Mais avec toi, ils sont souvent à zéro."",""run"":""claude""},{""id"":55356,""pun"":""Les mathématiciens ont inventé le zéro. Les politiciens, eux, ont inventé les promesses — même résultat."",""run"":""claude""},{""id"":89529,""pun"":""J'ai une philosophie de vie : le néant. C'est creux, mais ça me remplit."",""run"":""claude""},{""id"":29374,""pun"":""Mon patron dit que je produis du vide. Je lui ai répondu que le vide, c'est la base de tout."",""run"":""claude""},{""id"":63390,""pun"":""L'inventeur du zéro a tout donné... c'est-à-dire rien."",""run"":""claude""}]"
3	"[{""id"":17208,""pun"":""Le moulin à paroles sans paroles — événement inédit ! Les bookmakers n'avaient pas coté ça."",""run"":""claude""},{""id"":53003,""pun"":""Le moulin à paroles en mode avion. Du jamais-vu — ou plutôt du jamais-ouï."",""run"":""claude""},{""id"":62303,""pun"":""Le moulin à paroles est en panne. C'est inédit — brevet en cours de dépôt."",""run"":""claude""},{""id"":99077,""pun"":""Le discoureur bouche cousue ? Primaire, oui — mais dans le bon sens du terme."",""run"":""claude""},{""id"":47159,""pun"":""Le grand discoureur réduit au silence. Historique ! On va marquer le jalon avec une plaque commémorative."",""run"":""claude""},{""id"":34378,""pun"":""Le roi du verbiage muet comme une tombe. C'est son premier chef-d'œuvre — et de loin le meilleur."",""run"":""claude""},{""id"":10133,""pun"":""Le bavard sans voix — une rareté absolue. On le met sous verre au Muséum d'Histoire Naturelle."",""run"":""claude""},{""id"":87082,""pun"":""Le roi du baratin sans mot dire ? C'est une première mondiale — les juges notent 10/10 pour la nouveauté."",""run"":""claude""},{""id"":83272,""pun"":""Le moulin à paroles... sans voix. C'est du jamais vu — et même du jamais entendu !"",""run"":""claude""},{""id"":45621,""pun"":""Le moulin à paroles muet : c'est le premier pas… vers la paix des ménages."",""run"":""claude""},{""id"":24930,""pun"":""Le grand bavard, muet comme une carpe. Première fois que sa bouche sert de décoration."",""run"":""claude""},{""id"":34598,""pun"":""Le grand bavard sans voix, c'est original ! Enfin, 'original' au sens de 'ça n'existe pas dans la nature'."",""run"":""claude""}]"
4	"[{""id"":23122,""pun"":""Le caractère, c'est le seul titre de propriété que le notaire ne peut pas enregistrer, mais que tout le monde reconnaît."",""run"":""claude""},{""id"":46378,""pun"":""Les bonnes actions, c'est comme les actions en bourse : ça monte, ça descend, et les mauvais investisseurs en profitent toujours."",""run"":""claude""},{""id"":58120,""pun"":""Une bonne action, ça ne se perd jamais… sauf si tu l'as faite sans témoin — là c'est juridiquement irrecevable."",""run"":""claude""},{""id"":48753,""pun"":""Mon médecin dit que mes neurones sont au ralenti. Je lui ai répondu : non, mes axones sont juste en grève — c'est une action collective."",""run"":""claude""},{""id"":74757,""pun"":""Le caractère vertueux, c'est le seul patrimoine qu'on ne peut pas transmettre par acte notarié — mais qu'on lègue quand même."",""run"":""claude""},{""id"":10525,""pun"":""La noblesse, c'est agir sans témoin. La cession, c'est agir devant notaire. La grande question : lequel dort mieux ?"",""run"":""claude""},{""id"":30614,""pun"":""Une bonne action par jour éloigne le juge de ses fonctions… ou pas, ça dépend de ton avocat."",""run"":""claude""},{""id"":41446,""pun"":""Le caractère, c'est comme un acte de naissance : on ne le choisit pas, mais il faut le porter toute sa vie."",""run"":""claude""},{""id"":75462,""pun"":""Une bonne action ne se perd jamais. La vertu, c'est un contrat — on signe avec sa conscience et on paie toute sa vie."",""run"":""claude""},{""id"":41668,""pun"":""Un bon geste ne se perd jamais. Le caractère, c'est un titre — la plus noble des propriétés."",""run"":""claude""},{""id"":76453,""pun"":""Un bon acte ne se perd jamais. Le caractère, c'est un acte notarié — la plus noble des acquisitions."",""run"":""claude""},{""id"":30195,""pun"":""Le caractère, c'est un bien immobilier : tout le monde veut en avoir, mais personne ne veut payer les charges."",""run"":""claude""}]"
5	"[{""id"":48083,""pun"":""Tu veux que je sois franc avec toi ? Aussi franc qu'un ballon de foot que tu continues à shooter !"",""run"":""claude""},{""id"":93233,""pun"":""Il m'a demandé d'être rond avec lui. J'ai perdu dix kilos pour rien."",""run"":""claude""},{""id"":58366,""pun"":""Il m'a dit : sois carré ! J'ai répondu : je faisais de mon mieux pour être rond, et maintenant il faut choisir."",""run"":""claude""},{""id"":14276,""pun"":""Je lui ai dit d'être franc. Il m'a rendu la monnaie de ma pièce — littéralement, un franc."",""run"":""claude""},{""id"":19082,""pun"":""Mon patron dit qu'il faut être direct. Moi j'essaie, mais à chaque fois il me renvoie dans les cordes."",""run"":""claude""},{""id"":72684,""pun"":""Mon coach dit que je suis trop rond pour jouer au foot. Je lui ai répondu que j'étais simplement... bien dans mes formes."",""run"":""claude""},{""id"":24002,""pun"":""Tu veux jouer au foot avec moi ? Je suis déjà bien rond, tu n'as pas besoin de me gonfler davantage."",""run"":""claude""},{""id"":51856,""pun"":""Il voulait qu'on se parle franchement. On s'est retrouvés à la frontière — c'est le seul endroit franc qu'il connaît."",""run"":""claude""},{""id"":77450,""pun"":""Je lui ai dit la vérité en face. Il m'a répondu que j'étais vraiment trop direct. C'est pourtant lui qui m'a mis K.O."",""run"":""claude""},{""id"":23902,""pun"":""Il m'a botté les fesses en me disant d'être droit. Je ne sais pas lequel de nous deux manque de droiture."",""run"":""claude""},{""id"":34546,""pun"":""Pour durer dans ce boulot, ils m'ont dit qu'il fallait être solide. On m'a mis dans un costume en cuir — comme un ballon de rugby prêt à encaisser."",""run"":""claude""},{""id"":57329,""pun"":""Tu me demandes d'être honnête ? Soit. Tu ressembles à un ballon — et je ne parle pas de tes qualités sportives."",""run"":""claude""}]"
6	"[{""id"":64537,""pun"":""— Pourquoi le jardinier est-il toujours ivre ? — Il infuse trop ses herbes... à 40 degrés."",""run"":""claude""},{""id"":98970,""pun"":""— Tu veux du thé ou de la tequila ? — Les deux. — Comment ça s'appelle ? — Un thé-quila, évidemment."",""run"":""claude""},{""id"":17195,""pun"":""— Pourquoi Achille ne boit-il que de la tequila ? — Parce que c'est son talon d'agave."",""run"":""claude""},{""id"":47171,""pun"":""— Il paraît que tu bois en cachette ? — Non, je suis juste… bouillant d'innocence."",""run"":""claude""},{""id"":24902,""pun"":""— Vous avez du vert dans votre verre ? — Oui, c'est un cocktail écolo : tequila et menthe vers l'infini."",""run"":""claude""},{""id"":27082,""pun"":""— Comment appelle-t-on un poème bu cul sec ? — Un vers ivre."",""run"":""claude""},{""id"":59841,""pun"":""— Qu'est-ce que tu bois ? — Une infusion. — De quoi ? — D'agave. C'est ma te-quilla-tisane."",""run"":""claude""},{""id"":64375,""pun"":""— Tu bois encore ? — Non, c'est du thé. — Quel thé ? — Thé-quila."",""run"":""claude""},{""id"":72239,""pun"":""— Le Mexicain va bien ? — Oui, il est tequil-à-l'aise."",""run"":""claude""},{""id"":95334,""pun"":""— Mon herboriste vend de l'alcool maintenant ? — Oui, il a diversifié : c'est de l'herbe-à-fort-degré."",""run"":""claude""},{""id"":36876,""pun"":""— Tu prends quoi comme spiritueux ? — Du rhum… blement du mal à m'arrêter."",""run"":""claude""},{""id"":98151,""pun"":""— Il boit quoi ce soir ? — Un verre vert de menthe. — C'est tout ? — Non, il en a bu vers minuit aussi."",""run"":""claude""}]"
7	"[{""id"":37291,""pun"":""— Ces mots ne m'appartiennent pas. — Comme ta crise d'hier, tu ne les as pas non plus réclamés."",""run"":""claude""},{""id"":94811,""pun"":""— Tu n'as jamais eu d'agitation intérieure ? — Jamais. — Alors tu n'es pas fait pour ce poste agité."",""run"":""claude""},{""id"":99124,""pun"":""Il dit que sa veste lui va parfaitement. Mais après sa crise de panique, même ses vêtements ne lui allaient plus."",""run"":""claude""},{""id"":94611,""pun"":""— Ce costume te va comme un gant ! — Oui, avant mon attaque cardiaque. Maintenant rien ne me va."",""run"":""claude""},{""id"":70762,""pun"":""— Tu n'as jamais eu d'accès de colère ? — Non. — Alors tu n'as pas accès à cette blague."",""run"":""claude""},{""id"":59501,""pun"":""Elle n'a jamais eu de paroxysme ? Alors les mots paroxytones ne lui correspondent pas non plus."",""run"":""claude""},{""id"":27796,""pun"":""— Ce rôle vous va à merveille ! — Avant ou après ma crise de nerfs sur scène ?"",""run"":""claude""},{""id"":51102,""pun"":""Elle a eu un spasme en lisant sa lettre. La lettre ne lui convenait pas, le spasme non plus."",""run"":""claude""},{""id"":48296,""pun"":""— Ce chapeau t'est bien ajusté ! — Comme mon humeur, ça dépend des crises."",""run"":""claude""},{""id"":25904,""pun"":""Depuis son attaque, son pantalon ne lui va plus. On dit que la crise lui a fait perdre la taille."",""run"":""claude""},{""id"":48829,""pun"":""Tu n'as jamais eu de crises, ma chérie ? Alors ces critiques ne te conviennent pas."",""run"":""claude""},{""id"":66873,""pun"":""— Ce discours ne vous convient pas du tout ! — Comme votre dernière crise, il ne passait pas non plus."",""run"":""claude""}]"
8	"[{""id"":93341,""pun"":""Mon appétit s'appelle Léon. — Pourquoi ? — Parce qu'il revient toujours."",""run"":""claude""},{""id"":31093,""pun"":""J'ai une faim de loup. — Enchanté, Loup. Moi c'est Faim."",""run"":""claude""},{""id"":89019,""pun"":""Mon fils me dit qu'il a faim. Je lui réponds : bienvenue dans la famille, Faim — t'as une sœur qui s'appelle Soif."",""run"":""claude""},{""id"":13919,""pun"":""Papa, j'ai faim. — Ah bon ? Moi j'ai un prénom."",""run"":""claude""},{""id"":83054,""pun"":""Papa, j'ai faim. — Faim? Drôle de prénom. Moi c'est Papa, et toi tu manges."",""run"":""claude""},{""id"":32052,""pun"":""J'ai tellement faim que je pourrais manger un cheval. — Bonjour Faim, voici Cheval. Vous allez bien vous entendre."",""run"":""claude""},{""id"":31598,""pun"":""Papa, j'ai faim. — Bonjour Faim, moi c'est Papa."",""run"":""claude""},{""id"":13443,""pun"":""Papa, je meurs de faim. — Enchanté De-Faim, moi c'est De-Rien."",""run"":""claude""},{""id"":60312,""pun"":""Je suis vide. — Enchanté Vide, moi c'est Plein. On se complète bien."",""run"":""claude""},{""id"":26752,""pun"":""Je suis affamé. — Bonjour Affamé, je suis ton père."",""run"":""claude""},{""id"":89103,""pun"":""Papa, j'ai faim ! — Bonjour J'ai-Faim, je te présente Ça-Tombe-Bien, on allait justement dîner."",""run"":""claude""},{""id"":88850,""pun"":""Je m'appelle Félix. — Ah, Félix comme dans 'fé-lix' — t'as l'air d'avoir faim quand même."",""run"":""claude""}]"
9	"[{""id"":52062,""pun"":""— Comment tu trouves mon histoire ? — Franchement, elle est sourde-ment ennuyeuse."",""run"":""claude""},{""id"":42850,""pun"":""— Pourquoi tu lis des livres avec des bouchons d'oreilles ? — Pour mettre l'ennui en sourdine."",""run"":""claude""},{""id"":26513,""pun"":""— Tu écoutes ce que je dis ? — Avec toi, j'ai développé une surdité sélective très efficace."",""run"":""claude""},{""id"":25681,""pun"":""— Mon cours t'a intéressé ? — Tellement que j'ai failli tomber dans les pommes… de tes oreilles."",""run"":""claude""},{""id"":50202,""pun"":""— Ton discours était si captivant… — Que tout le monde s'est mis à faire la sourde oreille en direct."",""run"":""claude""},{""id"":59897,""pun"":""— Il paraît que tu es mélomane. — Oui, surtout depuis que j'ai développé une allergie sévère à la voix de mon patron."",""run"":""claude""},{""id"":36847,""pun"":""— Tu m'écoutes quand je parle ? — Je pratique la surdité préventive : ça m'évite bien des ennuis."",""run"":""claude""},{""id"":15779,""pun"":""— Tu veux que je te raconte mon week-end ? — Merci, j'essaie de réduire mon en-duis-ance aux récits soporifiques."",""run"":""claude""},{""id"":74511,""pun"":""— Mon récit t'a plu ? — Il m'a guéri de l'ouïe pour toujours."",""run"":""claude""},{""id"":35167,""pun"":""— Tu m'entends ? — Ton histoire me rendrait sourd… de patience !"",""run"":""claude""},{""id"":82320,""pun"":""— Comment tu supportes les réunions de trois heures ? — J'ai appris à enduire mes tympans d'ennui jusqu'à l'insensibilité."",""run"":""claude""},{""id"":46267,""pun"":""— Il paraît que ta conférence était passionnante. — Oui, on en est tous ressortis un peu plus durs d'oreille."",""run"":""claude""}]"
10	"[{""id"":57361,""pun"":""— Pourquoi tu mens toujours couché ? — C'est plus confortable."",""run"":""claude""},{""id"":54612,""pun"":""— Cette tombe est à moi. — Vous mentez ! — Je ne mens pas, je gis dedans. — Justement, gésir c'est mentir quand on est vivant."",""run"":""claude""},{""id"":71251,""pun"":""— Je dors sur mes deux oreilles. — Et tu mens sur combien ?"",""run"":""claude""},{""id"":41488,""pun"":""— Je suis allongé sur la vérité. — Alors tu couches avec le mensonge ?"",""run"":""claude""},{""id"":39060,""pun"":""— Il est à plat. — De fatigue ou de sincérité ?"",""run"":""claude""},{""id"":61759,""pun"":""— Il ment comme il respire. — Normal, il est six pieds sous terre."",""run"":""claude""},{""id"":59529,""pun"":""— Tu leurres tout le monde. — Non, je me contente de demeurer là où je suis. — C'est bien le problème : tu occupes la place de la vérité."",""run"":""claude""},{""id"":10013,""pun"":""— Où se situe le problème ? — Il se situe entre vous et la vérité. — Alors il nous ment dessus ?"",""run"":""claude""},{""id"":44936,""pun"":""— Je ne mens jamais. — C'est faux. — Vous voyez, je reste couché sur ma position."",""run"":""claude""},{""id"":11938,""pun"":""— Tu mens ! — Non, je repose simplement la question."",""run"":""claude""},{""id"":78016,""pun"":""— Il gît dans son lit. — C'est faux ! — Peut-être, mais au moins lui il ne ment pas sur sa position."",""run"":""claude""},{""id"":89502,""pun"":""— Cette fosse est à moi ! — Tu affabules. — Non, je fabrique juste un endroit pour me reposer en paix."",""run"":""claude""}]"
