id_en	shuffled_candidates_json
801	"[{""id"":55362,""pun"":""Malgré son immense succès comme vendeur de café, il restait un homme bien moulu."",""run"":""claude""},{""id"":65940,""pun"":""Patron de café millionnaire, il est resté les deux pieds dans le marc."",""run"":""claude""},{""id"":39192,""pun"":""Ce vendeur de café a réussi sans jamais monter sur ses grands chevaux — il préfère le robusta."",""run"":""claude""},{""id"":27471,""pun"":""Malgré sa fortune en café, il restait bien dans ses grains."",""run"":""claude""},{""id"":70471,""pun"":""Il a bâti un empire du café sans jamais perdre la tête — juste les grains."",""run"":""claude""},{""id"":98489,""pun"":""Grand torréfacteur, il gardait pourtant les pieds sur terre — et le café dans le moulin."",""run"":""claude""},{""id"":68783,""pun"":""Il a brassé des millions avec son café et pourtant il est resté bien moulu — au sens propre comme au sens figuré."",""run"":""claude""},{""id"":54018,""pun"":""Ce roi du café est resté humble : il n'a jamais pris la grosse tête, seulement la mouture."",""run"":""claude""},{""id"":69129,""pun"":""Succès fulgurant dans le café, mais il n'a jamais perdu le fil — ni la mouture."",""run"":""claude""},{""id"":27683,""pun"":""Il a fait une fortune avec son café mais il est resté bien torréfié — euh, terré."",""run"":""claude""},{""id"":10341,""pun"":""Il a fait fortune dans le café et pourtant il n'a jamais perdu les pédales — ni le moulin."",""run"":""claude""},{""id"":81402,""pun"":""Ce magnat du café ne s'est jamais pris pour du café soluble : il est resté bien ancré dans ses grains."",""run"":""claude""}]"
802	"[{""id"":13052,""pun"":""Mon médecin m'a dit d'éviter le sucre. Maintenant même mes rêves sont sans sucre ajouté."",""run"":""claude""},{""id"":68501,""pun"":""Le diabétique voulait des nuits douces, mais son taux de glucose glosait sans cesse sur ses excès de la veille."",""run"":""claude""},{""id"":40929,""pun"":""Le diabétique rêvait d'une vie douce — son pancréas, lui, rêvait d'insuline."",""run"":""claude""},{""id"":91232,""pun"":""Le diabétique voulait une vie douce — son pancréas lui a dit d'aller se faire voir en hexadécimal : 0x sugar."",""run"":""claude""},{""id"":95223,""pun"":""Le médecin a dit au diabétique : 'Plus de sucre !' Le patient a répondu : 'Même dans mes compliments ?'"",""run"":""claude""},{""id"":17943,""pun"":""Le diabétique interdit de sucre se consolait avec des rêves au fructose — son médecin lui a dit que c'était pareil."",""run"":""claude""},{""id"":25476,""pun"":""Mon diabétologue dit que je dois éviter les douceurs. J'ai demandé si ça incluait ma femme — il a hésité."",""run"":""claude""},{""id"":29075,""pun"":""Un diabétique imbu de douceurs ignorait à son insu qu'il en rêvait encore la nuit."",""run"":""claude""},{""id"":31221,""pun"":""Le diabétique a enfin trouvé un rêve sans sucre : il rêvait de son insuline préférée."",""run"":""claude""},{""id"":12992,""pun"":""Les diabétiques ne devraient pas avoir de rêves sucrés — ils risquent de dépasser leur quota de douceurs nocturnes."",""run"":""claude""},{""id"":34841,""pun"":""On dit qu'il ne faut pas manger sucré avant de dormir. Pour le diabétique, même ses pensées doivent être à index glycémique bas."",""run"":""claude""},{""id"":36982,""pun"":""Un diabétique peut-il avoir de doux rêves ? Oui, mais son glycémie, elle, ne dort jamais."",""run"":""claude""}]"
803	"[{""id"":42113,""pun"":""Le chercheur de diamants était très rusé — on disait qu'il avait le sens du sédiment."",""run"":""claude""},{""id"":95499,""pun"":""Pour réussir en géologie, il faut de la stratégie... et savoir lire entre les strates."",""run"":""claude""},{""id"":64680,""pun"":""Mon ami géologue a une manœuvre imparable pour trouver des gemmes : il appelle ça son joyau de stratégie."",""run"":""claude""},{""id"":16660,""pun"":""Le mineur de diamants ne manquait jamais de ruses : il connaissait toutes les strates du métier."",""run"":""claude""},{""id"":93533,""pun"":""Le diamantaire n'avait pas de plan B, seulement un plan de strate."",""run"":""claude""},{""id"":88014,""pun"":""Les prospecteurs de diamants ont toujours un bon stratagème dans leur roche."",""run"":""claude""},{""id"":27515,""pun"":""Les chercheurs d'or ont une tactique secrète : creuser dans la bonne couche. C'est leur strate-à-gemme personnelle."",""run"":""claude""},{""id"":26205,""pun"":""Le géologue avait un plan en béton : il appelait ça sa strate-à-gem."",""run"":""claude""},{""id"":10171,""pun"":""Pour séduire une géologue, j'ai sorti mon meilleur stratagème : lui offrir un diamant brut. Elle a dit que c'était une belle couche de charme."",""run"":""claude""},{""id"":52083,""pun"":""Le voleur de diamants avait un plan brillant — littéralement."",""run"":""claude""},{""id"":46681,""pun"":""Le géologue amoureux offrit un diamant à sa belle en disant : 'C'est ma plus belle strate-à-gem !'"",""run"":""claude""},{""id"":64754,""pun"":""Pour trouver des diamants, il faut une strate-à-gemmes bien pensée."",""run"":""claude""}]"
804	"[{""id"":11402,""pun"":""Mon électricien est tellement passionné par son métier qu'il ne décroche jamais. Normal, il est toujours sous tension."",""run"":""claude""},{""id"":53565,""pun"":""L'électricien était-il motivé pour résoudre la panne ? Oui, on peut dire qu'il était dans le feu de l'action — et dans le fusible aussi."",""run"":""claude""},{""id"":34798,""pun"":""L'électricien a-t-il résolu le problème avec passion ? Absolument, il y a mis tout son courant."",""run"":""claude""},{""id"":92306,""pun"":""Pourquoi l'électricien résout-il tous les problèmes avec le sourire ? Il a le circuit bien fermé — rien ne lui échappe et tout l'amuse."",""run"":""claude""},{""id"":65953,""pun"":""L'électricien voulait-il vraiment réparer le disjoncteur ? Oui, il a disjonté de plaisir à l'idée."",""run"":""claude""},{""id"":84774,""pun"":""Pourquoi l'électricien travaille-t-il avec tant d'enthousiasme ? Parce qu'il est complètement animé… par le courant."",""run"":""claude""},{""id"":85125,""pun"":""L'électricien voulait-il vraiment résoudre la panne ? Oui, il était tellement chargé à bloc qu'on a cru qu'il allait exploser."",""run"":""claude""},{""id"":48363,""pun"":""L'électricien était-il déterminé à trouver la panne ? Oui, il avait une énergie folle — et le compteur le prouvait."",""run"":""claude""},{""id"":42077,""pun"":""Comment savoir qu'un électricien est motivé ? Il rayonne — et pas seulement à cause des court-circuits."",""run"":""claude""},{""id"":27037,""pun"":""L'électricien aimait-il son travail ? Tellement qu'il était électrisé à l'idée de chaque nouvelle panne."",""run"":""claude""},{""id"":31438,""pun"":""L'électricien était-il inspiré pour réparer le circuit ? Oui, on dit même qu'il était branché sur le problème."",""run"":""claude""},{""id"":29238,""pun"":""Mon électricien est tellement passionné qu'il ne peut pas s'en empêcher : il faut toujours qu'il mette les doigts dedans."",""run"":""claude""}]"
805	"[{""id"":81944,""pun"":""Après sa fission, l'amibe était déprimée. Son psy a dit : 'Vous avez des problèmes de division intérieure.'"",""run"":""claude""},{""id"":25073,""pun"":""L'amibe qui se divise a-t-elle la tête qui se fend ? C'est une question de fission personnelle."",""run"":""claude""},{""id"":32584,""pun"":""Après sa division, l'amibe s'est plainte d'une migraine. Normal — elle s'est cassé la tête en deux."",""run"":""claude""},{""id"":66392,""pun"":""L'amibe en pleine division : 'J'ai un mal de tête à me fendre l'âme.' — Littéralement."",""run"":""claude""},{""id"":39506,""pun"":""Pourquoi l'amibe prend-elle de l'aspirine ? Parce qu'elle a une migraine carabinée — et une migraine qui se dédouble, c'est le comble pour quelqu'un qui voulait juste se simplifier la vie."",""run"":""claude""},{""id"":10539,""pun"":""La mitose, c'est quand une cellule perd la tête… et le reste aussi."",""run"":""claude""},{""id"":98893,""pun"":""L'amibe a demandé un doliprane. Le pharmacien : 'Pour une seule personne ?' Elle : 'Non, nous sommes deux — enfin, j'étais une.'"",""run"":""claude""},{""id"":65970,""pun"":""L'amibe s'est reproduite par mitose. Le médecin a dit : 'Vous avez une sacrée tête de mule — en fait, deux.'"",""run"":""claude""},{""id"":98919,""pun"":""Mon amibe a une migraine depuis sa mitose. Le médecin a dit que c'était dans sa tête. Les deux."",""run"":""claude""},{""id"":63894,""pun"":""L'amibe avait mal à la tête. Forcément : elle ne fait qu'une chose — se prendre la tête."",""run"":""claude""},{""id"":15322,""pun"":""L'amibe s'est reproduite et a eu un mal de crâne foudroyant. C'est ça, le prix de la reproduction asexuée : on souffre pour deux sans même le plaisir d'un."",""run"":""claude""},{""id"":57771,""pun"":""L'amibe a souffert d'une céphalée binaire : elle avait mal à ses deux têtes."",""run"":""claude""}]"
806	"[{""id"":44443,""pun"":""Il paraît que la nouvelle drogue qui rend enragé cartonne. C'est l'engouement total — au sens littéral."",""run"":""claude""},{""id"":18730,""pun"":""Nouvelle drogue qui rend les gens fous de rage ? Elle est sur toutes les lèvres — et dans tous les nerfs."",""run"":""claude""},{""id"":19124,""pun"":""Ce nouveau médicament qui rend colérique ? Il est en mode hargne — c'est toute la mode !"",""run"":""claude""},{""id"":65888,""pun"":""Le médicament qui rend agressif explose en vente. C'est logique : la colère, ça se vend bien quand elle est en vogue."",""run"":""claude""},{""id"":69599,""pun"":""Un médicament qui provoque la fureur ? Le führer en aurait pris par tonnes."",""run"":""claude""},{""id"":51301,""pun"":""Le nouveau médicament qui rend les gens furieux ? C'est la tendance du moment — tout le monde est dans tous ses états."",""run"":""claude""},{""id"":44270,""pun"":""Ce médicament contre la colère ? En réalité il la provoque — mais bon, ça a du mordant sur le marché."",""run"":""claude""},{""id"":52732,""pun"":""Tu as entendu parler du nouveau médicament qui rend furieux ? Il fait fureur en ce moment."",""run"":""claude""},{""id"":67360,""pun"":""La drogue qui rend les gens enragés ? Ironiquement, c'est une sensation. Les patients sont fous — et les actionnaires aussi."",""run"":""claude""},{""id"":20262,""pun"":""Tu connais le médicament qui rend furieux ? Les fureteurs du web en parlent avec... fureur."",""run"":""claude""},{""id"":72394,""pun"":""Ce nouveau médicament qui rend furieux suit une tangente : il devait soigner l'anxiété, mais il est parti en vrille — et en tendance."",""run"":""claude""},{""id"":47086,""pun"":""Ce médicament contre la colère est en vogue ? Ah oui, la rage fait rage."",""run"":""claude""}]"
807	"[{""id"":29704,""pun"":""Ce médicament qui rend enragé se vend comme des petits pains. Les clients sont fous de rage... et contents de l'être."",""run"":""claude""},{""id"":32298,""pun"":""Ils ont lancé une pilule qui te met hors de toi. Le slogan ? 'Soyez tendance, soyez en colère !'"",""run"":""claude""},{""id"":79409,""pun"":""Tu as entendu parler du nouveau médicament qui rend les gens furieux ? Il fait fureur en ce moment."",""run"":""claude""},{""id"":99028,""pun"":""Nouvelle drogue qui rend furieux : les pharmaciens disent que c'est leur produit le plus en vogue. Les clients, eux, disent que c'est de la colère en boîte — et ils adorent ça."",""run"":""claude""},{""id"":81268,""pun"":""Ce médicament qui rend enragé cartonne — les patients sont furieux de ne pas l'avoir trouvé avant."",""run"":""claude""},{""id"":10355,""pun"":""Mon médecin m'a prescrit un médicament pour calmer ma colère. Maintenant c'est lui qui est hors de lui — apparemment ça ne marche que dans un sens."",""run"":""claude""},{""id"":59680,""pun"":""Le nouveau médicament qui provoque la fureur a un führer succès dans les pharmacies."",""run"":""claude""},{""id"":16155,""pun"":""Tu as essayé le nouveau médicament qui met en colère ? Il est à la mode fureur cette saison."",""run"":""claude""},{""id"":43649,""pun"":""Ce médicament contre la colère est en vogue ? Oui, il est vraiment en... rage-ment."",""run"":""claude""},{""id"":90392,""pun"":""Ce nouveau médicament qui rend agressif ? Tout le monde en parle — il est en vogue de rage."",""run"":""claude""},{""id"":67949,""pun"":""Ce médicament qui provoque la rage est en mode tendance. La tangence entre santé et énervement n'a jamais été aussi nette."",""run"":""claude""},{""id"":13501,""pun"":""Un médicament qui rend les gens furieux ? C'est le fureteur idéal pour trouver des ennemis."",""run"":""claude""}]"
808	"[{""id"":69810,""pun"":""Tu as entendu parler de la palourde convoquée pour meurtre ? Elle a refusé de parler. Coquille dure à ouvrir."",""run"":""claude""},{""id"":35343,""pun"":""On a convoqué une huître pour l'interrogatoire. Elle n'a pas dit un mot — elle est restée dans sa coquille."",""run"":""claude""},{""id"":31746,""pun"":""Le détective a voulu faire parler la palourde. Elle n'a pas cillé. Faut dire, c'est une bête à sang-froid."",""run"":""claude""},{""id"":86813,""pun"":""On a interrogé un bivalve pour le meurtre. Il n'a rien dit. Apparemment, il se tient à carreau — ou plutôt à coquilleau."",""run"":""claude""},{""id"":52825,""pun"":""Le policier a demandé à la moule : 'Vous étiez où le soir du crime ?' Elle a répondu : '...' Logique — elle est muette comme une carpe, mais bivalve."",""run"":""claude""},{""id"":23060,""pun"":""L'huître était le principal suspect. Mais à l'interrogatoire, motus et bouche cousue — enfin, coquille cousue."",""run"":""claude""},{""id"":29578,""pun"":""L'enquêteur a interrogé le coquillage toute la nuit. Il espérait qu'il se mouille — mais rien. Il est resté sec."",""run"":""claude""},{""id"":61914,""pun"":""Le juge a convoqué un bernard-l'ermite pour témoigner. Il s'est réfugié dans sa coquille et n'a plus donné signe de vie. Classique."",""run"":""claude""},{""id"":26636,""pun"":""On a mis la crevette sur le gril, mais elle n'a rien avoué. Elle garde tout sous la carapace."",""run"":""claude""},{""id"":97824,""pun"":""Tu savais que les huîtres font de très mauvais témoins ? Elles s'ouvrent seulement quand ça leur chante — et visiblement, ça ne leur chantait pas."",""run"":""claude""},{""id"":72297,""pun"":""La moule était impliquée dans le meurtre, mais elle n'a rien lâché. Normal, elle revient toujours dans sa coquille — elle retient tout."",""run"":""claude""},{""id"":65100,""pun"":""Le détective a interrogé la moule pendant deux heures. Rien. Elle était complètement fermée comme une huître."",""run"":""claude""}]"
809	"[{""id"":76099,""pun"":""L'usine à croissants a flambé. Le directeur avoue : on avait mis tous nos œufs dans le même panier à pain."",""run"":""claude""},{""id"":11698,""pun"":""La boulangerie a brûlé jusqu'au bout. Les affaires, c'était déjà du pain rassis."",""run"":""claude""},{""id"":29205,""pun"":""Tu as entendu parler de la boulangerie en faillite ? Toute l'affaire part en miettes."",""run"":""claude""},{""id"":84472,""pun"":""La boulangerie a brûlé, et le boulanger a tout perdu. On peut dire qu'il a vraiment mangé son pain blanc en premier."",""run"":""claude""},{""id"":77075,""pun"":""La boulangerie a brûlé cette nuit. Le patron dit que c'est la fin de la tournée."",""run"":""claude""},{""id"":32115,""pun"":""La boulangerie a brûlé. Le boulanger dit qu'il est cuit."",""run"":""claude""},{""id"":86368,""pun"":""L'usine à pain a pris feu. Les employés sont dans le pétrin."",""run"":""claude""},{""id"":69924,""pun"":""Tu as su pour la boulangerie incendiée ? L'entreprise, c'est du passé composé... et bien doré."",""run"":""claude""},{""id"":57484,""pun"":""La fabrique de pain de mie a cramé. Les associés ? Eux aussi, ils sont bien tranchés maintenant."",""run"":""claude""},{""id"":32582,""pun"":""L'usine à pain a pris feu hier soir. Pour les investisseurs, les bénéfices, c'est de la brioche... envolée."",""run"":""claude""},{""id"":81665,""pun"":""La fabrique de baguettes a fermé. L'entreprise s'est effondrée comme un soufflé."",""run"":""claude""},{""id"":45084,""pun"":""La boulangerie a brûlé. Pour le patron, c'est grillé de partout."",""run"":""claude""}]"
810	"[{""id"":86274,""pun"":""La fromagerie a explosé. Les experts disent que c'est une catastrophe : il y avait du brie partout. En fait, techniquement, ce sont des dé-bries."",""run"":""claude""},{""id"":14839,""pun"":""L'assureur a refusé d'indemniser la fromagerie détruite. Motif : la police ne couvrait pas les dommages 'de brie'."",""run"":""claude""},{""id"":39133,""pun"":""J'ai voulu faire un camembert maison, mais ça a explosé. Maintenant j'ai du fromage partout. C'est la croûte ultime."",""run"":""claude""},{""id"":40729,""pun"":""On a demandé au fromager s'il avait tout perdu dans l'explosion. Il a répondu : 'Oui, il ne me reste plus que des débris.' Puis il a corrigé : 'Pardon, des dé-brie.'"",""run"":""claude""},{""id"":95261,""pun"":""La vache normande a explosé en plein vol. Les témoins ont dit qu'il y avait du laitage partout. D'autres ont cru à du lainage — les moutons voisins ont beaucoup souffert de la confusion."",""run"":""claude""},{""id"":12072,""pun"":""Après l'explosion de la fromagerie de Meaux, les pompiers ont retrouvé des débris... de brie."",""run"":""claude""},{""id"":98563,""pun"":""Mon fromager préféré a pris sa retraite après l'incendie. Il dit qu'il a tout donné, qu'il s'est éparpillé. Oui, littéralement — c'était du brie."",""run"":""claude""},{""id"":34474,""pun"":""Après l'explosion du camion de fromages sur l'autoroute, la police a bouclé le secteur : trop de frag-ments brie."",""run"":""claude""},{""id"":13461,""pun"":""Tu as entendu parler de l'explosion à la fromagerie ? Il ne restait que des débries."",""run"":""claude""},{""id"":60167,""pun"":""À la fromagerie, l'accident a été terrible : impossible de distinguer le laitage du lainage. Les moutons réclamaient des dommages et intérêts."",""run"":""claude""},{""id"":80237,""pun"":""Pourquoi le fromager est-il déprimé après l'incendie ? Parce qu'il a tout perdu. Il ne lui reste que des épaves... et encore, c'est du brie."",""run"":""claude""},{""id"":77418,""pun"":""Le brie a explosé au labo. Les scientifiques ont conclu : c'est une réaction en chaîne de type fro-magma."",""run"":""claude""}]"
