id_en	shuffled_candidates_json
3401	"[{""id"":47574,""pun"":""Voici mes parents, dit Einstein relativement parlant."",""run"":""claude""},{""id"":29553,""pun"":""Voici mes géniteurs, dit Einstein en termes relatifs."",""run"":""claude""},{""id"":76331,""pun"":""Einstein n'aimait pas parler de sa famille. Pour lui, tout était relatif, même ses proches."",""run"":""claude""},{""id"":47185,""pun"":""Einstein disait toujours : mes parents, c'est tout relatif."",""run"":""claude""},{""id"":50087,""pun"":""Einstein disait que sa mère était absolument formidable. Son père, lui, c'était plus relatif."",""run"":""claude""},{""id"":48940,""pun"":""Je vous présente mes parents, dit Einstein. C'est une question d'espace-temps : ils sont proches."",""run"":""claude""},{""id"":70875,""pun"":""Mon cousin est physicien. On peut dire que la relativité, c'est de famille."",""run"":""claude""},{""id"":21294,""pun"":""Einstein adorait les réunions de famille : enfin des gens aussi relatifs que lui."",""run"":""claude""},{""id"":66681,""pun"":""Mon père est cousin d'Einstein. On est donc parents, relativement parlant."",""run"":""claude""},{""id"":27892,""pun"":""Pour Einstein, trouver des parents était facile : il avait le sens de la relativité."",""run"":""claude""},{""id"":40654,""pun"":""Pour Einstein, les liens de parenté, c'était une question de relativité."",""run"":""claude""},{""id"":23447,""pun"":""Einstein a présenté ses parents. C'était une théorie de la relativité familiale."",""run"":""claude""}]"
3402	"[{""id"":49500,""pun"":""Tout le monde s'est moqué quand j'ai parlé d'invisibilité. Aujourd'hui, ma vision s'est réalisée — et mon vison aussi, mais c'est un autre problème de garde-robe."",""run"":""claude""},{""id"":74887,""pun"":""Tout le monde a ri quand j'ai dit que je découvrirais l'invisibilité. Aujourd'hui je suis invisible et personne ne me comprend — c'est exactement comme avant, en fait."",""run"":""claude""},{""id"":48541,""pun"":""Ils ont ri de mon projet d'invisibilité. Maintenant je suis invisible et ils ont l'air bien couards de ne pas admettre qu'ils ne me voient plus."",""run"":""claude""},{""id"":77234,""pun"":""On s'est moqué de moi quand j'ai dit que je deviendrais invisible. Maintenant personne ne peut me voir — et cette fois, c'est littéral."",""run"":""claude""},{""id"":20429,""pun"":""Ils ont tous ri quand j'ai dit que je découvrirais un jour le secret de l'invisibilité. Si seulement ils pouvaient me voir maintenant."",""run"":""claude""},{""id"":59983,""pun"":""Mes amis ont rigolé quand j'ai promis de maîtriser l'invisibilité. Je suis là, juste devant eux. Ils ont beau regarder, ils ne réalisent rien. C'est aveuglant de succès."",""run"":""claude""},{""id"":17348,""pun"":""J'ai annoncé que je découvrirais l'invisibilité et tout le monde s'est esclaffé. Maintenant je suis là, invisible. On peut dire qu'ils ont perdu de vue qui j'étais."",""run"":""claude""},{""id"":20611,""pun"":""Mes collègues ont ricané quand j'ai promis de devenir invisible. Aujourd'hui je suis devant eux et ils ne m'aperçoivent pas. Les voyants ont tort parfois."",""run"":""claude""},{""id"":15445,""pun"":""J'ai dit à mes amis que je percerais le secret de l'invisibilité. Ils n'ont rien vu venir — maintenant ils ne voient rien du tout."",""run"":""claude""},{""id"":94659,""pun"":""On m'a traité de fou quand j'ai dit que je rendrais invisible. Aujourd'hui, le résultat crève les yeux — enfin, non, justement."",""run"":""claude""},{""id"":33148,""pun"":""Tout le monde a ri quand j'ai annoncé que je maîtriserais l'invisibilité. Si seulement ils pouvaient voir où j'en suis… mais justement, ils ne peuvent pas."",""run"":""claude""},{""id"":25599,""pun"":""Quand j'ai dit que je deviendrais invisible, ma femme a dit : 'Encore une lubie, je ne te vois vraiment pas y arriver.' Elle avait raison."",""run"":""claude""}]"
3403	"[{""id"":25719,""pun"":""Pour leurs vacances, il voulait la mer, elle voulait la montagne. Ils ont pris le train — c'était leur voie de recours."",""run"":""claude""},{""id"":32866,""pun"":""Ils ne tombaient jamais d'accord sur les vacances. Cette année, ils ont opté pour une solution d'urgence : rester chez la belle-mère. Maintenant ils regrettent l'urgence."",""run"":""claude""},{""id"":44616,""pun"":""Ils se sont disputés pour leurs vacances et ont finalement opté pour le dernier recours… qui avait une piscine."",""run"":""claude""},{""id"":61902,""pun"":""Ils débattaient sans fin de l'utilité de partir en vacances. Au bout du compte, ils sont partis — preuve que l'utilité a été utilisée."",""run"":""claude""},{""id"":36438,""pun"":""Ils se disputaient depuis des semaines pour choisir un hôtel. Au final, ils ont pris le premier disponible — parfois la solution de repli, c'est juste le Wi-Fi qui décide."",""run"":""claude""},{""id"":18282,""pun"":""Après leur dispute, ils ont choisi l'hôtel en dernier recours. Heureusement, il avait un bon buffet — sinon ça aurait été le recours en cassation."",""run"":""claude""},{""id"":10322,""pun"":""Après avoir tout visité, ils ont choisi la plage. Un peu de placage en bois dans le chalet et l'affaire était réglée."",""run"":""claude""},{""id"":19921,""pun"":""Ils voulaient un hôtel 5 étoiles mais ont fini dans un 2 étoiles. C'était leur étoile de secours."",""run"":""claude""},{""id"":67414,""pun"":""Après des heures de dispute, ils ont réservé l'hôtel le moins cher. C'était leur ultime commodité — deux étoiles et un robinet qui fuit."",""run"":""claude""},{""id"":68167,""pun"":""Ils se disputaient tellement sur l'hébergement qu'ils ont fini par dormir sous la tente. Le camping, c'est vraiment le dernier abri… fiscal."",""run"":""claude""},{""id"":69890,""pun"":""Pour leurs vacances, ils voulaient la mer ou la montagne. Ils ont tranché : la plage. Et là, plaquage total — il a largué la valise et la femme."",""run"":""claude""},{""id"":45254,""pun"":""Ils n'arrêtaient pas de se disputer sur la destination. Finalement, ils sont restés à la maison — le dernier recours, c'est souvent le canapé."",""run"":""claude""}]"
3404	"[{""id"":99116,""pun"":""Il vivait au bord du précipice. Ses voisins disaient qu'il était vraiment au bord du gouffre. Sa banque aussi."",""run"":""claude""},{""id"":37465,""pun"":""Il a acheté une maison en falaise pour vivre dangereusement. Malheureusement, il a surtout vécu dans les escaliers."",""run"":""claude""},{""id"":17186,""pun"":""Il a acheté une maison au bord de la falaise parce qu'il aimait vivre sur le fil du rasoir."",""run"":""claude""},{""id"":36327,""pun"":""Il vit au bord d'une falaise par goût du risque. Sa femme vit avec lui par goût du sacrifice."",""run"":""claude""},{""id"":77873,""pun"":""Il a choisi sa maison au bord du précipice pour le frisson. Maintenant il a surtout le vertige en sortant les poubelles."",""run"":""claude""},{""id"":23674,""pun"":""Il habite sur une falaise, juste à la frontière entre l'audace et la bêtise. Les voisins pensent qu'il a franchi les deux."",""run"":""claude""},{""id"":86011,""pun"":""Son appartement est au bord de la falaise. Le loyer a changé plusieurs fois. Le risque, jamais."",""run"":""claude""},{""id"":99184,""pun"":""Mon voisin habite au bord de la falaise. Il dit que ça lui donne du rebord à la vie."",""run"":""claude""},{""id"":80721,""pun"":""Il a emménagé au bord de la falaise. Le plus dur ? Pas le vertige. C'est quand le chat veut sortir."",""run"":""claude""},{""id"":22772,""pun"":""Il voulait vivre sur le rebord d'une falaise. Sa femme a dit non. Depuis, il vit sur le rebord de la fenêtre en attendant qu'elle change d'avis."",""run"":""claude""},{""id"":55999,""pun"":""Il a acheté une maison en lisière de falaise parce qu'il aimait vivre à la lisière du possible. Et du raisonnable."",""run"":""claude""},{""id"":78361,""pun"":""Il habite au bord de la falaise. Il dit que c'est pas man-gé-reux. C'est dan-gé-reux. Enfin, les deux."",""run"":""claude""}]"
3405	"[{""id"":36471,""pun"":""Ils ont construit une cabane dans les arbres ensemble, mais ça s'est terminé en chute libre — et en dispute."",""run"":""claude""},{""id"":19463,""pun"":""Ils ont érigé une cabane dans les arbres, mais leur amitié est tombée à pic."",""run"":""claude""},{""id"":38610,""pun"":""Ils ont construit une cabane dans les arbres, mais à la fin ils ne pouvaient plus se voir en peinture — ni en planches."",""run"":""claude""},{""id"":45927,""pun"":""Ils ont construit une cabane perchée dans les arbres, mais leur amitié a fini par déchoir."",""run"":""claude""},{""id"":22383,""pun"":""Ils ont construit une cabane dans les arbres, mais entre les deux ça a viré au bois mort."",""run"":""claude""},{""id"":44209,""pun"":""Ils ont construit une cabane dans les arbres ensemble, mais leur amitié a mal tourné — surtout la vis centrale."",""run"":""claude""},{""id"":51916,""pun"":""Ils ont construit une cabane dans les arbres, puis l'un d'eux a décidé de prendre du recul — du haut du premier étage."",""run"":""claude""},{""id"":27403,""pun"":""Ils ont bâti ensemble une cabane dans les arbres. Finalement, ce n'est pas la cabane qui s'est cassé la gueule."",""run"":""claude""},{""id"":75480,""pun"":""Ils ont construit une cabane dans les arbres, mais leur amitié n'a pas résisté à la descente."",""run"":""claude""},{""id"":84428,""pun"":""Ils ont monté une cabane dans les arbres ensemble, mais leur entente s'est effondrée avant le toit."",""run"":""claude""},{""id"":48625,""pun"":""Ils ont bâti une cabane dans l'arbre, mais leur amitié a pris une branche différente."",""run"":""claude""},{""id"":83584,""pun"":""Ils ont élevé une cabane dans les arbres — et leur querelle aussi. Tout s'est élevé, puis tout est tombé."",""run"":""claude""}]"
3406	"[{""id"":69843,""pun"":""Je m'appelle Papa et je vends de la limonade. On dit que j'ai le gaz naturel."",""run"":""claude""},{""id"":23764,""pun"":""On m'appelle Papa Soda. Je ne pète pas les plombs, je pète les bouchons."",""run"":""claude""},{""id"":79568,""pun"":""Je suis papa et je vends du soda. Mes enfants disent que je suis toujours en train de péter... des capsules."",""run"":""claude""},{""id"":18260,""pun"":""On m'appelle Papa. Je vends des sodas. C'est mon côté pétillant."",""run"":""claude""},{""id"":83862,""pun"":""Mon père vend des sodas. C'est vraiment un homme de caractère... et de bulles."",""run"":""claude""},{""id"":52417,""pun"":""Je suis vendeur de boissons gazeuses. Mon aîné dit que je carbure au cola."",""run"":""claude""},{""id"":34153,""pun"":""Mon aîné a repris la boutique de sodas. On dit maintenant qu'il est l'héritier pétillant."",""run"":""claude""},{""id"":26172,""pun"":""On m'appelle Papa Cola. Je suis un homme simple : je bulle, donc je suis."",""run"":""claude""},{""id"":75899,""pun"":""Je vends des boissons gazeuses. Mon fils dit que je suis un père pétillant."",""run"":""claude""},{""id"":51592,""pun"":""Mon père vend des sodas depuis trente ans. Il dit que c'est une vocation : il est né pour ça. Né gazeux."",""run"":""claude""},{""id"":42523,""pun"":""Énée était le fils d'Anchise. Moi je suis l'aîné des vendeurs de soda : on m'appelle Papa Bulles."",""run"":""claude""},{""id"":64495,""pun"":""On m'appelle le Patriarche des boissons. Je règne sur le royaume pétillant."",""run"":""claude""}]"
3407	"[{""id"":98674,""pun"":""Mon dentiste est le vrai souverain de sa clinique — il règne sur les molaires d'une main de fer sous gant en latex."",""run"":""claude""},{""id"":70850,""pun"":""Il voulait devenir roi mais il est devenu dentiste. Au moins, il couronne encore des gens."",""run"":""claude""},{""id"":79577,""pun"":""Le dentiste a dit au roi : 'Sire, vous avez besoin d'une couronne.' Le roi a répondu : 'J'en ai déjà une.' 'Pas sur cette molaire.'"",""run"":""claude""},{""id"":99449,""pun"":""Le dentiste était très populaire à la cour — il faisait des couronnes pour tout le monde."",""run"":""claude""},{""id"":59303,""pun"":""Le dentiste était tellement ambitieux qu'il voulait monter sur le trône. Son assistante lui a rappelé qu'il avait encore trois couronnes à poser."",""run"":""claude""},{""id"":24690,""pun"":""On l'appelait le roi des dentistes parce qu'il ne travaillait que sur les couronnes."",""run"":""claude""},{""id"":60261,""pun"":""On dit que le dentiste est intronisé quand il pose sa première couronne."",""run"":""claude""},{""id"":48391,""pun"":""Le dentiste souverain n'avait qu'un seul sujet de prédilection : l'émail de ses couronnes."",""run"":""claude""},{""id"":40441,""pun"":""Mon dentiste se prend pour un monarque. Normal, il pose des couronnes toute la journée."",""run"":""claude""},{""id"":51803,""pun"":""Chez le dentiste, même les rois passent sur le fauteuil. C'est lui qui porte la couronne, ici."",""run"":""claude""},{""id"":80935,""pun"":""Le dentiste était le plus royal de tous — il passait ses journées à couronner ses sujets."",""run"":""claude""},{""id"":65019,""pun"":""Il s'est fait poser une couronne chez le dentiste. Maintenant il se prend vraiment pour Sa Majesté."",""run"":""claude""}]"
3408	"[{""id"":77864,""pun"":""Pour échapper au tireur, ils ont choisi le sauna. Après tout, c'est le seul endroit où suer de peur est parfaitement normal."",""run"":""claude""},{""id"":59047,""pun"":""Ils se sont planqués dans le sauna — ils étaient déjà dans une chaleur râleuse, autant être dans une chaleur utile."",""run"":""claude""},{""id"":93956,""pun"":""Ils se sont cachés au sauna pour passer le mauvais moment. Le tueur cherchait des gens froids — ils ont bien fait de rester à la vapeur."",""run"":""claude""},{""id"":49924,""pun"":""Ils ont survécu en se planquant dans le sauna. Depuis, ils disent qu'ils ont traversé une période très… chaude."",""run"":""claude""},{""id"":59672,""pun"":""Ils se sont réfugiés dans le sauna : la meilleure façon d'éviter le tueur tout en se débarrassant de ses toxines… et de ses angoisses."",""run"":""claude""},{""id"":97506,""pun"":""Pour fuir le tireur, ils se sont glissés dans le sauna. C'est ce qu'on appelle mettre sa vie… en ébullition."",""run"":""claude""},{""id"":48562,""pun"":""Ils se sont planqués dans le sauna : le tueur était dehors, la chaleur était dedans, et eux… entre le râleur et le brûleur."",""run"":""claude""},{""id"":64571,""pun"":""Face au tueur, ils ont filé au sauna : mieux vaut transpirer sous la vapeur que transpirer sous les balles."",""run"":""claude""},{""id"":29073,""pun"":""Ils se sont planqués dans le sauna. Pour endurer la chaleur ? Non, pour être dans la meilleure étuve de leur vie."",""run"":""claude""},{""id"":83075,""pun"":""Ils se sont réfugiés dans le sauna. Le tueur attendait dehors, eux aussi — c'est ce qu'on appelle suer à grosses gouttes d'angoisse."",""run"":""claude""},{""id"":87282,""pun"":""Ils se sont cachés dans le sauna pour transpirer en paix — c'était chaud, mais ils ont tenu la vapeur !"",""run"":""claude""},{""id"":77253,""pun"":""Ils se sont cachés dans le sauna. Le tueur cherchait des cadavres froids ; ils ont choisi de rester bien chauds."",""run"":""claude""}]"
3409	"[{""id"":75354,""pun"":""Un avaleur de sabres est décédé. L'enquête montre que ça vient de l'intérieur — les organes ont porté plainte."",""run"":""claude""},{""id"":54835,""pun"":""L'avaleur de sabres a été assassiné. Le suspect ? Son estomac — il en avait plein le ventre."",""run"":""claude""},{""id"":90801,""pun"":""Un avaleur de sabres retrouvé mort. L'autopsie a révélé que le coupable était bien placé pour agir : c'était un interne."",""run"":""claude""},{""id"":49511,""pun"":""Mort d'un avaleur de lames. La police parle d'un règlement de comptes interne. Son estomac, lui, ne dit rien — il garde tout pour lui."",""run"":""claude""},{""id"":75884,""pun"":""On a trouvé un avaleur d'épées mort. La police croit que quelqu'un l'a poignardé dans le dos… mais de face, par en dessous."",""run"":""claude""},{""id"":18007,""pun"":""On a retrouvé un avaleur de sabres mort. La lame l'a percé de part en part — et pour la police, c'est une affaire qui se règle en interne."",""run"":""claude""},{""id"":98244,""pun"":""L'avaleur de sabres est mort poignardé. Personne n'a rien vu venir — sauf son estomac, qui a tout avalé depuis le début."",""run"":""claude""},{""id"":54635,""pun"":""On a retrouvé un avaleur de sabres mort. La police pense que c'est un travail interne."",""run"":""claude""},{""id"":46493,""pun"":""L'avaleur de sabres a été tué de l'intérieur. La police dit que c'est un job viscéral."",""run"":""claude""},{""id"":40216,""pun"":""Un avaleur de sabres est décédé. Les enquêteurs cherchent un complice dans son entourage… ou dans ses entrailles."",""run"":""claude""},{""id"":30629,""pun"":""Un avaleur de sabres retrouvé mort. Selon la police, le crime vient de quelqu'un qui le connaissait de l'intérieur — littéralement."",""run"":""claude""},{""id"":90695,""pun"":""Mort suspecte chez l'avaleur de sabres. Le médecin légiste parle d'un acte prémédité… de l'intérieur. Probablement un interne de l'hôpital."",""run"":""claude""}]"
3410	"[{""id"":26605,""pun"":""Mes amis ont ri jaune quand j'ai voulu faire de la comédie. Aujourd'hui, c'est eux qui font triste figure."",""run"":""claude""},{""id"":74557,""pun"":""Tout le monde se dédiait à me ridiculiser quand je voulais être comique. Maintenant leur carrière est déviée… vers mon public."",""run"":""claude""},{""id"":52460,""pun"":""Quand j'ai dit que je voulais faire rire les gens, tout le monde s'est marré. Le problème, c'est qu'ils ont arrêté trop tôt."",""run"":""claude""},{""id"":42765,""pun"":""Mes parents pleuraient quand j'ai dit vouloir être comédien. Aujourd'hui ils pleurent encore — mais de rire, au premier rang."",""run"":""claude""},{""id"":97262,""pun"":""Ils se tordaient de rire quand j'ai dit vouloir être humoriste. Maintenant ils se tordent toujours — mais dans la salle."",""run"":""claude""},{""id"":44496,""pun"":""On m'a pris pour un bouffon quand j'ai voulu faire de la scène. Techniquement, ils avaient raison."",""run"":""claude""},{""id"":32476,""pun"":""Ils se sont dédiés à se moquer de mon rêve de comédie. Finalement, c'est leur réaction qui était la meilleure blague — et j'en vis encore."",""run"":""claude""},{""id"":88275,""pun"":""On se moquait de moi quand je disais vouloir faire rire les gens. Maintenant personne ne rit… parce qu'ils pleurent de rire."",""run"":""claude""},{""id"":25402,""pun"":""Quand j'ai annoncé ma carrière de comique, ils ont bien rigolé. Sauf qu'une carrière de comique, ça consiste justement à faire rigoler les gens — mission accomplie."",""run"":""claude""},{""id"":82698,""pun"":""Ils ont ri quand j'ai dit que je voulais être comédien. Maintenant, c'est moi qui ris — jusqu'à la banque."",""run"":""claude""},{""id"":34801,""pun"":""J'ai annoncé que je voulais faire de l'humour — on a tous ri. Aujourd'hui je suis comédien. La blague, c'est eux."",""run"":""claude""},{""id"":20615,""pun"":""On ricanait quand je parlais de comédie. Maintenant ils rigolent… mais c'est moi qui encaisse."",""run"":""claude""}]"
