id_en	shuffled_candidates_json
3201	"[{""id"":67154,""pun"":""Perce-neige n'est pas un métier d'hiver, c'est juste un foreur qui a froid."",""run"":""gemini""},{""id"":55732,""pun"":""Un tunnelier professionnel est quelqu'un qui voit toujours le bout du tunnel."",""run"":""gemini""},{""id"":38584,""pun"":""Le foreur est-il riche ? En tout cas, il a de la suite dans les idées fixes."",""run"":""gemini""},{""id"":15587,""pun"":""On a licencié le foreur : il n'était plus dans le puits du temps."",""run"":""gemini""},{""id"":33574,""pun"":""Travailler dans un puits, c'est un métier qui a du fond."",""run"":""gemini""},{""id"":35415,""pun"":""Georges travaille à la forge car il aime battre le fer quand il se prénomme."",""run"":""gemini""},{""id"":16730,""pun"":""Le perceur de coffres-forts a fini par se trouer de fatigue."",""run"":""gemini""},{""id"":11450,""pun"":""Celui qui creuse des puits de pétrole a un métier troublant."",""run"":""gemini""},{""id"":39832,""pun"":""L'ouvrier de forage ne s'arrête jamais car il a toujours un creux."",""run"":""gemini""},{""id"":49156,""pun"":""Le pétrolier est un homme raffiné, même s'il travaille dans la boue."",""run"":""gemini""},{""id"":30170,""pun"":""Le foreur est épuisé : son travail le vide complètement."",""run"":""gemini""},{""id"":45211,""pun"":""Le métier de sondeur est très profond, on ne peut pas en faire le tour."",""run"":""gemini""}]"
3202	"[{""id"":33796,""pun"":""La saignée n'a jamais guéri l'orgueil, c'est un effort vain pour un sang trop bleu."",""run"":""gemini""},{""id"":30173,""pun"":""Les cardiologues sont des gens formidables : ils ont toujours le cœur sur la main, même s'ils préfèrent l'avoir dans la poitrine."",""run"":""gemini""},{""id"":47766,""pun"":""Un don du sang, c'est toujours un geste qui coule de source."",""run"":""gemini""},{""id"":82796,""pun"":""Les médecins qui étudient les artères sont des gens très branchés circulation."",""run"":""gemini""},{""id"":71964,""pun"":""Les anciens médecins qui pratiquaient la saignée ont vite compris que c'était tout à fait vain."",""run"":""gemini""},{""id"":18351,""pun"":""Le boucher a été viré car il ne mettait pas assez de cœur à l'ouvrage, surtout pour les abats."",""run"":""gemini""},{""id"":73574,""pun"":""Le chirurgien qui opérait sans conviction avait vraiment ça dans le sang, mais c'était en veine."",""run"":""gemini""},{""id"":19510,""pun"":""Il ne faut pas s'en faire pour les hématomes, c'est juste un bleu à l'âme du corps."",""run"":""gemini""},{""id"":69284,""pun"":""Un vampire qui rate sa cible est souvent de mauvaise veine."",""run"":""gemini""},{""id"":57870,""pun"":""Pourquoi les médecins sont-ils calmes ? Parce qu'ils ont beaucoup de sang-froid, même en pleine hémorragie."",""run"":""gemini""},{""id"":22149,""pun"":""L'infirmière qui a raté la prise de sang était vraiment en galère : elle n'était pas dans son assiette, ni dans la veine."",""run"":""gemini""},{""id"":33755,""pun"":""On m'a dit que la chirurgie esthétique était vaine, mais c'est surtout une question de peau."",""run"":""gemini""}]"
3203	"[{""id"":64164,""pun"":""Comment appelle-t-on un vieux qui ne veut pas vieillir? Un résistant à l'usure."",""run"":""gemini""},{""id"":77530,""pun"":""Le secret de la jeunesse éternelle? C'est d'être né sous X, parce qu'on ne sait jamais quel âge a le dossier."",""run"":""gemini""},{""id"":61983,""pun"":""Pour rester jeune, certains font du sport. Moi, je fais de la généalogie : plus je remonte dans le temps, plus je parais neuf."",""run"":""gemini""},{""id"":61829,""pun"":""Quel est le comble pour un homme très âgé? C'est de vouloir rester en forme alors qu'il est déjà en pièces détachées."",""run"":""gemini""},{""id"":78081,""pun"":""Un vieux qui court très vite, c'est un ancêtre-vitesse."",""run"":""gemini""},{""id"":67012,""pun"":""Vieillir, c'est passer du mode 'beau gosse' au mode 'beau fossile'."",""run"":""gemini""},{""id"":58176,""pun"":""Ma grand-mère est si vieille qu'elle ne date plus des mecs, elle date du carbone 14."",""run"":""gemini""},{""id"":53649,""pun"":""Pourquoi les vieux n'ont-ils jamais froid? Parce qu'ils ont beaucoup de bouteille."",""run"":""gemini""},{""id"":36812,""pun"":""Ma crème de jour est tellement historique qu'elle me donne un teint de relique."",""run"":""gemini""},{""id"":72854,""pun"":""Les antiquaires sont les seuls hommes qui ne craignent pas de vieillir : plus ils s'usent, plus ils prennent de la valeur."",""run"":""gemini""},{""id"":23107,""pun"":""Pour ne pas vieillir, j'ai décidé de ne plus fêter mes anniversaires. C'est une question de bon sens : si on ne compte plus, on ne décompte plus."",""run"":""gemini""},{""id"":58168,""pun"":""Quel est le comble pour un historien qui veut rester jeune? Vivre au présent pour oublier son passé."",""run"":""gemini""}]"
3204	"[{""id"":75021,""pun"":""Un caissier qui n'aime pas le changement finit toujours par perdre ses pièces."",""run"":""gemini""},{""id"":97765,""pun"":""En amour, on cherche le grand changement, mais on finit souvent avec de la petite monnaie."",""run"":""gemini""},{""id"":16232,""pun"":""Le changement est inévitable, surtout quand on n'a plus de sous-vêtements propres."",""run"":""gemini""},{""id"":82085,""pun"":""Le changement, c'est maintenant. Enfin, sauf pour mon vieux canapé qui a décidé de rester dans son jus."",""run"":""gemini""},{""id"":58328,""pun"":""Les politiciens parlent de changement, mais ce sont les seuls qui gardent toujours le même fonds de commerce."",""run"":""gemini""},{""id"":98924,""pun"":""Un magicien qui ne change jamais ses tours finit par n'avoir plus que des queues de cerises."",""run"":""gemini""},{""id"":98722,""pun"":""On m'a dit de changer d'air, alors j'ai gonflé mes pneus à l'azote."",""run"":""gemini""},{""id"":27847,""pun"":""On dit souvent que la vie est faite de changement, mais pour un boulanger, elle est surtout faite de monnaie de sa pièce."",""run"":""gemini""},{""id"":11850,""pun"":""Si le changement est une constante, pourquoi les distributeurs automatiques sont-ils toujours en panne ?"",""run"":""gemini""},{""id"":80027,""pun"":""Le bouddhisme prône le changement radical, mais je n'ai jamais vu un moine rendre la pareille."",""run"":""gemini""},{""id"":84495,""pun"":""Travailler à la banque centrale, c'est la seule façon d'être payé pour faire du changement."",""run"":""gemini""},{""id"":80161,""pun"":""Les gens qui prônent le changement sans arrêt finissent souvent par tourner en rond dans un rond-point."",""run"":""gemini""}]"
3205	"[{""id"":46076,""pun"":""Comment servait-on le thé au Crétacé ? Dans une t-assietosaure."",""run"":""gemini""},{""id"":29432,""pun"":""Quel dinosaure court toujours après sa tasse ? Le Vélo-ci-rapllapla-thé."",""run"":""gemini""},{""id"":33844,""pun"":""Quel est le dinosaure qui boit le plus de tisane ? Le THÉ-Rex."",""run"":""gemini""},{""id"":79116,""pun"":""Quel reptile préhistorique prépare le goûter ? Le Diplodo-cuisinier."",""run"":""gemini""},{""id"":42501,""pun"":""Quel dinosaure est un expert en infusion ? Le Verveine-iraptor."",""run"":""gemini""},{""id"":89989,""pun"":""Comment appelle-t-on un dinosaure qui fait du café ? Un Expresso-saure."",""run"":""gemini""},{""id"":33376,""pun"":""Quel dinosaure finit toujours sa boisson cul-sec ? Le Tyrano-shot."",""run"":""gemini""},{""id"":51777,""pun"":""Quel dinosaure adore se lever tôt pour boire son café ? Le Petit-Déjeuner-Actyle."",""run"":""gemini""},{""id"":58132,""pun"":""Pourquoi les dinosaures ne boivent plus de thé ? Parce qu'ils sont thé-ssimés."",""run"":""gemini""},{""id"":89651,""pun"":""Le prédateur qui déteste l'eau plate ? Le Vichy-Raptor."",""run"":""gemini""},{""id"":54311,""pun"":""Quel dinosaure est le plus poli au salon de thé ? Le S'il-vous-plaît-siosaure."",""run"":""gemini""},{""id"":25889,""pun"":""Un dinosaure qui ne boit que du Earl Grey ? Un thé-ropode."",""run"":""gemini""}]"
3206	"[{""id"":64852,""pun"":""Avez-vous entendu parler du canard qui ne payait jamais ses dettes ? Il laissait toujours une ardoise au bec."",""run"":""gemini""},{""id"":74774,""pun"":""Un banquier qui )crit des fictions, c'est quelqu'un qui r)gle ses contes."",""run"":""gemini""},{""id"":38246,""pun"":""Le point commun entre un p)lican et un comptable ? Ils sont tous les deux tr(s port)s sur le gros bec."",""run"":""gemini""},{""id"":97563,""pun"":""Entre la cigogne et l'huissier, la seule diff)rence est que l'un rend son bec et l'autre vous le cloue."",""run"":""gemini""},{""id"":17175,""pun"":""Pourquoi l'oiseau comptable est-il triste ? Parce qu'il a perdu son compte-gouttes."",""run"":""gemini""},{""id"":90191,""pun"":""Un m)decin qui fait de l'aviron avec ses patients, c'est un expert du pont d'Avignon."",""run"":""gemini""},{""id"":71924,""pun"":""Un p)diatre qui devient noble, c'est un bon r)gleur de comtes."",""run"":""gemini""},{""id"":82928,""pun"":""L'obst)tricien est comme la cigogne : quand il a fini son travail, il pr)sente la facture au lieu du bec."",""run"":""gemini""},{""id"":98210,""pun"":""Pourquoi les cigognes n'ont-elles jamais d'argent ? Parce qu'elles ont toujours un gros bec dans l'eau."",""run"":""gemini""},{""id"":89419,""pun"":""La cigogne est la seule qui apporte des b)b)s sans envoyer de note, malgr) son bec."",""run"":""gemini""},{""id"":61777,""pun"":""Quel est le point commun entre une cigogne et un chirurgien esth)tique ? Ils ont tous les deux un gros bec."",""run"":""gemini""},{""id"":11956,""pun"":""Les cigognes sont de mauvaises payeuses : elles ont le bec mais jamais le compte."",""run"":""gemini""}]"
3207	"[{""id"":30751,""pun"":""Les chauffeurs de taxi font de très bons maris : ils savent exactement combien vous allez coûter avant même que vous ne montiez."",""run"":""gemini""},{""id"":34045,""pun"":""Un chauffeur fatigué ne va pas au lit, il se range sur le côté pour faire le plein d'énergie."",""run"":""gemini""},{""id"":94506,""pun"":""Le gouvernement a voulu taxer les taxis, mais ils ont trouvé ça trop im-pneu-sable."",""run"":""gemini""},{""id"":64832,""pun"":""Qu'est-ce qui monte sans jamais descendre d'un véhicule ? Le tarif et la tension du chauffeur."",""run"":""gemini""},{""id"":96890,""pun"":""Un chauffeur de taxi ne prend jamais de retraite, il fait juste une pause kilométrique définitive."",""run"":""gemini""},{""id"":15145,""pun"":""Les chauffeurs de taxi n'aiment pas les fiches de paie, ils préfèrent les fiches de passage."",""run"":""gemini""},{""id"":83487,""pun"":""Le fisc est comme un taxi : même quand on fait du surplace, le compteur continue de tourner."",""run"":""gemini""},{""id"":87589,""pun"":""Les chauffeurs de taxi sont les seuls à être contents quand le compteur ne fait que des histoires, car ce sont de grands conteurs."",""run"":""gemini""},{""id"":58038,""pun"":""L'administration fiscale est un passager clandestin qui ne descend jamais de votre voiture."",""run"":""gemini""},{""id"":35246,""pun"":""Pour un taxi, la seule différence entre l'impôt et le client, c'est que le client, on peut le charger, alors que l'impôt nous charge."",""run"":""gemini""},{""id"":55977,""pun"":""Un chauffeur de taxi qui perd son travail ne devient pas triste, il devient juste un chômeur qui ne manque pas d'air."",""run"":""gemini""},{""id"":40613,""pun"":""Pourquoi les chauffeurs de taxi détestent la pluie ? Parce que ça fait de la monnaie courante."",""run"":""gemini""}]"
3208	"[{""id"":96551,""pun"":""Je suis devenu liquide à force de boire, et maintenant je suis livide d'avoir renversé mon verre."",""run"":""gemini""},{""id"":88975,""pun"":""Santé ! Enfin, surtout celle du tapis, parce que je viens de lui offrir une bière."",""run"":""gemini""},{""id"":65414,""pun"":""Je ne suis pas alcoolique, je suis juste un mauvais viseur de bouche."",""run"":""gemini""},{""id"":31017,""pun"":""Je n'ai aucun problème de dépendance, sauf quand je dépends de la nappe pour éponger mon verre."",""run"":""gemini""},{""id"":53602,""pun"":""Mon seul problème d'alcool, c'est quand la loi de la gravité l'emporte sur ma soif."",""run"":""gemini""},{""id"":10894,""pun"":""Je n'ai pas de problème de boisson, j'ai juste un problème de fuite : ça sort du verre avant d'entrer dans ma bouche."",""run"":""gemini""},{""id"":34085,""pun"":""On dit que je lève trop le coude, mais c'est pour compenser la baisse du niveau dans mon verre."",""run"":""gemini""},{""id"":35038,""pun"":""Mon problème avec l'alcool n'est pas spirituel, il est purement matériel : le verre est vide et le sol est plein."",""run"":""gemini""},{""id"":32958,""pun"":""Le seul moment où l'alcool me rend triste, c'est quand il finit par terre au lieu de finir en l'air."",""run"":""gemini""},{""id"":95001,""pun"":""J'ai une relation très stable avec l'alcool : c'est ma main qui tremble."",""run"":""gemini""},{""id"":80270,""pun"":""L'ivresse n'est pas un souci, c'est l'ivresse des profondeurs de mon canapé qui m'inquiète quand je rate mon verre."",""run"":""gemini""},{""id"":81926,""pun"":""Boire avec modération ? Je préférerais boire avec application, pour ne pas en mettre à côté."",""run"":""gemini""}]"
3209	"[{""id"":83773,""pun"":""Le scientifique qui étudiait la réfraction a été arrêté : il a pris trois ans de prisme."",""run"":""gemini""},{""id"":27945,""pun"":""L'opticien a été mis en cellule pour avoir brisé la loi : il n'avait plus toute sa lucidité."",""run"":""gemini""},{""id"":20971,""pun"":""Quand un prisme commet un crime, il finit toujours à l'ombre."",""run"":""gemini""},{""id"":69699,""pun"":""Le voleur de lunettes n'a pas été condamné car le procureur n'avait aucune preuve à l'œil."",""run"":""gemini""},{""id"":68594,""pun"":""Le voleur de télescopes a pris perpétuité : son avenir est maintenant sans perspectives."",""run"":""gemini""},{""id"":33467,""pun"":""En prison, l'opticien refuse de manger car il trouve que la soupe manque de clarté."",""run"":""gemini""},{""id"":33282,""pun"":""L'opticien malhonnête a été condamné à faire de la prison : il s'est retrouvé derrière les barreaux de verre."",""run"":""gemini""},{""id"":96551,""pun"":""Le juge a condamné l'oculiste à une peine plancher : il avait perdu de vue la réalité."",""run"":""gemini""},{""id"":70495,""pun"":""L'opticien qui a volé des lunettes a été arrêté car il était déjà connu des verres de la justice."",""run"":""gemini""},{""id"":85994,""pun"":""Un fabricant de lentilles a été incarcéré ; il ne supportait plus d'être surveillé de près."",""run"":""gemini""},{""id"":57651,""pun"":""Le prisonnier opticien est ravi de sa cellule : il a enfin trouvé son foyer."",""run"":""gemini""},{""id"":71911,""pun"":""On a arrêté l'inventeur du miroir : il réfléchissait trop en prison."",""run"":""gemini""}]"
3210	"[{""id"":63895,""pun"":""On a élu un ophtalmo comme président car il est le seul capable de redonner de l'éclat à nos pupilles."",""run"":""gemini""},{""id"":56625,""pun"":""L'optométriste est un tribun né : il a toujours le mot juste pour en mettre plein la vue."",""run"":""gemini""},{""id"":88608,""pun"":""Cet opticien fera un excellent maire : il sait comment s'adresser aux masses populaires sans jamais perdre de vue ses objectifs."",""run"":""gemini""},{""id"":37167,""pun"":""L'opticien a gagné les municipales car il était le seul à ne pas faire de politique à vue d'œil."",""run"":""gemini""},{""id"":63944,""pun"":""L'optométriste a été élu haut la main car il était le seul à avoir une vision claire de l'avenir."",""run"":""gemini""},{""id"":39386,""pun"":""Pourquoi l'opticien est-il politicien ? Parce qu'il veut que tout le monde règle ses lunettes sur sa fréquence."",""run"":""gemini""},{""id"":96494,""pun"":""L'opticien candidat a promis de baisser les impôts : une réforme qui va nous sauter aux yeux."",""run"":""gemini""},{""id"":20961,""pun"":""Le nouvel élu est opticien : avec lui, les dossiers ne resteront plus jamais dans le flou."",""run"":""gemini""},{""id"":94271,""pun"":""L'oculiste s'est présenté aux élections car il avait un point de vue unique sur la société."",""run"":""gemini""},{""id"":48576,""pun"":""Le maire opticien ne supporte pas l'opposition, il trouve qu'ils font toujours preuve de mauvaise foi... ou de mauvaise vue."",""run"":""gemini""},{""id"":27226,""pun"":""L'opticien a été choisi pour diriger le conseil car il a un regard neuf sur la ville."",""run"":""gemini""},{""id"":33796,""pun"":""Le candidat myope a perdu l'élection car il manquait cruellement de perspectives."",""run"":""gemini""}]"
