id_en	shuffled_candidates_json
1901	"[{""id"":65757,""pun"":""Prendre ses désirs pour des réalités, c'est l'entraînement préféré de ceux qui n'ont pas de juge-menthe."",""run"":""gemini""},{""id"":51071,""pun"":""Il ne faut pas trop muscler son imagination, sinon on risque la hernie de la pensée."",""run"":""gemini""},{""id"":42719,""pun"":""Sauter aux conclusions, c'est de la gymnastique mentale où l'on finit souvent par faire un plat."",""run"":""gemini""},{""id"":57660,""pun"":""Le marathon des préjugés est la seule course où l'on arrive avant d'être parti."",""run"":""gemini""},{""id"":57213,""pun"":""Se précipiter vers une conclusion est un exercice de style... de chute libre."",""run"":""gemini""},{""id"":32329,""pun"":""Tirer des conclusions hâtives est le seul sport où l'on perd sa crédibilité sans brûler de calories."",""run"":""gemini""},{""id"":98743,""pun"":""Ceux qui font des raccourcis logiques devraient faire attention à ne pas se faire un claquage de neurones."",""run"":""gemini""},{""id"":32568,""pun"":""Ceux qui sautent aux conclusions finissent souvent par faire un grand pont... vers l'erreur."",""run"":""gemini""},{""id"":18507,""pun"":""On dit que la logique mène à tout, mais sauter les étapes mène surtout au tapis."",""run"":""gemini""},{""id"":91749,""pun"":""Certains cerveaux font tellement de gymnastique pour avoir raison qu'ils finissent en sueur froide."",""run"":""gemini""},{""id"":44912,""pun"":""L'avantage de sauter aux conclusions, c'est qu'on n'a pas besoin de s'échauffer l'esprit."",""run"":""gemini""},{""id"":16710,""pun"":""Franchir le mur du songe est le sport favori des rêveurs qui courent après leur logique."",""run"":""gemini""}]"
1902	"[{""id"":45269,""pun"":""Il ne gagnait jamais, mais il était très porté sur la chose : surtout sur les épaules de son adversaire."",""run"":""gemini""},{""id"":54303,""pun"":""Il était enclin à perdre, surtout quand il était incliné à 180 degrés."",""run"":""gemini""},{""id"":65550,""pun"":""Il ne faisait pas de vieux os sur le ring, mais il faisait souvent de vieux plis au tapis."",""run"":""gemini""},{""id"":92767,""pun"":""On disait qu'il avait un penchant pour la défaite, surtout quand il était sur le dos."",""run"":""gemini""},{""id"":87314,""pun"":""Il était si souvent au tapis qu'on l'appelait le tapis-cul."",""run"":""gemini""},{""id"":42913,""pun"":""Il était au tapis si souvent qu'il a fini par demander un échantillon de moquette."",""run"":""gemini""},{""id"":41366,""pun"":""À force de perdre, il a fini par se faire une raison sociale : il est tombé dans le domaine public."",""run"":""gemini""},{""id"":36941,""pun"":""Le lutteur perdait tout le temps, mais il gardait toujours la position de faiblesse."",""run"":""gemini""},{""id"":43370,""pun"":""Il aimait la lutte car c'était le seul endroit où il pouvait tomber de haut sans descendre de son piédestal."",""run"":""gemini""},{""id"":56096,""pun"":""Sa carrière de lutteur était un long fleuve tranquille : il suivait toujours le courant d'air de ses chutes."",""run"":""gemini""},{""id"":82550,""pun"":""Malgré ses défaites, il restait couché sur la liste des favoris."",""run"":""gemini""},{""id"":79438,""pun"":""C’était un lutteur très porté sur la défaite."",""run"":""gemini""}]"
1903	"[{""id"":77527,""pun"":""Quand les dés ont manqué, les couturiers étaient au bout du rouleau."",""run"":""gemini""},{""id"":98044,""pun"":""Un couturier sans dé, c'est un homme qui a perdu le fil."",""run"":""gemini""},{""id"":42308,""pun"":""L'inventeur de l'aiguille a fait faillite, il a fini sur la paille."",""run"":""gemini""},{""id"":82680,""pun"":""Ceux qui n'ont pas de dé à coudre manquent souvent de doigté."",""run"":""gemini""},{""id"":29287,""pun"":""On a demandé au fabriquant de dés de se presser, il a répondu : 'Minute, papillon !'"",""run"":""gemini""},{""id"":46335,""pun"":""Le fabricant de dés à coudre a été arrêté : il s’était fait piquer tout son stock."",""run"":""gemini""},{""id"":44708,""pun"":""La pénurie de dés à coudre a laissé tout le monde sur les dents... ou plutôt sur les doigts."",""run"":""gemini""},{""id"":94418,""pun"":""Au début de la couture, les tailleurs manquaient de dé à coudre : c'était une situation assez piquante."",""run"":""gemini""},{""id"":80394,""pun"":""Celui qui a volé les dés à coudre sera bientôt sous les verrous, car il a filé un mauvais coton."",""run"":""gemini""},{""id"":65531,""pun"":""Sans dé à coudre, on se retrouve vite dans de beaux draps."",""run"":""gemini""},{""id"":63125,""pun"":""Une pénurie de dés à coudre ? C'est un coup dur."",""run"":""gemini""},{""id"":29698,""pun"":""Le stock de dés était bloqué dans le bocage : un vrai blocage champêtre."",""run"":""gemini""}]"
1904	"[{""id"":32201,""pun"":""Dans les églises, les bancs sont en bois car on espère que les prières portent leurs fruits."",""run"":""gemini""},{""id"":44058,""pun"":""Les fidèles sont assis en rangées, mais peu sont prêts à être récoltés."",""run"":""gemini""},{""id"":39250,""pun"":""Le jardinier de la paroisse se plaint : il y a trop de rangées et pas assez de culture."",""run"":""gemini""},{""id"":75103,""pun"":""On a beau être assis sur des bancs de bois, cela n'empêche pas de fendre l'armure."",""run"":""gemini""},{""id"":79453,""pun"":""Il ne faut pas rester planté sur son siège, sous peine de voir l'office de venir une corvée de dé-pense."",""run"":""gemini""},{""id"":90473,""pun"":""On dit que les bancs sont en rangs, mais ce n'est pas une raison pour y prendre racine."",""run"":""gemini""},{""id"":98783,""pun"":""Les places sont chères à l'église, pourtant personne ne veut y semer son grain de sel."",""run"":""gemini""},{""id"":65309,""pun"":""Ce n'est pas parce que les bancs sont alignés qu'on doit cultiver l'ennui."",""run"":""gemini""},{""id"":39024,""pun"":""À l'église, on s'assoit sur les bancs pour ne pas finir sur la paille."",""run"":""gemini""},{""id"":82681,""pun"":""Dans une église, on ne peut pas dire que les fidèles manquent d'allée-gresse."",""run"":""gemini""},{""id"":30572,""pun"":""Si vous restez trop longtemps sur ce banc, vous allez finir par faire partie du mobilier urbain."",""run"":""gemini""},{""id"":80441,""pun"":""Le prêtre s'inquiète : ses brebis sont toutes assises, mais aucune n'a l'air de vouloir pousser."",""run"":""gemini""}]"
1905	"[{""id"":14002,""pun"":""On va à la chapelle ? Non, je n'ai pas le culte de l'effort."",""run"":""gemini""},{""id"":74595,""pun"":""Le sport préféré des évêques ? Le crosse-fit."",""run"":""gemini""},{""id"":19136,""pun"":""Le menuisier de l'église a été viré : il n'était pas assez à la hauteur du banc."",""run"":""gemini""},{""id"":84801,""pun"":""Tu viens prier ? Non, je suis juste sur le banc de touche."",""run"":""gemini""},{""id"":54313,""pun"":""Un prêtre qui fait son jogging : Juste prê-chez."",""run"":""gemini""},{""id"":18427,""pun"":""Il n'y a plus de places à l'église ? C'est le comble du banc."",""run"":""gemini""},{""id"":90000,""pun"":""Un fidèle qui court : Il a la foi, et les jambes aussi."",""run"":""gemini""},{""id"":55420,""pun"":""Qu'est-ce qu'un prêtre qui transpire ? Une sueur de Dieu."",""run"":""gemini""},{""id"":96396,""pun"":""Arrête de prier et agis : Pas de bras, pas de chocolat, mais pas de foi, pas de toit."",""run"":""gemini""},{""id"":70230,""pun"":""Pourquoi les croyants sont-ils musclés ? Ils font beaucoup de développés-couchés sur les bancs."",""run"":""gemini""},{""id"":63799,""pun"":""Pourquoi l'église est-elle toujours propre ? Parce qu'on y fait l'action de grâce."",""run"":""gemini""},{""id"":57577,""pun"":""Tu fais quoi dimanche ? Je vais à la messe, je suis en pleine période d'exercice."",""run"":""gemini""}]"
1906	"[{""id"":35473,""pun"":""Quel est le sport préféré des grenouilles ? Le coâ-te de karaté."",""run"":""gemini""},{""id"":29174,""pun"":""Les grenouilles adorent la lecture car elles ont peur qu'on leur vole leurs idées : elles tiennent à leur coâ-pright."",""run"":""gemini""},{""id"":59997,""pun"":""Une grenouille qui range sa maison fait du croâ-ttoyage."",""run"":""gemini""},{""id"":80756,""pun"":""Ce documentaire sur les étangs était bondissant de vérité."",""run"":""gemini""},{""id"":24228,""pun"":""Le dictionnaire des grenouilles est très utile, c'est un vrai lex-hic-eau."",""run"":""gemini""},{""id"":87872,""pun"":""Pour se détendre, les grenouilles écoutent de la musique coâ-ntry."",""run"":""gemini""},{""id"":39596,""pun"":""Pourquoi les grenouilles ne font-elles jamais d'erreurs ? Parce qu'elles sont im-pecc-a-bulles."",""run"":""gemini""},{""id"":43974,""pun"":""J'ai lu un livre sur les grenouilles, c'était vraiment coâptivant."",""run"":""gemini""},{""id"":41590,""pun"":""Les amphibiens sont d'excellents enquêteurs, ils sont très per-coâ-ce."",""run"":""gemini""},{""id"":23487,""pun"":""Les grenouilles sont très polies, elles disent toujours 'Coâ-mment allez-vous ?'"",""run"":""gemini""},{""id"":10760,""pun"":""Une grenouille qui cherche du travail envoie toujours son croâ-curriculum vitae."",""run"":""gemini""},{""id"":68510,""pun"":""Quand une grenouille gagne au loto, elle devient très coâ-mblée."",""run"":""gemini""}]"
1907	"[{""id"":30282,""pun"":""Dites 'Chevre' !"",""run"":""gemini""},{""id"":12042,""pun"":""Pour réussir un portrait lacté, il faut avoir le bon flash-age."",""run"":""gemini""},{""id"":12698,""pun"":""Quel est le fromage préféré des photographes ? Le Kiri, car tout le monde sourit."",""run"":""gemini""},{""id"":29059,""pun"":""Pourquoi les photographes aiment-ils le gruyère ? Parce qu’il y a plein d’objectifs."",""run"":""gemini""},{""id"":83984,""pun"":""Ne me raconte pas de salades, je préfère qu'on en fasse un fromage."",""run"":""gemini""},{""id"":71944,""pun"":""Un photographe qui mange du brie ? Ça fait un sourire coulant."",""run"":""gemini""},{""id"":53696,""pun"":""Les moutons portent des pulls en laitage."",""run"":""gemini""},{""id"":76660,""pun"":""Un fromage qui prend une photo doit toujours faire attention à sa mise au poivre."",""run"":""gemini""},{""id"":99048,""pun"":""Quel fromage dit toujours la vérité ? Le Franc-parler-mesan."",""run"":""gemini""},{""id"":82460,""pun"":""Un Roquefort qui sourit, c'est un bleu aux dents."",""run"":""gemini""},{""id"":17212,""pun"":""C'est l'histoire d'un fromage qui fait un selfie : il voulait voir sa bonne poire."",""run"":""gemini""},{""id"":65853,""pun"":""Le photographe a crié 'Petit Suisse !' et tout le monde a rétréci."",""run"":""gemini""}]"
1908	"[{""id"":94030,""pun"":""Une actrice qui ne simule jamais ? C'est une Karin-pure."",""run"":""gemini""},{""id"":58493,""pun"":""Elle ne triche pas sur scène : c'est une actrice qui a du Viard au ventre."",""run"":""gemini""},{""id"":32302,""pun"":""Elle n'est jamais théâtrale, elle est juste Viard-igineuse."",""run"":""gemini""},{""id"":74219,""pun"":""On dit qu'elle est sincère, mais quand elle joue, elle Karin tout sur son passage."",""run"":""gemini""},{""id"":34855,""pun"":""En répétition, elle ne fait pas de manières, elle n'est pas du genre à faire sa fivete."",""run"":""gemini""},{""id"":77717,""pun"":""Quand elle entre en scène, ce n'est pas du cinéma, c'est Karin-ment vrai."",""run"":""gemini""},{""id"":58384,""pun"":""Karin ne joue pas les rôles, elle les dé-Viard."",""run"":""gemini""},{""id"":85223,""pun"":""Karin Viard ne fait pas de manières, elle n'est jamais dans l'artifice-iel."",""run"":""gemini""},{""id"":32908,""pun"":""Karin ne joue jamais la comédie, elle est simplement Viard-itable."",""run"":""gemini""},{""id"":40417,""pun"":""Pour Karin, le théâtre n'est pas un simulacre, c'est une répétition Viard-tuelle."",""run"":""gemini""},{""id"":51879,""pun"":""Elle déteste la feinte, pour elle c'est Viard-go directe."",""run"":""gemini""},{""id"":29052,""pun"":""Karin Viard joue tellement bien qu'elle ne fait jamais de Viard-gule de trop dans son texte."",""run"":""gemini""}]"
1909	"[{""id"":36706,""pun"":""Le soluble, c’est le café qui ne vous fait pas attendre son dernier mot (de la fin)."",""run"":""gemini""},{""id"":55813,""pun"":""Nescafé : Pour ceux qui n'ont pas un grain de patience."",""run"":""gemini""},{""id"":29599,""pun"":""Passer du grain au soluble, c'est faire une croix sur le passé pour vivre l'instant café."",""run"":""gemini""},{""id"":34036,""pun"":""Le café soluble : une idée qui tombe à pic, car elle est tout de suite délayée."",""run"":""gemini""},{""id"":84141,""pun"":""Avec ce café, l'amertume s'en va en un éclair... de génie soluble."",""run"":""gemini""},{""id"":30621,""pun"":""Le café en poudre : la seule boisson qui a de la suite dans les idées sans avoir de la suite dans le marc."",""run"":""gemini""},{""id"":12976,""pun"":""Prendre un café instantané, c'est s'accorder une pause qui ne traîne pas en longueur de tasse."",""run"":""gemini""},{""id"":31633,""pun"":""Pourquoi le café en poudre est-il stressé ? Parce qu'il est toujours dans l'urgence du moment présent."",""run"":""gemini""},{""id"":85371,""pun"":""Le café lyophilisé : pour ceux qui veulent tout, tout de suite, et sans filtre."",""run"":""gemini""},{""id"":12553,""pun"":""Nescafé : L'instantané qui vous redonne du jus sans perdre une seconde."",""run"":""gemini""},{""id"":35427,""pun"":""Un expresso instantané ? C'est être pressé par le temps mais pas par la machine."",""run"":""gemini""},{""id"":64711,""pun"":""Un café instantané ? C'est le moment d'infuser un peu de vitesse dans votre vie."",""run"":""gemini""}]"
1910	"[{""id"":63515,""pun"":""Le Maine est un État très propre : on y fait toujours sa Maine-cure."",""run"":""gemini""},{""id"":84076,""pun"":""Je voulais visiter Portland, mais j'ai un Maine-que de temps."",""run"":""gemini""},{""id"":97858,""pun"":""Quel est le Maine-plat préféré des Américains ? Le homard."",""run"":""gemini""},{""id"":73552,""pun"":""L'agent immobilier m'a dit que cette maison était Maine-tenant disponible."",""run"":""gemini""},{""id"":55123,""pun"":""Si vous n'aimez pas cet État, vous avez vraiment la Maine lourde."",""run"":""gemini""},{""id"":88808,""pun"":""Quel est le comble pour un historien du Maine ? C'est de perdre le fil de son Maine-et-Loire."",""run"":""gemini""},{""id"":66279,""pun"":""J'ai acheté un terrain aux USA, je l'ai Maine-levée moi-même."",""run"":""gemini""},{""id"":78127,""pun"":""Le Maine est un État très religieux : ils disent tous Maine à la fin de la prière."",""run"":""gemini""},{""id"":56861,""pun"":""Un boulanger américain a ouvert une boutique à Augusta : il est devenu le Maine à la pâte."",""run"":""gemini""},{""id"":52437,""pun"":""Pour les vacances, j'hésite entre le Vermont et son voisin. Dans le doute, je passe la Maine."",""run"":""gemini""},{""id"":52352,""pun"":""Pourquoi les politiciens adorent-ils le Nord-Est des USA ? Parce que c'est leur Maine préoccupation."",""run"":""gemini""},{""id"":10779,""pun"":""George Bush ne prêtait jamais ses clés au Maine, il les gardait en Maine propre."",""run"":""gemini""}]"
