id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
2201	Never lie to an x-ray technician. They can see right through you.	"{""source"":""claude"",""original_id"":""39396"",""pun"":""Ne mentez jamais à un radiologue. Il voit à travers vous — et pas seulement au sens figuré.""}"	"{""source"":""gemini"",""original_id"":""70730"",""pun"":""Les radiologues ne mentent jamais : ils sont d'une transparence exemplaire.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ne mentez jamais à un radiologue, pour lui vous êtes transparent.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ne mens jamais à un radiologue : il voit clair dans ton jeu… et dans ton squelette.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ne mens jamais à un radiologue : il voit clair dans ton jeu… et dans ton squelette."",""id"":93012},{""source"":""claude"",""original_id"":""39396"",""pun"":""Ne mentez jamais à un radiologue. Il voit à travers vous — et pas seulement au sens figuré."",""id"":37443},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ne mentez jamais à un radiologue, pour lui vous êtes transparent."",""id"":80918},{""source"":""gemini"",""original_id"":""70730"",""pun"":""Les radiologues ne mentent jamais : ils sont d'une transparence exemplaire."",""id"":92322}]"	"{""comedian"":[93012,37443,80918,92322],""pun_expert"":[37443,93012,80918,92322],""editor"":[37443,92322,80918,93012],""translator"":[37443,80918,93012,92322]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2202	New legislation forbids anyone but Santa's family dressing up as him, and you must be named in the related clauses.	"{""source"":""claude"",""original_id"":""79569"",""pun"":""Depuis la réforme, se déguiser en Père Noël exige d'être cité dans les clauses du contrat familial. Les autres peuvent toujours jouer les lutins — sans clauses ni Claus.""}"	"{""source"":""gemini"",""original_id"":""43604"",""pun"":""Le renne au nez rouge a été arrêté pour conduite en état traîneau-lique.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une nouvelle loi interdit à quiconque de remplacer le Père Noël, à moins d'être capable de tenir les rennes.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""La loi anti-faux Père Noël est formelle : pas de Santa Claus sans ta clause.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""La loi anti-faux Père Noël est formelle : pas de Santa Claus sans ta clause."",""id"":69594},{""source"":""claude"",""original_id"":""79569"",""pun"":""Depuis la réforme, se déguiser en Père Noël exige d'être cité dans les clauses du contrat familial. Les autres peuvent toujours jouer les lutins — sans clauses ni Claus."",""id"":14768},{""source"":""gemini"",""original_id"":""43604"",""pun"":""Le renne au nez rouge a été arrêté pour conduite en état traîneau-lique."",""id"":15243},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une nouvelle loi interdit à quiconque de remplacer le Père Noël, à moins d'être capable de tenir les rennes."",""id"":74941}]"	"{""comedian"":[69594,15243,74941,14768],""pun_expert"":[69594,74941,15243,14768],""editor"":[74941,69594,15243,14768],""translator"":[14768,69594,74941,15243]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2203	New lightbulb invented? Enlighten me.	"{""source"":""claude"",""original_id"":""77872"",""pun"":""On a inventé une nouvelle ampoule ? Éclaire-moi !""}"	"{""source"":""gemini"",""original_id"":""86301"",""pun"":""Une ampoule qui a fait des études s'appelle une lumière.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une nouvelle ampoule vient d'être inventée ? Éclaire-moi.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Une nouvelle ampoule vient d’être inventée ? Éclairez ma lanterne !""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Une nouvelle ampoule vient d’être inventée ? Éclairez ma lanterne !"",""id"":40669},{""source"":""gemini"",""original_id"":""86301"",""pun"":""Une ampoule qui a fait des études s'appelle une lumière."",""id"":28226},{""source"":""claude"",""original_id"":""77872"",""pun"":""On a inventé une nouvelle ampoule ? Éclaire-moi !"",""id"":43229},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une nouvelle ampoule vient d'être inventée ? Éclaire-moi."",""id"":50302}]"	"{""comedian"":[28226,40669,43229,50302],""pun_expert"":[28226,40669,43229,50302],""editor"":[43229,40669,50302,28226],""translator"":[43229,40669,50302,28226]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2204	News of a coming flood was leaked.	"{""source"":""claude"",""original_id"":""82207"",""pun"":""L'info sur la crue a coulé de source.""}"	"{""source"":""gemini"",""original_id"":""48610"",""pun"":""Le secret sur la rupture des canalisations a fini par fuiter.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Il y a eu une fuite sur la prochaine inondation.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""L’alerte à l’inondation a fuité : pour une fois, la fuite annonçait vraiment l’eau.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Il y a eu une fuite sur la prochaine inondation."",""id"":96146},{""source"":""gpt_single"",""original_id"":"""",""pun"":""L’alerte à l’inondation a fuité : pour une fois, la fuite annonçait vraiment l’eau."",""id"":53465},{""source"":""claude"",""original_id"":""82207"",""pun"":""L'info sur la crue a coulé de source."",""id"":67434},{""source"":""gemini"",""original_id"":""48610"",""pun"":""Le secret sur la rupture des canalisations a fini par fuiter."",""id"":42554}]"	"{""comedian"":[53465,67434,96146,42554],""pun_expert"":[67434,53465,42554,96146],""editor"":[67434,53465,96146,42554],""translator"":[53465,96146,67434,42554]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2205	Nexen. Next century tire.	"{""source"":""claude"",""original_id"":""22552"",""pun"":""Nexen : parce qu'un pneu, c'est bien. Mais un pneu-veau siècle, c'est mieux.""}"	"{""source"":""gemini"",""original_id"":""83764"",""pun"":""Pourquoi Nexen est-il futuriste ? Parce qu'il a toujours un pneu d'avance.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Nexen : toujours un pneu en avance sur son siècle.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Nexen : le pneu next-gen qui roule déjà au siècle prochain.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Nexen : toujours un pneu en avance sur son siècle."",""id"":48953},{""source"":""gemini"",""original_id"":""83764"",""pun"":""Pourquoi Nexen est-il futuriste ? Parce qu'il a toujours un pneu d'avance."",""id"":56948},{""source"":""claude"",""original_id"":""22552"",""pun"":""Nexen : parce qu'un pneu, c'est bien. Mais un pneu-veau siècle, c'est mieux."",""id"":15977},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Nexen : le pneu next-gen qui roule déjà au siècle prochain."",""id"":97232}]"	"{""comedian"":[48953,56948,15977,97232],""pun_expert"":[48953,15977,56948,97232],""editor"":[48953,56948,97232,15977],""translator"":[48953,97232,56948,15977]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2206	Nice looking glass! he said reflectively.	"{""source"":""claude"",""original_id"":""48328"",""pun"":""Beau miroir ! dit-il d'un air réfléchi.""}"	"{""source"":""gemini"",""original_id"":""32645"",""pun"":""Ce miroir est magnifique, dit-il avec beaucoup de réflexion.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Quel beau miroir ! » dit-il d'un air réfléchi.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""« Quel beau miroir », dit-il en réfléchissant — mais moins que le miroir.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""« Quel beau miroir », dit-il en réfléchissant — mais moins que le miroir."",""id"":45760},{""source"":""gemini"",""original_id"":""32645"",""pun"":""Ce miroir est magnifique, dit-il avec beaucoup de réflexion."",""id"":62982},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Quel beau miroir ! » dit-il d'un air réfléchi."",""id"":50357},{""source"":""claude"",""original_id"":""48328"",""pun"":""Beau miroir ! dit-il d'un air réfléchi."",""id"":78499}]"	"{""comedian"":[45760,62982,50357,78499],""pun_expert"":[45760,62982,50357,78499],""editor"":[50357,78499,62982,45760],""translator"":[50357,45760,78499,62982]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2207	No bungee cords, but we encourage leaps of faith.	"{""source"":""claude"",""original_id"":""67122"",""pun"":""On n'a pas de cordes, mais on a la foi. Et la foi, ça fait des bonds!""}"	"{""source"":""gemini"",""original_id"":""22009"",""pun"":""Il n'y a pas de saut à l'élastique ici, c'est un acte de foi... ou une crise de foie à l'arrivée.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pas d'élastique au programme, mais on vous invite vivement à faire le grand saut.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pas de saut à l’élastique ici : chez nous, on pratique le saut de foi.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pas d'élastique au programme, mais on vous invite vivement à faire le grand saut."",""id"":93006},{""source"":""claude"",""original_id"":""67122"",""pun"":""On n'a pas de cordes, mais on a la foi. Et la foi, ça fait des bonds!"",""id"":26205},{""source"":""gemini"",""original_id"":""22009"",""pun"":""Il n'y a pas de saut à l'élastique ici, c'est un acte de foi... ou une crise de foie à l'arrivée."",""id"":52196},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pas de saut à l’élastique ici : chez nous, on pratique le saut de foi."",""id"":92372}]"	"{""comedian"":[52196,26205,93006,92372],""pun_expert"":[52196,26205,92372,93006],""editor"":[93006,52196,92372,26205],""translator"":[52196,92372,26205,93006]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2208	No leak is a good leak.	"{""source"":""claude"",""original_id"":""91695"",""pun"":""Le plombier a levé son verre au poireau : enfin un légume qui comprend les fuites.""}"	"{""source"":""gemini"",""original_id"":""65764"",""pun"":""Comment appelle-t-1 un poireau qui tombe d'un bateau ? Une fuite en mer.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour réparer ma fuite, le plombier m'a filé un très bon tuyau.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mieux vaut un poireau qui poireaute qu’un tuyau qui fuit.""}"	"[{""source"":""claude"",""original_id"":""91695"",""pun"":""Le plombier a levé son verre au poireau : enfin un légume qui comprend les fuites."",""id"":48586},{""source"":""gemini"",""original_id"":""65764"",""pun"":""Comment appelle-t-1 un poireau qui tombe d'un bateau ? Une fuite en mer."",""id"":94716},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour réparer ma fuite, le plombier m'a filé un très bon tuyau."",""id"":45866},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mieux vaut un poireau qui poireaute qu’un tuyau qui fuit."",""id"":17158}]"	"{""comedian"":[45866,17158,94716,48586],""pun_expert"":[45866,17158,94716,48586],""editor"":[45866,17158,48586,94716],""translator"":[17158,45866,94716,48586]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2209	No matter how much you push the envelope, it'll still be stationery.	"{""source"":""claude"",""original_id"":""71045"",""pun"":""Tu peux pousser l'enveloppe autant que tu veux, elle ne bougera pas : elle est stationnaire.""}"	"{""source"":""gemini"",""original_id"":""81220"",""pun"":""Le facteur est un grand romantique : il prend tout à la lettre.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""On a beau pousser une enveloppe à bout, elle finit toujours timbrée.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Tu as beau pousser l’enveloppe : à la papeterie, ça n’avance pas d’un papier.""}"	"[{""source"":""gemini"",""original_id"":""81220"",""pun"":""Le facteur est un grand romantique : il prend tout à la lettre."",""id"":69600},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""On a beau pousser une enveloppe à bout, elle finit toujours timbrée."",""id"":77712},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Tu as beau pousser l’enveloppe : à la papeterie, ça n’avance pas d’un papier."",""id"":29465},{""source"":""claude"",""original_id"":""71045"",""pun"":""Tu peux pousser l'enveloppe autant que tu veux, elle ne bougera pas : elle est stationnaire."",""id"":25064}]"	"{""comedian"":[77712,69600,25064,29465],""pun_expert"":[77712,69600,29465,25064],""editor"":[69600,77712,25064,29465],""translator"":[77712,25064,29465,69600]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2210	No one chills out in the fires of hell.	"{""source"":""claude"",""original_id"":""95986"",""pun"":""En enfer, tout le monde est bien au chaud — mais personne n'est cool.""}"	"{""source"":""gemini"",""original_id"":""44620"",""pun"":""Le diable refuse la clim : il a peur de jeter un froid.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Dans les flammes de l'enfer, personne ne garde son sang-froid.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""En enfer, personne ne se refroidit : même la détente est à feu vif.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Dans les flammes de l'enfer, personne ne garde son sang-froid."",""id"":50609},{""source"":""claude"",""original_id"":""95986"",""pun"":""En enfer, tout le monde est bien au chaud — mais personne n'est cool."",""id"":22221},{""source"":""gpt_single"",""original_id"":"""",""pun"":""En enfer, personne ne se refroidit : même la détente est à feu vif."",""id"":73567},{""source"":""gemini"",""original_id"":""44620"",""pun"":""Le diable refuse la clim : il a peur de jeter un froid."",""id"":29746}]"	"{""comedian"":[29746,50609,22221,73567],""pun_expert"":[29746,50609,22221,73567],""editor"":[50609,29746,22221,73567],""translator"":[50609,22221,73567,29746]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
