id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
2501	"One leftover said to another ""foiled again."""	"{""source"":""claude"",""original_id"":""43703"",""pun"":""Le reste de blanquette se lamente : 'Encore sous l'alu... je suis couvert de honte et d'aluminium !'""}"	"{""source"":""gemini"",""original_id"":""33955"",""pun"":""Le brocoli de la veille panique : 'Je ne vois plus d'issue, je suis complètement papier-alu-ciné.'""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Un reste de repas dit à un autre : « On est encore cuits ! »""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sous leur papier alu, un reste soupire à l’autre : « Encore échec et mat… enfin, échec et alu. »""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Un reste de repas dit à un autre : « On est encore cuits ! »"",""id"":24088},{""source"":""claude"",""original_id"":""43703"",""pun"":""Le reste de blanquette se lamente : 'Encore sous l'alu... je suis couvert de honte et d'aluminium !'"",""id"":78402},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sous leur papier alu, un reste soupire à l’autre : « Encore échec et mat… enfin, échec et alu. »"",""id"":96360},{""source"":""gemini"",""original_id"":""33955"",""pun"":""Le brocoli de la veille panique : 'Je ne vois plus d'issue, je suis complètement papier-alu-ciné.'"",""id"":10008}]"	"{""comedian"":[96360,78402,24088,10008],""pun_expert"":[78402,96360,24088,10008],""editor"":[24088,78402,96360,10008],""translator"":[96360,78402,10008,24088]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2502	One minute I'm sure I want to buy a motorbike, the next minute I'm sure I don't want to. It's a vicious cycle.	"{""source"":""claude"",""original_id"":""97154"",""pun"":""Une minute je veux acheter une moto, la minute suivante je n'en veux plus. C'est un cycle infernal — ou plutôt un cercle vicieux à deux roues.""}"	"{""source"":""gemini"",""original_id"":""78384"",""pun"":""Mon garagiste est aussi réalisateur de cinéma : c'est un excellent metteur en pneus.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Un coup je veux m'acheter une moto, un coup je ne veux plus. Mon envie fonctionne par cycles.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour la moto, un coup j’accélère, un coup je freine : je suis dans un cycle vicieux.""}"	"[{""source"":""claude"",""original_id"":""97154"",""pun"":""Une minute je veux acheter une moto, la minute suivante je n'en veux plus. C'est un cycle infernal — ou plutôt un cercle vicieux à deux roues."",""id"":45913},{""source"":""gemini"",""original_id"":""78384"",""pun"":""Mon garagiste est aussi réalisateur de cinéma : c'est un excellent metteur en pneus."",""id"":24225},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Un coup je veux m'acheter une moto, un coup je ne veux plus. Mon envie fonctionne par cycles."",""id"":57250},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour la moto, un coup j’accélère, un coup je freine : je suis dans un cycle vicieux."",""id"":96446}]"	"{""comedian"":[45913,24225,96446,57250],""pun_expert"":[24225,45913,96446,57250],""editor"":[57250,24225,96446,45913],""translator"":[45913,57250,96446,24225]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2503	One night a banking tycoon fell overboard from his yacht. He was saved because he could float a loan.	"{""source"":""claude"",""original_id"":""63033"",""pun"":""Le banquier est tombé du yacht, mais il a survécu : il était tellement liquide qu'il flottait naturellement.""}"	"{""source"":""gemini"",""original_id"":""21715"",""pun"":""Un courtier qui tombe à l'eau ? C'est une action en baisse.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une nuit, un riche banquier est tombé de son yacht. Heureusement, il a survécu en se laissant porter par son compte courant.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand le banquier est tombé de son yacht, il a été sauvé par son prêt à taux flottant.""}"	"[{""source"":""claude"",""original_id"":""63033"",""pun"":""Le banquier est tombé du yacht, mais il a survécu : il était tellement liquide qu'il flottait naturellement."",""id"":29286},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Une nuit, un riche banquier est tombé de son yacht. Heureusement, il a survécu en se laissant porter par son compte courant."",""id"":40421},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand le banquier est tombé de son yacht, il a été sauvé par son prêt à taux flottant."",""id"":68060},{""source"":""gemini"",""original_id"":""21715"",""pun"":""Un courtier qui tombe à l'eau ? C'est une action en baisse."",""id"":37316}]"	"{""comedian"":[40421,37316,68060,29286],""pun_expert"":[40421,37316,68060,29286],""editor"":[40421,37316,68060,29286],""translator"":[40421,68060,29286,37316]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2504	One of the joys of being a lightweight is that commuting by wind is a breeze!	"{""source"":""claude"",""original_id"":""48852"",""pun"":""Je suis si léger que je prends le vent pour aller au travail — c'est du gâteau, enfin, plutôt du soufflé !""}"	"{""source"":""gemini"",""original_id"":""80564"",""pun"":""Le vent est un grand poète : il écrit toujours en vers et contre tout.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""L'avantage d'être un poids plume, c'est que le trajet pour aller au travail se fait toujours en coup de vent !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand on est poids plume, aller au boulot porté par la brise, c’est léger comme trajet.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand on est poids plume, aller au boulot porté par la brise, c’est léger comme trajet."",""id"":47666},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""L'avantage d'être un poids plume, c'est que le trajet pour aller au travail se fait toujours en coup de vent !"",""id"":17269},{""source"":""gemini"",""original_id"":""80564"",""pun"":""Le vent est un grand poète : il écrit toujours en vers et contre tout."",""id"":92317},{""source"":""claude"",""original_id"":""48852"",""pun"":""Je suis si léger que je prends le vent pour aller au travail — c'est du gâteau, enfin, plutôt du soufflé !"",""id"":56218}]"	"{""comedian"":[17269,92317,56218,47666],""pun_expert"":[92317,17269,56218,47666],""editor"":[92317,17269,47666,56218],""translator"":[17269,56218,47666,92317]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2505	One of the reasons more politicians should be drinking this hot beverage is because it will give them honest-TEA.	"{""source"":""claude"",""original_id"":""12603"",""pun"":""Les politiciens devraient tous boire du thé — ça leur donnerait un peu d'honnê-thé !""}"	"{""source"":""gemini"",""original_id"":""84593"",""pun"":""Pourquoi le thé est-il bon pour l'État? Parce qu'il renforce l'authori-thé.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour que les politiciens disent la vérité, il faudrait leur servir une bonne tasse d'honnê-thé.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les politiciens devraient remplacer le café par de l’honnê-thé : ça leur infuserait enfin un peu d’honnêteté.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour que les politiciens disent la vérité, il faudrait leur servir une bonne tasse d'honnê-thé."",""id"":79706},{""source"":""claude"",""original_id"":""12603"",""pun"":""Les politiciens devraient tous boire du thé — ça leur donnerait un peu d'honnê-thé !"",""id"":16878},{""source"":""gemini"",""original_id"":""84593"",""pun"":""Pourquoi le thé est-il bon pour l'État? Parce qu'il renforce l'authori-thé."",""id"":86186},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les politiciens devraient remplacer le café par de l’honnê-thé : ça leur infuserait enfin un peu d’honnêteté."",""id"":82906}]"	"{""comedian"":[82906,16878,79706,86186],""pun_expert"":[82906,16878,79706,86186],""editor"":[16878,82906,79706,86186],""translator"":[16878,82906,79706,86186]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2506	One of the tires just blew out, he said sparingly.	"{""source"":""claude"",""original_id"":""26273"",""pun"":""Le pneu a éclaté, dit-il avec parcimonie.""}"	"{""source"":""gemini"",""original_id"":""93225"",""pun"":""« Je n'ai plus de gomme », dit-il d'un air effacé.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Une de mes roues vient d'éclater », dit-il un pneu dépité.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand son pneu a éclaté, il l’a raconté en pneu de mots.""}"	"[{""source"":""claude"",""original_id"":""26273"",""pun"":""Le pneu a éclaté, dit-il avec parcimonie."",""id"":80914},{""source"":""gemini"",""original_id"":""93225"",""pun"":""« Je n'ai plus de gomme », dit-il d'un air effacé."",""id"":79571},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand son pneu a éclaté, il l’a raconté en pneu de mots."",""id"":89919},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Une de mes roues vient d'éclater », dit-il un pneu dépité."",""id"":79718}]"	"{""comedian"":[89919,79718,79571,80914],""pun_expert"":[89919,79571,79718,80914],""editor"":[79571,80914,79718,89919],""translator"":[89919,79718,79571,80914]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2507	One of these new shoes isn't right.	"{""source"":""claude"",""original_id"":""39490"",""pun"":""Une de mes nouvelles chaussures n'est pas droite — mais les deux sont gauches.""}"	"{""source"":""gemini"",""original_id"":""75195"",""pun"":""J'ai jeté mes vieilles baskets parce qu'elles n'avaient plus d'âme, ni de semelle.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Le vendeur m'a donné deux chaussures gauches, c'est vraiment maladroit !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Dans cette paire neuve, la chaussure droite n’est pas la bonne : c’est un vrai faux pas.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Le vendeur m'a donné deux chaussures gauches, c'est vraiment maladroit !"",""id"":46992},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Dans cette paire neuve, la chaussure droite n’est pas la bonne : c’est un vrai faux pas."",""id"":42091},{""source"":""claude"",""original_id"":""39490"",""pun"":""Une de mes nouvelles chaussures n'est pas droite — mais les deux sont gauches."",""id"":69558},{""source"":""gemini"",""original_id"":""75195"",""pun"":""J'ai jeté mes vieilles baskets parce qu'elles n'avaient plus d'âme, ni de semelle."",""id"":34199}]"	"{""comedian"":[46992,42091,69558,34199],""pun_expert"":[42091,46992,69558,34199],""editor"":[46992,42091,34199,69558],""translator"":[42091,69558,46992,34199]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2508	"One palm tree said to another ""let's have a date."""	"{""source"":""claude"",""original_id"":""90961"",""pun"":""Deux palmiers discutent. L'un dit : 'Je t'invite à dîner.' L'autre : 'Tu me dragues ou tu me nourris ?' — 'Les deux, j'ai des dattes.'""}"	"{""source"":""gemini"",""original_id"":""25852"",""pun"":""Quel est le comble pour un palmier ? C'est de ne jamais trouver d'âme dattes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Que se disent deux palmiers amoureux ? « On se fixe une date ! »""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Un palmier-dattier dit à l’autre : « On se donne une datte ? »""}"	"[{""source"":""claude"",""original_id"":""90961"",""pun"":""Deux palmiers discutent. L'un dit : 'Je t'invite à dîner.' L'autre : 'Tu me dragues ou tu me nourris ?' — 'Les deux, j'ai des dattes.'"",""id"":53232},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Que se disent deux palmiers amoureux ? « On se fixe une date ! »"",""id"":19641},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Un palmier-dattier dit à l’autre : « On se donne une datte ? »"",""id"":54654},{""source"":""gemini"",""original_id"":""25852"",""pun"":""Quel est le comble pour un palmier ? C'est de ne jamais trouver d'âme dattes."",""id"":38223}]"	"{""comedian"":[19641,53232,54654,38223],""pun_expert"":[19641,53232,54654,38223],""editor"":[19641,53232,54654,38223],""translator"":[19641,54654,53232,38223]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2509	"One palm tree said to another ""let's have a date."""	"{""source"":""claude"",""original_id"":""43445"",""pun"":""Pourquoi le palmier est-il un excellent séducteur ? Parce qu'il offre toujours des dattes au premier rendez-vous.""}"	"{""source"":""gemini"",""original_id"":""34718"",""pun"":""Pourquoi les palmiers ne sont-ils jamais seuls ? Parce qu'ils ont toujours des dattes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Un palmier dit à un autre : « On se fixe une datte ? »""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le palmier amoureux a soufflé à sa voisine : « Tu me plais, on se fixe une datte ? »""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Un palmier dit à un autre : « On se fixe une datte ? »"",""id"":34316},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le palmier amoureux a soufflé à sa voisine : « Tu me plais, on se fixe une datte ? »"",""id"":67889},{""source"":""claude"",""original_id"":""43445"",""pun"":""Pourquoi le palmier est-il un excellent séducteur ? Parce qu'il offre toujours des dattes au premier rendez-vous."",""id"":96528},{""source"":""gemini"",""original_id"":""34718"",""pun"":""Pourquoi les palmiers ne sont-ils jamais seuls ? Parce qu'ils ont toujours des dattes."",""id"":47455}]"	"{""comedian"":[34316,67889,96528,47455],""pun_expert"":[34316,67889,96528,47455],""editor"":[96528,34316,67889,47455],""translator"":[34316,67889,96528,47455]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
2510	One reason many tea drinkers get in trouble at the clubs is because they tend to be very naught-TEA.	"{""source"":""claude"",""original_id"":""72351"",""pun"":""Pourquoi les buveurs de thé sont-ils renvoyés des clubs ? Parce qu'ils sont trop in-fus-ibles !""}"	"{""source"":""gemini"",""original_id"":""39886"",""pun"":""Pourquoi le thé désobéissant est-il envoyé en prison ? Pour sa culpabili-THÉ.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pourquoi les amateurs d'infusion s'attirent-ils toujours des ennuis ? Parce qu'ils sont un peu trop effron-thés.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""En boîte, les buveurs de thé se font vite sortir : ils sont souvent pas-thé-très sages.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pourquoi les amateurs d'infusion s'attirent-ils toujours des ennuis ? Parce qu'ils sont un peu trop effron-thés."",""id"":84324},{""source"":""gemini"",""original_id"":""39886"",""pun"":""Pourquoi le thé désobéissant est-il envoyé en prison ? Pour sa culpabili-THÉ."",""id"":98802},{""source"":""gpt_single"",""original_id"":"""",""pun"":""En boîte, les buveurs de thé se font vite sortir : ils sont souvent pas-thé-très sages."",""id"":65958},{""source"":""claude"",""original_id"":""72351"",""pun"":""Pourquoi les buveurs de thé sont-ils renvoyés des clubs ? Parce qu'ils sont trop in-fus-ibles !"",""id"":16532}]"	"{""comedian"":[84324,65958,98802,16532],""pun_expert"":[84324,98802,65958,16532],""editor"":[84324,98802,65958,16532],""translator"":[65958,84324,16532,98802]}"		gpt	openai/gpt-5.5	discriminator_run2_v2
