id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
1501	I stole someone else's idea for a stage drama. Am I a playgiarist?	"{""source"":""claude"",""original_id"":""75461"",""pun"":""J'ai volé la pièce de théâtre de mon ami auteur. Il dit que c'est un acte impardonnable. Je lui réponds : non, c'est juste un acte.""}"	"{""source"":""gemini"",""original_id"":""21623"",""pun"":""J'ai copié une pièce de théâtre entière. On peut dire que je fais du vol-au-scène ?""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Si je plagie une pièce de théâtre, est-ce que ça devient une pièce à conviction ?""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai piqué l’idée d’un autre pour ma pièce : je ne suis pas dramaturge, je suis plagiaturge.""}"	"[{""source"":""gemini"",""original_id"":""21623"",""pun"":""J'ai copié une pièce de théâtre entière. On peut dire que je fais du vol-au-scène ?"",""id"":40991},{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai piqué l’idée d’un autre pour ma pièce : je ne suis pas dramaturge, je suis plagiaturge."",""id"":78645},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Si je plagie une pièce de théâtre, est-ce que ça devient une pièce à conviction ?"",""id"":19744},{""source"":""claude"",""original_id"":""75461"",""pun"":""J'ai volé la pièce de théâtre de mon ami auteur. Il dit que c'est un acte impardonnable. Je lui réponds : non, c'est juste un acte."",""id"":79235}]"	"{""comedian"":[79235,78645,40991,19744],""pun_expert"":[78645,40991,79235,19744],""editor"":[78645,79235,19744,40991],""translator"":[78645,19744,79235,40991]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1502	I strongly dislike the subject of math, however I am partial to fractions.	"{""source"":""claude"",""original_id"":""58797"",""pun"":""Je déteste les maths. Mais les fractions, elles ont su me diviser : je leur suis partial.""}"	"{""source"":""gemini"",""original_id"":""79612"",""pun"":""Les cours de géométrie, c'est pas mon rayon.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je déteste les mathématiques, mais sur les fractions, je suis partagé.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je déteste les maths, mais avec les fractions je deviens partial : j’ai toujours préféré les morceaux au programme entier.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je déteste les maths, mais avec les fractions je deviens partial : j’ai toujours préféré les morceaux au programme entier."",""id"":53826},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je déteste les mathématiques, mais sur les fractions, je suis partagé."",""id"":95431},{""source"":""gemini"",""original_id"":""79612"",""pun"":""Les cours de géométrie, c'est pas mon rayon."",""id"":90000},{""source"":""claude"",""original_id"":""58797"",""pun"":""Je déteste les maths. Mais les fractions, elles ont su me diviser : je leur suis partial."",""id"":83253}]"	"{""comedian"":[95431,90000,83253,53826],""pun_expert"":[83253,95431,53826,90000],""editor"":[95431,90000,83253,53826],""translator"":[95431,83253,53826,90000]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1503	I suspected our new house guest was a terrorist. He asked to sleep on a blow up mattress.	"{""source"":""claude"",""original_id"":""47853"",""pun"":""Je me suis méfié de notre nouvel invité dès qu'il a demandé un matelas gonflable. Il avait l'air d'exploser à tout moment.""}"	"{""source"":""gemini"",""original_id"":""96973"",""pun"":""Un terroriste sur un matelas pneumatique, c'est logique : il veut mourir dans de beaux draps, mais avec du souffle.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je me suis douté que notre invité était un kamikaze. Il a exigé un matelas gonflable en me disant qu'il espérait bien s'éclater pendant la nuit.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai soupçonné notre nouvel invité d’être terroriste quand il a demandé, pour son matelas gonflable, une pompe à retardement.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai soupçonné notre nouvel invité d’être terroriste quand il a demandé, pour son matelas gonflable, une pompe à retardement."",""id"":30322},{""source"":""gemini"",""original_id"":""96973"",""pun"":""Un terroriste sur un matelas pneumatique, c'est logique : il veut mourir dans de beaux draps, mais avec du souffle."",""id"":21132},{""source"":""claude"",""original_id"":""47853"",""pun"":""Je me suis méfié de notre nouvel invité dès qu'il a demandé un matelas gonflable. Il avait l'air d'exploser à tout moment."",""id"":74738},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je me suis douté que notre invité était un kamikaze. Il a exigé un matelas gonflable en me disant qu'il espérait bien s'éclater pendant la nuit."",""id"":24184}]"	"{""comedian"":[24184,30322,74738,21132],""pun_expert"":[30322,24184,21132,74738],""editor"":[24184,74738,21132,30322],""translator"":[30322,24184,74738,21132]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1504	I tasted just a little bit of your bear stew. It's not overbearing	"{""source"":""claude"",""original_id"":""37629"",""pun"":""J'ai goûté un peu de ton ragoût d'ours. Honnêtement, ce n'est pas du tout écoeurant — c'est même plutôt en-ours-ageant!""}"	"{""source"":""gemini"",""original_id"":""29158"",""pun"":""Ton civet d'ours est délicieux, c'est vraiment l'ours d'œuvre idéal.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai goûté un peu de ton ragoût d'ours. Franchement, la cuisson est pile-poil !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai à peine goûté ton ragoût d’ours : il a du caractère, mais il ne fait pas le chef.""}"	"[{""source"":""claude"",""original_id"":""37629"",""pun"":""J'ai goûté un peu de ton ragoût d'ours. Honnêtement, ce n'est pas du tout écoeurant — c'est même plutôt en-ours-ageant!"",""id"":71804},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai goûté un peu de ton ragoût d'ours. Franchement, la cuisson est pile-poil !"",""id"":83291},{""source"":""gemini"",""original_id"":""29158"",""pun"":""Ton civet d'ours est délicieux, c'est vraiment l'ours d'œuvre idéal."",""id"":48129},{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai à peine goûté ton ragoût d’ours : il a du caractère, mais il ne fait pas le chef."",""id"":94070}]"	"{""comedian"":[71804,48129,83291,94070],""pun_expert"":[71804,48129,83291,94070],""editor"":[83291,48129,71804,94070],""translator"":[71804,48129,83291,94070]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1505	"""I teach at a university,"" he professed."	"{""source"":""claude"",""original_id"":""74604"",""pun"":""« Je donne des cours magistraux », dit-il magistralement.""}"	"{""source"":""gemini"",""original_id"":""26112"",""pun"":""L'enseignant était si fatigué qu'il a fini par rendre sa chaire.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Je suis prof », dit-il avec classe.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""« J’enseigne à la fac », a-t-il professé.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""« J’enseigne à la fac », a-t-il professé."",""id"":50782},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Je suis prof », dit-il avec classe."",""id"":47358},{""source"":""claude"",""original_id"":""74604"",""pun"":""« Je donne des cours magistraux », dit-il magistralement."",""id"":19055},{""source"":""gemini"",""original_id"":""26112"",""pun"":""L'enseignant était si fatigué qu'il a fini par rendre sa chaire."",""id"":27852}]"	"{""comedian"":[27852,50782,19055,47358],""pun_expert"":[27852,50782,19055,47358],""editor"":[47358,50782,19055,27852],""translator"":[50782,19055,47358,27852]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1506	"""I teach at a university,"" he professed."	"{""source"":""claude"",""original_id"":""13685"",""pun"":""« J'enseigne à l'université », a-t-il professé.""}"	"{""source"":""gemini"",""original_id"":""92543"",""pun"":""L'électricien était au courant de la situation.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« J'enseigne à l'université », professa-t-il.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""« Je suis prof à la fac », a-t-il professé.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« J'enseigne à l'université », professa-t-il."",""id"":52725},{""source"":""claude"",""original_id"":""13685"",""pun"":""« J'enseigne à l'université », a-t-il professé."",""id"":26706},{""source"":""gemini"",""original_id"":""92543"",""pun"":""L'électricien était au courant de la situation."",""id"":31470},{""source"":""gpt_single"",""original_id"":"""",""pun"":""« Je suis prof à la fac », a-t-il professé."",""id"":13711}]"	"{""comedian"":[31470,52725,13711,26706],""pun_expert"":[31470,52725,26706,13711],""editor"":[31470,52725,26706,13711],""translator"":[52725,26706,13711,31470]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1507	I think Santa has riverfront property in Brazil. All our presents came from Amazon this year.	"{""source"":""claude"",""original_id"":""73401"",""pun"":""Mon fils m'a demandé d'où venaient tous ses cadeaux. Je lui ai dit : de l'Amazone. Il a cherché le Brésil sur la carte. J'ai pas corrigé.""}"	"{""source"":""gemini"",""original_id"":""13333"",""pun"":""Pourquoi le Père Noël a-t-il emménagé au Brésil ? Parce qu'il fait son marché sur l'Amazone.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je crois que le Père Noël a délocalisé son atelier au Brésil : cette année, il a trouvé tous nos cadeaux en naviguant sur l'Amazone.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le Père Noël a sûrement un pied-à-terre au bord de l’Amazone : cette année, tous les cadeaux sont venus d’Amazon.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je crois que le Père Noël a délocalisé son atelier au Brésil : cette année, il a trouvé tous nos cadeaux en naviguant sur l'Amazone."",""id"":42133},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le Père Noël a sûrement un pied-à-terre au bord de l’Amazone : cette année, tous les cadeaux sont venus d’Amazon."",""id"":35353},{""source"":""gemini"",""original_id"":""13333"",""pun"":""Pourquoi le Père Noël a-t-il emménagé au Brésil ? Parce qu'il fait son marché sur l'Amazone."",""id"":78526},{""source"":""claude"",""original_id"":""73401"",""pun"":""Mon fils m'a demandé d'où venaient tous ses cadeaux. Je lui ai dit : de l'Amazone. Il a cherché le Brésil sur la carte. J'ai pas corrigé."",""id"":72098}]"	"{""comedian"":[72098,42133,35353,78526],""pun_expert"":[42133,35353,72098,78526],""editor"":[72098,35353,42133,78526],""translator"":[35353,42133,72098,78526]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1508	I think a job as a shoe salesmen would be your best fit.	"{""source"":""claude"",""original_id"":""12902"",""pun"":""Tu veux devenir vendeur de chaussures ? Franchement, t'as la pointure pour ça.""}"	"{""source"":""gemini"",""original_id"":""35883"",""pun"":""Vendre des baskets, c'est l'emploi idéal pour rebondir.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je pense qu'un poste de vendeur de chaussures devrait te botter.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Vendeur de chaussures, c’est vraiment un poste à ta pointure.""}"	"[{""source"":""claude"",""original_id"":""12902"",""pun"":""Tu veux devenir vendeur de chaussures ? Franchement, t'as la pointure pour ça."",""id"":30282},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je pense qu'un poste de vendeur de chaussures devrait te botter."",""id"":42873},{""source"":""gemini"",""original_id"":""35883"",""pun"":""Vendre des baskets, c'est l'emploi idéal pour rebondir."",""id"":40533},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Vendeur de chaussures, c’est vraiment un poste à ta pointure."",""id"":72164}]"	"{""comedian"":[42873,30282,72164,40533],""pun_expert"":[30282,72164,42873,40533],""editor"":[42873,40533,30282,72164],""translator"":[30282,72164,42873,40533]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1509	I think every morning that I'm going to make pancakes, but I keep waffling.	"{""source"":""claude"",""original_id"":""39353"",""pun"":""Je pensais faire des crêpes ce matin, mais comme d'habitude j'ai tout retourné dans ma tête sans rien retourner dans la poêle.""}"	"{""source"":""gemini"",""original_id"":""58125"",""pun"":""Pour faire des gaufres, il faut un sacré caractère, car c'est un métier de fer.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Chaque matin, je me dis que je vais faire des crêpes, mais je finis toujours par me gaufrer.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Chaque matin, je promets des crêpes, puis je tergaufre.""}"	"[{""source"":""claude"",""original_id"":""39353"",""pun"":""Je pensais faire des crêpes ce matin, mais comme d'habitude j'ai tout retourné dans ma tête sans rien retourner dans la poêle."",""id"":85256},{""source"":""gemini"",""original_id"":""58125"",""pun"":""Pour faire des gaufres, il faut un sacré caractère, car c'est un métier de fer."",""id"":69738},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Chaque matin, je promets des crêpes, puis je tergaufre."",""id"":87495},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Chaque matin, je me dis que je vais faire des crêpes, mais je finis toujours par me gaufrer."",""id"":51565}]"	"{""comedian"":[51565,87495,85256,69738],""pun_expert"":[51565,87495,69738,85256],""editor"":[51565,85256,87495,69738],""translator"":[51565,87495,85256,69738]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1510	I thought I only had enough flour to bake one loaf, but after I added yeast I had eleven breads.	"{""source"":""claude"",""original_id"":""43903"",""pun"":""La levure est la seule chose qui transforme un compte en conte : tu commences avec un pain, tu finis avec une histoire à onze épisodes.""}"	"{""source"":""gemini"",""original_id"":""38260"",""pun"":""Le boulanger n'a pas pu finir son inventaire, il avait trop de pains sur la planche.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je comptais mes pâtons numérotés sur la grille : le dix-huit, le dix-neuf... et ça, c'est levain !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je n’avais de quoi faire qu’un pain, mais avec la levure, on se lève vite jusqu’à onze.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je comptais mes pâtons numérotés sur la grille : le dix-huit, le dix-neuf... et ça, c'est levain !"",""id"":83186},{""source"":""claude"",""original_id"":""43903"",""pun"":""La levure est la seule chose qui transforme un compte en conte : tu commences avec un pain, tu finis avec une histoire à onze épisodes."",""id"":65489},{""source"":""gemini"",""original_id"":""38260"",""pun"":""Le boulanger n'a pas pu finir son inventaire, il avait trop de pains sur la planche."",""id"":26421},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je n’avais de quoi faire qu’un pain, mais avec la levure, on se lève vite jusqu’à onze."",""id"":88439}]"	"{""comedian"":[26421,88439,83186,65489],""pun_expert"":[88439,83186,65489,26421],""editor"":[26421,88439,65489,83186],""translator"":[88439,65489,83186,26421]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
