id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
3501	To stop snow from entering your mouth in a blizzard you should grit your teeth!	"{""source"":""claude"",""original_id"":""65867"",""pun"":""Par temps de verglas, la mairie sable les routes et les habitants serrent les dents — les deux pour la même raison !""}"	"{""source"":""gemini"",""original_id"":""74223"",""pun"":""Quel est le comble pour un marchand de sable ? D'avoir une dent contre son concurrent.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour enlever la neige coincée dans vos dents après un blizzard, le dentiste n'a qu'une seule solution : sortir sa fraise à neige !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""En plein blizzard, serre les dents pour ne pas avaler de neige : même ta mâchoire a besoin de cran pour accrocher.""}"	"[{""source"":""gemini"",""original_id"":""74223"",""pun"":""Quel est le comble pour un marchand de sable ? D'avoir une dent contre son concurrent."",""id"":92895},{""source"":""gpt_single"",""original_id"":"""",""pun"":""En plein blizzard, serre les dents pour ne pas avaler de neige : même ta mâchoire a besoin de cran pour accrocher."",""id"":81093},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour enlever la neige coincée dans vos dents après un blizzard, le dentiste n'a qu'une seule solution : sortir sa fraise à neige !"",""id"":45162},{""source"":""claude"",""original_id"":""65867"",""pun"":""Par temps de verglas, la mairie sable les routes et les habitants serrent les dents — les deux pour la même raison !"",""id"":80684}]"	"{""comedian"":[45162,80684,81093,92895],""pun_expert"":[45162,80684,81093,92895],""editor"":[45162,80684,81093,92895],""translator"":[45162,81093,80684,92895]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3502	To teach someone how to build a compass you have to be good at giving directions.	"{""source"":""claude"",""original_id"":""69740"",""pun"":""J'enseigne la boussole depuis des années. On peut dire que j'ai le sens de l'orientation.""}"	"{""source"":""gemini"",""original_id"":""85149"",""pun"":""On a demandé au prof de géographie de se rhabiller, il était en perte de repères.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour apprendre à quelqu'un à se servir d'une boussole, il faut avant tout savoir bien l'orienter.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour apprendre à fabriquer une boussole, il faut savoir aiguiller les gens.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour apprendre à fabriquer une boussole, il faut savoir aiguiller les gens."",""id"":77515},{""source"":""gemini"",""original_id"":""85149"",""pun"":""On a demandé au prof de géographie de se rhabiller, il était en perte de repères."",""id"":71305},{""source"":""claude"",""original_id"":""69740"",""pun"":""J'enseigne la boussole depuis des années. On peut dire que j'ai le sens de l'orientation."",""id"":19022},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour apprendre à quelqu'un à se servir d'une boussole, il faut avant tout savoir bien l'orienter."",""id"":51024}]"	"{""comedian"":[19022,51024,77515,71305],""pun_expert"":[19022,51024,77515,71305],""editor"":[19022,51024,77515,71305],""translator"":[51024,77515,19022,71305]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3503	To use a computer to prospect for gold, you need to downlode.	"{""source"":""claude"",""original_id"":""19713"",""pun"":""Il prospecte de l'or avec son ordinateur portable — enfin, surtout il porte son ordi jusqu'à la mine.""}"	"{""source"":""gemini"",""original_id"":""84336"",""pun"":""Pourquoi le mineur déprime-t-il devant son écran? Parce qu'il a une petite mine.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour prospecter à la dynamite depuis son ordinateur, il suffit de télé-charger.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour chercher de l’or avec un ordi, télécharge une appli de minage : c’est la seule fois où « descendre à la mine » se fait en ligne.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour prospecter à la dynamite depuis son ordinateur, il suffit de télé-charger."",""id"":62058},{""source"":""claude"",""original_id"":""19713"",""pun"":""Il prospecte de l'or avec son ordinateur portable — enfin, surtout il porte son ordi jusqu'à la mine."",""id"":60553},{""source"":""gemini"",""original_id"":""84336"",""pun"":""Pourquoi le mineur déprime-t-il devant son écran? Parce qu'il a une petite mine."",""id"":66509},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour chercher de l’or avec un ordi, télécharge une appli de minage : c’est la seule fois où « descendre à la mine » se fait en ligne."",""id"":52770}]"	"{""comedian"":[66509,62058,52770,60553],""pun_expert"":[62058,52770,66509,60553],""editor"":[66509,60553,62058,52770],""translator"":[62058,52770,60553,66509]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3504	To win a pavement construction contract your company has to be able to make the grade.	"{""source"":""claude"",""original_id"":""11982"",""pun"":""Notre entreprise de pavage a tout pour réussir : on sait vraiment se mettre à niveau.""}"	"{""source"":""gemini"",""original_id"":""12443"",""pun"":""L'entreprise de goudronnage a fait faillite : ils étaient complètement au bout du rouleau.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour décrocher un contrat de construction routière, le dossier de votre entreprise doit vraiment tenir la route.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour décrocher un marché de voirie, il faut avoir la moyenne en pente.""}"	"[{""source"":""gemini"",""original_id"":""12443"",""pun"":""L'entreprise de goudronnage a fait faillite : ils étaient complètement au bout du rouleau."",""id"":63258},{""source"":""claude"",""original_id"":""11982"",""pun"":""Notre entreprise de pavage a tout pour réussir : on sait vraiment se mettre à niveau."",""id"":84863},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour décrocher un contrat de construction routière, le dossier de votre entreprise doit vraiment tenir la route."",""id"":55639},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Pour décrocher un marché de voirie, il faut avoir la moyenne en pente."",""id"":10641}]"	"{""comedian"":[63258,55639,84863,10641],""pun_expert"":[63258,55639,84863,10641],""editor"":[55639,84863,63258,10641],""translator"":[55639,10641,84863,63258]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3505	To write with a broken pencil is pointless.	"{""source"":""claude"",""original_id"":""42418"",""pun"":""Écrire avec un crayon cassé, c'est une mine de rien.""}"	"{""source"":""gemini"",""original_id"":""60743"",""pun"":""Les crayons ne sont jamais stressés car ils ont toujours une mine de rechange.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Vouloir écrire avec un crayon cassé aux deux bouts, ça n'a aucun sens.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Écrire avec un crayon cassé, c’est inutile : sans mine, il me mine.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Écrire avec un crayon cassé, c’est inutile : sans mine, il me mine."",""id"":66864},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Vouloir écrire avec un crayon cassé aux deux bouts, ça n'a aucun sens."",""id"":93617},{""source"":""gemini"",""original_id"":""60743"",""pun"":""Les crayons ne sont jamais stressés car ils ont toujours une mine de rechange."",""id"":61425},{""source"":""claude"",""original_id"":""42418"",""pun"":""Écrire avec un crayon cassé, c'est une mine de rien."",""id"":53168}]"	"{""comedian"":[66864,53168,61425,93617],""pun_expert"":[66864,53168,61425,93617],""editor"":[61425,93617,66864,53168],""translator"":[66864,53168,61425,93617]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3506	"Today I saw an ad that said ""radio for sale, $1, volume is stuck at max level"". I thought: ""I just can't turn that down."""	"{""source"":""claude"",""original_id"":""27085"",""pun"":""J'ai vu une radio à 1€, volume bloqué au maximum. Je n'allais quand même pas faire la fine oreille.""}"	"{""source"":""gemini"",""original_id"":""61787"",""pun"":""On m'a proposé une radio dont le bouton de volume est cassé au maximum. J'ai dû décliner l'offre, même si je ne pouvais pas baisser le son.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai vu une annonce : « Radio à vendre 1 €, volume coincé au maximum ». Je me suis dit : impossible de faire la sourde oreille !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""À 1 €, une radio bloquée à fond, ça ne se refuse pas… et ça ne se baisse pas non plus.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""À 1 €, une radio bloquée à fond, ça ne se refuse pas… et ça ne se baisse pas non plus."",""id"":29795},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai vu une annonce : « Radio à vendre 1 €, volume coincé au maximum ». Je me suis dit : impossible de faire la sourde oreille !"",""id"":21756},{""source"":""claude"",""original_id"":""27085"",""pun"":""J'ai vu une radio à 1€, volume bloqué au maximum. Je n'allais quand même pas faire la fine oreille."",""id"":99343},{""source"":""gemini"",""original_id"":""61787"",""pun"":""On m'a proposé une radio dont le bouton de volume est cassé au maximum. J'ai dû décliner l'offre, même si je ne pouvais pas baisser le son."",""id"":30302}]"	"{""comedian"":[21756,99343,29795,30302],""pun_expert"":[99343,21756,29795,30302],""editor"":[99343,21756,29795,30302],""translator"":[21756,99343,29795,30302]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3507	Today a truck hit my car. I wasn't hurt but I got the freight of my life.	"{""source"":""claude"",""original_id"":""56359"",""pun"":""Le camionneur a freiné juste à temps. Moi ? J'ai surtout frémi à temps.""}"	"{""source"":""gemini"",""original_id"":""35557"",""pun"":""J'ai failli être écrasé par un camion de spiritueux. J'en ai encore les esprits frappés.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Aujourd'hui, un camion a embouti ma voiture. Je n'ai rien, mais j'ai eu le pare-chocs de ma vie !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ce matin, un camion a embouti ma voiture : je n’ai rien eu, sauf le fret de ma vie.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Aujourd'hui, un camion a embouti ma voiture. Je n'ai rien, mais j'ai eu le pare-chocs de ma vie !"",""id"":68794},{""source"":""claude"",""original_id"":""56359"",""pun"":""Le camionneur a freiné juste à temps. Moi ? J'ai surtout frémi à temps."",""id"":69507},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ce matin, un camion a embouti ma voiture : je n’ai rien eu, sauf le fret de ma vie."",""id"":26786},{""source"":""gemini"",""original_id"":""35557"",""pun"":""J'ai failli être écrasé par un camion de spiritueux. J'en ai encore les esprits frappés."",""id"":56594}]"	"{""comedian"":[68794,26786,56594,69507],""pun_expert"":[26786,56594,68794,69507],""editor"":[68794,26786,69507,56594],""translator"":[26786,68794,56594,69507]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3508	"Today, my friend asked ""Can I have a book, Mark?"" We are friends from 2 years and he still doesn't know my name is John."	"{""source"":""claude"",""original_id"":""66572"",""pun"":""Mon ami m'a demandé : 'Tu peux me prêter un marque-page ?' — On se connaît depuis deux ans et il ne sait toujours pas que je m'appelle Jean.""}"	"{""source"":""gemini"",""original_id"":""31814"",""pun"":""Hier, j'ai mangé une pomme avec un ami. Aujourd'hui, on n'est plus potes, on est compotes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Aujourd'hui, mon amie m'a dit : « J'aimerais bien un peu de soutien, Georges. » Je veux bien l'encourager de temps en temps, mais ça fait deux ans qu'on se connaît et elle n'a toujours pas compris que je m'appelle Paul !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote m’a demandé : « Tu me prêtes un livre, Marc ? » Après deux ans, il n’a toujours pas compris que je m’appelle Jean, pas Marque-Page.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Aujourd'hui, mon amie m'a dit : « J'aimerais bien un peu de soutien, Georges. » Je veux bien l'encourager de temps en temps, mais ça fait deux ans qu'on se connaît et elle n'a toujours pas compris que je m'appelle Paul !"",""id"":40759},{""source"":""gemini"",""original_id"":""31814"",""pun"":""Hier, j'ai mangé une pomme avec un ami. Aujourd'hui, on n'est plus potes, on est compotes."",""id"":10245},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote m’a demandé : « Tu me prêtes un livre, Marc ? » Après deux ans, il n’a toujours pas compris que je m’appelle Jean, pas Marque-Page."",""id"":29538},{""source"":""claude"",""original_id"":""66572"",""pun"":""Mon ami m'a demandé : 'Tu peux me prêter un marque-page ?' — On se connaît depuis deux ans et il ne sait toujours pas que je m'appelle Jean."",""id"":66610}]"	"{""comedian"":[10245,66610,29538,40759],""pun_expert"":[10245,66610,29538,40759],""editor"":[10245,66610,40759,29538],""translator"":[66610,29538,40759,10245]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3509	"Today, my son asked ""Can I have a book mark?"" and I burst into tears. 11 years old and he still doesn't know my name is Brian."	"{""source"":""claude"",""original_id"":""49865"",""pun"":""Mon fils m'a demandé un marque-page. J'ai éclaté en sanglots. Onze ans et il ne retient toujours pas mon prénom : Marc.""}"	"{""source"":""gemini"",""original_id"":""97108"",""pun"":""Mon fils m'a demandé : « Tu as vu mon beau-père ? » J'ai répondu : « Je ne savais pas que j'étais devenu moche. »""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Aujourd'hui, mon fils m'a demandé : « Je peux avoir un croque, monsieur ? ». J'ai fondu en larmes. 11 ans, et il m'appelle toujours monsieur...""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon fils m’a demandé un marque-page, j’ai éclaté en sanglots : à onze ans, il ne sait toujours pas que son père ne s’appelle pas Marc Page.""}"	"[{""source"":""claude"",""original_id"":""49865"",""pun"":""Mon fils m'a demandé un marque-page. J'ai éclaté en sanglots. Onze ans et il ne retient toujours pas mon prénom : Marc."",""id"":93160},{""source"":""gemini"",""original_id"":""97108"",""pun"":""Mon fils m'a demandé : « Tu as vu mon beau-père ? » J'ai répondu : « Je ne savais pas que j'étais devenu moche. »"",""id"":86032},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Aujourd'hui, mon fils m'a demandé : « Je peux avoir un croque, monsieur ? ». J'ai fondu en larmes. 11 ans, et il m'appelle toujours monsieur..."",""id"":68744},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon fils m’a demandé un marque-page, j’ai éclaté en sanglots : à onze ans, il ne sait toujours pas que son père ne s’appelle pas Marc Page."",""id"":83234}]"	"{""comedian"":[93160,68744,83234,86032],""pun_expert"":[93160,83234,68744,86032],""editor"":[93160,68744,83234,86032],""translator"":[93160,83234,68744,86032]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3510	he Hodgkinson lets the lazy dogs loose	"{""source"":""claude"",""original_id"":""25211"",""pun"":""Il laisse toujours ses chiens paresseux se balader. En famille, on dit qu'il tient ça de son père : un vrai fils de fainéant !""}"	"{""source"":""gemini"",""original_id"":""49506"",""pun"":""Un jardinier qui n'arrive pas à se décider est un homme qui sème le doute.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Le fils du parachutiste est son plus digne descendant.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Hodgkinson a lâché ses chiens flemmards : oh, dis qu’ils sont lents !""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Hodgkinson a lâché ses chiens flemmards : oh, dis qu’ils sont lents !"",""id"":94664},{""source"":""claude"",""original_id"":""25211"",""pun"":""Il laisse toujours ses chiens paresseux se balader. En famille, on dit qu'il tient ça de son père : un vrai fils de fainéant !"",""id"":84888},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Le fils du parachutiste est son plus digne descendant."",""id"":35118},{""source"":""gemini"",""original_id"":""49506"",""pun"":""Un jardinier qui n'arrive pas à se décider est un homme qui sème le doute."",""id"":23136}]"	"{""comedian"":[94664,84888,23136,35118],""pun_expert"":[94664,84888,23136,35118],""editor"":[23136,35118,94664,84888],""translator"":[94664,84888,35118,23136]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
