id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
1	I want to be cremated as it is my last hope for a smoking hot body.	"{""source"":""claude"",""original_id"":""78018"",""pun"":""Je veux être incinéré — c'est mon dernier espoir d'avoir un corps brûlant.""}"	"{""source"":""gemini"",""original_id"":""51492"",""pun"":""Je veux être incinéré parce que j'ai toujours rêvé d'avoir un corps de braise.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je veux être incinéré, c'est mon dernier espoir d'avoir un physique incendiaire.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je veux être incinéré : c’est ma dernière chance d’avoir un corps de braise.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je veux être incinéré, c'est mon dernier espoir d'avoir un physique incendiaire."",""id"":64073},{""source"":""claude"",""original_id"":""78018"",""pun"":""Je veux être incinéré — c'est mon dernier espoir d'avoir un corps brûlant."",""id"":79083},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je veux être incinéré : c’est ma dernière chance d’avoir un corps de braise."",""id"":99399},{""source"":""gemini"",""original_id"":""51492"",""pun"":""Je veux être incinéré parce que j'ai toujours rêvé d'avoir un corps de braise."",""id"":31057}]"	"{""comedian"":[31057,99399,79083,64073],""pun_expert"":[99399,31057,79083,64073],""editor"":[31057,99399,79083,64073],""translator"":[31057,99399,79083,64073]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2	To the guy who invented zero, thanks for nothing.	"{""source"":""claude"",""original_id"":""55880"",""pun"":""À l'inventeur du zéro : merci pour rien.""}"	"{""source"":""gemini"",""original_id"":""80560"",""pun"":""L'inventeur du zéro est mort pauvre : il n'a jamais rien touché.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai remercié l'inventeur du zéro. Il m'a répondu : « De rien. »""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""À celui qui a inventé le zéro : merci pour rien.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai remercié l'inventeur du zéro. Il m'a répondu : « De rien. »"",""id"":20147},{""source"":""gpt_single"",""original_id"":"""",""pun"":""À celui qui a inventé le zéro : merci pour rien."",""id"":67313},{""source"":""gemini"",""original_id"":""80560"",""pun"":""L'inventeur du zéro est mort pauvre : il n'a jamais rien touché."",""id"":59284},{""source"":""claude"",""original_id"":""55880"",""pun"":""À l'inventeur du zéro : merci pour rien."",""id"":18031}]"	"{""comedian"":[59284,20147,67313,18031],""pun_expert"":[59284,20147,67313,18031],""editor"":[59284,20147,67313,18031],""translator"":[59284,20147,67313,18031]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
3	"""(The windbag... speechless. This has got to be a first.)"""	"{""source"":""claude"",""original_id"":""83272"",""pun"":""Le moulin à paroles... sans voix. C'est du jamais vu — et même du jamais entendu !""}"	"{""source"":""gemini"",""original_id"":""19037"",""pun"":""C'est la première fois qu'il se tait. Il a dû confondre son débit avec son crédit.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""(Le moulin à paroles... sans voix. Ça doit être une première.)""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le moulin à paroles est resté sans voix : pour une première, il a vraiment raté sa première.""}"	"[{""source"":""claude"",""original_id"":""83272"",""pun"":""Le moulin à paroles... sans voix. C'est du jamais vu — et même du jamais entendu !"",""id"":84327},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""(Le moulin à paroles... sans voix. Ça doit être une première.)"",""id"":91145},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le moulin à paroles est resté sans voix : pour une première, il a vraiment raté sa première."",""id"":10231},{""source"":""gemini"",""original_id"":""19037"",""pun"":""C'est la première fois qu'il se tait. Il a dû confondre son débit avec son crédit."",""id"":71687}]"	"{""comedian"":[10231,71687,84327,91145],""pun_expert"":[10231,71687,84327,91145],""editor"":[84327,91145,10231,71687],""translator"":[91145,84327,10231,71687]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
4	"""A good [deed] is never lost. Character is [property], it is the noblest of possession."""	"{""source"":""claude"",""original_id"":""76453"",""pun"":""Un bon acte ne se perd jamais. Le caractère, c'est un acte notarié — la plus noble des acquisitions.""}"	"{""source"":""gemini"",""original_id"":""31904"",""pun"":""Pourquoi les notaires sont-ils d'excellents acteurs ? Parce qu’ils ne vivent que pour l’acte.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""En Bourse comme dans la vie, une bonne action n'est jamais perdue.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Un bon acte ne se perd jamais : s’il est authentique, il finit toujours par faire foi.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Un bon acte ne se perd jamais : s’il est authentique, il finit toujours par faire foi."",""id"":57103},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""En Bourse comme dans la vie, une bonne action n'est jamais perdue."",""id"":52410},{""source"":""claude"",""original_id"":""76453"",""pun"":""Un bon acte ne se perd jamais. Le caractère, c'est un acte notarié — la plus noble des acquisitions."",""id"":41549},{""source"":""gemini"",""original_id"":""31904"",""pun"":""Pourquoi les notaires sont-ils d'excellents acteurs ? Parce qu’ils ne vivent que pour l’acte."",""id"":80758}]"	"{""comedian"":[80758,52410,57103,41549],""pun_expert"":[52410,80758,57103,41549],""editor"":[52410,57103,80758,41549],""translator"":[52410,41549,57103,80758]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
5	"""Am I so round with you as you with me, That like a football you do spurn me thus? You spurn me hence, and he will spurn me hither. If I last in this service, you must case me in leather."""	"{""source"":""claude"",""original_id"":""24002"",""pun"":""Tu veux jouer au foot avec moi ? Je suis déjà bien rond, tu n'as pas besoin de me gonfler davantage.""}"	"{""source"":""gemini"",""original_id"":""18290"",""pun"":""Ce mec est une vraie bille en maths, c'est sans doute pour ça qu'il tourne en rond.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Prenez-vous mon ton franc pour un coup franc, que vous me bottiez ainsi comme un ballon ? Si je dois durer à votre service, il faudra m'habiller de cuir !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je te le dis tout rond : si tu continues à me shooter comme un ballon, autant me recouvrir de cuir.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Prenez-vous mon ton franc pour un coup franc, que vous me bottiez ainsi comme un ballon ? Si je dois durer à votre service, il faudra m'habiller de cuir !"",""id"":29170},{""source"":""claude"",""original_id"":""24002"",""pun"":""Tu veux jouer au foot avec moi ? Je suis déjà bien rond, tu n'as pas besoin de me gonfler davantage."",""id"":32323},{""source"":""gemini"",""original_id"":""18290"",""pun"":""Ce mec est une vraie bille en maths, c'est sans doute pour ça qu'il tourne en rond."",""id"":33677},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je te le dis tout rond : si tu continues à me shooter comme un ballon, autant me recouvrir de cuir."",""id"":68699}]"	"{""comedian"":[32323,68699,29170,33677],""pun_expert"":[29170,68699,32323,33677],""editor"":[32323,68699,29170,33677],""translator"":[29170,68699,32323,33677]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
6	"""Are you drinking again?"" ""No, it's just tea."" ""What kind of tea?"" ""Tea-quila."""	"{""source"":""claude"",""original_id"":""17195"",""pun"":""— Pourquoi Achille ne boit-il que de la tequila ? — Parce que c'est son talon d'agave.""}"	"{""source"":""gemini"",""original_id"":""68212"",""pun"":""Tu bois encore ? - Non, c'est juste du thé. - Quel genre de thé ? - Le thé-quila.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""- Tu bois encore ? - Non, c'est juste du thé. - Quel genre de thé ? - Du thé-quila.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je ne rebois pas, voyons : c’est juste un petit thé-quila.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""- Tu bois encore ? - Non, c'est juste du thé. - Quel genre de thé ? - Du thé-quila."",""id"":66733},{""source"":""claude"",""original_id"":""17195"",""pun"":""— Pourquoi Achille ne boit-il que de la tequila ? — Parce que c'est son talon d'agave."",""id"":45431},{""source"":""gemini"",""original_id"":""68212"",""pun"":""Tu bois encore ? - Non, c'est juste du thé. - Quel genre de thé ? - Le thé-quila."",""id"":30616},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Je ne rebois pas, voyons : c’est juste un petit thé-quila."",""id"":54373}]"	"{""comedian"":[45431,54373,66733,30616],""pun_expert"":[45431,54373,66733,30616],""editor"":[54373,45431,66733,30616],""translator"":[66733,30616,54373,45431]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
7	"""Before she had this fit"" You never had fits, my dear, I think? Then the words don't fit you."	"{""source"":""claude"",""original_id"":""70762"",""pun"":""— Tu n'as jamais eu d'accès de colère ? — Non. — Alors tu n'as pas accès à cette blague.""}"	"{""source"":""gemini"",""original_id"":""88307"",""pun"":""Quand un tailleur s'énerve, il perd vite le fil de la conversation.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Vous ne vous emportez jamais, ma chère, je crois ? Alors ce mot n'est pas du prêt-à-porter pour vous.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Si tu n’as jamais fait de crise, inutile d’essayer celle-ci : elle ne te va pas.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Si tu n’as jamais fait de crise, inutile d’essayer celle-ci : elle ne te va pas."",""id"":92593},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Vous ne vous emportez jamais, ma chère, je crois ? Alors ce mot n'est pas du prêt-à-porter pour vous."",""id"":54218},{""source"":""gemini"",""original_id"":""88307"",""pun"":""Quand un tailleur s'énerve, il perd vite le fil de la conversation."",""id"":45156},{""source"":""claude"",""original_id"":""70762"",""pun"":""— Tu n'as jamais eu d'accès de colère ? — Non. — Alors tu n'as pas accès à cette blague."",""id"":85207}]"	"{""comedian"":[85207,45156,54218,92593],""pun_expert"":[54218,85207,45156,92593],""editor"":[45156,54218,85207,92593],""translator"":[54218,85207,92593,45156]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
8	"""Dad, I'm hungry."" Hello, Hungry. I'm Dad."	"{""source"":""claude"",""original_id"":""31598"",""pun"":""Papa, j'ai faim. — Bonjour Faim, moi c'est Papa.""}"	"{""source"":""gemini"",""original_id"":""62766"",""pun"":""- Je suis ravi ! - Salut Ravi, moi c'est Papa.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""— Papa, je suis affamé. — Bonjour Affamé, je suis papa !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""« Papa, je suis affamé. » — « Enchanté, Affamé, moi c’est Papa. »""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""« Papa, je suis affamé. » — « Enchanté, Affamé, moi c’est Papa. »"",""id"":80717},{""source"":""claude"",""original_id"":""31598"",""pun"":""Papa, j'ai faim. — Bonjour Faim, moi c'est Papa."",""id"":59718},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""— Papa, je suis affamé. — Bonjour Affamé, je suis papa !"",""id"":27646},{""source"":""gemini"",""original_id"":""62766"",""pun"":""- Je suis ravi ! - Salut Ravi, moi c'est Papa."",""id"":91335}]"	"{""comedian"":[59718,27646,91335,80717],""pun_expert"":[91335,59718,27646,80717],""editor"":[59718,91335,27646,80717],""translator"":[59718,27646,80717,91335]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
9	"""Dost thou hear?"" ""Your tale, sir, would cure deafness."""	"{""source"":""claude"",""original_id"":""50202"",""pun"":""— Ton discours était si captivant… — Que tout le monde s'est mis à faire la sourde oreille en direct.""}"	"{""source"":""gemini"",""original_id"":""95550"",""pun"":""- Est-ce que mon récit t'endort ? - Tu m'as tellement enduit d'ennui qu'on pourrait peindre un mur avec.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""— M'entends-tu ? — Votre récit, monsieur, est un remède infaillible contre la sourde oreille.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ton histoire est d’un ennui assourdissant : elle rendrait l’ouïe à un sourd juste pour qu’il puisse couper le son.""}"	"[{""source"":""gemini"",""original_id"":""95550"",""pun"":""- Est-ce que mon récit t'endort ? - Tu m'as tellement enduit d'ennui qu'on pourrait peindre un mur avec."",""id"":13098},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ton histoire est d’un ennui assourdissant : elle rendrait l’ouïe à un sourd juste pour qu’il puisse couper le son."",""id"":62718},{""source"":""claude"",""original_id"":""50202"",""pun"":""— Ton discours était si captivant… — Que tout le monde s'est mis à faire la sourde oreille en direct."",""id"":82772},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""— M'entends-tu ? — Votre récit, monsieur, est un remède infaillible contre la sourde oreille."",""id"":84721}]"	"{""comedian"":[62718,13098,82772,84721],""pun_expert"":[62718,13098,84721,82772],""editor"":[84721,82772,62718,13098],""translator"":[84721,62718,82772,13098]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
10	"""I think it be thine, indeed; for thou liest in't"" ""You lie out on't, sir, and therefore 'tis not yours. For my part, I do not 'lie' in't, and yet it is mine."" Thou dost 'lie' in't, to be in't and say it is thine. ""'Tis for the dead, not for the quick; therefore thou liest."" ""'Tis a 'quick' lie, sir; 'twill away again from me to you."""	"{""source"":""claude"",""original_id"":""54612"",""pun"":""— Cette tombe est à moi. — Vous mentez ! — Je ne mens pas, je gis dedans. — Justement, gésir c'est mentir quand on est vivant.""}"	"{""source"":""gemini"",""original_id"":""73878"",""pun"":""Les fossoyeurs sont des gens très posés : ils passent leur vie à mettre les autres en bière sans jamais trinquer.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Vous m'accusez de mentir dans cette tombe, monsieur ? Difficile de vous raconter des histoires à dormir debout alors que j'y suis couché !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sur la tombe d’un menteur, écrivez plutôt : « Ci-gît celui qui, pour une fois, ne ment pas. »""}"	"[{""source"":""claude"",""original_id"":""54612"",""pun"":""— Cette tombe est à moi. — Vous mentez ! — Je ne mens pas, je gis dedans. — Justement, gésir c'est mentir quand on est vivant."",""id"":47983},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sur la tombe d’un menteur, écrivez plutôt : « Ci-gît celui qui, pour une fois, ne ment pas. »"",""id"":40331},{""source"":""gemini"",""original_id"":""73878"",""pun"":""Les fossoyeurs sont des gens très posés : ils passent leur vie à mettre les autres en bière sans jamais trinquer."",""id"":76602},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Vous m'accusez de mentir dans cette tombe, monsieur ? Difficile de vous raconter des histoires à dormir debout alors que j'y suis couché !"",""id"":21852}]"	"{""comedian"":[47983,76602,21852,40331],""pun_expert"":[47983,21852,40331,76602],""editor"":[76602,40331,47983,21852],""translator"":[47983,21852,40331,76602]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
