id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
2401	Old soccer players never die, they just lose their kick.	"{""source"":""claude"",""original_id"":""23450"",""pun"":""Les vieux joueurs de foot ne meurent pas, ils finissent juste hors jeu.""}"	"{""source"":""gemini"",""original_id"":""13290"",""pun"":""Les vieux footballeurs ne meurent jamais, ils sont juste hors-jeu.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux footballeurs ne meurent jamais, ils finissent juste sans but.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux footballeurs ne meurent jamais : ils passent juste du coup franc au coup de mou.""}"	"[{""source"":""gemini"",""original_id"":""13290"",""pun"":""Les vieux footballeurs ne meurent jamais, ils sont juste hors-jeu."",""id"":46615},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux footballeurs ne meurent jamais : ils passent juste du coup franc au coup de mou."",""id"":38839},{""source"":""claude"",""original_id"":""23450"",""pun"":""Les vieux joueurs de foot ne meurent pas, ils finissent juste hors jeu."",""id"":27116},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux footballeurs ne meurent jamais, ils finissent juste sans but."",""id"":83180}]"	"{""comedian"":[38839,83180,46615,27116],""pun_expert"":[38839,83180,46615,27116],""editor"":[83180,46615,27116,38839],""translator"":[83180,38839,46615,27116]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2402	Old statisticians never die, they just average out.	"{""source"":""claude"",""original_id"":""35855"",""pun"":""Les vieux statisticiens ne meurent pas, ils se distribuent normalement.""}"	"{""source"":""gemini"",""original_id"":""88577"",""pun"":""Les statisticiens ne décèdent pas, ils s'écartent-type.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais, ils finissent simplement par se moyenner.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais : ils finissent par rentrer dans la moyenne.""}"	"[{""source"":""claude"",""original_id"":""35855"",""pun"":""Les vieux statisticiens ne meurent pas, ils se distribuent normalement."",""id"":63436},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais, ils finissent simplement par se moyenner."",""id"":90686},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais : ils finissent par rentrer dans la moyenne."",""id"":16310},{""source"":""gemini"",""original_id"":""88577"",""pun"":""Les statisticiens ne décèdent pas, ils s'écartent-type."",""id"":58364}]"	"{""comedian"":[16310,58364,63436,90686],""pun_expert"":[58364,16310,63436,90686],""editor"":[16310,63436,90686,58364],""translator"":[16310,90686,63436,58364]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2403	Old statisticians never die, they just get broken down by age, sex and marital status.	"{""source"":""claude"",""original_id"":""85549"",""pun"":""Les vieux statisticiens ne meurent jamais, ils se décomposent simplement par âge, sexe et situation matrimoniale.""}"	"{""source"":""gemini"",""original_id"":""52155"",""pun"":""Les statisticiens ne trépassent pas, ils se font dépouiller.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais, ils se décomposent simplement par âge, sexe et état civil.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais : ils se décomposent seulement par âge, sexe et situation matrimoniale.""}"	"[{""source"":""claude"",""original_id"":""85549"",""pun"":""Les vieux statisticiens ne meurent jamais, ils se décomposent simplement par âge, sexe et situation matrimoniale."",""id"":75170},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais : ils se décomposent seulement par âge, sexe et situation matrimoniale."",""id"":45686},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais, ils se décomposent simplement par âge, sexe et état civil."",""id"":63760},{""source"":""gemini"",""original_id"":""52155"",""pun"":""Les statisticiens ne trépassent pas, ils se font dépouiller."",""id"":98662}]"	"{""comedian"":[45686,75170,63760,98662],""pun_expert"":[45686,75170,63760,98662],""editor"":[45686,63760,75170,98662],""translator"":[63760,45686,75170,98662]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2404	Old statisticians never die, they just get mean.	"{""source"":""claude"",""original_id"":""60448"",""pun"":""Les vieux statisticiens ne meurent pas, ils passent à l'écart type.""}"	"{""source"":""gemini"",""original_id"":""13191"",""pun"":""Ma copine est comme la racine carrée de -1 : elle n'est pas réelle.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais, ils deviennent juste moyens.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais : avec l’âge, ils passent de la médiane à la médisance.""}"	"[{""source"":""claude"",""original_id"":""60448"",""pun"":""Les vieux statisticiens ne meurent pas, ils passent à l'écart type."",""id"":81634},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais : avec l’âge, ils passent de la médiane à la médisance."",""id"":83422},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux statisticiens ne meurent jamais, ils deviennent juste moyens."",""id"":24093},{""source"":""gemini"",""original_id"":""13191"",""pun"":""Ma copine est comme la racine carrée de -1 : elle n'est pas réelle."",""id"":83125}]"	"{""comedian"":[24093,81634,83125,83422],""pun_expert"":[81634,24093,83422,83125],""editor"":[24093,81634,83125,83422],""translator"":[24093,81634,83422,83125]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2405	Old statues never die they just get busted.	"{""source"":""claude"",""original_id"":""30884"",""pun"":""Les vieilles statues ne meurent jamais, elles perdent juste la tête — parfois les bras aussi.""}"	"{""source"":""gemini"",""original_id"":""18575"",""pun"":""Quand une statue part en vacances, elle prend un buste de ligne.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieilles statues ne meurent jamais, elles finissent juste par perdre la tête.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieilles statues ne meurent jamais : elles tombent juste en buste.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieilles statues ne meurent jamais : elles tombent juste en buste."",""id"":32101},{""source"":""claude"",""original_id"":""30884"",""pun"":""Les vieilles statues ne meurent jamais, elles perdent juste la tête — parfois les bras aussi."",""id"":11477},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieilles statues ne meurent jamais, elles finissent juste par perdre la tête."",""id"":61531},{""source"":""gemini"",""original_id"":""18575"",""pun"":""Quand une statue part en vacances, elle prend un buste de ligne."",""id"":68727}]"	"{""comedian"":[32101,68727,61531,11477],""pun_expert"":[32101,68727,61531,11477],""editor"":[61531,11477,32101,68727],""translator"":[32101,68727,61531,11477]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2406	Old storekeepers never die, they just sale away.	"{""source"":""claude"",""original_id"":""54805"",""pun"":""Les vieux caissiers ne meurent jamais, ils rendent juste l'âme… et la monnaie.""}"	"{""source"":""gemini"",""original_id"":""97913"",""pun"":""Le vendeur de chaussures ne meurt jamais, il rend l'âme.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux commerçants ne meurent jamais, ils s'en vont juste au gré des ventes.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux boutiquiers ne meurent jamais : ils mettent les voiles en soldes.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux commerçants ne meurent jamais, ils s'en vont juste au gré des ventes."",""id"":88799},{""source"":""claude"",""original_id"":""54805"",""pun"":""Les vieux caissiers ne meurent jamais, ils rendent juste l'âme… et la monnaie."",""id"":73665},{""source"":""gemini"",""original_id"":""97913"",""pun"":""Le vendeur de chaussures ne meurt jamais, il rend l'âme."",""id"":37287},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux boutiquiers ne meurent jamais : ils mettent les voiles en soldes."",""id"":42394}]"	"{""comedian"":[73665,42394,88799,37287],""pun_expert"":[42394,73665,37287,88799],""editor"":[73665,42394,37287,88799],""translator"":[42394,88799,73665,37287]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2407	Old tailors never die, they just get ironic.	"{""source"":""claude"",""original_id"":""33180"",""pun"":""Les vieux tailleurs ne meurent jamais, ils sont juste ironiques — le fer chaud dans les deux sens.""}"	"{""source"":""gemini"",""original_id"":""43714"",""pun"":""Un repasseur qui devient paveur change de vapeur mais garde la pression.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux tailleurs ne trépassent jamais, ils se contentent de repasser.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux tailleurs ne meurent jamais : ils tirent leur révérence sans faire un pli.""}"	"[{""source"":""gemini"",""original_id"":""43714"",""pun"":""Un repasseur qui devient paveur change de vapeur mais garde la pression."",""id"":23547},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux tailleurs ne meurent jamais : ils tirent leur révérence sans faire un pli."",""id"":12780},{""source"":""claude"",""original_id"":""33180"",""pun"":""Les vieux tailleurs ne meurent jamais, ils sont juste ironiques — le fer chaud dans les deux sens."",""id"":63354},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux tailleurs ne trépassent jamais, ils se contentent de repasser."",""id"":13254}]"	"{""comedian"":[12780,13254,63354,23547],""pun_expert"":[13254,63354,12780,23547],""editor"":[12780,13254,63354,23547],""translator"":[63354,13254,12780,23547]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2408	Old tanners never die they just go into hiding.	"{""source"":""claude"",""original_id"":""32285"",""pun"":""Les vieux tanneurs ne meurent jamais, ils se font la peau.""}"	"{""source"":""gemini"",""original_id"":""34880"",""pun"":""Où se cache un tanneur ? Dans un endroit tan-quille.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux tanneurs ne meurent jamais, ils font juste peau neuve.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux tanneurs ne meurent jamais : ils se font juste la malle en cuir.""}"	"[{""source"":""claude"",""original_id"":""32285"",""pun"":""Les vieux tanneurs ne meurent jamais, ils se font la peau."",""id"":20072},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux tanneurs ne meurent jamais : ils se font juste la malle en cuir."",""id"":58278},{""source"":""gemini"",""original_id"":""34880"",""pun"":""Où se cache un tanneur ? Dans un endroit tan-quille."",""id"":25259},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux tanneurs ne meurent jamais, ils font juste peau neuve."",""id"":62202}]"	"{""comedian"":[62202,20072,25259,58278],""pun_expert"":[25259,62202,20072,58278],""editor"":[62202,20072,25259,58278],""translator"":[62202,20072,58278,25259]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2409	Old teachers never die they just lose their class.	"{""source"":""claude"",""original_id"":""56107"",""pun"":""Les vieux profs ne meurent jamais, ils perdent juste leur classe.""}"	"{""source"":""gemini"",""original_id"":""15043"",""pun"":""Les profs de chimie ne meurent jamais, ils cessent simplement de réagir.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux profs ne meurent jamais, ils perdent juste leur classe.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux profs ne meurent jamais : ils finissent juste par perdre la classe.""}"	"[{""source"":""gemini"",""original_id"":""15043"",""pun"":""Les profs de chimie ne meurent jamais, ils cessent simplement de réagir."",""id"":62447},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux profs ne meurent jamais : ils finissent juste par perdre la classe."",""id"":11545},{""source"":""claude"",""original_id"":""56107"",""pun"":""Les vieux profs ne meurent jamais, ils perdent juste leur classe."",""id"":70268},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux profs ne meurent jamais, ils perdent juste leur classe."",""id"":59450}]"	"{""comedian"":[62447,11545,70268,59450],""pun_expert"":[62447,11545,70268,59450],""editor"":[11545,70268,59450,62447],""translator"":[11545,70268,59450,62447]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2410	Old teachers never die, they just grade away	"{""source"":""claude"",""original_id"":""70966"",""pun"":""Mon vieux prof de français n'est pas mort, il a juste été rayé du tableau.""}"	"{""source"":""gemini"",""original_id"":""34746"",""pun"":""Les profs de français ne meurent pas, ils tournent juste la page.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux professeurs ne rendent jamais l'âme, ils rendent juste les copies.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux profs ne meurent jamais : à force de mettre des notes, ils finissent par se dégrader.""}"	"[{""source"":""claude"",""original_id"":""70966"",""pun"":""Mon vieux prof de français n'est pas mort, il a juste été rayé du tableau."",""id"":70923},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les vieux profs ne meurent jamais : à force de mettre des notes, ils finissent par se dégrader."",""id"":35168},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les vieux professeurs ne rendent jamais l'âme, ils rendent juste les copies."",""id"":70737},{""source"":""gemini"",""original_id"":""34746"",""pun"":""Les profs de français ne meurent pas, ils tournent juste la page."",""id"":95704}]"	"{""comedian"":[70737,95704,70923,35168],""pun_expert"":[70737,95704,70923,35168],""editor"":[70737,95704,70923,35168],""translator"":[70737,95704,35168,70923]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
