id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
1301	I caught a bell cricket! I don't know the face... but the name sure rings a bell!	"{""source"":""claude"",""original_id"":""56215"",""pun"":""J'ai attrapé un grillon. Son visage ? Inconnu. Mais son nom ? Ça me sonne !""}"	"{""source"":""gemini"",""original_id"":""65131"",""pun"":""Est-ce qu'on s'est déjà vus ? Votre visage me dit quelque chose, mais votre nom ne me sonne aucune cloche.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un grillon à clochette ! Son visage m'est inconnu... mais j'ai l'impression d'avoir déjà entendu ce son de cloche !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé un grillon-cloche : sa tête ne me dit rien, mais son nom, lui, me sonne quelque chose.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé un grillon-cloche : sa tête ne me dit rien, mais son nom, lui, me sonne quelque chose."",""id"":77326},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un grillon à clochette ! Son visage m'est inconnu... mais j'ai l'impression d'avoir déjà entendu ce son de cloche !"",""id"":19457},{""source"":""claude"",""original_id"":""56215"",""pun"":""J'ai attrapé un grillon. Son visage ? Inconnu. Mais son nom ? Ça me sonne !"",""id"":53481},{""source"":""gemini"",""original_id"":""65131"",""pun"":""Est-ce qu'on s'est déjà vus ? Votre visage me dit quelque chose, mais votre nom ne me sonne aucune cloche."",""id"":73069}]"	"{""comedian"":[53481,19457,77326,73069],""pun_expert"":[19457,77326,53481,73069],""editor"":[53481,73069,19457,77326],""translator"":[19457,53481,77326,73069]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1302	I caught a brown cicada! I hope it's not afraid-a!	"{""source"":""claude"",""original_id"":""53094"",""pun"":""Une cigale effrayée, ça n'existe pas… ça s'appelle juste une cigale qui a trouvé la fourmi chez elle !""}"	"{""source"":""gemini"",""original_id"":""68616"",""pun"":""Pourquoi la cigale est-elle anxieuse ? Parce qu'elle a peur de perdre ses cig-ailes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé une cigale brune ! J'espère qu'elle n'a pas une peur bleue !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé une cigale brune : elle a la frousse, et ça lui donne le cafard.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé une cigale brune : elle a la frousse, et ça lui donne le cafard."",""id"":57309},{""source"":""gemini"",""original_id"":""68616"",""pun"":""Pourquoi la cigale est-elle anxieuse ? Parce qu'elle a peur de perdre ses cig-ailes."",""id"":54849},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé une cigale brune ! J'espère qu'elle n'a pas une peur bleue !"",""id"":48249},{""source"":""claude"",""original_id"":""53094"",""pun"":""Une cigale effrayée, ça n'existe pas… ça s'appelle juste une cigale qui a trouvé la fourmi chez elle !"",""id"":45388}]"	"{""comedian"":[57309,45388,48249,54849],""pun_expert"":[57309,54849,48249,45388],""editor"":[45388,57309,54849,48249],""translator"":[48249,57309,54849,45388]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1303	I caught a brown cicada! Now it probably feels blue, cicada.	"{""source"":""claude"",""original_id"":""68332"",""pun"":""J'ai chopé une cigale en plein été. Maintenant elle a le cafard.""}"	"{""source"":""gemini"",""original_id"":""18550"",""pun"":""Une cigale qui ne chante plus ? C'est une cigale-ex.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé une cigale marron ! Maintenant, elle a le cafard.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé une cigale brune : depuis, elle a le cafard — une vraie cigale bleue.""}"	"[{""source"":""claude"",""original_id"":""68332"",""pun"":""J'ai chopé une cigale en plein été. Maintenant elle a le cafard."",""id"":46617},{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé une cigale brune : depuis, elle a le cafard — une vraie cigale bleue."",""id"":50310},{""source"":""gemini"",""original_id"":""18550"",""pun"":""Une cigale qui ne chante plus ? C'est une cigale-ex."",""id"":76942},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé une cigale marron ! Maintenant, elle a le cafard."",""id"":63474}]"	"{""comedian"":[46617,63474,50310,76942],""pun_expert"":[46617,63474,50310,76942],""editor"":[46617,63474,50310,76942],""translator"":[63474,46617,50310,76942]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1304	I caught a centipede! 99 more and I'll have a dollarpede!	"{""source"":""claude"",""original_id"":""52321"",""pun"":""J'ai attrapé un mille-pattes ! Plus que 99 et j'aurai un mille-euros !""}"	"{""source"":""gemini"",""original_id"":""90865"",""pun"":""Comment appelle-t-on un mille-pattes riche ? Un million-pattes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un cent-pattes ! C'est pratique, ça fait pile la monnaie pour un euro-pattes !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé un centipède : encore 99 centimes et il devient un dollar-pède.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé un centipède : encore 99 centimes et il devient un dollar-pède."",""id"":39949},{""source"":""gemini"",""original_id"":""90865"",""pun"":""Comment appelle-t-on un mille-pattes riche ? Un million-pattes."",""id"":48087},{""source"":""claude"",""original_id"":""52321"",""pun"":""J'ai attrapé un mille-pattes ! Plus que 99 et j'aurai un mille-euros !"",""id"":74745},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un cent-pattes ! C'est pratique, ça fait pile la monnaie pour un euro-pattes !"",""id"":49349}]"	"{""comedian"":[48087,74745,49349,39949],""pun_expert"":[48087,49349,39949,74745],""editor"":[48087,74745,49349,39949],""translator"":[74745,49349,39949,48087]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1305	I caught a centipede! Impede the centipede!	"{""source"":""claude"",""original_id"":""60349"",""pun"":""J'ai coincé un mille-pattes derrière la porte. Pour une fois, c'est lui qui était dans mes pattes !""}"	"{""source"":""gemini"",""original_id"":""97462"",""pun"":""Un insecte qui bloque le passage, c'est un fourmi-nable obstacle.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un mille-pattes ! Vite, fais-lui un croche-patte !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé un mille-pattes : pour l’entraver, je lui mets des bâtons dans les pattes.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé un mille-pattes : pour l’entraver, je lui mets des bâtons dans les pattes."",""id"":13432},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un mille-pattes ! Vite, fais-lui un croche-patte !"",""id"":94867},{""source"":""gemini"",""original_id"":""97462"",""pun"":""Un insecte qui bloque le passage, c'est un fourmi-nable obstacle."",""id"":90079},{""source"":""claude"",""original_id"":""60349"",""pun"":""J'ai coincé un mille-pattes derrière la porte. Pour une fois, c'est lui qui était dans mes pattes !"",""id"":33526}]"	"{""comedian"":[33526,13432,94867,90079],""pun_expert"":[13432,33526,94867,90079],""editor"":[33526,13432,94867,90079],""translator"":[94867,13432,33526,90079]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1306	I caught a citrus long-horned beetle! Orange you happy for me?	"{""source"":""claude"",""original_id"":""25235"",""pun"":""J'ai attrapé un coléoptère sur mon oranger. Il était vraiment zesté de vivre !""}"	"{""source"":""gemini"",""original_id"":""41794"",""pun"":""Une orange en prison dit : j'ai pris pour perpé-tu-zeste.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un capricorne des agrumes ! J'espère que ça t'orange ?""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé un capricorne des agrumes : oh, range pas ta joie !""}"	"[{""source"":""claude"",""original_id"":""25235"",""pun"":""J'ai attrapé un coléoptère sur mon oranger. Il était vraiment zesté de vivre !"",""id"":33016},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un capricorne des agrumes ! J'espère que ça t'orange ?"",""id"":13965},{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé un capricorne des agrumes : oh, range pas ta joie !"",""id"":56528},{""source"":""gemini"",""original_id"":""41794"",""pun"":""Une orange en prison dit : j'ai pris pour perpé-tu-zeste."",""id"":46567}]"	"{""comedian"":[46567,13965,56528,33016],""pun_expert"":[46567,13965,56528,33016],""editor"":[46567,13965,33016,56528],""translator"":[13965,56528,33016,46567]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1307	I caught a common bluebottle! I'll put it in a rare green jar!	"{""source"":""claude"",""original_id"":""44744"",""pun"":""Une mouche dans mon verre à vin ? Elle cherchait juste des vers… de Beaujolais !""}"	"{""source"":""gemini"",""original_id"":""12321"",""pun"":""J'ai mis ma mouche bleue dans un bocal vert pour qu'elle devienne une mouche de verre.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un banal ver de terre ! Je vais le garder dans un luxueux verre en cristal !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Une mouche qui fait du son dans un bocal vert : voilà une mousson en verre.""}"	"[{""source"":""claude"",""original_id"":""44744"",""pun"":""Une mouche dans mon verre à vin ? Elle cherchait juste des vers… de Beaujolais !"",""id"":16700},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Une mouche qui fait du son dans un bocal vert : voilà une mousson en verre."",""id"":60067},{""source"":""gemini"",""original_id"":""12321"",""pun"":""J'ai mis ma mouche bleue dans un bocal vert pour qu'elle devienne une mouche de verre."",""id"":41141},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai attrapé un banal ver de terre ! Je vais le garder dans un luxueux verre en cristal !"",""id"":91828}]"	"{""comedian"":[16700,91828,60067,41141],""pun_expert"":[60067,41141,16700,91828],""editor"":[16700,91828,60067,41141],""translator"":[41141,60067,91828,16700]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1308	I caught a common butterfly! They often flutter by!	"{""source"":""claude"",""original_id"":""12034"",""pun"":""Mon médecin m'a dit que j'avais des papillons dans le ventre. J'aurais dû les attraper avant de les avaler !""}"	"{""source"":""gemini"",""original_id"":""49617"",""pun"":""Un papillon qui travaille au gouvernement, c'est un ministre des Ailes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce lépidoptère filait à toute vitesse, alors je lui ai crié : « Minute, papillon ! »""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai chopé un papillon volage : il papillonnait de fleur en fleur.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai chopé un papillon volage : il papillonnait de fleur en fleur."",""id"":38432},{""source"":""gemini"",""original_id"":""49617"",""pun"":""Un papillon qui travaille au gouvernement, c'est un ministre des Ailes."",""id"":52233},{""source"":""claude"",""original_id"":""12034"",""pun"":""Mon médecin m'a dit que j'avais des papillons dans le ventre. J'aurais dû les attraper avant de les avaler !"",""id"":57945},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce lépidoptère filait à toute vitesse, alors je lui ai crié : « Minute, papillon ! »"",""id"":37098}]"	"{""comedian"":[37098,52233,38432,57945],""pun_expert"":[52233,37098,38432,57945],""editor"":[37098,52233,38432,57945],""translator"":[38432,37098,57945,52233]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1309	I caught a cricket! That's the ticket!	"{""source"":""claude"",""original_id"":""70277"",""pun"":""J'ai attrapé un criquet, c'est mon ticket !""}"	"{""source"":""gemini"",""original_id"":""67428"",""pun"":""Le contrôleur a attrapé une abeille : elle n'avait pas son ticket de butin.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai dragué la contrôleuse du métro, je crois bien que j'ai un ticket !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai chopé un criquet au guichet : c’était le ticket gagnant.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai dragué la contrôleuse du métro, je crois bien que j'ai un ticket !"",""id"":89381},{""source"":""gemini"",""original_id"":""67428"",""pun"":""Le contrôleur a attrapé une abeille : elle n'avait pas son ticket de butin."",""id"":85182},{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai chopé un criquet au guichet : c’était le ticket gagnant."",""id"":53140},{""source"":""claude"",""original_id"":""70277"",""pun"":""J'ai attrapé un criquet, c'est mon ticket !"",""id"":75457}]"	"{""comedian"":[89381,53140,75457,85182],""pun_expert"":[89381,53140,75457,85182],""editor"":[89381,53140,75457,85182],""translator"":[75457,53140,85182,89381]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
1310	I caught a damselfly! Now it's a damselfly in distress!	"{""source"":""claude"",""original_id"":""27786"",""pun"":""Une demoiselle m'a tourné autour toute la journée. Je ne sais pas si elle me draguait ou si elle chassait les moustiques.""}"	"{""source"":""gemini"",""original_id"":""33051"",""pun"":""Pourquoi la libellule est-elle toujours célibataire ? Parce qu'elle reste éternellement une demoiselle.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai capturé cet insecte dans mon filet ! C'est maintenant une demoiselle en détresse !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé une demoiselle au bord de l’étang : la voilà demoiselle en détresse.""}"	"[{""source"":""claude"",""original_id"":""27786"",""pun"":""Une demoiselle m'a tourné autour toute la journée. Je ne sais pas si elle me draguait ou si elle chassait les moustiques."",""id"":49098},{""source"":""gemini"",""original_id"":""33051"",""pun"":""Pourquoi la libellule est-elle toujours célibataire ? Parce qu'elle reste éternellement une demoiselle."",""id"":55892},{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai attrapé une demoiselle au bord de l’étang : la voilà demoiselle en détresse."",""id"":77994},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai capturé cet insecte dans mon filet ! C'est maintenant une demoiselle en détresse !"",""id"":14905}]"	"{""comedian"":[77994,14905,55892,49098],""pun_expert"":[77994,14905,55892,49098],""editor"":[77994,55892,14905,49098],""translator"":[77994,14905,55892,49098]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
