id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
601	Army dentists make a good drill corps.				drill	homographic	['dentistry', 'tooth', 'filling', 'procedure', 'medical', 'tool']	['military', 'marching', 'training', 'exercise', 'parade', 'formation']	foret	['dentisterie', 'dent', 'obturation', 'procédure', 'médical', 'outil']	['militaire', 'marche', 'entraînement', 'exercice', 'défilé', 'formation']
602	Arriving late, Senator Kennedy slipped on a banana peel and fell in a heap, resulting in a humerus break in the midst of the subcommittee's intense discussion.				humerus	homophonic	['bone', 'arm', 'skeleton', 'anatomy', 'fracture', 'brachium']	['funny', 'comedic', 'hilarious', 'joking', 'humorous', 'amusing']	humérus	['os', 'bras', 'squelette', 'anatomie', 'fracture', 'brachium']	['drôle', 'comique', 'hilarant', 'plaisanterie', 'humoristique', 'amusant']
603	Artificial knees and elbows were developed during a joint project.				joint	homographic	['knee', 'elbow', 'articulation', 'ligament', 'cartilage', 'synovial']	['collaborative', 'shared', 'collective', 'combined', 'mutual', 'unified']	joint	['genou', 'coude', 'articulation', 'ligament', 'cartilage', 'synovial']	['collaboratif', 'partagé', 'collectif', 'combiné', 'mutuel', 'unifié']
604	Artists are colorful people who draw on their emotions.				draw	homographic	['sketch', 'pencil', 'canvas', 'illustrate', 'rendering', 'portrait']	['extract', 'retrieve', 'evoke', 'summon', 'utilize', 'internalize']	tirer	['dessiner', 'crayonner', 'toile', 'illustrer', 'rendu', 'portrait']	['extraire', 'récupérer', 'évoquer', 'convoquer', 'utiliser', 'intérioriser']
605	Artists have to get into a good Frame of mind.				Frame	homographic	['border', 'wood', 'canvas', 'picture', 'gallery', 'edge']	['attitude', 'perspective', 'cognition', 'psychology', 'mood', 'intellect']	Cadre	['bordure', 'bois', 'toile', 'image', 'galerie', 'bord']	['attitude', 'perspective', 'cognition', 'psychologie', 'humeur', 'intellect']
606	"As I put my car in reverse, I thought to myself... ""This takes me back."""				takes me back	homographic	['memory', 'nostalgia', 'past', 'reminisce', 'recall', 'yesterday']	['reverse', 'motion', 'rearward', 'driving', 'transmission', 'movement']	me rappelle	['souvenir', 'nostalgie', 'passé', 'réminiscence', 'rappel', 'autrefois']	['recul', 'mouvement', 'arrière', 'conduite', 'transmission', 'déplacement']
607	As I revived her using mouth to mouth resuscitation, in spite of my lisp, I couldn't help noticing her beautiful breaths!				breaths	homophonic	['respiration', 'exhalation', 'lungs', 'oxygen', 'air', 'inhale']	['breasts', 'anatomy', 'chest', 'cleavage', 'torso', 'mammary']	souffles	['respiration', 'expiration', 'poumons', 'oxygène', 'air', 'inspiration']	['seins', 'anatomie', 'poitrine', 'décolleté', 'torse', 'mammaire']
608	As Sir Galahad lifted the sacred chalice, the bottom fell out. He had indeed found the holey Grail.				holey	homophonic	['religion', 'sacred', 'blessed', 'divine', 'sanctified', 'pure']	['perforation', 'opening', 'void', 'gap', 'rupture', 'leak']	troué	['religion', 'sacré', 'béni', 'divin', 'sanctifié', 'pur']	['perforation', 'ouverture', 'vide', 'brèche', 'rupture', 'fuite']
609	As a fruit, oranges are very a-peeling.				a-peeling	homophonic	['attractive', 'alluring', 'charming', 'delightful', 'magnetic', 'pleasant']	['skin', 'rind', 'zest', 'citrus', 'uncover', 'layer']	attrayant	['attrayant', 'séduisant', 'charmant', 'ravissant', 'magnétique', 'plaisant']	['peau', 'écorce', 'zeste', 'agrume', 'déshabiller', 'couche']
610	"As anyone who has ever lived in the area can tell you, life is different in Montana. Since golf courses are often placed in areas ideal for hunting, most golfers carry a hunting rifle in their golf bag and when the opportunity presents itself combine their two favorite pastimes. Recently one such sportsman got lost and had to stop for directions asking,"" Which way to the lynx."""				lynx	homophonic	['feline', 'predator', 'wildcat', 'claws', 'fur', 'carnivore']	['golf', 'fairway', 'green', 'hazard', 'course', 'tee']	lynx	['félin', 'prédateur', 'chat sauvage', 'griffes', 'fourrure', 'carnivore']	['golf', 'parcours', 'gazon', 'obstacle', 'terrain', 'tee']
