id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
2801	Some doting parents are son worshipers.				son	homophonic	['son', 'boy', 'male child', 'offspring']	['sun', 'solar', 'star', 'daylight']	son	['fils', 'garçon', 'enfant mâle', 'progéniture']	['soleil', 'solaire', 'étoile', 'lumière du jour']
2802	Some food for thought is only baloney				baloney	homographic	['nonsense', 'hogwash', 'bunkum', 'rubbish']	['bologna', 'sausage', 'deli meat', 'cold cut']	balivernes	['absurdité', 'foutaises', 'sornettes', 'bêtises']	['mortadelle', 'saucisson', 'charcuterie', 'tranche de viande']
2803	Some foolish people gain by experience many perils of wisdom.				perils	homophonic	['dangers', 'hazards', 'risks', 'jeopardies']	['pearls', 'jewels', 'gems', 'beads']	périls	['dangers', 'risques', 'périls', 'menaces']	['perles', 'bijoux', 'gemmes', 'perles de verre']
2804	Some gas station owners are very self-serving.				self-serving	homographic	['selfish', 'egoistic', 'narcissistic', 'opportunistic']	['self-service', 'unattended', 'automatic-pump', 'customer-operated']	libre-service	['égoïste', 'égocentrique', 'narcissique', 'opportuniste']	['libre-service', 'sans surveillance', 'pompe automatique', 'opéré par le client']
2805	Some horses cause their owners a lot of woe.				woe	homophonic	['misery', 'distress', 'sorrow', 'misfortune']	['whoa', 'stop', 'halt', 'cease']	malheur	['misère', 'détresse', 'chagrin', 'infortune']	['oh là', 'stop', 'halte', 'cesser']
2806	Some jokes get dated, other jokes get married.				dated	homographic	['old-fashioned', 'outmoded', 'obsolete', 'archaic']	['seeing someone', 'courting', 'socializing', 'going out with']	daté	['démodé', 'désuet', 'obsolète', 'archaïque']	"[""fréquenter quelqu'un"", 'courtiser', 'socialiser', 'sortir avec']"
2807	Some mathematicians are reluctant to cosine a loan.				cosine	homophonic	['trigonometric function', 'ratio', 'math term']	['co-sign', 'endorse', 'guarantee', 'jointly sign']	cosinus	['fonction trigonométrique', 'rapport', 'terme mathématique']	['cosigner', 'approuver', 'garantir', 'signer conjointement']
2808	Some moss took a lichen to a tree.				lichen	homophonic	['moss', 'fungus', 'alga', 'organism']	['liking', 'fondness', 'attraction', 'affection']	lichen	['mousse', 'champignon', 'algue', 'organisme']	['penchant', 'affection', 'attirance', 'attachement']
2809	Some music stores are in a CD part of town.				CD	homophonic	['compact disc', 'digital audio disc', 'optical storage']	['seedy', 'sordid', 'shabby', 'disreputable', 'run-down']	CD	['disque compact', 'disque audionumérique', 'stockage optique']	['louche', 'sordide minable', 'miteux', 'peu recommandable', 'délabré']
2810	Some orchestra conductors make their mark in the world of opera. They were in the right aria at the right time.				aria	homophonic	['operatic solo', 'vocal piece', 'melody', 'song']	['area', 'location', 'region', 'place', 'vicinity']	aria	"[""solo d'opéra"", 'pièce vocale', 'mélodie', 'chant']"	['zone', 'emplacement', 'région', 'lieu', 'voisinage']
2811	Some people don't have the Vegas idea of how to quit gambling.				Vegas	homophonic	['vagueest', 'unclear', 'indefinite', 'slightest']	['Las Vegas', 'Sin City', 'gambling destination']	Vegas	['la plus vague', 'imprécis', 'indéfini', 'le plus léger']	"['Las Vegas', 'la ville du péché', ""destination de jeux d'argent""]"
2812	Some people find fire drills quite Alarming.				Alarming	homographic	['frightening', 'disturbing', 'scary', 'shocking', 'concerning']	['ringing', 'sounding a siren', 'emitting a warning signal', 'alerting']	Alarmant	['effrayant', 'perturbant', 'faisant peur', 'choquant', 'inquiétant']	"['sonnant', 'faisant retentir une sirène', ""émettant un signal d'avertissement"", 'alertant']"
2813	Some people go deep sea fishing for sailfish motives.				sailfish	homophonic	['Istiophorus', 'marlin', 'billfish', 'marine predator']	['selfish', 'egocentric', 'self-centered', 'narcissistic']	voilier	['Istiophorus', 'marlin', 'poisson à rostre', 'prédateur marin']	['égoïste', 'égocentrique', 'centré sur soi', 'narcissique']
2814	Some people go into martial arts just for kicks.				kicks	homographic	['strikes with the foot', 'blows', 'kicking motions']	['fun', 'thrills', 'pleasure', 'excitement', 'amusement']	coups	['frappes du pied', 'coups de pied', 'mouvements de frappe']	['plaisir', 'sensations fortes', 'amusement', 'excitation', 'frisson']
2815	Some people have to get up for work at the crank of dawn.				crank	homophonic	['crack', 'break', 'dawn']	['lever', 'handle', 'grump', 'eccentric']	manivelle	['craquer', 'casser', 'aube']	['levier', 'poignée', 'râleur', 'excentrique']
2816	Some people like raw meat on rare occasions.				rare	homographic	['uncommon', 'infrequent', 'scarce', 'unusual']	['undercooked', 'bloody', 'lightly cooked', 'blue']	saignant	['rare', 'peu commun', 'fréquent', 'insolite']	['saignant', 'bleu', 'peu cuit', 'cru']
2817	Some people like to whine and dine.				whine	homophonic	['complain', 'moan', 'gripe', 'grumble']	['wine', 'alcohol', 'beverage', 'fermented juice']	vin	['plaindre', 'gémir', 'râler', 'grogner']	['vin', 'alcool', 'boisson', 'jus fermenté']
2818	Some people love horoscopes to pisces.				pisces	homophonic	['pieces', 'bits', 'fragments', 'parts', 'shreds']	['Pisces', 'zodiac sign', 'fishes', 'astrological sign', 'horoscope symbol']	Poissons	['pièces', 'morceaux', 'fragments', 'parties', 'lambeaux']	"['Poissons', 'signe du zodiaque', 'poissons', 'signe astrologique', ""symbole de l'horoscope""]"
2819	Some people make big pottery items to urn a living.				urn	homophonic	['urn', 'vase', 'vessel', 'pot', 'container']	['earn', 'gain', 'acquire', 'make money', 'merit']	urne	['urne', 'vase', 'vaisseau', 'pot', 'récipient']	"['gagner', 'acquérir', 'obtenir', ""gagner de l'argent"", 'mériter']"
2820	Some people really enjoy blowing air out of their lungs-I'm not a fan myself.				fan	homographic	['enthusiast', 'supporter', 'admirer', 'follower']	['ventilator', 'blower', 'cooling device', 'air circulator']	fan	['enthousiaste', 'supporter', 'admirateur', 'abonné']	"['ventilateur', 'souffleur', 'dispositif de refroidissement', ""circulateur d'air""]"
2821	Some people still think that writing long stories is a novel idea.				novel	homographic	['fiction', 'book', 'narrative', 'story']	['new', 'original', 'fresh', 'innovative']	roman	['fiction', 'livre', 'récit', 'histoire']	['nouveau', 'original', 'frais', 'innovant']
2822	Some people take beautiful pictures and cut them into pieces. That's a puzzle to me.				puzzle	homographic	['jigsaw', 'riddle', 'brain-teaser', 'conundrum']	['mystery', 'enigma', 'bewilderment', 'confusion']	casse-tête	['puzzle', 'devinette', 'jeu de patience', 'énigme']	['mystère', 'énigme', 'stupeur', 'confusion']
2823	Some people who cut hair can be quite barbarous.				barbarous	homophonic	['barber', 'hairdresser', 'stylist', 'coiffeur']	['cruel', 'savage', 'brutal', 'primitive']	barbare	['barbier', 'coiffeur', 'styliste', 'coiffeur']	['cruel', 'sauvage', 'brutal', 'primitif']
2824	Some people with a lot of vision started the Blind Institute.				vision	homographic	['sight', 'eyesight', 'visual perception']	['foresight', 'imagination', 'creativity', 'wisdom']	vision	['vue', 'vision', 'perception visuelle']	['clairvoyance', 'imagination', 'créativité', 'sagesse']
2825	Some people, asked what they thought had caused the recent flooding in our valley, pointed to a concrete wall in the distance and said it was this damn thing.				damn	homophonic	['dam', 'barrier', 'obstruction', 'retaining wall', 'watercourse blocker']	['damn', 'cursed', 'blasted', 'accursed', 'profane']	barrage	"['barrage', 'barrière', 'obstruction', 'mur de soutènement', ""bloqueur de cours d'eau""]"	['maudit', 'foutu', 'sacré', 'damné', 'profane']
2826	Some rappers are good but others are Ludacris.				Ludacris	homophonic	['ludicrous', 'absurd', 'ridiculous', 'laughable', 'preposterous']	['Chris Bridges', 'American rapper', 'Southern hip hop artist', 'Disturbing tha Peace founder']	Ludacris	['risible', 'absurde', 'ridicule', 'dérisoire', 'extravagant']	['Chris Bridges', 'rappeur américain', 'artiste hip-hop du Sud', 'fondateur de Disturbing tha Peace']
2827	Some resist having the'flu jab but it's quite innocuous.				innocuous	homophonic	['harmless', 'safe', 'benign', 'nontoxic']	['in no cues', 'without waiting lines', 'no standing in line']	inoffensif	['anodin', 'sans danger', 'bénin', 'non toxique']	"[""pas de file d'attente"", ""sans files d'attente"", 'ne pas faire la queue']"
2828	Some shoe sales have a good selection to boot.				boot	homographic	['shoe', 'footwear', 'cleat']	['as well', 'in addition', 'furthermore', 'besides']	botte	['chaussure', 'produit chaussant', 'crampon']	"['ainsi que', 'en plus', 'de plus', ""d'ailleurs""]"
2829	Some traditions stay fresh for generations.				fresh	homographic	['original', 'newly made', 'recent', 'modern']	['not decayed', 'vibrant', 'preserved', 'youthful']	frais	['original', 'nouveau', 'récent', 'moderne']	['non corrompu', 'vibrant', 'préservé', 'juvénile']
2830	Some were shocked that Lord Stormsong made a bargain with Azshara, but I always knew he smelled fishy!				fishy	homographic	['suspicious', 'dubious', 'questionable', 'shady']	['piscine', 'oceanic', 'briny', 'smelling of seafood']	louche	['suspect', 'douteux', 'discutable', 'ombrageux']	['piscine', 'océanique', 'saumâtre', 'sentant les fruits de mer']
2831	Some women stay single and others are the Marion kind.				Marion	homophonic	['proper noun', 'female name', 'given name']	['marrying', 'matrimonial', 'wedlock', 'nuptial']	Marion	['nom propre', 'prénom féminin', 'nom de baptême']	['mariage', 'matrimonial', 'union', 'nuptial']
