id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
1701	If a cow is being fed properly but doesn't give milk there must be an udder reason.				udder	homophonic	['bovine', 'mammary', 'gland', 'teat', 'lactate', 'organ']	['different', 'alternative', 'additional', 'unspecified', 'separate', 'distinct']	pis	['bovins', 'mammaire', 'glande', 'trayon', 'lactation', 'organe']	['différent', 'autre', 'alternative', 'supplémentaire', 'distinct', 'séparé']
1702	If a dog was computer literate, would his bark be worse than his byte?				byte	homophonic	['teeth', 'clench', 'snap', 'attack', 'puncture', 'canine']	['kilobyte', 'binary', 'data', 'storage', 'memory', 'computing']	octet	['dents', 'serrer', 'mordre', 'attaquer', 'percer', 'canine']	['kilooctet', 'binaire', 'données', 'stockage', 'mémoire', 'informatique']
1703	If a fraternity open a coffee shop they would specialize in fratacinno.				fratacinno	homophonic	['cappuccino', 'espresso', 'beverage', 'caffeine', 'steamed', 'foam']	['fraternity', 'brotherhood', 'university', 'greek', 'chapter', 'initiate']	frataccino	['cappuccino', 'espresso', 'boisson', 'caféine', 'vapeur', 'mousse']	['fraternité', 'confrérie', 'université', 'grec', 'chapitre', 'initié']
1704	If a horse could predict the weather, it would probably say that the weather is stable.				stable	homographic	['predictable', 'constant', 'secure', 'steady', 'calm', 'fixed']	['barn', 'stall', 'livestock', 'equine', 'hay', 'shelter']	stable	['prévisible', 'constant', 'sécurisé', 'régulier', 'calme', 'fixe']	['écurie', 'box', 'bétail', 'équin', 'foin', 'abri']
1705	If a lawyer speaks for too long there will be an extended sentence.				sentence	homographic	['grammar', 'syntax', 'predicate', 'clause', 'punctuation', 'phrase']	['prison', 'judgment', 'conviction', 'verdict', 'court', 'penalty']	phrase	['grammaire', 'syntaxe', 'prédicat', 'proposition', 'ponctuation', 'locution']	['prison', 'jugement', 'condamnation', 'verdict', 'tribunal', 'peine']
1706	If a town's people have low IQs is the population dense?				dense	homographic	['unintelligent', 'dull', 'stupid', 'slow', 'obtuse', 'ignorant']	['crowded', 'compact', 'thick', 'concentrated', 'populated', 'heavy']	dense	['stupide', 'lent', 'obtus', 'ignorant', 'bête', 'borné']	['compact', 'épais', 'concentré', 'peuplé', 'serré', 'lourd']
1707	If all your troubles are melting away watch out for the floods.				melting	homographic	['disappearing', 'vanishing', 'dissolving', 'fading', 'evaporating']	['liquefying', 'thawing', 'heat', 'water', 'ice', 'liquid']	fonte	['disparition', 'évanouissement', 'dissolution', 'atténuation', 'évaporation']	['liquéfaction', 'dégel', 'chaleur', 'eau', 'glace', 'liquide']
1708	If an actress has a screaming role, can we say she eeks out a living?				eeks	homophonic	['scream', 'shriek', 'scared', 'fright', 'alarm', 'noise']	['earn', 'subsist', 'survive', 'supplement', 'obtain', 'scarcity']	cris	['hurlement', 'cri', 'effrayé', 'frayeur', 'alarme', 'bruit']	['gagner', 'subsister', 'survivre', 'compléter', 'obtenir', 'pénurie']
1709	If an animal looses its tail it should shop at a retail store.				retail	homophonic	['commerce', 'shopping', 'market', 'store', 'sales', 'merchant']	['re-tail', 'appendage', 'replacement', 'vertebrae', 'tail', 'anatomy']	détail	['commerce', 'magasinage', 'marché', 'boutique', 'ventes', 'marchand']	['re-queue', 'appendice', 'remplacement', 'vertèbres', 'queue', 'anatomie']
1710	If children were allowed to dig for coal, would they still be miners?				miners	homophonic	['coal', 'excavation', 'shaft', 'pickaxe', 'underground', 'resource']	['children', 'youth', 'underage', 'adolescent', 'juvenile', 'toddler']	mineurs	['charbon', 'excavation', 'puits', 'pioche', 'souterrain', 'ressource']	['enfants', 'jeunesse', 'impubères', 'adolescents', 'juvéniles', 'nourrissons']
1711	If children were allowed to dig for coal, would they still be miners?				miners	homophonic	['children', 'underage', 'youth', 'juvenile', 'adolescent', 'infant']	['coal', 'excavation', 'quarry', 'underground', 'shoveling', 'tunneling']	mineurs	['enfants', 'impubères', 'jeunesse', 'juvéniles', 'adolescents', 'nourrissons']	['charbon', 'excavation', 'carrière', 'souterrain', 'terrassement', 'creusement']
1712	If gophers become extinct, the hole ecosystem will die.				hole	homophonic	['void', 'burrow', 'cavity', 'tunnel', 'excavation', 'pit']	['entire', 'complete', 'total', 'universal', 'absolute', 'full']	trou	['vide', 'terrier', 'cavité', 'tunnel', 'excavation', 'fosse']	['entier', 'complet', 'total', 'universel', 'absolu', 'plein']
1713	If intervening was an olympic sport, he'd win the gold meddle.				meddle	homophonic	['award', 'trophy', 'victory', 'ribbon', 'podium', 'championship']	['interfere', 'intrude', 'pry', 'interrupt', 'disturb', 'tamper']	mêler	['médaille', 'trophée', 'victoire', 'ruban', 'podium', 'championnat']	['interférer', 'immiscer', 'fouiner', 'interrompre', 'déranger', 'altérer']
1714	"If it isn't ""Mr. Wright All The Time""! It's all Wright to be wrong every now and again, Wright?"				Wright	homophonic	['surname', 'name', 'identity', 'person', 'proper', 'individual']	['correct', 'accurate', 'true', 'proper', 'factual', 'valid']	Wright	['nom', 'patronyme', 'identité', 'personne', 'propre', 'individu']	['correct', 'exact', 'vrai', 'juste', 'factuel', 'valide']
