id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
2901	That makes 144, he said, grossly.				grossly	homographic	['twelve', 'dozen', 'quantity', 'total', 'amount', 'math']	['vulgar', 'rude', 'coarse', 'obscene', 'crude', 'indecent']	grossièrement	['douze', 'douzaine', 'quantité', 'total', 'montant', 'mathématiques']	['vulgaire', 'impoli', 'grossier', 'obscène', 'cru', 'indécent']
2902	That new mystery novel has a killer start to it.				killer	homographic	['murderer', 'deadly', 'homicide', 'assassin', 'lethal']	['excellent', 'impressive', 'powerful', 'effective', 'gripping']	tueur	['meurtrier', 'mortel', 'homicide', 'assassin', 'létal']	['excellent', 'impressionnant', 'puissant', 'efficace', 'saisissant']
2903	That really nice fellow works in a clothing factory sewing zippers on jeans. That is good. He wouldn't hurt a fly.				fly	homographic	['clothing', 'fastener', 'zipper', 'trousers', 'denim', 'opening']	['insect', 'pest', 'winged', 'musca', 'diptera', 'animal']	mouche	['vêtement', 'fermeture', 'braguette', 'pantalon', 'denim', 'ouverture']	['insecte', 'nuisible', 'ailé', 'musca', 'diptère', 'animal']
2904	That soil scientist always travels by himself. He's a loam ranger.				loam	homophonic	['soil', 'clay', 'earth', 'silt', 'dirt', 'fertile']	['lone', 'solitary', 'single', 'independent', 'isolated', 'unaccompanied']	loam	['limon', 'argile', 'terre', 'terreau', 'alluvion', 'fertile']	['seul', 'solitaire', 'unique', 'indépendant', 'isolé', 'non-accompagné']
2905	That the obstetrician's services were needed on the train was an accident of berth.				berth	homophonic	['bunk', 'sleeper', 'cabin', 'compartment', 'train', 'bed']	['delivery', 'infant', 'labor', 'obstetrics', 'maternity', 'childbirth']	couchette	['lit', 'wagon-lit', 'cabine', 'compartiment', 'train', 'sommeil']	['accouchement', 'nourrisson', 'travail', 'obstétrique', 'maternité', 'naissance']
2906	That's a cool chair. Yeah, I know, it rocks.				rocks	homographic	['sways', 'tilts', 'oscillates', 'motion', 'furniture']	['excellent', 'impressive', 'superb', 'awesome', 'exciting']	balance	['oscille', 'penche', 'scille', 'mouvement', 'meuble']	['excellent', 'impressionnant', 'superbe', 'génial', 'excitant']
2907	That's no beagle; that's a mongrel, he muttered.				beagle	homophonic	['hound', 'canine', 'dog', 'breed', 'scent', 'snout']	['bagel', 'bread', 'dough', 'bakery', 'cream', 'cheese']	beagle	['limier', 'canin', 'chien', 'race', 'flair', 'museau']	['bagel', 'pain', 'pâte', 'boulangerie', 'crème', 'fromage']
2908	"""That's the reason they're called lessons,"" the Gryphon remarked: ""because they lessen from day to day."""				lessons	homophonic	['school', 'curriculum', 'teaching', 'classroom', 'education', 'lecture']	['decrease', 'shrink', 'diminish', 'reduce', 'dwindle', 'smaller']	leçons	['école', 'programme', 'enseignement', 'classe', 'éducation', 'conférence']	['diminution', 'rétrécissement', 'amoindrissement', 'réduction', 'déclin', 'moindre']
2909	That's the seventh dip, Namaan said cleanly.				cleanly	homographic	['purely', 'spotless', 'washed', 'hygienic', 'fresh', 'scrubbed']	['neatly', 'smoothly', 'precisely', 'adverb', 'efficiently', 'deftly']	proprement	['purement', 'immaculé', 'lavé', 'hygiénique', 'frais', 'récuré']	['soigneusement', 'fluidement', 'précisément', 'adverbe', 'efficacement', 'habilement']
2910	That's the third time my teacher changed my grade, he remarked.				remarked	homographic	['spoke', 'stated', 'uttered', 'commented', 'observed']	['regraded', 'reassessed', 'evaluated', 'marked', 'scored', 'corrected']	remarqué	['parlé', 'déclaré', 'prononcé', 'commenté', 'observé']	['reclassé', 'réévalué', 'évalué', 'noté', 'scoré', 'corrigé']
2911	That, my dear Algy, is the whole truth pure and simple. Algernon: The truth is rarely pure and never simple. Modern life would be very tedious if it were either, and modern literature a complete impossibility!				simple	homographic	['uncomplicated', 'elementary', 'easy', 'straightforward', 'minimalist', 'direct']	['foolish', 'naive', 'weak-minded', 'unsophisticated', 'gullible', 'humble']	simple	['facile', 'élémentaire', 'aisé', 'clair', 'minimaliste', 'direct']	['sot', 'naïf', 'simplet', 'rustre', 'crédule', 'humble']
2912	The All-Pro wide receiver's wedding was a little bit shaky, but his reception was excellent.				reception	homographic	['wedding', 'banquet', 'celebration', 'guests', 'party', 'toast']	['football', 'catch', 'touchdown', 'yardage', 'receiver', 'pass']	réception	['mariage', 'banquet', 'célébration', 'invités', 'fête', 'toast']	['football', 'attrapé', 'touché', 'gain', 'receveur', 'passe']
2913	The Alpine Skiing competition started poorly and went downhill from there.				downhill	homographic	['declivity', 'slope', 'descent', 'gravity', 'mountain', 'velocity']	['deterioration', 'failure', 'decline', 'worsening', 'regression', 'catastrophe']	descente	['déclivité', 'pente', 'dévalement', 'gravité', 'montagne', 'vélocité']	['détérioration', 'échec', 'déclin', 'aggravation', 'régression', 'catastrophe']
2914	"""The Arab's opulence was obvious from his chic clothing."""				chic	homophonic	['fashionable', 'stylish', 'elegant', 'couture', 'vogue', 'sophisticated']	['sheikh', 'leader', 'ruler', 'sovereign', 'monarch', 'arab']	chic	['élégant', 'distingué', 'raffiné', 'stylé', 'mondain', 'sophistiqué']	['cheikh', 'chef', 'dirigeant', 'souverain', 'monarque', 'arabe']
2915	The Belly Dancer was popular with sailors because she understood navel maneuvers.				navel	homophonic	['bellybutton', 'abdomen', 'midriff', 'umbilical', 'torso']	['maritime', 'fleet', 'warship', 'admiral', 'oceanic', 'vessel']	nombril	['nombril', 'abdomen', 'taille', 'ombilical', 'torse']	['maritime', 'flotte', 'vaisseau', 'amiral', 'océanique', 'navire']
2916	The Biomedical Engineer didn't have the heart to check the EKG machine.				heart	homographic	['courage', 'sympathy', 'bravery', 'spirit', 'emotion']	['organ', 'cardiac', 'muscle', 'ventricle', 'pulse', 'anatomy']	cœur	['courage', 'sympathie', 'bravoure', 'esprit', 'émotion']	['organe', 'cardiaque', 'muscle', 'ventricule', 'pouls', 'anatomie']
2917	The Chinese chef maliciously dumped a hot broth with dumplings on an obnoxious customer. It was a wanton soup attack.				wanton	homophonic	['malicious', 'deliberate', 'unprovoked', 'reckless', 'cruel', 'spiteful']	['dumpling', 'noodle', 'broth', 'shrimp', 'pork', 'wrapper']	wanton	['malveillant', 'délibéré', 'gratuit', 'téméraire', 'cruel', 'rancunier']	['ravioli', 'nouille', 'bouillon', 'crevette', 'porc', 'pâte']
2918	The Communists will only drink herbal tea because proper-TEA is considered theft.				property	homophonic	['earl grey', 'leaf', 'brew', 'steep', 'kettle', 'beverage']	['ownership', 'asset', 'capital', 'proletariat', 'land', 'possession']	propriété	['earl grey', 'feuille', 'infusion', 'tremper', 'bouilloire', 'boisson']	['appartenance', 'atout', 'capital', 'prolétariat', 'terre', 'possession']
2919	The Easter story is not a dead issue.				dead	homographic	['deceased', 'corpse', 'lifeless', 'grave', 'burial', 'extinct']	['invalid', 'closed', 'obsolete', 'irrelevant', 'finished', 'inactive']	mort	['décédé', 'cadavre', 'inanimé', 'tombe', 'enterrement', 'éteint']	['invalide', 'fermé', 'obsolète', 'non-pertinent', 'achevé', 'inactif']
2920	"The Egyptian cinema usherette sold religious icons in the daytime. Sometimes she got confused and called out, ""Get your choc isis here!"""				choc isis	homophonic	['ices', 'sorbet', 'frozen', 'confection', 'dessert', 'refreshment']	['Isis', 'goddess', 'deity', 'Egypt', 'mythology', 'divine']	choc isis	['glaces', 'sorbet', 'gelé', 'confiserie', 'dessert', 'rafraîchissement']	['Isis', 'déesse', 'divinité', 'Égypte', 'mythologie', 'divine']
2921	The Ennui Society elected a new chairman of the bored.				bored	homophonic	['board', 'committee', 'directors', 'executive', 'panel', 'trustees']	['ennui', 'tedium', 'apathy', 'listless', 'uninterested', 'weary']	ennuyé	['conseil', 'comité', 'dirigeants', 'exécutif', 'commission', 'administrateurs']	['ennui', 'lassitude', 'apathie', 'indolence', 'désintéressé', 'fatigué']
