id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
2101	My name is Dick. I'm a plain-clothes policeman.				Dick	homographic	['Richard', 'nickname', 'person', 'name', 'individual', 'male']	['detective', 'investigator', 'police', 'officer', 'sleuth', 'gumshoe']	Dick	['Richard', 'surnom', 'personne', 'nom', 'individu', 'mâle']	['détective', 'enquêteur', 'police', 'officier', 'limier', 'privé']
2102	My name is Doug, I'm a grave digger				Doug	homophonic	['name', 'identity', 'person', 'individual', 'man', 'appellation']	['dug', 'excavate', 'shovel', 'earth', 'hole', 'buried']	Doug	['nom', 'identité', 'personne', 'individu', 'homme', 'appellation']	['creusé', 'excaver', 'pelleter', 'terre', 'trou', 'enterré']
2103	My name is Dustin. I'm a school custodian				Dustin	homophonic	['name', 'identity', 'person', 'individual', 'appellation']	['dusting', 'cleaning', 'custodian', 'broom', 'mop', 'debris']	Dustin	['nom', 'identité', 'personne', 'individu', 'appellation']	['époussetage', 'nettoyage', 'concierge', 'balai', 'serpillière', 'débris']
2104	My name is Dusty, I run a cleaning service.				Dusty	homographic	['name', 'person', 'identity', 'signature', 'nickname']	['dirt', 'particles', 'cleaning', 'grime', 'sweep', 'debris']	Poussiéreux	['nom', 'personne', 'identité', 'signature', 'surnom']	['saleté', 'particules', 'nettoyage', 'crasse', 'balayage', 'débris']
2105	My name is Emmy, I'm a T. V. star				Emmy	homophonic	['name', 'person', 'individual', 'identity', 'female', 'nickname']	['award', 'television', 'trophy', 'statue', 'entertainment', 'ceremony']	Emmy	['prénom', 'personne', 'individu', 'identité', 'femme', 'surnom']	['prix', 'télévision', 'trophée', 'statue', 'divertissement', 'cérémonie']
2106	My name is Faith. I'm a minister.				faith	homographic	['name', 'identifier', 'person', 'individual', 'female']	['religion', 'belief', 'devotion', 'spirituality', 'theology', 'cleric']	foi	['nom', 'identifiant', 'personne', 'individu', 'femme']	['religion', 'croyance', 'dévotion', 'spiritualité', 'théologie', 'ecclésiastique']
2107	My name is Frank, the Hot-Dog vendor				Frank	homographic	['proper', 'name', 'person', 'identity', 'human', 'male']	['frankfurter', 'sausage', 'wiener', 'cured', 'meat', 'food']	Franc	['propre', 'nom', 'personne', 'identité', 'humain', 'mâle']	['francfort', 'saucisse', 'knack', 'fumée', 'viande', 'nourriture']
2108	My name is Gail. I'm a meteorologist				Gail	homophonic	['name', 'identity', 'person', 'female', 'proper', 'individual']	['gale', 'wind', 'storm', 'meteorology', 'weather', 'gust']	Gail	['nom', 'identité', 'personne', 'femme', 'propre', 'individu']	['tempête', 'vent', 'orage', 'météorologie', 'climat', 'bourrasque']
2109	My name is Gene, I'm a DNA researcher.				Gene	homophonic	['name', 'identity', 'person', 'individual', 'moniker', 'signature']	['dna', 'genetics', 'sequence', 'heredity', 'chromosome', 'biology']	Gène	['prénom', 'identité', 'personne', 'individu', 'nom', 'signature']	['adn', 'génétique', 'séquence', 'hérédité', 'chromosome', 'biologie']
2110	My name is Gil. I'm a fisherman.				Gil	homophonic	['name', 'identity', 'person', 'signature', 'nickname']	['gill', 'fish', 'breathing', 'water', 'organ', 'aquatic']	Gil	['nom', 'identité', 'personne', 'signature', 'surnom']	['ouïe', 'poisson', 'respiration', 'eau', 'organe', 'aquatique']
2111	My name is Grant, I am a loan officer.				Grant	homographic	['name', 'identity', 'person', 'signature', 'individual', 'title']	['funding', 'finance', 'subsidy', 'allotment', 'award', 'capital']	Subvention	['nom', 'identité', 'personne', 'signature', 'individu', 'titre']	['financement', 'finance', 'subvention', 'allocation', 'bourse', 'capital']
2112	My name is Guy. I install antennas.				Guy	homographic	['man', 'person', 'male', 'individual', 'fellow']	['wire', 'cable', 'support', 'tension', 'tower', 'anchor']	Hauban	['homme', 'personne', 'individu', 'gars', 'mâle']	['câble', 'fil', 'support', 'tension', 'pylône', 'ancrage']
2113	My name is Ham. I raise pigs				Ham	homographic	['name', 'identity', 'individual', 'surname', 'proper', 'appellation']	['swine', 'pork', 'livestock', 'meat', 'agriculture', 'farming']	Jambon	['nom', 'identité', 'individu', 'nom de famille', 'propre', 'appellation']	['porc', 'cochon', 'bétail', 'viande', 'agriculture', 'élevage']
2114	My name is Hans. I'm a manicurist				Hans	homophonic	['German', 'name', 'identity', 'individual', 'person', 'male']	['hands', 'fingers', 'nails', 'cuticles', 'palm', 'limbs']	Hans	['allemand', 'nom', 'identité', 'individu', 'personne', 'mâle']	['mains', 'doigts', 'ongles', 'cuticules', 'paume', 'membres']
2115	My name is Harold. I'm a messenger.				Harold	homophonic	['name', 'person', 'man', 'identity', 'individual']	['herald', 'messenger', 'announcer', 'proclaim', 'courier', 'news']	Harold	['nom', 'personne', 'homme', 'identité', 'individu']	['héraut', 'messager', 'annonceur', 'proclamer', 'coursier', 'nouvelles']
2116	My name is Harry. I'm a barber.				Harry	homophonic	['name', 'person', 'man', 'identifier', 'male']	['hairy', 'bristly', 'shaggy', 'follicle', 'furry', 'barber']	Harry	['prénom', 'personne', 'homme', 'identifiant', 'mâle']	['poilu', 'velu', 'chevelu', 'follicule', 'fourrure', 'barbier']
2117	My name is Herb. I'm a cook.				Herb	homographic	['name', 'person', 'man', 'identity', 'Herbert', 'individual']	['plant', 'seasoning', 'basil', 'spice', 'culinary', 'flavor']	Herbe	['nom', 'personne', 'homme', 'identité', 'Herbert', 'individu']	['plante', 'assaisonnement', 'basilic', 'épice', 'culinaire', 'saveur']
2118	My name is Honey. I am a beekeeper.				Honey	homographic	['name', 'identity', 'female', 'person', 'moniker', 'appellation']	['nectar', 'beehive', 'amber', 'sweetener', 'combs', 'viscous']	Miel	['nom', 'identité', 'femme', 'personne', 'surnom', 'appellation']	['nectar', 'ruche', 'ambre', 'édulcorant', 'alvéoles', 'visqueux']
2119	My name is Ira. I'm an investment advisor.				IRA	homophonic	['name', 'person', 'identity', 'individual', 'human']	['finance', 'retirement', 'account', 'savings', 'tax', 'pension']	IRA	['nom', 'personne', 'identité', 'individu', 'humain']	['finance', 'retraite', 'compte', 'épargne', 'impôt', 'pension']
2120	My name is Iris. I'm an optometrist				Iris	homographic	['name', 'person', 'identity', 'identification', 'appellation']	['eye', 'pupil', 'cornea', 'vision', 'sight', 'anatomy']	Iris	['prénom', 'personne', 'identité', 'identification', 'appellation']	['œil', 'pupille', 'cornée', 'vision', 'vue', 'anatomie']
2121	My name is Jim I train boxers				boxers	homographic	['athlete', 'fighter', 'gloves', 'ring', 'sparring', 'pugilist']	['canine', 'breed', 'animal', 'dog', 'pedigree']	boxeurs	['athlète', 'combattant', 'gants', 'ring', 'entraînement', 'pugiliste']	['canin', 'race', 'animal', 'chien', 'pédigrée']
2122	My name is Joe, an espresso vender				Joe	homographic	['name', 'person', 'individual', 'identity', 'male', 'signature']	['coffee', 'caffeine', 'brew', 'beverage', 'roast', 'mug']	Joe	['nom', 'personne', 'individu', 'identité', 'homme', 'signature']	['café', 'caféine', 'infusion', 'boisson', 'torréfaction', 'tasse']
2123	My name is John. I'm a plumber				John	homographic	['name', 'person', 'identification', 'identity', 'individual']	['toilet', 'latrine', 'lavatory', 'bathroom', 'plumbing', 'commode']	John	['nom', 'personne', 'identification', 'identité', 'individu']	['toilettes', 'latrine', 'cabinet', 'salle de bain', 'plomberie', 'commode']
2124	My name is Josh. I'm a talk show host				Josh	homographic	['name', 'identity', 'person', 'individual', 'male', 'proper']	['tease', 'joke', 'banter', 'prank', 'rib', 'jest']	Josh	['prénom', 'identité', 'personne', 'individu', 'masculin', 'propre']	['taquiner', 'plaisanter', 'badiner', 'blaguer', 'vanner', 'moquer']
2125	My name is Leo. A lion trainer.				Leo	homographic	['name', 'identifier', 'individual', 'person', 'signature', 'identity']	['lion', 'zodiac', 'feline', 'predator', 'astrology', 'constellation']	Léo	['prénom', 'identifiant', 'individu', 'personne', 'signature', 'identité']	['lion', 'zodiaque', 'félin', 'prédateur', 'astrologie', 'constellation']
2126	My name is Les. I'm a dietician				Les	homophonic	['name', 'identity', 'person', 'nickname', 'individual', 'Leslie']	['less', 'minus', 'reduction', 'minimum', 'calories', 'decrease']	Laisse	['nom', 'identité', 'personne', 'surnom', 'individu', 'Leslie']	['moins', 'moins-value', 'réduction', 'minimum', 'calories', 'diminution']
2127	My name is Lute. I'm a musician.				Lute	homophonic	['name', 'identity', 'person', 'designation', 'cognomen']	['instrument', 'chordophone', 'strings', 'music', 'plucking', 'melody']	Luth	['nom', 'identité', 'personne', 'désignation', 'surnom']	['instrument', 'chordophone', 'cordes', 'musique', 'pincement', 'mélodie']
2128	My name is Manny, and I'm in the manicure business.				Manny	homophonic	['person', 'name', 'identity', 'individual', 'male', 'signature']	['hand', 'fingernails', 'treatment', 'grooming', 'cosmetic', 'polish']	Manny	['personne', 'nom', 'identité', 'individu', 'homme', 'signature']	['main', 'ongles', 'soin', 'toilettage', 'cosmétique', 'vernis']
2129	My name is Manuel, I write instruction books.				Manuel	homophonic	['name', 'person', 'man', 'identifier', 'Spanish', 'individual']	['manual', 'booklet', 'guide', 'instructions', 'handbook', 'technical']	Manuel	['prénom', 'personne', 'homme', 'identifiant', 'espagnol', 'individu']	['manuel', 'livret', 'guide', 'instructions', 'ouvrage', 'technique']
2130	My name is Marshall. I'm a peace officier.				Marshall	homophonic	['name', 'identity', 'surname', 'individual', 'moniker']	['marshal', 'officer', 'police', 'law', 'enforcement', 'deputy']	Marshall	['nom', 'identité', 'nom de famille', 'individu', 'sobriquet']	['maréchal', 'officier', 'police', 'loi', 'application', 'adjoint']
2131	My name is Mary. I'm a justice of the peace.				peace	homophonic	['tranquility', 'calm', 'serenity', 'harmony', 'quiet', 'stillness']	['portion', 'segment', 'fragment', 'slice', 'section', 'component']	paix	['tranquillité', 'calme', 'sérénité', 'harmonie', 'silence', 'quiétude']	['portion', 'segment', 'fragment', 'tranche', 'section', 'composant']
2132	My name is Matt. I'm a doorman.				Matt	homophonic	['name', 'identity', 'person', 'individual', 'male', 'human']	['doormat', 'floor', 'carpet', 'entrance', 'fabric', 'bristles']	Matt	['prénom', 'identité', 'personne', 'individu', 'mâle', 'humain']	['paillasson', 'sol', 'tapis', 'entrée', 'tissu', 'poils']
2133	My name is Melody. A Musician				Melody	homographic	['name', 'identity', 'person', 'individual', 'woman', 'cognomen']	['tune', 'music', 'pitch', 'rhythm', 'harmony', 'song']	Mélodie	['prénom', 'identité', 'personne', 'individu', 'femme', 'surnom']	['air', 'musique', 'hauteur', 'rythme', 'harmonie', 'chant']
2134	My name is Mike. I'm an announcer				Mike	homophonic	['name', 'person', 'Michael', 'identity', 'individual']	['microphone', 'audio', 'sound', 'broadcast', 'amplifier', 'recording']	Mike	['prénom', 'personne', 'Michel', 'identité', 'individu']	['microphone', 'audio', 'son', 'diffusion', 'amplificateur', 'enregistrement']
2135	My name is Nat. I'm an entomologist.				Nat	homophonic	['Nathaniel', 'nickname', 'name', 'person', 'identity', 'human']	['gnat', 'insect', 'fly', 'arthropod', 'diptera', 'midge']	Nat	['Nathaniel', 'surnom', 'nom', 'personne', 'identité', 'humain']	['moucheron', 'insecte', 'mouche', 'arthropode', 'diptère', 'moustique']
2136	My name is Neal. I lead prayer groups.				Neal	homophonic	['name', 'person', 'identity', 'individual', 'proper', 'signature']	['kneel', 'knees', 'prayer', 'worship', 'humility', 'prostrate']	Neal	['nom', 'personne', 'identité', 'individu', 'propre', 'signature']	"[""s'agenouiller"", 'genoux', 'prière', 'culte', 'humilité', 'prosterné']"
2137	My name is Nick. I was a barber but I'm looking for a new job.				Nick	homographic	['name', 'person', 'identity', 'nickname', 'proper', 'individual']	['cut', 'slice', 'gash', 'razor', 'blade', 'incision']	Nick	['nom', 'personne', 'identité', 'surnom', 'propre', 'individu']	['coupure', 'entaille', 'balafre', 'rasoir', 'lame', 'incision']
2138	My name is Oscar, and I'm a movie star.				Oscar	homographic	['name', 'person', 'identity', 'male', 'individual', 'title']	['statue', 'academy', 'award', 'trophy', 'cinema', 'ceremony']	Oscar	['prénom', 'personne', 'identité', 'masculin', 'individu', 'titre']	['statue', 'académie', 'prix', 'trophée', 'cinéma', 'cérémonie']
2139	My name is Otto. I'm a car mechanic.				Otto	homophonic	['name', 'person', 'identity', 'surname', 'individual']	['automobile', 'engine', 'vehicle', 'mechanical', 'transport', 'motor']	Otto	['prénom', 'personne', 'identité', 'nom', 'individu']	['automobile', 'moteur', 'véhicule', 'mécanique', 'transport', 'motorisé']
2140	My name is Pat. I am a masseur				Pat	homographic	['name', 'identity', 'person', 'proper', 'noun', 'signature']	['touch', 'stroke', 'massage', 'hand', 'rub', 'gentle']	Pat	['prénom', 'identité', 'personne', 'propre', 'nom', 'signature']	['caresse', 'frotter', 'massage', 'main', 'effleurer', 'douceur']
2141	My name is Phillip, I'm a service station attendant.				Phillip	homophonic	['name', 'identity', 'vocal', 'appellation', 'signature', 'person']	['fill', 'fuel', 'tank', 'gasoline', 'petrol', 'replenish']	Philippe	['prénom', 'identité', 'vocal', 'appellation', 'signature', 'personne']	['remplissage', 'carburant', 'réservoir', 'essence', 'pétrole', 'ravitaillement']
2142	My name is Ray. I'm a roentgenologist.				Ray	homographic	['name', 'person', 'human', 'identity', 'male', 'individual']	['radiation', 'beam', 'x-ray', 'photon', 'energy', 'spectrum']	Rayon	['nom', 'personne', 'humain', 'identité', 'masculin', 'individu']	['radiation', 'faisceau', 'radiographie', 'photon', 'énergie', 'spectre']
2143	My name is Rex. I own a junk yard.				Rex	homophonic	['name', 'person', 'identity', 'owner', 'individual']	['wrecks', 'ruin', 'destroy', 'damage', 'salvage', 'scrap']	Rex	['nom', 'personne', 'identité', 'propriétaire', 'individu']	['épaves', 'ruine', 'détruire', 'dommage', 'récupération', 'ferraille']
