id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
3001	The chin a little higher, dear. Style largely depends on the way the chin is worn. They are worn very high, just at present.				worn	homographic	['posture', 'position', 'carried', 'angle', 'held', 'demeanor']	['fashionable', 'vogue', 'clothing', 'style', 'trend', 'apparel']	porté	['posture', 'position', 'transporté', 'angle', 'tenu', 'maintien']	['chic', 'vogue', 'habillement', 'style', 'tendance', 'vêtement']
3002	The chiropractic author wrote a spinal column.				spinal column	homographic	['vertebrae', 'backbone', 'anatomy', 'skeletal', 'marrow', 'lumbar']	['periodical', 'editorial', 'journalism', 'text', 'newsletter', 'article']	colonne vertebrale	['vertebres', 'rachis', 'anatomie', 'squelettique', 'moelle', 'lombaire']	['periodique', 'editorial', 'journalisme', 'texte', 'bulletin', 'article']
3003	The choice of your dad's dad's dad.				choice	homographic	['selection', 'option', 'preference', 'decision', 'alternative']	['prime', 'superior', 'excellent', 'exquisite', 'quality']	choix	['sélection', 'option', 'préférence', 'décision', 'alternative']	['primé', 'supérieur', 'excellent', 'exquis', 'qualité']
3004	The church choir robes were too long and needed to be hymned.				hymned	homophonic	['heathered', 'sewn', 'tailored', 'shortened', 'stitch', 'alteration']	['psalm', 'chorus', 'worship', 'melody', 'liturgy', 'sacred']	hymne	['ourlé', 'cousu', 'ajusté', 'raccourci', 'point', 'retouche']	['psaume', 'refrain', 'culte', 'mélodie', 'liturgie', 'sacré']
3005	The church needs to be souled.				souled	homophonic	['spirit', 'divine', 'essence', 'eternal', 'humanity']	['commerce', 'transacted', 'purchased', 'traded', 'market']	vendu	['âme', 'divin', 'essence', 'éternel', 'humanité']	['commerce', 'transigé', 'acheté', 'échangé', 'marché']
3006	The class took a field trip to a meat processing plant, but what they saw was just offal.				offal	homophonic	['organ', 'meat', 'waste', 'entrails', 'byproduct', 'carcass']	['awful', 'terrible', 'horrendous', 'bad', 'dreadful', 'revolting']	abats	['organe', 'viande', 'déchet', 'entrailles', 'sous-produit', 'carcasse']	['atroce', 'terrible', 'horrible', 'mauvais', 'effroyable', 'répugnant']
3007	The class visited the presses, they came depressed.				depressed	homographic	['print', 'stamped', 'ink', 'paper', 'flattened', 'machinery']	['sad', 'gloomy', 'unhappy', 'melancholy', 'somber', 'dejected']	déprimé	['empreint', 'pressé', 'encré', 'aplatit', 'mécanique', 'enfoncé']	['triste', 'sombre', 'malheureux', 'mélancolique', 'morose', 'abattu']
3008	The clot thickens.				clot	homophonic	['blood', 'coagulation', 'scab', 'fibrin', 'thrombosis', 'platelet']	['plot', 'narrative', 'storyline', 'mystery', 'intrigue', 'climax']	grumeau	['sang', 'coagulation', 'croûte', 'fibrine', 'thrombose', 'plaquette']	['intrigue', 'narration', 'scénario', 'mystère', 'complot', 'dénouement']
3009	The cobbler was asked how many shoes he had soled by a well				soled	homophonic	['shoe', 'leather', 'repair', 'cobbler', 'footwear', 'bottom']	['sold', 'market', 'merchant', 'currency', 'transaction', 'trade']	semelle	['chaussure', 'cuir', 'réparation', 'cordonnier', 'chaussant', 'dessous']	['vendu', 'marché', 'marchand', 'devise', 'transaction', 'commerce']
3010	The coffee tasted like mud because it was ground a couple of minutes ago.				ground	homographic	['soil', 'earth', 'dirt', 'terrain', 'land']	['crushed', 'powdered', 'milled', 'pulverized', 'granulated', 'processed']	sol	['terre', 'poussière', 'terrain', 'territoire', 'surface']	['moulu', 'broyé', 'pulvérisé', 'écrasé', 'fragmenté', 'conjoint']
3011	The color of the sun in the early morning: rose.				rose	homographic	['pink', 'red', 'hue', 'pastel', 'pigment', 'blush']	['ascended', 'climbed', 'soared', 'dawn', 'elevation', 'arose']	rose	['rose', 'rouge', 'teinte', 'pastel', 'pigment', 'incarnat']	"['monté', 'grimpé', ""s'est élevé"", 'aube', 'élévation', 'surgi']"
3012	The comedian stopped at the fabric store on his way to a comedy gig. He was looking for new material.				material	homographic	['fabric', 'textile', 'cloth', 'cotton', 'silk', 'weaving']	['jokes', 'script', 'repertoire', 'sketch', 'routine', 'monologue']	matériel	['tissu', 'textile', 'étoffe', 'coton', 'soie', 'tissage']	['blagues', 'script', 'répertoire', 'sketch', 'routine', 'monologue']
3013	The concession stand at the circus had very good coffee. It was the greatest joe on earth.				joe	homographic	['coffee', 'caffeine', 'brew', 'beverage', 'mug', 'roast']	['show', 'circus', 'performance', 'spectacle', 'performer', 'ringmaster']	joe	['café', 'caféine', 'infusion', 'boisson', 'tasse', 'torréfaction']	['spectacle', 'cirque', 'représentation', 'scène', 'artiste', 'monsieur loyal']
3014	The consequence of playing drums often is re-percussions.				re-percussions	homographic	['consequence', 'aftermath', 'result', 'effect', 'impact', 'backlash']	['drumming', 'percussion', 'rhythm', 'striking', 'instrument', 'beat']	répercussions	['conséquence', 'suite', 'résultat', 'effet', 'impact', 'contrecoup']	['tambourinement', 'percussion', 'rythme', 'frappe', 'instrument', 'battement']
3015	The cool school!				cool	homographic	['chilly', 'temperature', 'cold', 'refreshing', 'windy', 'winter']	['trendy', 'popular', 'awesome', 'fashionable', 'impressive', 'stylish']	frais	['frais', 'température', 'froid', 'rafraîchissant', 'venteux', 'hiver']	['branché', 'populaire', 'génial', 'tendance', 'impressionnant', 'élégant']
3016	The corner of Ninth and Broad attracts a lot of the homeless because of its reputation for having a grate area for sleeping				grate	homophonic	['metal', 'lattice', 'vent', 'sidewalk', 'iron', 'opening']	['excellent', 'superior', 'wonderful', 'quality', 'remarkable', 'superb']	grille	['métal', 'treillis', 'évent', 'trottoir', 'fer', 'ouverture']	['excellent', 'supérieur', 'merveilleux', 'qualité', 'remarquable', 'superbe']
3017	The correct formula for concrete is worthwhile to cement in your mind.				cement	homographic	['concrete', 'mortar', 'pavement', 'limestone', 'construction', 'aggregate']	['solidify', 'memorize', 'fortify', 'entrench', 'establish', 'retain']	ciment	['béton', 'mortier', 'chaussée', 'calcaire', 'construction', 'granulat']	['solidifier', 'mémoriser', 'fortifier', 'ancrer', 'établir', 'retenir']
3018	The cost of a galvanized hull is enough to zinc a ship.				zinc	homophonic	['metal', 'galvanized', 'coating', 'corrosion', 'element', 'alloy']	['submarine', 'submerge', 'ocean', 'wreck', 'drown', 'bottom']	zinc	['métal', 'galvanisé', 'revêtement', 'corrosion', 'élément', 'alliage']	['sous-marin', 'immerger', 'océan', 'épave', 'noyer', 'fond']
3019	The cost of the space program is astronomical.				astronomical	homographic	['expensive', 'costly', 'exorbitant', 'huge', 'immense', 'unaffordable']	['galaxy', 'planet', 'telescope', 'cosmos', 'stellar', 'orbit']	astronomique	['coûteux', 'onéreux', 'exorbitant', 'immense', 'gigantesque', 'inaccessible']	['galaxie', 'planète', 'télescope', 'cosmos', 'stellaire', 'orbite']
3020	The couple grew fruit trees and lived to a ripe old age.				ripe	homographic	['mature', 'fruiting', 'succulent', 'harvest', 'sweet']	['elderly', 'advanced', 'longevity', 'senior', 'venerable']	mûr	['mature', 'fructifiant', 'succulent', 'récolte', 'sucré']	['âgé', 'avancé', 'longévité', 'senior', 'vénérable']
3021	The dance club opened to rave reviews.				rave	homographic	['dance', 'strobe', 'techno', 'electronic', 'party', 'neon']	['praise', 'applause', 'acclaim', 'complimentary', 'positive', 'critique']	rave	['danse', 'stroboscope', 'techno', 'électronique', 'fête', 'néon']	['éloge', 'applaudissements', 'acclamation', 'compliment', 'positif', 'critique']
3022	The date of the marathon was changed. She took it in stride.				stride	homographic	['walk', 'step', 'pace', 'gait', 'leg', 'motion']	['calm', 'ease', 'composure', 'adaptation', 'resilience', 'acceptance']	enjambée	['marcher', 'pas', 'allure', 'démarche', 'jambe', 'mouvement']	['calme', 'aisance', 'sang-froid', 'adaptation', 'résilience', 'acceptation']
3023	The debate about unmanned aircraft strikes just keeps droning on.				droning	homographic	['aircraft', 'unmanned', 'aviation', 'surveillance', 'technology', 'flight']	['monotonous', 'tedious', 'repetitive', 'talking', 'boring', 'prolonged']	bourdonnement	['avion', 'inoccupé', 'aviation', 'surveillance', 'technologie', 'vol']	['monotone', 'fastidieux', 'répétitif', 'parler', 'ennuyeux', 'prolongé']
3024	The decision to begin construction on the Empire State Building was a groundbreaking historical event.				groundbreaking	homographic	['earth', 'excavation', 'shovels', 'foundation', 'dirt', 'construction']	['innovative', 'pioneering', 'radical', 'revolutionary', 'original', 'unprecedented']	révolutionnaire	['terre', 'excavation', 'pelles', 'fondation', 'boue', 'construction']	['innovant', 'pionnier', 'radical', 'révolutionnaire', 'original', 'inédit']
3025	The deer grabbed the gun and gave the hunter a taste of his own venison.				venison	homophonic	['meat', 'deer', 'flesh', 'food', 'carcass', 'game']	['medicine', 'remedy', 'retribution', 'vengeance', 'justice', 'penalty']	venaison	['viande', 'cerf', 'chair', 'nourriture', 'carcasse', 'gibier']	['médecine', 'remède', 'châtiment', 'vengeance', 'justice', 'sanction']
3026	The deer population is staggering.				staggering	homographic	['astounding', 'gigantic', 'shocking', 'enormous', 'massive', 'overwhelming']	['tottering', 'reeling', 'limping', 'swaying', 'unsteady', 'wobbling']	chancelant	['sidérant', 'gigantesque', 'choquant', 'énorme', 'massif', 'accablant']	['vacillant', 'étourdissant', 'boitant', 'balançant', 'instable', 'chancelant']
3027	The defendant in a coffee theft trial refused to testify on the grounds that could incriminate him.				grounds	homographic	['legal', 'evidence', 'basis', 'justification', 'trial', 'defense']	['coffee', 'beans', 'sediment', 'roast', 'filter', 'caffeine']	mots	['juridique', 'preuve', 'base', 'justification', 'procès', 'défense']	['café', 'grains', 'sédiment', 'torréfaction', 'filtre', 'caféine']
3028	The dentist's alibi was full of holes, so the police performed a cavity search.				cavity	homographic	['tooth', 'decay', 'enamel', 'dentist', 'filling', 'drill']	['body', 'pocket', 'anatomy', 'concealment', 'police', 'inspection']	cavité	['dent', 'carie', 'émail', 'dentiste', 'plombage', 'fraise']	['corps', 'poche', 'anatomie', 'dissimulation', 'police', 'inspection']
3029	"The dentist's favourite shopping centre was ""The Gap""."				The Gap	homographic	['clothing', 'retail', 'apparel', 'denim', 'fashion', 'mall']	['teeth', 'cavity', 'interdental', 'space', 'orifice', 'opening']	L'écart	['vêtements', 'commerce', 'habillement', 'denim', 'mode', 'centre-commercial']	['dents', 'cavité', 'interdentaire', 'espace', 'orifice', 'ouverture']
3030	The dermatologist was an avid gardener but he had a problem with moles.				moles	homographic	['nevus', 'skin', 'pigmentation', 'melanoma', 'dermatology', 'lesion']	['mammal', 'burrow', 'tunnel', 'pest', 'soil', 'digging']	taupes	['grain de beauté', 'peau', 'pigmentation', 'mélanome', 'dermatologie', 'lésion']	['mammifère', 'terrier', 'tunnel', 'ravageur', 'sol', 'creusement']
3031	The dervish had so much endurance, he set a new whirled record.				whirled	homophonic	['spun', 'rotated', 'dervish', 'swirl', 'revolve', 'gyrate']	['world', 'global', 'planet', 'universal', 'athlete', 'trophy']	tourné	['pivoté', 'roté', 'derviche', 'tourbillon', 'révolu', 'gyré']	['monde', 'global', 'planète', 'universel', 'athlète', 'trophée']
3032	The designer wondered why his pirate room wasn't perfect, and the judge told him he went a little overboard.				overboard	homographic	['ocean', 'ship', 'water', 'deck', 'drown', 'vessel']	['excessive', 'extreme', 'intensity', 'limit', 'surplus', 'exaggeration']	par-dessus bord	['océan', 'navire', 'eau', 'pont', 'noyer', 'vaisseau']	['excessif', 'extrême', 'intensité', 'limite', 'surplus', 'exagération']
3033	The dieters vowed to let nothing go to waist.				waist	homophonic	['abdomen', 'torso', 'belt', 'midsection', 'body', 'girth']	['trash', 'discard', 'garbage', 'excess', 'refuse', 'remnants']	taille	['abdomen', 'torse', 'ceinture', 'milieu', 'corps', 'circonférence']	['déchets', 'rebuts', 'ordures', 'excès', 'refus', 'restes']
3034	The diners were fully sated, unaware that the wurst was yet to come.				wurst	homophonic	['sausage', 'bratwurst', 'meat', 'casing', 'salami', 'pork']	['worst', 'bad', 'terrible', 'unfavorable', 'inferior', 'extreme']	saucisse	['saucisse', 'bratwurst', 'viande', 'boyau', 'salami', 'porc']	['pire', 'mauvais', 'terrible', 'défavorable', 'inférieur', 'extrême']
3035	The discovery of how to make steel was ironic.				ironic	homographic	['paradoxical', 'sarcastic', 'unexpected', 'coincidence', 'humorous', 'satirical']	['metal', 'ferrous', 'alloy', 'industrial', 'ore', 'smelting']	ironique	['paradoxal', 'sarcastique', 'inattendu', 'coïncidence', 'humoristique', 'satirique']	['métal', 'ferreux', 'alliage', 'industriel', 'minerai', 'fonderie']
3036	The display of still-life art was not at all moving!				moving	homographic	['motion', 'kinetic', 'animated', 'traveling', 'velocity', 'displacement']	['emotional', 'touching', 'poignant', 'stirring', 'sentimental', 'affecting']	émouvant	['mouvement', 'cinétique', 'animé', 'déplacement', 'vitesse', 'transportable']	['émotionnel', 'touchant', 'poignant', 'remuant', 'sentimental', 'affectant']
3037	The doctor couldn't transfer the organs because he didn't have the guts to do it.				guts	homographic	['intestines', 'viscera', 'anatomy', 'biology', 'stomach', 'transplant']	['courage', 'bravery', 'mettle', 'boldness', 'nerve', 'fortitude']	tripes	['intestins', 'viscères', 'anatomie', 'biologie', 'estomac', 'greffe']	['courage', 'bravoure', 'cran', 'audace', 'nerf', 'force']
3038	The doctors had to remove a bone from my arm, he said humorlessly.				humorlessly	homophonic	['solemn', 'serious', 'unsmiling', 'grim', 'somber', 'stern']	['humerus', 'bone', 'arm', 'anatomy', 'skeleton', 'elbow']	sans humour	['solennel', 'sérieux', 'austère', 'grave', 'sombre', 'sévère']	['humérus', 'os', 'bras', 'anatomie', 'squelette', 'coude']
3039	"""The door's ajar,"" he said openly."				openly	homographic	['truthful', 'candid', 'frank', 'sincere']	['unlocked', 'gaping', 'unlatched', 'accessible', 'exposed']	ouvertement	['vrai', 'candide', 'franc', 'sincere']	['deverrouille', 'beant', 'entrouvert', 'accessible', 'expose']
3040	"""The door's ajar,"" he said openly."				ajar	homographic	['open', 'unlatched', 'gap', 'space', 'unlocked', 'cracked']	['container', 'glass', 'vessel', 'lid', 'pottery', 'storage']	entrouvert	['ouvert', 'déverrouillé', 'interstice', 'espace', 'débloqué', 'fendu']	['récipient', 'verre', 'vaisseau', 'couvercle', 'poterie', 'stockage']
3041	The driving force of the 90's!				driving	homographic	['automotive', 'vehicle', 'engine', 'steering', 'transport', 'road']	['ambition', 'motivation', 'energy', 'impetus', 'influence', 'momentum']	conduite	['automobile', 'véhicule', 'moteur', 'direction', 'transport', 'route']	['ambition', 'motivation', 'énergie', 'impulsion', 'influence', 'élan']
3042	"The duck said to the bartender, ""put it on my bill."""				bill	homographic	['beak', 'anatomy', 'mouth', 'feathers', 'avian']	['invoice', 'check', 'account', 'receipt', 'payment', 'debt']	bec	['bec', 'anatomie', 'bouche', 'plumes', 'aviaire']	['facture', 'note', 'compte', 'reçu', 'paiement', 'dette']
3043	The duke and the count had a fight. The duke was down for the count.				count	homographic	['nobility', 'aristocrat', 'earl', 'title', 'monarch', 'peerage']	['tally', 'enumeration', 'referee', 'knockout', 'seconds', 'calculation']	comte	['noblesse', 'aristocrate', 'comte', 'titre', 'monarque', 'pairie']	['décompte', 'énumération', 'arbitre', 'knockout', 'secondes', 'calcul']
3044	The earless defendant waived his hearing.				hearing	homographic	['sound', 'auditory', 'ear', 'perception', 'listening', 'sensory']	['trial', 'court', 'judge', 'testimony', 'legal', 'proceeding']	Audition	['son', 'auditif', 'oreille', 'perception', 'écoute', 'sensoriel']	['procès', 'cour', 'juge', 'témoignage', 'juridique', 'procédure']
3045	The earliest mention of cars is in the Bible when Adam and Eve were driven out of the Garden of Eden.				driven	homographic	['transported', 'steered', 'chauffeured', 'propelled', 'vehicular', 'commuted']	['expelled', 'banished', 'ousted', 'forced', 'evicted', 'removed']	chassé	['transporté', 'dirigé', 'conduit', 'propulsé', 'véhiculé', 'acheminé']	['expulsé', 'banni', 'évincé', 'forcé', 'délogé', 'renvoyé']
3046	The editor inserted a caret in the recipe.				caret	homophonic	['symbol', 'insertion', 'proofreading', 'mark', 'typography', 'editor']	['carrot', 'vegetable', 'root', 'orange', 'ingredient', 'edible']	carotte	['symbole', 'insertion', 'correction', 'marque', 'typographie', 'éditeur']	['carotte', 'légume', 'racine', 'orange', 'ingrédient', 'comestible']
3047	The editor really took a lot out of my manuscript. He cut a great dele.				dele	homophonic	['quantity', 'portion', 'amount', 'measure', 'extent']	['delete', 'edit', 'symbol', 'omission', 'revision', 'proofread']	dèle	['quantité', 'portion', 'montant', 'mesure', 'étendue']	['supprimer', 'éditer', 'symbole', 'omission', 'révision', 'corriger']
3048	The editor received his award with sheer delete.				delete	homophonic	['delight', 'joy', 'pleasure', 'glee', 'happiness', 'satisfaction']	['remove', 'erase', 'strikeout', 'edit', 'cancel', 'keyboard']	délice	['délice', 'joie', 'plaisir', 'jubilation', 'bonheur', 'satisfaction']	['supprimer', 'effacer', 'barrer', 'éditer', 'annuler', 'clavier']
3049	The eight chicken farmers jumped in their rowing shell and put their cox up in front.				cox	homophonic	['coxswain', 'steer', 'rudder', 'sculling', 'oar', 'shell']	['rooster', 'cockerel', 'poultry', 'farm', 'gallus', 'bird']	coq	['barreur', 'diriger', 'gouvernail', 'godille', 'rame', 'coque']	['coq', 'cochet', 'volaille', 'ferme', 'gallus', 'oiseau']
3050	The electrician got his supplies at the outlet store.				outlet	homographic	['socket', 'voltage', 'receptacle', 'plug', 'electricity', 'wire']	['discount', 'inventory', 'liquidation', 'retail', 'shopping', 'clearance']	prise	['socle', 'tension', 'réceptacle', 'fiche', 'électricité', 'fil']	['escompte', 'inventaire', 'liquidation', 'détail', 'commerce', 'déstockage']
3051	The electrician worked on the side as a musician. He was a conductor on the train.				conductor	homographic	['electricity', 'copper', 'wire', 'circuit', 'transmission', 'energy']	['railroad', 'ticket', 'locomotive', 'passenger', 'station', 'uniform']	conducteur	['électricité', 'cuivre', 'fil', 'circuit', 'transmission', 'énergie']	['chemin de fer', 'billet', 'locomotive', 'passager', 'gare', 'uniforme']
3052	The electricity was off and they couldn't find out watt was the problem.				watt	homophonic	['measurement', 'energy', 'power', 'electricity', 'current', 'bulb']	['interrogative', 'pronoun', 'question', 'identity', 'inquiry', 'object']	watt	['mesure', 'énergie', 'puissance', 'électricité', 'courant', 'ampoule']	['interrogatif', 'pronom', 'question', 'identité', 'enquête', 'objet']
3053	The electricity was off and they couldn't found out watt was the problem.				watt	homophonic	['what', 'question', 'interrogative', 'reason', 'cause', 'explanation']	['power', 'electricity', 'energy', 'measurement', 'voltage', 'current']	watt	['quoi', 'question', 'interrogatif', 'raison', 'cause', 'explication']	['puissance', 'électricité', 'énergie', 'mesure', 'tension', 'courant']
3054	The embarrassed news anchor was bright red, but he nor the television monitor was appropriately phased.				phased	homophonic	['stages', 'sequence', 'chronology', 'segments', 'steps', 'intervals']	['disturbed', 'fazed', 'unsettled', 'perturbed', 'daunted', 'rattled']	déphasé	['étapes', 'séquence', 'chronologie', 'segments', 'gradations', 'intervalles']	['troublé', 'décontenancé', 'perturbé', 'déconcerté', 'intimidé', 'secoué']
