id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
3401	These are my parents, said Einstein relatively				relatively	homographic	['family', 'kinship', 'parents', 'ancestor', 'cousin', 'bloodline']	['physics', 'spacetime', 'proportional', 'perspective', 'theory', 'comparative']	relativement	['famille', 'parenté', 'parents', 'ancêtre', 'cousin', 'lignée']	['physique', 'espace-temps', 'proportionnel', 'perspective', 'théorie', 'comparatif']
3402	They all laughed when I told them that one day I would discover the secrets of invisibility. If only they could see me now.				see	homographic	['vision', 'eyeball', 'sight', 'perceive', 'behold', 'look']	['comprehend', 'understand', 'recognize', 'grasp', 'realize', 'acknowledge']	voir	['vision', 'globe', 'vue', 'percevoir', 'contempler', 'regarder']	['comprendre', 'entendre', 'reconnaître', 'saisir', 'réaliser', 'admettre']
3403	They argued about their vacation and finally stayed at the last resort.				resort	homographic	['hotel', 'beach', 'vacation', 'lodging', 'tourism', 'amenities']	['option', 'choice', 'alternative', 'emergency', 'solution', 'necessity']	ressort	['hôtel', 'plage', 'vacances', 'hébergement', 'tourisme', 'commodités']	['option', 'choix', 'alternative', 'urgence', 'solution', 'nécessité']
3404	They bought a home on a cliff because they liked to live on the edge.				edge	homographic	['precipice', 'cliff', 'border', 'cliffside', 'rim', 'brink']	['danger', 'risk', 'excitement', 'peril', 'intensity', 'boldness']	bord	['précipice', 'falaise', 'frontière', 'paroi', 'rebord', 'lisière']	['danger', 'risque', 'excitation', 'péril', 'intensité', 'hardiesse']
3405	They built a tree house together but then had a falling out.				falling out	homographic	['tumble', 'gravity', 'descent', 'drop', 'impact', 'ground']	['argument', 'quarrel', 'dispute', 'conflict', 'estrangement', 'resentment']	brouille	['chute', 'gravité', 'descente', 'tomber', 'impact', 'sol']	['dispute', 'querelle', 'conflit', 'désaccord', 'éloignement', 'ressentiment']
3406	They call me Pops. I sell soft drinks.				Pops	homographic	['father', 'patriarch', 'elder', 'parent', 'dad', 'male']	['soda', 'beverage', 'carbonated', 'soft-drink', 'fizzy', 'cola']	Soda	['père', 'patriarche', 'aîné', 'parent', 'papa', 'mâle']	['soda', 'boisson', 'carbonaté', 'limonade', 'pétillant', 'cola']
3407	They called him the king of the dentists because he specialized in crowns.				crowns	homographic	['monarch', 'royalty', 'gold', 'throne', 'sovereign', 'headdress']	['tooth', 'enamel', 'prosthetic', 'restoration', 'filling', 'dentistry']	couronnes	['monarque', 'royauté', 'or', 'trône', 'souverain', 'coiffe']	['dent', 'émail', 'prothèse', 'restauration', 'plombage', 'dentisterie']
3408	They hid from the gunman in a sauna where they could sweat it out.				sweat it out	homographic	['anxiety', 'tension', 'wait', 'fear', 'stress', 'endure']	['heat', 'perspiration', 'sauna', 'moisture', 'steam', 'pore']	suer sang et eau	['anxiété', 'tension', 'attente', 'peur', 'stress', 'endurance']	['chaleur', 'transpiration', 'sauna', 'humidité', 'vapeur', 'pore']
3409	They just found a sword swallower dead. The police suspect it's an inside job.				inside job	homographic	['crime', 'accomplice', 'employee', 'betrayal', 'theft', 'internal']	['physical', 'internal', 'organs', 'stomach', 'anatomy', 'piercing']	travail interne	['crime', 'complice', 'employé', 'trahison', 'vol', 'interne']	['physique', 'interne', 'organes', 'estomac', 'anatomie', 'perçage']
3410	They laughed when I said I wanted to be a comedian-they're not laughing now.				laughing	homographic	['mockery', 'ridicule', 'scorn', 'disbelief', 'jeering', 'derision']	['humor', 'amusement', 'success', 'hilarity', 'comedy', 'applause']	riant	['moquerie', 'ridicule', 'dédain', 'incrédulité', 'raillerie', 'dérision']	['humour', 'amusement', 'succès', 'hilarité', 'comédie', 'applaudissements']
3411	They owed me a lot of money for the new house-I billed them.				billed	homographic	['invoiced', 'charged', 'debt', 'payment', 'statement', 'cost']	['constructed', 'erected', 'foundation', 'timber', 'structure', 'masonry']	facturé	['facturé', 'débité', 'dette', 'paiement', 'relevé', 'coût']	['construit', 'érigé', 'fondation', 'bois', 'structure', 'maçonnerie']
3412	They replaced the baseball with an orange to add zest to the game.				zest	homographic	['enthusiasm', 'energy', 'excitement', 'spirit', 'vigor', 'animation']	['peel', 'citrus', 'rind', 'orange', 'extract', 'flavor']	zeste	['enthousiasme', 'énergie', 'excitation', 'entrain', 'vigueur', 'animation']	['écorce', 'agrume', 'pelure', 'orange', 'extrait', 'saveur']
3413	They he said drank 2 bottles of whisky a day, but it wasn't true. He had to scotch those rumours right away.				scotch	homographic	['whisky', 'alcohol', 'drink', 'distilled', 'malt', 'bottle']	['suppress', 'halt', 'cancel', 'crush', 'extinguish', 'thwart']	scotch	['whisky', 'alcool', 'boisson', 'distillé', 'malt', 'bouteille']	['supprimer', 'arrêter', 'annuler', 'écraser', 'éteindre', 'contrecarrer']
3414	They say curiosity killed the cat, and they weren't kitten.				kitten	homophonic	['kidding', 'joking', 'jesting', 'lying', 'teasing', 'mocking']	['cat', 'feline', 'animal', 'pet', 'mammal', 'furry']	chaton	['blaguer', 'plaisanter', 'badiner', 'mentir', 'taquiner', 'moquer']	['chat', 'félin', 'animal', 'familier', 'mammifère', 'poilu']
3415	They threw a party for the inventor of the toaster. And he was toasted.				toasted	homographic	['celebrated', 'honored', 'saluted', 'cheered', 'shouted']	['burned', 'crispy', 'heated', 'browned', 'charred', 'roasted']	grillé	['célébré', 'honoré', 'salué', 'acclamé', 'applaudi']	['brûlé', 'croustillant', 'chauffé', 'brunis', 'noirci', 'rôti']
3416	They tried to save him with an I. V. but it was all in vein.				vein	homophonic	['vessel', 'blood', 'intravenous', 'artery', 'circulation', 'medical']	['futile', 'useless', 'hopeless', 'unsuccessful', 'failure', 'void']	veine	['vaisseau', 'sang', 'intraveineux', 'artère', 'circulation', 'médical']	['futile', 'inutile', 'désespéré', 'infructueux', 'échec', 'vain']
3417	They were charged with communications fraud for making phoney claims.				phoney	homophonic	['telephone', 'call', 'mobile', 'dial', 'cellular', 'telecommunications']	['fake', 'fraudulent', 'counterfeit', 'false', 'spurious', 'deceptive']	bidon	['téléphone', 'appel', 'mobile', 'composer', 'cellulaire', 'télécommunications']	['faux', 'frauduleux', 'contrefait', 'mensonger', 'fallacieux', 'trompeur']
3418	They were married by candle-light, but the marriage lasted only a wick.				wick	homophonic	['candle', 'wax', 'flame', 'absorbent', 'cord', 'burn']	['week', 'time', 'duration', 'seven', 'days', 'calendar']	mèche	['bougie', 'cire', 'flamme', 'absorbant', 'cordon', 'brûler']	['semaine', 'temps', 'durée', 'sept', 'jours', 'calendrier']
3419	"They were the quietest burglars in the history of New York City. The newspapers called them ""Criminal Mimes."""				Criminal Mimes	homophonic	['performance', 'pantomime', 'silent', 'clown', 'theatrical', 'gesture']	['felony', 'minds', 'thoughts', 'illegal', 'psychology', 'intent']	Mimes Criminels	['performance', 'pantomime', 'silencieux', 'clown', 'théâtral', 'geste']	['crime', 'esprits', 'pensées', 'illégal', 'psychologie', 'intention']
3420	They won't stay at friendly hotels, because they're hostel people.				hostel	homophonic	['lodging', 'backpack', 'dormitory', 'traveler', 'budget', 'inn']	['angry', 'aggressive', 'unfriendly', 'violent', 'spiteful', 'adversarial']	hostile	['hébergement', 'sac-à-dos', 'dortoir', 'voyageur', 'budget', 'auberge']	['fâché', 'agressif', 'inamical', 'violent', 'rancunier', 'adversaire']
3421	Thieves have muscles of steal.				steal	homophonic	['metal', 'iron', 'alloy', 'strength', 'industrial', 'hard']	['thief', 'rob', 'burglar', 'crime', 'pilfer', 'heist']	voler	['acier', 'fer', 'alliage', 'force', 'industriel', 'dur']	['voleur', 'dérober', 'cambrioleur', 'crime', 'chiper', 'braquage']
3422	Things made in Australia are high koala-ty.				koala-ty	homophonic	['marsupial', 'eucalyptus', 'mammal', 'pouch', 'arboreal', 'furry']	['excellence', 'standard', 'grade', 'integrity', 'superiority', 'status']	koalité	['marsupial', 'eucalyptus', 'mammifère', 'poche', 'arboricole', 'poilu']	['excellence', 'norme', 'grade', 'intégrité', 'supériorité', 'statut']
3423	Think straight, hydrate.				straight	homographic	['clear', 'rational', 'logical', 'coherent', 'sharp', 'focused']	['linear', 'unbending', 'direct', 'horizontal', 'vertical', 'aligned']	droit	['clair', 'rationnel', 'logique', 'cohérent', 'net', 'concentré']	['linéaire', 'rigide', 'direct', 'horizontal', 'vertical', 'aligné']
