id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
2601	Quasimodo bought a Ford Focus. It became known as the hatchback of Notre Dame.				hatchback	homophonic	['car', 'automobile', 'compact', 'rear-door vehicle']	['hunchback', 'deformed back', 'kyphosis', 'Quasimodo']	hatchback	['voiture', 'automobile', 'compacte', 'véhicule à hayon']	['bossu', 'dos déformé', 'cyphose', 'Quasimodo']
2602	Qwertyus, god of keyboards, is a character from geek mythology.				geek	homophonic	['Greek', 'Olympian', 'Hellenic', 'classical']	['nerd', 'techie', 'enthusiast', 'computer expert']	grec	['grec', 'olympien', 'hellénique', 'classique']	"['geek', ""passionné d'informatique"", 'mordu de technologie', 'expert en informatique']"
2603	Rockfish. Great Seafood. Not a lot of clams.				clams	homographic	['mollusks', 'shellfish', 'bivalves', 'seafood']	['money', 'dollars', 'cash', 'currency']	palourdes	['mollusques', 'coquillages', 'bivalves', 'fruits de mer']	['argent', 'dollars', 'fric', 'monnaie']
2604	Rabbits generally lead a hoppy life.				hoppy	homophonic	['jumping', 'leaping', 'bounding', 'bouncy']	['happy', 'joyful', 'content', 'cheerful']	sautillant	['sautant', 'bondissant', 'sauteuse', 'rebondissant']	['heureux', 'joyeux', 'content', 'enjoué']
2605	Rabbits like their beer brewed with a lot of hops.				hops	homographic	['jumps', 'leaps', 'bounds', 'springs']	['Humulus lupulus', 'dried flowers', 'brewing plant', 'bittering agent']	houblon	['sauts', 'bonds', 'enjambées', 'élans']	"['Humulus lupulus', 'fleurs séchées', 'plante brassicole', ""agent d'amertume""]"
2606	Rain or sun always fun!				sun	homophonic	['sun', 'star', 'daylight', 'sol']	['son', 'male child', 'boy', 'descendant']	soleil	['soleil', 'étoile', 'lumière du jour', 'sol']	['fils', 'enfant mâle', 'garçon', 'descendant']
2607	ReVittelise!				ReVittelise	homophonic	['revitalize', 'refresh', 'renew', 'energize', 'invigorate']	['Vittel', 'mineral water', 'brand name', 'bottled water', 'hydration']	ReVittelise	['revitaliser', 'rafraîchir', 'renouveler', 'dynamiser', 'invigorer']	['Vittel', 'eau minérale', 'nom de marque', 'eau en bouteille', 'hydratation']
2608	Reading music makes me crotchety.				crotchety	homographic	['irritable', 'grumpy', 'grouchy', 'cantankerous', 'bad-tempered']	['full of crotchets', 'quarter notes', 'musical notation']	maussade	['irritable', 'grincheux', 'bougon', 'atrabilaire', 'mal-humé']	['plein de noires', 'noires', 'notation musicale']
2609	Real estate agents believe in doing good deeds.				deeds	homographic	['actions', 'acts', 'feats', 'exploits']	['property titles', 'legal documents', 'contracts', 'conveyances']	actes	['actions', 'actes', 'exploits', 'prouesses']	['titres de propriété', 'documents juridiques', 'contrats', 'actes de cession']
2610	Reassembling the skeletons of prehistoric mammals can be a mammoth undertaking.				mammoth	homographic	['gigantic', 'enormous', 'colossal', 'huge', 'immense']	['extinct elephant', 'Woolly Mammoth', 'prehistoric pachyderm', 'Mammuthus']	mammouth	['gigantesque', 'énorme', 'colossal', 'immense', 'vaste']	['éléphant éteint', 'mammouth laineux', 'pachyderme préhistorique', 'Mammuthus']
2611	Recent survey revealed 6 out of 7 dwarf's aren't happy.				happy	homographic	['cheerful', 'joyful', 'content', 'satisfied']	['Happy', 'Seven Dwarfs character', 'Disney dwarf name']	heureux	['joyeux', 'gai', 'content', 'satisfait']	"['Joyeux', 'Personnage des Sept Nains', ""Nom d'un nain de Disney""]"
2612	Rejection is all about who you no.				no	homophonic	['negative', 'refusal', 'denial']	['know', 'understand', 'recognize', 'be acquainted with']	non	['négatif', 'refus', 'déni']	['savoir', 'comprendre', 'reconnaître', 'connaître']
2613	Relationship driven.				driven	homographic	['motivated', 'determined', 'ambitious', 'goal-oriented']	['operated', 'steered', 'piloted', 'conveyed by vehicle']	conduit	['motivé', 'déterminé', 'ambitieux', 'axé sur les objectifs']	['opéré', 'dirigé', 'piloté', 'transporté par un véhicule']
2614	Remarks by critiques about Back are duly noted.				Back	homophonic	['Bach', 'Johann Sebastian Bach', 'composer', 'musician']	['rear', 'posterior', 'spine', 'reverse']	Dos	['Bach', 'Jean-Sébastien Bach', 'compositeur', 'musicien']	['arrière', 'postérieur', 'colonne vertébrale', 'envers']
2615	Remembering the Mongol leader's reputation for chicanery, Marco Polo approached the palace of the khan warily.				khan	homophonic	['khan', 'ruler', 'monarch', 'leader', 'emperor']	['con', 'deception', 'trickery', 'scam', 'swindle']	khan	['khan', 'dirigeant', 'monarque', 'chef', 'empereur']	['con', 'tromperie', 'ruse', 'arnaque', 'escroquerie']
2616	Rental agents offer quarters for dollars.				quarters	homographic	['lodgings', 'accommodation', 'rooms', 'housing', 'residence']	['coins', 'currency', 'twenty-five cents', 'fourth parts']	quartiers	['logements', 'hébergement', 'chambres', 'logis', 'résidence']	['pièces de monnaie', 'devise', 'vingt-cinq cents', 'quarts']
2617	Reported sightings of the abominable snowman are yeti to be confirmed.				yeti	homophonic	['abominable snowman', 'sasquatch', 'cryptid']	['yet', 'still', 'so far', 'up to this point']	yeti	['abominable homme des neiges', 'sasquatch', 'cryptide']	"['encore', 'toujours', ""jusqu'ici"", ""jusqu'à présent""]"
2618	Retired teachers are classless.				classless	homographic	['unrefined', 'uncouth', 'vulgar', 'bad-mannered']	['without a classroom', 'no longer teaching students', 'lacking a class to teach']	sans classe	['grossier', 'incivil', 'vulgaire', 'mal élevé']	"['sans salle de classe', 'ne donnant plus de cours', ""manquant d'une classe à enseigner""]"
2619	Reveal yourself.				Reveal	homophonic	['disclose', 'uncover', 'divulge', 'expose']	['re-veil', 'cover again', 'replace a veil', 'mask again']	Révéler	['divulguer', 'découvrir', 'dévoiler', 'exposer']	['re-voiler', 'couvrir à nouveau', 'remettre un voile', 'masquer de nouveau']
2620	Ride with the tribe!				tribe	homophonic	['ethnic group', 'clan', 'social division', 'community']	['tri-be', 'tricycle', 'three-wheeled bike', 'trike']	tribu	['groupe ethnique', 'clan', 'division sociale', 'communauté']	['tri-bé', 'tricycle', 'vélo à trois roues', 'trike']
2621	Roentgen was radiating.				radiating	homographic	['beaming', 'glowing', 'shining', 'exuding happiness']	['emitting radiation', 'emitting x-rays', 'diffusing rays']	rayonnant	['radieux', 'étincelant', 'luisant', 'respirant le bonheur']	['émettant des radiations', 'émettant des rayons X', 'diffusant des rayons']
