id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
3601	We all know Albert Einstein was a genius... But his brother Frank was a monster.				Frank	homophonic	['name', 'relative', 'human', 'sibling', 'person']	['Frankenstein', 'creature', 'laboratory', 'horror', 'scientific', 'undead']	Frank	['prénom', 'parent', 'humain', 'fratrie', 'personne']	['Frankenstein', 'créature', 'laboratoire', 'horreur', 'scientifique', 'mort-vivant']
3602	We are KOA'mazing.				KOA'mazing	homophonic	['campground', 'outdoor', 'tent', 'lodging', 'cabin', 'recreation']	['wonderful', 'excellent', 'astonishing', 'incredible', 'impressive', 'spectacular']	KOA-incroyable	['camping', 'plein air', 'tente', 'hébergement', 'cabane', 'loisirs']	['merveilleux', 'excellent', 'étonnant', 'incroyable', 'impressionnant', 'spectaculaire']
3603	We are overdressed when we are wrapped up in ourselves.				wrapped up	homographic	['clothing', 'garments', 'bundled', 'enveloped', 'coats', 'layers']	['ego', 'narcissism', 'preoccupied', 'absorbed', 'selfish', 'internal']	enveloppé	['vêtements', 'habillements', 'emmitouflé', 'enveloppé', 'manteaux', 'épaisseurs']	['ego', 'narcissisme', 'préoccupé', 'absorbé', 'égoïste', 'interne']
3604	We bake web & graphics, deliciously!				bake	homographic	['oven', 'flour', 'bread', 'pastry', 'dough', 'yeast']	['create', 'code', 'design', 'render', 'develop', 'build']	cuire	['four', 'farine', 'pain', 'pâtisserie', 'pâte', 'levure']	['créer', 'coder', 'concevoir', 'générer', 'développer', 'construire']
3605	We believe in separation of church and hate				hate	homophonic	['state', 'government', 'politics', 'secular', 'policy', 'legislation']	['prejudice', 'bigotry', 'hostility', 'animosity', 'anger', 'conflict']	haine	['état', 'gouvernement', 'politique', 'laïque', 'mesure', 'législation']	['préjugé', 'fanatisme', 'hostilité', 'animosité', 'colère', 'conflit']
3606	We did it twice last night, she relayed.				relayed	homographic	['spoke', 'told', 'communicated', 'narrated', 'disclosed']	['restacked', 'repositioned', 'aligned', 'layered', 'placed', 'tiled']	relayé	['dit', 'raconté', 'communiqué', 'narré', 'révélé']	['réempilé', 'repositionné', 'aligné', 'stratifié', 'placé', 'carrelé']
3607	We don't cut corners, we build them.				cut corners	homographic	['lazy', 'cheap', 'effort', 'haste', 'shortcuts', 'shoddy']	['angle', 'edge', 'frame', 'geometry', 'carpentry', 'intersection']	brûler les étapes	['paresseux', 'économique', 'effort', 'hâte', 'raccourcis', 'bâclé']	['angle', 'bord', 'cadre', 'géométrie', 'charpenterie', 'intersection']
3608	We don't read palms; we wave them.				palms	homographic	['hand', 'fingers', 'lines', 'fortune', 'skin', 'touch']	['tree', 'tropical', 'fronds', 'leaves', 'branch', 'island']	paumes	['main', 'doigts', 'lignes', 'fortune', 'peau', 'toucher']	['palmier', 'tropical', 'palmes', 'feuilles', 'branche', 'île']
3609	We drive people happy!				drive	homographic	['steering', 'vehicle', 'road', 'commute', 'transport', 'automobile']	['motivate', 'impel', 'influence', 'condition', 'transform', 'stimulate']	pulsion	['conduite', 'véhicule', 'route', 'trajet', 'transport', 'automobile']	['motiver', 'pousser', 'influencer', 'conditionner', 'transformer', 'stimuler']
3610	We grow and refresh brands.				refresh	homographic	['revitalize', 'renew', 'update', 'remodel', 'modernize']	['beverage', 'cool', 'drink', 'thirst', 'liquid', 'hydrate']	rafraîchir	['revitaliser', 'renouveler', 'actualiser', 'remodeler', 'moderniser']	['boisson', 'frais', 'breuvage', 'soif', 'liquide', 'hydrater']
