id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
3301	The star asked the sun why the moon was always up so late. Sun responded that it was just a phase.				phase	homographic	['lunar', 'waxing', 'waning', 'crescent', 'cycle', 'orbit']	['behavior', 'teenager', 'temporary', 'transient', 'stage', 'development']	phase	['lunaire', 'croissante', 'décroissante', 'croissant', 'cycle', 'orbite']	['comportement', 'adolescent', 'temporaire', 'transitoire', 'étape', 'développement']
3302	The state funeral remains to be seen.				remains	homographic	['corpse', 'body', 'cadaver', 'deceased', 'skeleton', 'mortal']	['continues', 'persists', 'stays', 'lingers', 'endures', 'awaits']	reste	['cadavre', 'corps', 'dépouille', 'défunt', 'squelette', 'mortel']	['continue', 'persiste', 'séjourne', 'traîne', 'endure', 'attend']
3303	The steward refused to swallow the harsh whine of the petulant cabernet peddler.				whine	homophonic	['whimper', 'cry', 'complaint', 'noise', 'sound', 'utterance']	['wine', 'vintage', 'pour', 'bottle', 'fermentation', 'glass']	vin	['pleurnicherie', 'pleur', 'plainte', 'bruit', 'son', 'parole']	['vin', 'millésime', 'verser', 'bouteille', 'fermentation', 'verre']
3304	The stock market crashes, but Viagra beats the flop.				flop	homographic	['economic', 'collapse', 'failure', 'crash', 'recession', 'bankruptcy']	['limp', 'flaccid', 'drooping', 'erectile', 'soft', 'droopy']	fiasco	['économique', 'effondrement', 'échec', 'krach', 'récession', 'banqueroute']	['mou', 'flasque', 'pendant', 'érectile', 'souple', 'tombant']
3305	The store clerk lost his job, so he set up a kiosk in the mall to vend for himself.				vend	homophonic	['fend', 'struggle', 'survive', 'manage', 'protect', 'strive']	['sell', 'merchandise', 'retail', 'vendor', 'trade', 'commerce']	vend	"['fendre', 'lutter', 'survivre', 'gérer', 'protéger', ""s'efforcer""]"	['vendre', 'marchandise', 'détail', 'vendeur', 'commerce', 'échange']
3306	The stress of having his beloved pet bunny die caused a man to go bald. he was very upset about losing his hare.				hare	homophonic	['rabbit', 'mammal', 'ears', 'fur', 'lepus', 'animal']	['hair', 'follicle', 'scalp', 'strand', 'keratin', 'growth']	lièvre	['lapin', 'mammifère', 'oreilles', 'fourrure', 'lepus', 'animal']	['cheveu', 'follicule', 'cuir chevelu', 'mèche', 'kératine', 'pousse']
3307	The student had such a big assignment, he had to burn his kindle at both ends.				kindle	homographic	['ebook', 'reader', 'tablet', 'digital', 'software', 'e-ink']	['fire', 'ignite', 'flame', 'wick', 'candle', 'burn']	enflammer	['liseuse', 'lecteur', 'tablette', 'numérique', 'logiciel', 'e-ink']	['feu', 'allumer', 'flamme', 'mèche', 'bougie', 'brûler']
3308	The study of ancient symbols will lead you to rune.				rune	homophonic	['glyph', 'inscription', 'alphabet', 'mystic', 'carving', 'ancient']	['ruin', 'destruction', 'collapse', 'decay', 'demise', 'wreckage']	rune	['glyphe', 'inscription', 'alphabet', 'mystique', 'gravure', 'antique']	['ruine', 'destruction', 'effondrement', 'déclin', 'fin', 'débris']
3309	The sun was bright on a dry, cloudless morning, but later it waned.				waned	homophonic	['diminished', 'faded', 'decreased', 'shrank', 'subsided']	['rained', 'precipitated', 'poured', 'showered', 'drizzled']	diminué	['diminué', 'décru', 'affaibli', 'réduit', 'baissé']	['plu', 'précipité', 'versé', 'ondé', 'bruiné']
3310	The surest steps to happiness are the steps to church.				steps	homographic	['stride', 'walk', 'movement', 'footfall', 'pace', 'gait']	['stairs', 'stairs', 'threshold', 'ascent', 'ladder', 'staircase']	pas	['foulée', 'marche', 'mouvement', 'trace', 'allure', 'démarche']	['escaliers', 'marches', 'seuil', 'ascension', 'échelle', 'escalier']
