id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
601	Army dentists make a good drill corps.				drill	homographic	['dental tool', 'boring instrument', 'burr']	['military training', 'exercise', 'marching', 'practice']	foret	['outil dentaire', 'instrument de forage', 'fraise']	['entraînement militaire', 'exercice', 'marche', 'pratique']	drill	['dental tool', 'boring instrument', 'burr']	['military training', 'exercise', 'march', 'practice']
602	Arriving late, Senator Kennedy slipped on a banana peel and fell in a heap, resulting in a humerus break in the midst of the subcommittee's intense discussion.				humerus	homophonic	['humorous', 'funny', 'amusing', 'comical', 'laughable']	['humerus', 'arm bone', 'brachium', 'upper arm bone']	humérus	['humoristique', 'drôle', 'amusant', 'comique', 'risible']	['humérus', 'os du bras', 'brachium', 'os du bras supérieur']	humerus	['humorous', 'funny', 'amusing', 'comic', 'laughable']	['humerus', 'arm bone', 'brachium', 'upper arm bone']
603	Artificial knees and elbows were developed during a joint project.				joint	homographic	['collaborative', 'shared', 'combined', 'collective']	['anatomical connection', 'articulation', 'knee', 'elbow']	joint	['collaboratif', 'partagé', 'combiné', 'collectif']	['connexion anatomique', 'articulation', 'genou', 'coude']	joint	['collaborative', 'shared', 'combined', 'collective']	['anatomical connection', 'joint', 'knee', 'elbow']
604	Artists are colorful people who draw on their emotions.				draw	homographic	['sketch', 'depict', 'illustrate', 'paint']	['extract', 'evoke', 'derive', 'pull']	dessiner	['esquisser', 'dépeindre', 'illustrer', 'peindre']	['extraire', 'évoquer', 'dériver', 'tirer']	draw	['sketch', 'depict', 'illustrate', 'paint']	['extract', 'evoke', 'derive', 'pull']
605	Artists have to get into a good Frame of mind.				Frame	homographic	['structural case', 'border', 'enclosure for a picture']	['state of being', 'disposition', 'mood']	Cadre	['boîtier structurel', 'bordure', 'encadrement pour une image']	"[""état d'être"", 'disposition', 'humeur']"	Frame	['structural casing', 'border', 'framing for a picture']	['state of being', 'disposition', 'mood']
606	"As I put my car in reverse, I thought to myself... ""This takes me back."""				back	homographic	['backward', 'reverse', 'rearward']	['reminisce', 'recall', 'past', 'memory']	arrière	"['en arrière', 'inverse', ""vers l'arrière""]"	['se remémorer', 'rappel', 'passé', 'mémoire']	back	['back', 'reverse', 'backward']	['recollect', 'recall', 'past', 'memory']
607	As I revived her using mouth to mouth resuscitation, in spite of my lisp, I couldn't help noticing her beautiful breaths!				breaths	homophonic	['respirations', 'exhalations', 'gasps']	['breasts', 'bosom', 'bust', 'chest']	seins	['respirations', 'exhalations', 'souffles']	['seins', 'poitrine', 'buste', 'poitrail']	breasts	['breaths', 'exhalations', 'sighs']	['breasts', 'chest', 'bust', 'bosom']
608	As Sir Galahad lifted the sacred chalice, the bottom fell out. He had indeed found the holey Grail.				holey	homophonic	['holy', 'sacred', 'divine', 'blessed', 'consecrated']	['holey', 'porous', 'leaking', 'pierced', 'perforated']	troué	['saint', 'sacré', 'divin', 'béni', 'consacré']	['troué', 'poreux', 'fuyant', 'percé', 'perforé']	holy	['holy', 'sacred', 'divine', 'blessed', 'consecrated']	['holey', 'porous', 'leaking', 'pierced', 'perforated']
609	As a fruit, oranges are very a-peeling.				a-peeling	homophonic	['peeling', 'skinning', 'shucking', 'unwrapping']	['appealing', 'attractive', 'charming', 'alluring']	attrayant	['épluchage', 'pelage', 'écossage', 'déballage']	['attrayant', 'séduisant', 'charmant', 'alléchant']	appealing	['peeling', 'skinning', 'shelling', 'unpacking']	['attractive', 'seductive', 'charming', 'alluring']
610	"As anyone who has ever lived in the area can tell you, life is different in Montana. Since golf courses are often placed in areas ideal for hunting, most golfers carry a hunting rifle in their golf bag and when the opportunity presents itself combine their two favorite pastimes. Recently one such sportsman got lost and had to stop for directions asking,"" Which way to the lynx."""				lynx	homophonic	['links', 'golf course', 'fairway', 'playing field']	['lynx', 'wildcat', 'bobcat', 'predator']	lynx	['links', 'terrain de golf', 'parcours de golf', 'terrain de jeu']	['lynx', 'chat sauvage', 'bobcat', 'prédateur']	lynx	['links', 'golf course', 'golf layout', 'playing field']	['lynx', 'wild cat', 'bobcat', 'predator']
611	As his little ships sailed on Christopher Columbus didn't tell his crew he felt constantly on edge.				edge	homographic	['verge', 'brink', 'boundary', 'horizon']	['nervous', 'anxious', 'tense', 'irritable']	bord	['bord', 'marge', 'limite', 'horizon']	['nerveux', 'anxieux', 'tendu', 'irritable']	edge	['border', 'margin', 'limit', 'horizon']	['nervous', 'anxious', 'tense', 'irritable']
612	As soon as the airplane was invented, things were looking up.				looking up	homographic	['improving', 'getting better', 'advancing', 'brightening']	['gazing skyward', 'observing upwards', 'viewing the air', 'eyeing the clouds']	regarder en haut	"[""s'améliorer"", 'aller mieux', 'progresser', ""s'éclaircir""]"	"['lever les yeux vers le ciel', 'observer vers le haut', ""scruter l'air"", 'regarder les nuages']"	look up	['improve', 'get better', 'progress', 'brighten up']	"[""raise one's eyes to the sky"", 'look upwards', 'search the air', 'look at the clouds']"
613	As they looked at the recreation of the Greek temple on Rodeo Drive while a freak ice storm was occurring, Emily and Henry were astonished by the very unusual frieze.				frieze	homophonic	['sculpted decoration', 'band', 'carving', 'relief']	['freeze', 'frost', 'chill', 'hail']	frise	['décoration sculptée', 'bandeau', 'sculpture', 'relief']	['geler', 'givre', 'frisson', 'grêle']	frieze/freezes	['carved decoration', 'strip', 'sculpture', 'relief']	['freeze', 'frost', 'shiver', 'hail']
614	As to alcohol, sea captains harbor a love of port.				port	homographic	['fortified wine', 'red wine', 'alcoholic beverage']	['harbor', 'dock', 'marina', 'haven']	port	['vin de Porto', 'vin rouge', 'boisson alcoolisée']	['port de mer', 'quai', 'marina', 'havre']	port	['Port wine', 'red wine', 'alcoholic beverage']	['seaport', 'dock', 'marina', 'harbor']
615	As to how to play snooker, some people don't have a cue.				cue	homophonic	['billiard stick', 'snooker rod', 'tapered pole']	['clue', 'notion', 'understanding', 'hint']	queue	['queue de billard', 'tige de snooker', 'bâton effilé']	['indice', 'notion', 'compréhension', 'allusion']	cue	['billiard cue', 'snooker rod', 'tapered stick']	['clue', 'notion', 'understanding', 'allusion']
616	As urban as you can get in the suburbs.				urban	homographic	['metropolitan', 'city', 'central', 'cosmopolitan']	['sophisticated', 'refined', 'urbane', 'polished']	urbain	['métropolitain', 'citadin', 'central', 'cosmopolite']	['sophistiqué', 'raffiné', 'urbane', 'poli']	urban	['metropolitan', 'city-dweller', 'central', 'cosmopolitan']	['sophisticated', 'refined', 'urbane', 'polite']
617	As you know, I am always abso-posi-lutely perfect!				abso-posi-lutely	homophonic	['absolutely', 'completely', 'entirely', 'utterly']	['positively', 'certainly', 'confidently', 'assuredly']	abso-posi-lument	['absolument', 'complètement', 'entièrement', 'tout à fait']	['positivement', 'certainement', 'avec assurance', 'assurément']	abso-posi-lutely	['absolutely', 'completely', 'entirely', 'quite']	['positively', 'certainly', 'with confidence', 'assuredly']
618	Askus means business in any language.				Askus	homophonic	['corporate name', 'proper noun', 'organization', 'Askus company']	['ask us', 'request information', 'inquire', 'question']	Askus	"[""nom d'entreprise"", 'nom propre', 'organisation', 'société Askus']"	['demandez-nous', 'demander des informations', 'se renseigner', 'question']	Askus	['company name', 'proper noun', 'organization', 'Askus corporation']	['ask us', 'request information', 'inquire', 'question']
