id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
501	After discovering that her children were playing with matches, their mother exploded with fury.				exploded	homographic	['shatter', 'detonate', 'blast', 'combust', 'fire', 'fragments']	['anger', 'shout', 'rage', 'scream', 'furious', 'outburst']	explosé	['fracasser', 'détoner', 'souffle', 'brûler', 'feu', 'fragments']	['colère', 'crier', 'rage', 'hurler', 'furieux', 'éclat']			
502	After getting his master's degree-Bob got a job as a postman-reconciling that he was still a man of letters.				man of letters	homographic	['scholar', 'academic', 'educated', 'literary', 'intellectual', 'author']	['mail', 'envelope', 'postal', 'carrier', 'delivery', 'stamps']	homme de lettres	['savant', 'académique', 'instruit', 'littéraire', 'intellectuel', 'auteur']	['courrier', 'enveloppe', 'postal', 'facteur', 'distribution', 'timbres']			
503	After getting pranked by his friends and getting hit with a basket, Aron knew they had a wickerd sense of humour.				wickerd	homophonic	['evil', 'sinister', 'malicious', 'corrupt', 'cruel', 'unholy']	['wicker', 'basketry', 'willow', 'weaving', 'cane', 'reed']	osieréfique	['maléfique', 'sinistre', 'malveillant', 'corrompu', 'cruel', 'impie']	['osier', 'vannerie', 'saule', 'tissage', 'canne', 'roseau']			
504	After having a knee dislocated and an elbow fractured in two barroom brawls Bradley should have learned to stay away from those joints.				joints	homographic	['bone', 'ligament', 'cartilage', 'articulation', 'socket', 'anatomy']	['establishment', 'bar', 'tavern', 'pub', 'saloon', 'nightclub']	articulations	['os', 'ligament', 'cartilage', 'articulation', 'emboîture', 'anatomie']	['établissement', 'bar', 'taverne', 'pub', 'saloon', 'boîte']			
505	After he bought a mirror he became very reflective.				reflective	homographic	['surface', 'glass', 'light', 'beaming', 'shining', 'gleaming']	['thoughtful', 'pensive', 'introspective', 'meditative', 'cognitive', 'philosophical']	réfléchi	['surface', 'verre', 'lumière', 'rayonnant', 'brillant', 'miroitant']	['pensif', 'songeur', 'introspectif', 'méditatif', 'cognitif', 'philosophique']			
506	After he bought his two-year-old a felt pen, he was a marked man.				marked	homographic	['ink', 'stained', 'colored', 'scribbled', 'pigment', 'dirty']	['target', 'watched', 'doomed', 'vulnerable', 'monitored', 'suspicious']	marqué	['encre', 'taché', 'coloré', 'gribouillé', 'pigment', 'sale']	['cible', 'surveillé', 'condamné', 'vulnérable', 'pisté', 'suspect']			
507	After he carried a gun in his car the engine was soon shot.				shot	homographic	['bullet', 'firearm', 'discharge', 'projectile', 'trigger', 'weapon']	['broken', 'ruined', 'damaged', 'failed', 'mechanical', 'exhausted']	coup	['balle', 'arme', 'décharge', 'projectile', 'gâchette', 'feu']	['cassé', 'ruiné', 'endommagé', 'raté', 'mécanique', 'épuisé']			
508	After he invented the light bulb, people saw Edison in a new light.				light	homographic	['electricity', 'filament', 'photon', 'brightness', 'incandescent', 'illumination']	['perspective', 'viewpoint', 'opinion', 'reputation', 'clarity', 'understanding']	Lumière	['Électricité', 'Filament', 'Photon', 'Luminosité', 'Incandescent', 'Éclairage']	['Perspective', 'Point de vue', 'Opinion', 'Réputation', 'Clarté', 'Compréhension']			
509	After his computer problems he decided on a Crash course in security.				crash	homographic	['malfunction', 'failure', 'reboot', 'software', 'glitch', 'error']	['intensive', 'accelerated', 'rapid', 'brief', 'instruction', 'education']	crash	['dysfonctionnement', 'panne', 'redémarrage', 'logiciel', 'pépin', 'erreur']	['intensif', 'accéléré', 'rapide', 'bref', 'instruction', 'éducation']			
510	After manually rotating the heavy machinery, the worker grew very cranky.				cranky	homographic	['irritable', 'grumpy', 'moody', 'unhappy', 'angry']	['handle', 'lever', 'rotation', 'engine', 'mechanical']	grincheux	['irritable', 'maussade', 'lunatique', 'malheureux', 'en colère']	['manivelle', 'levier', 'rotation', 'moteur', 'mécanique']			
511	After my ear operation I feel sound.				sound	homographic	['healthy', 'sturdy', 'stable', 'secure', 'robust', 'intact']	['auditory', 'noise', 'vibration', 'hearing', 'acoustic', 'decibel']	son	['sain', 'robuste', 'stable', 'sûr', 'vigoureux', 'intact']	['auditif', 'bruit', 'vibration', 'ouïe', 'acoustique', 'décibel']			
