id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
2301	Old golfers never die they just putter away.				putter	homographic	['golf', 'club', 'green', 'stroke', 'swing', 'hole']	['idle', 'saunter', 'dawdle', 'slow', 'fade', 'leisure']	putter	['golf', 'club', 'green', 'coup', 'élan', 'trou']	['traîner', 'flâner', 'mirauder', 'lent', 'faiblir', 'loisir']			
2302	Old golfers never die, they just lose their drive.				drive	homographic	['golf', 'club', 'swing', 'tee', 'stroke', 'fairway']	['ambition', 'motivation', 'energy', 'willpower', 'determination', 'vigor']	élan	['golf', 'club', 'balancement', 'départ', 'coup', 'parcours']	['ambition', 'motivation', 'énergie', 'volonté', 'détermination', 'vigueur']			
2303	Old gossips never die they just lose their confidants				confidants	homophonic	['friend', 'ally', 'advisor', 'intimate', 'listener']	['confidence', 'bravery', 'assurance', 'certainty', 'poise']	confidents	['ami', 'allié', 'conseiller', 'intime', 'auditeur']	['confiance', 'bravoure', 'assurance', 'certitude', 'aplomb']			
2304	Old gravediggers never die, they just get buried in their work				buried	homographic	['coffin', 'soil', 'corpse', 'cemetery', 'interment', 'grave']	['overwhelmed', 'busy', 'submerged', 'tasks', 'engrossed', 'deadline']	enterré	['cercueil', 'terre', 'cadavre', 'cimetière', 'inhumation', 'tombe']	['débordé', 'occupé', 'submergé', 'tâches', 'absorbé', 'échéance']			
2305	Old gravediggers; never die, they just spade away.				spade	homophonic	['shovel', 'dig', 'dirt', 'handle', 'blade', 'excavate']	['fade', 'dissolve', 'disappear', 'evanesce', 'vanish', 'recede']	bêche	['pelle', 'creuser', 'terre', 'manche', 'lame', 'excaver']	"['décolorer', 'dissoudre', 'disparaître', ""s'évanouir"", ""s'effacer"", 'reculer']"			
2306	Old grocers never die, they just get shelved.				shelved	homographic	['pantry', 'stocking', 'aisle', 'merchandise', 'display', 'inventory']	['discarded', 'retired', 'finished', 'terminated', 'inactive', 'postponed']	classé	['garde-manger', 'stockage', 'allée', 'marchandise', 'étalage', 'inventaire']	['écarté', 'retraité', 'terminé', 'interrompu', 'inactif', 'ajourné']			
2307	Old guitarists never die, they just become unstrung.				unstrung	homographic	['guitar', 'wire', 'fret', 'musical', 'instrument', 'bridge']	['nervous', 'exhausted', 'unbalanced', 'shaky', 'frail', 'unsteady']	détendu	['guitare', 'corde', 'touche', 'musical', 'instrument', 'chevalet']	['nerveux', 'épuisé', 'déséquilibré', 'tremblant', 'fragile', 'instable']			
2308	Old guitarists never die, they just fret their lives away				fret	homographic	['guitar', 'fingerboard', 'string', 'chord', 'neck', 'instrument']	['worry', 'anxiety', 'distress', 'agitation', 'mental', 'unease']	frettage	['guitare', 'touche', 'corde', 'accord', 'manche', 'instrument']	['souci', 'anxiété', 'détresse', 'agitation', 'mental', 'malaise']			
2309	Old guns never die they just get loaded.				loaded	homographic	['ammo', 'cartridge', 'bullet', 'chamber', 'magazine', 'trigger']	['drunk', 'intoxicated', 'wasted', 'tipsy', 'inebriated', 'hammered']	chargé	['munition', 'cartouche', 'balle', 'chambre', 'chargeur', 'détente']	['ivre', 'saoul', 'bourré', 'éméché', 'ébrieux', 'pompette']			
2310	Old hackers never die, they just go to bits				bits	homographic	['binary', 'digit', 'data', 'memory', 'storage', 'computing']	['fragments', 'pieces', 'shards', 'scraps', 'remnants', 'particles']	bits	['binaire', 'chiffre', 'donnée', 'mémoire', 'stockage', 'informatique']	['fragments', 'morceaux', 'éclats', 'débris', 'vestiges', 'particules']			
2311	Old hairdressers never die, they just braid away.				braid	homophonic	['hair', 'weave', 'plait', 'strand', 'stylist', 'salon']	['fade', 'vanish', 'disappear', 'dissolve', 'exit', 'ghost']	tresse	['cheveux', 'tissage', 'natte', 'mèche', 'styliste', 'salon']	"['décolorer', ""s'estomper"", 'disparaître', 'dissoudre', 'partir', 'spectre']"			
2312	Old hairdressers never dye... or cut.				dye	homophonic	['pigment', 'colorant', 'stain', 'tint', 'hair', 'bleach']	['expire', 'perish', 'decease', 'death', 'mortal', 'passing']	teindre	['pigment', 'colorant', 'tache', 'teinte', 'cheveux', 'décolorant']	['expirer', 'périr', 'décéder', 'mort', 'mortel', 'trépas']			
2313	Old helsinki tourists never die, they just vanish into Finn air.				Finn air	homophonic	['Finland', 'citizen', 'Helsinki', 'Nordic', 'airline', 'aviation']	['thin', 'transparent', 'atmosphere', 'invisible', 'oxygen', 'vapor']	Finesse d'air	['Finlande', 'citoyen', 'Helsinki', 'Nordique', 'compagnie', 'aviation']	['fin', 'transparent', 'atmosphère', 'invisible', 'oxygène', 'vapeur']			
2314	Old hikers never die they just get the boot.				boot	homographic	['footwear', 'leather', 'hiking', 'tread', 'sole', 'outdoor']	['dismissal', 'termination', 'employment', 'fired', 'discharge', 'ejection']	botte	['chaussure', 'cuir', 'randonnée', 'semelle', 'talon', 'extérieur']	['renvoi', 'licenciement', 'emploi', 'licencié', 'congédiement', 'expulsion']			
2315	Old hikers never die, they just trail away.				trail	homographic	['path', 'hike', 'mountain', 'dirt', 'forest', 'track']	['fade', 'decline', 'weaken', 'vanish', 'dissipate', 'recede']	piste	['sentier', 'randonnée', 'montagne', 'terre', 'forêt', 'trace']	"[""s'estomper"", 'décliner', 'faiblir', 'disparaître', 'se dissiper', 'reculer']"			
2316	Old hippies never die, they just take a trip.				trip	homographic	['travel', 'journey', 'vacation', 'luggage', 'departure', 'tour']	['hallucination', 'psychedelic', 'drugs', 'acid', 'vision', 'altered']	voyage	['trajet', 'périple', 'vacances', 'bagages', 'départ', 'tournée']	['hallucination', 'psychédélique', 'drogues', 'acide', 'vision', 'altéré']			
2317	Old hockey players never die, they just achieve their final goal.				goal	homographic	['puck', 'net', 'score', 'crease', 'slapshot', 'rink']	['ambition', 'destination', 'achievement', 'purpose', 'completion', 'end']	but	['palet', 'filet', 'score', 'enclave', 'frappe', 'patinoire']	['ambition', 'destination', 'accomplissement', 'objectif', 'achèvement', 'fin']			
2318	Old hookers never die, they just get laid off.				laid off	homographic	['unemployment', 'termination', 'severance', 'fired', 'corporate', 'redundant']	['intercourse', 'prostitution', 'copulation', 'sexual', 'bedroom', 'bed']	licencié	['chômage', 'licenciement', 'rupture', 'congédié', 'entreprise', 'redondant']	['rapports', 'prostitution', 'copulation', 'sexuel', 'chambre', 'lit']			
2319	Old horse stables do die but they can always be barn again				barn	homophonic	['stable', 'farm', 'livestock', 'hay', 'structure', 'agriculture']	['reborn', 'birth', 'existence', 'renewal', 'reincarnation', 'delivery']	né	['étable', 'ferme', 'bétail', 'foin', 'structure', 'agriculture']	['renaissance', 'naissance', 'existence', 'renouveau', 'réincarnation', 'accouchement']			
2320	Old housewives never die, they just wash away.				wash	homographic	['water', 'cleaning', 'scrub', 'soap', 'detergent', 'rinse']	['erode', 'dissolve', 'fade', 'recede', 'vanish', 'disappear']	laver	['eau', 'nettoyage', 'frotter', 'savon', 'détergent', 'rincer']	"['éroder', 'dissoudre', 'décolorer', 'reculer', ""s'évanouir"", 'disparaître']"			
2321	Old hypochondriacs never die they just lose their grippe.				grippe	homophonic	['grasp', 'clutch', 'hold', 'control', 'clasp', 'tension']	['influenza', 'fever', 'virus', 'illness', 'sickness', 'infection']	grippe	['prise', 'emprise', 'étreinte', 'contrôle', 'serrement', 'tension']	['influenza', 'fièvre', 'virus', 'maladie', 'affection', 'infection']			
2322	Old interpreters (for the deaf) never die, they just sign off.				sign off	homographic	['gesture', 'manual', 'communication', 'hand', 'language', 'motion']	['broadcast', 'finish', 'conclude', 'departure', 'terminate', 'end']	signer	['geste', 'manuel', 'communication', 'main', 'langage', 'mouvement']	['diffuser', 'finir', 'conclure', 'départ', 'terminer', 'fin']			
2323	Old investors never die they just roll over.				roll over	homographic	['reinvest', 'maturity', 'account', 'transfer', 'renewal', 'funds']	['tumble', 'rotate', 'recline', 'motion', 'sleep', 'ground']	rouler	['réinvestir', 'échéance', 'compte', 'transfert', 'renouvellement', 'fonds']	['tomber', 'pivoter', 'incliner', 'mouvement', 'dormir', 'sol']			
2324	Old janitors never die they just get swept up.				swept	homographic	['broom', 'dust', 'cleaning', 'floor', 'debris', 'bristle']	['removed', 'carried', 'gone', 'disappeared', 'motion', 'collected']	balayé	['balai', 'poussière', 'nettoyage', 'sol', 'débris', 'poil']	['retiré', 'emporté', 'parti', 'disparu', 'mouvement', 'collecté']			
2325	Old judges never die, they just cease to try				try	homographic	['judge', 'court', 'verdict', 'litigation', 'hear', 'proceedings']	['attempt', 'effort', 'endeavor', 'strive', 'exertion', 'labor']	essayer	['juger', 'tribunal', 'verdict', 'litige', 'entendre', 'procédure']	"['tentative', 'effort', 'entreprise', ""s'efforcer"", 'exercice', 'labeur']"			
2326	Old judges never die, they just slur their sentences				sentences	homographic	['verdict', 'judgment', 'prison', 'ruling', 'court', 'punishment']	['speech', 'syntax', 'grammar', 'words', 'articulation', 'phrases']	phrases	['peine', 'condamnation', 'verdict', 'sanction', 'jugement', 'sentence']	['énoncé', 'syntaxe', 'grammaire', 'mots', 'articulation', 'parole']			
2327	Old kentucky fried chicken franchisers never die, they just chicken out.				chicken out	homographic	['poultry', 'meat', 'farming', 'cluck', 'fryer', 'livestock']	['cowardice', 'retreat', 'fear', 'withdraw', 'quit', 'timid']	se dégonfler	['volaille', 'viande', 'élevage', 'gloussement', 'poulet', 'bétail']	['lâcheté', 'retraite', 'peur', 'désistement', 'abandon', 'timide']			
2328	Old key punch operators never die they just punch out.				punch out	homographic	['perforate', 'card', 'data', 'hole', 'machine', 'code']	['timecard', 'exit', 'shift', 'clock', 'leave', 'finish']	pointer	['perforer', 'carte', 'données', 'trou', 'machine', 'code']	['badgeuse', 'sortie', 'service', 'horloge', 'partir', 'terminer']			
2329	Old kings never die they just get throne away				throne	homophonic	['tossed', 'discarded', 'ejected', 'propelled', 'launched']	['monarch', 'seat', 'royalty', 'crown', 'regal', 'palace']	trône	['jeté', 'rejeté', 'éjecté', 'propulsé', 'lancé']	['monarque', 'siège', 'royauté', 'couronne', 'régal', 'palais']			
2330	Old landscapers never die, they just get weeded out.				weeded	homographic	['garden', 'pull', 'uproot', 'soil', 'overgrowth']	['eliminate', 'discard', 'remove', 'filter', 'reject']	désherbé	['jardin', 'arracher', 'déraciner', 'sol', 'prolifération']	['éliminer', 'jeter', 'retirer', 'filtrer', 'rejeter']			
2331	Old laundry workers never die, they just are decreased.				decreased	homophonic	['deceased', 'dead', 'expired', 'lifeless', 'perished', 'departed']	['ironed', 'pressed', 'flat', 'smooth', 'crease', 'garment']	décrissé	['décédé', 'mort', 'expiré', 'inanimé', 'péri', 'défunt']	['repassé', 'pressé', 'plat', 'lisse', 'pli', 'vêtement']			
2332	Old lawn care workers never die, they just recede.				recede	homographic	['grass', 'lawn', 'turf', 'planting', 'growth', 'germinate']	['retreat', 'withdraw', 'ebb', 'diminish', 'falter', 'back']	se retirer	['herbe', 'pelouse', 'gazon', 'plantation', 'croissance', 'germer']	['retraite', 'reculer', 'reflux', 'diminuer', 'vaciller', 'recul']			
2333	Old lawyers never die they just lose their judgment.				judgment	homographic	['discernment', 'wisdom', 'cognition', 'reasoning', 'acuity']	['verdict', 'decree', 'ruling', 'tribunal', 'litigation', 'sentence']	jugement	['discernement', 'sagesse', 'cognition', 'raisonnement', 'acuité']	['verdict', 'décret', 'décision', 'tribunal', 'litige', 'sentence']			
2334	Old librarians never die, they just check out.				check out	homographic	['borrow', 'renew', 'catalog', 'spine', 'barcode', 'circulation']	['expire', 'perish', 'depart', 'end', 'exit', 'passing']	régler son compte	['emprunter', 'renouveler', 'cataloguer', 'dos', 'code-barres', 'circulation']	['expirer', 'périr', 'partir', 'finir', 'sortir', 'trépas']			
2335	Old librarians never die, they just lose their circulation.				circulation	homographic	['blood', 'artery', 'heart', 'flow', 'vessel', 'pulse']	['library', 'book', 'borrow', 'loan', 'archive', 'reader']	circulation	['sang', 'artère', 'cœur', 'flux', 'vaisseau', 'pouls']	['bibliothèque', 'livre', 'emprunt', 'prêt', 'archive', 'lecteur']			
