id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
301	A fisherman tried boxing, but he only threw hooks.				hooks	homographic	['tackle', 'barb', 'bait', 'lure', 'metal', 'angling']	['punch', 'boxing', 'swing', 'glove', 'strike', 'combat']	crochets	['attirail', 'barbe', 'appât', 'leurre', 'métal', 'pêche']	['coup', 'boxe', 'balancé', 'gant', 'frappe', 'combat']			
302	A fisherman who was also a pianist was an expert with scales.				scales	homographic	['fish', 'skin', 'armor', 'aquatic', 'keratin', 'anatomy']	['music', 'piano', 'notes', 'octave', 'rhythm', 'intervals']	gammes	['poisson', 'peau', 'armure', 'aquatique', 'kératine', 'anatomie']	['musique', 'piano', 'notes', 'octave', 'rythme', 'intervalles']			
303	A flat rate is the monthly rent for an apartment.				flat	homographic	['level', 'horizontal', 'plane', 'even', 'smooth', 'fixed']	['apartment', 'residence', 'dwelling', 'suite', 'room', 'lodging']	plat	['horizontal', 'plan', 'égal', 'lisse', 'fixe', 'uniforme']	['appartement', 'résidence', 'logement', 'suite', 'chambre', 'gîte']			
304	A flute teacher is a tutor.				tutor	homophonic	['teacher', 'instructor', 'educator', 'mentor', 'pedagogy', 'academic']	['tooter', 'flute', 'wind', 'instrument', 'sound', '吹奏']	tuteur	['enseignant', 'instructeur', 'éducateur', 'mentor', 'pédagogie', 'académique']	['joueur', 'flûte', 'souffle', 'instrument', 'son', 'souffler']			
305	A fool and his head are easily parted!				head	homographic	['brain', 'skull', 'anatomy', 'flesh', 'neck', 'thought']	['wealth', 'money', 'cash', 'gold', 'fortune', 'finances']	tête	['cerveau', 'crâne', 'anatomie', 'chair', 'cou', 'pensée']	['richesse', 'argent', 'liquide', 'or', 'fortune', 'finances']			
306	A former doctor, while auditioning for a play, broke his leg. But luckily, he could still make the cast.				cast	homographic	['orthopedic', 'plaster', 'bandage', 'fracture', 'immobilization', 'support']	['actors', 'ensemble', 'troupe', 'performance', 'theatrical', 'rehearsal']	plâtre	['orthopédique', 'plâtre', 'bandage', 'fracture', 'immobilisation', 'soutien']	['acteurs', 'ensemble', 'troupe', 'performance', 'théâtral', 'répétition']			
307	A friend told me he dug a hole in my backyard and filled it with water. I thought he meant well.				well	homographic	['intention', 'kindness', 'benefit', 'goodwill', 'sincerity']	['shaft', 'cistern', 'water', 'reservoir', 'borehole', 'aquifer']	puits	['intention', 'bonté', 'bienfait', 'bienveillance', 'sincérité']	['puits', 'citerne', 'eau', 'réservoir', 'forage', 'aquifère']			
308	A friend tried to make me say animal puns today but I thought they were boaring.				boaring	homophonic	['monotonous', 'tedious', 'dull', 'repetitive', 'uninteresting']	['wild', 'swine', 'tusk', 'hog', 'mammal', 'porcine']	sanglant	['monotone', 'ennuyeux', 'terne', 'répétitif', 'inintéressant']	['sauvage', 'suidé', 'défense', 'porc', 'mammifère', 'porcin']			
309	A frightened bird dog that runs from everything is known as the Golden Retreater.				Retreater	homophonic	['Golden', 'Retriever', 'canine', 'hunting', 'fetch', 'pedigree']	['retreat', 'cowardly', 'flee', 'withdrawal', 'scared', 'escape']	Retraiteur	['Doré', 'Retriever', 'canin', 'chasse', 'rapport', 'pedigree']	['retraite', 'lâche', 'fuite', 'retrait', 'effrayé', 'évasion']			
310	A gambling gardener usually hedges his bets.				hedges	homographic	['bushes', 'shrubs', 'fences', 'clipping', 'topiary', 'garden']	['wagers', 'insurance', 'safeguard', 'offset', 'investing', 'risk']	haies	['buissons', 'arbustes', 'clôtures', 'taille', 'topiaire', 'jardin']	['paris', 'assurance', 'sauvegarde', 'compensation', 'investissement', 'risque']			
311	A garbage man digging through the trash says-Man, am I down in the dumps today.				dumps	homographic	['landfill', 'waste', 'garbage', 'refuse', 'junkyard', 'disposal']	['sadness', 'depression', 'melancholy', 'gloom', 'unhappy', 'miserable']	décharge	['dépotoir', 'déchets', 'ordures', 'rebuts', 'ferraille', 'élimination']	['tristesse', 'dépression', 'mélancolie', 'cafard', 'malheureux', 'misérable']			
312	A gardener who moved back to his home town rediscovered his roots.				roots	homographic	['botany', 'soil', 'underground', 'plant', 'growth', 'rhizome']	['heritage', 'ancestry', 'origin', 'family', 'linage', 'hometown']	racines	['botanique', 'sol', 'souterrain', 'plante', 'croissance', 'rhizome']	['héritage', 'ascendance', 'origine', 'famille', 'lignée', 'origine']			
313	A gardening store owner who often called long distance for importing realized that talk and dirt aren't necessarily cheap.				dirt	homographic	['soil', 'earth', 'manure', 'fertilizer', 'compost']	['value', 'currency', 'cost', 'inequity', 'worth']	terre	['sol', 'terreau', 'fumier', 'engrais', 'compost']	['valeur', 'devise', 'coût', 'iniquité', 'mérite']			
314	A girl and her boyfriend went to a party as a barcode. They were an item.				item	homographic	['product', 'commodity', 'merchandise', 'article', 'good', 'object']	['couple', 'partnership', 'romance', 'duo', 'relationship', 'pair']	article	['produit', 'denrée', 'marchandise', 'article', 'bien', 'objet']	['couple', 'partenariat', 'idylle', 'duo', 'relation', 'paire']			
315	A glide-path is a soar spot.				soar	homophonic	['fly', 'altitude', 'glide', 'climb', 'wing', 'upward']	['pain', 'ache', 'tender', 'injury', 'bruise', 'inflammation']	planer	['voler', 'altitude', 'glisser', 'monter', 'aile', 'ascendant']	['douleur', 'souffrance', 'sensible', 'blessure', 'bleu', 'inflammation']			
316	A goat that ate office supplies was on a staple diet.				staple	homographic	['fastener', 'wire', 'metal', 'binding', 'office', 'paper']	['nutrition', 'basic', 'sustenance', 'food', 'regular', 'essential']	agrafe	['fixation', 'fil', 'métal', 'reliure', 'bureau', 'papier']	['nutrition', 'base', 'subsistance', 'aliment', 'courant', 'essentiel']			
317	A good baker will rise to the occasion, it's the yeast he can do.				yeast	homophonic	['least', 'minimum', 'slightest', 'minimal', 'smallest', 'fractional']	['fungus', 'fermentation', 'leavening', 'dough', 'enzyme', 'baking']	levure	['moindre', 'minimum', 'infime', 'minimal', 'petit', 'infinitésimal']	['champignon', 'fermentation', 'levain', 'pâte', 'enzyme', 'boulangerie']			
318	A good carpenter will do his work and then varnish without a trace.				varnish	homophonic	['lacquer', 'stain', 'finish', 'shellac', 'gloss', 'sealant']	['vanish', 'disappear', 'evaporate', 'depart', 'fade', 'exit']	vernis	['laque', 'teinture', 'finition', 'gomme-laque', 'lustre', 'scellant']	"['disparaître', ""s'évaporer"", 'partir', ""s'effacer"", 'sortir', ""s'évanouir""]"			
319	A good meteor shower can really rock your world.				rock	homographic	['asteroid', 'stone', 'geology', 'impact', 'mineral', 'meteorite']	['shake', 'thrill', 'amaze', 'disturb', 'astound', 'vibrate']	rocher	['astéroïde', 'pierre', 'géologie', 'impact', 'minéral', 'météorite']	['secouer', 'frissonner', 'étonner', 'perturber', 'stupéfier', 'vibrer']			
320	A good wine starts with a good grapevine. A good cheese starts with a good bovine.				bovine	homophonic	['cattle', 'cow', 'ox', 'bull', 'livestock', 'mammal']	['vine', 'grape', 'viticulture', 'stem', 'growth', 'climbing']	bovine	['bétail', 'vache', 'bœuf', 'taureau', 'cheptel', 'mammifère']	['vigne', 'raisin', 'viticulture', 'tige', 'croissance', 'grimpante']			
321	A gossip is someone with a great sense of rumor.				rumor	homophonic	['hearsay', 'gossip', 'whisper', 'scandal', 'talk', 'speculation']	['humor', 'comedy', 'funny', 'laughter', 'joke', 'wit']	rumeur	['ouï-dire', 'potins', 'chuchotement', 'scandale', 'ébruitement', 'spéculation']	['humour', 'comédie', 'drôle', 'rire', 'blague', 'esprit']			
322	A group called the Balloons sings pop music.				pop	homographic	['genre', 'chart', 'radio', 'mainstream', 'melody', 'vocals']	['burst', 'puncture', 'deflate', 'explosion', 'rubber', 'air']	pop	['genre', 'classement', 'radio', 'grand public', 'mélodie', 'chant']	['éclatement', 'crevaison', 'dégonfler', 'explosion', 'caoutchouc', 'air']			
323	A group of physicists is called a nucleus.				nucleus	homographic	['atom', 'proton', 'neutron', 'physics', 'core', 'particle']	['organization', 'assembly', 'center', 'collective', 'entity', 'formation']	noyau	['atome', 'proton', 'neutron', 'physique', 'centre', 'particule']	['organisation', 'assemblée', 'centre', 'collectif', 'entité', 'formation']			
324	A group of singers wore coral necklaces.				coral	homophonic	['choral', 'choir', 'singing', 'ensemble', 'vocal', 'harmony']	['reef', 'marine', 'polyp', 'ocean', 'limestone', 'calcium']	corail	['choral', 'choeur', 'chant', 'ensemble', 'vocal', 'harmonie']	['récif', 'marin', 'polype', 'océan', 'calcaire', 'calcium']			
325	A guy became so good with a chainsaw that he was promoted to branch manager.				branch	homographic	['tree', 'limb', 'leaf', 'wood', 'forest', 'bough']	['office', 'corporate', 'division', 'executive', 'department', 'management']	branche	['arbre', 'membre', 'feuille', 'bois', 'forêt', 'rameau']	['bureau', 'entreprise', 'division', 'exécutif', 'département', 'direction']			
326	A guy swallowed a spoon and found he couldn't stir.				stir	homographic	['mix', 'spoon', 'swirl', 'agitate', 'liquid', 'utensil']	['move', 'awaken', 'motion', 'budge', 'physical', 'active']	remuer	['mélanger', 'cuillère', 'tourbillonner', 'agiter', 'liquide', 'ustensile']	['bouger', 'éveiller', 'mouvement', 'bouger', 'physique', 'actif']			
327	A guy went to a costume party dressed as a knife, and he really looked sharp.				sharp	homographic	['stylish', 'elegant', 'neat', 'fashionable', 'smart', 'groomed']	['pointed', 'blade', 'keen', 'honed', 'cutting', 'edges']	tranchant	['élégant', 'chic', 'soigné', 'distingué', 'impeccable', 'raffiné']	['pointu', 'lame', 'affûté', 'aiguisé', 'coupant', 'bord']			
328	A gymnast needs to eat a well balanced diet.				balanced	homographic	['nutrition', 'vitamins', 'variety', 'healthy', 'proportionate', 'moderate']	['gymnastics', 'equilibrium', 'stability', 'beam', 'posture', 'steadiness']	équilibré	['nutrition', 'vitamines', 'variété', 'sain', 'proportionné', 'modéré']	['gymnastique', 'équilibre', 'stabilité', 'poutre', 'posture', 'aplomb']			
329	"A ham walked out of the hospital and said ""I'm cured""."				cured	homographic	['healthy', 'recovered', 'healed', 'patient', 'hospital', 'medicine']	['smoke', 'salt', 'preserved', 'meat', 'ham', 'brine']	traité	['sain', 'guéri', 'rétabli', 'patient', 'hôpital', 'médecine']	['fumé', 'salé', 'conservé', 'viande', 'jambon', 'saumure']			
330	A hangman will always keep you in the loop.				loop	homographic	['noose', 'rope', 'knot', 'execution', 'gallows', 'tighten']	['information', 'communication', 'circle', 'updates', 'knowledge', 'inclusion']	boucle	['noeud', 'corde', 'attache', 'exécution', 'gibet', 'serrer']	['information', 'communication', 'cercle', 'mises à jour', 'connaissance', 'inclusion']			
331	A harbor master is in charge of berth control.				berth	homophonic	['dock', 'harbor', 'ship', 'mooring', 'vessel', 'anchor']	['contraception', 'pregnancy', 'fertility', 'reproduction', 'delivery', 'offspring']	naissance	['quai', 'port', 'navire', 'amarrage', 'vaisseau', 'ancre']	['contraception', 'grossesse', 'fertilité', 'reproduction', 'accouchement', 'progéniture']			
332	A high scoring football game can be very offensive.				offensive	homographic	['attack', 'scoring', 'yards', 'touchdown', 'yardage', 'strategy']	['insulting', 'disgusting', 'rude', 'vile', 'obnoxious', 'abusive']	offensive	['attaque', 'marquage', 'verges', 'touché', 'gain', 'stratégie']	['insultante', 'dégoûtante', 'grossière', 'vile', 'odieuse', 'abusive']			
333	A horse is a very stable animal.				stable	homographic	['steady', 'balanced', 'firm', 'secure', 'reliable', 'constant']	['barn', 'stall', 'livestock', 'equestrian', 'hay', 'shelter']	stable	['équilibré', 'ferme', 'fixe', 'solide', 'constant', 'durable']	['écurie', 'étable', 'box', 'bétail', 'foin', 'abri']			
334	A husband and wife argued over the weather, but it soon blew over.				blew over	homographic	['wind', 'storm', 'gust', 'gale', 'dissipate', 'atmosphere']	['resolution', 'forgotten', 'reconciliation', 'subside', 'ignored', 'cease']	apaisé	['vent', 'tempête', 'rafale', 'bourrasque', 'dissiper', 'atmosphère']	['résolution', 'oublié', 'réconciliation', 'calmer', 'ignoré', 'cesser']			
335	A husband who thinks he is as solid as a rock may have a wife who wishes he was a little bolder.				bolder	homophonic	['courageous', 'brave', 'adventurous', 'daring', 'assertive', 'valiant']	['boulder', 'stone', 'granite', 'mineral', 'mountain', 'heavy']	plus audacieux	['courageux', 'brave', 'aventureux', 'hardi', 'assuré', 'vaillant']	['rocher', 'pierre', 'granit', 'minéral', 'montagne', 'lourd']			
336	A janitor with a broom in hand swept her off her feet.				swept	homographic	['broom', 'floor', 'cleaning', 'bristles', 'dust', 'stroke']	['romance', 'infatuation', 'attraction', 'charmed', 'emotion', 'love']	balayé	['balai', 'sol', 'nettoyage', 'poils', 'poussière', 'mouvement']	['romance', 'infatuation', 'attraction', 'charme', 'émotion', 'amour']			
337	A jelly truck and a biscuit truck collided yesterday-police are a trifle concerned.				trifle	homographic	['dessert', 'custard', 'sponge', 'layer', 'cream', 'confectionery']	['insignificant', 'minor', 'slight', 'unimportant', 'trivial', 'minimal']	bagatelle	['dessert', 'crème', 'biscuit', 'couche', 'mousse', 'confiserie']	['insignifiant', 'mineur', 'léger', 'superficiel', 'trivial', 'minimal']			
338	A job circumcising elephants isn't so bad. The base salary is small but the tips are big.				tips	homographic	['gratuity', 'bonus', 'money', 'income', 'payment', 'reward']	['extremity', 'apex', 'end', 'point', 'edge', 'foreskin']	pourboires	['gratification', 'prime', 'argent', 'revenu', 'paiement', 'récompense']	['extrémité', 'sommet', 'fin', 'pointe', 'bord', 'prépuce']			
339	A kangaroo that can't jump is completely hopless.				hopless	homophonic	['jump', 'leap', 'bound', 'spring', 'movement', 'kangaroo']	['despair', 'desperate', 'pessimistic', 'gloomy', 'futile', 'dejected']	sans-saut	['saut', 'bond', 'élan', 'sautillement', 'mouvement', 'kangourou']	['désespoir', 'désespéré', 'pessimiste', 'sombre', 'futile', 'abattu']			
340	A karate school restaurant served mainly chops.				chops	homographic	['strike', 'karate', 'blow', 'hand', 'martial', 'impact']	['rib', 'meat', 'lamb', 'pork', 'cutlet', 'portion']	côtelettes	['frapper', 'karaté', 'coup', 'main', 'martial', 'impact']	['côte', 'viande', 'agneau', 'porc', 'escalope', 'portion']			
341	"A kettle on the stove was singing ""Home on the Range""."				range	homographic	['stove', 'appliance', 'burner', 'cooking', 'kitchen', 'heat']	['grassland', 'pasture', 'prairie', 'wilderness', 'territory', 'landscape']	cuisinière	['four', 'appareil', 'brûleur', 'cuisson', 'cuisine', 'chaleur']	['prairie', 'pâturage', 'savane', 'étendue', 'territoire', 'paysage']			
342	A king is old when he reaches the age of sovereignty.				sovereignty	homophonic	['monarch', 'throne', 'reign', 'authority', 'crown', 'ruler']	['seventy', 'numeral', 'age', 'years', 'decade', 'elderly']	souveraineté	['monarque', 'trône', 'règne', 'autorité', 'couronne', 'gouvernant']	['soixante-dix', 'numéral', 'âge', 'années', 'décennie', 'âgé']			
343	A king measures his line with a ruler.				ruler	homographic	['monarch', 'sovereign', 'crown', 'king', 'leader', 'throne']	['measurement', 'straightedge', 'inches', 'centimeters', 'scale', 'length']	règle	['monarque', 'souverain', 'couronne', 'roi', 'dirigeant', 'trône']	['mesure', 'règle', 'pouces', 'centimètres', 'échelle', 'longueur']			
344	A lawyer asked his dentist to give him a retainer.				retainer	homographic	['lawyer', 'fee', 'contract', 'legal', 'prepayment', 'attorney']	['dentistry', 'teeth', 'orthodontics', 'braces', 'wire', 'alignment']	appareil	['avocat', 'honoraires', 'contrat', 'juridique', 'acompte', 'procureur']	['dentisterie', 'dents', 'orthodontie', 'bagues', 'fil', 'alignement']			
345	A lawyer using a facsimile machine must be sure to get his fax straight.				fax	homophonic	['facsimile', 'telecommunication', 'transmission', 'document', 'machine', 'paper']	['truth', 'reality', 'evidence', 'verification', 'information', 'accuracy']	faits	['télécopie', 'télécommunication', 'transmission', 'document', 'machine', 'papier']	['vérité', 'réalité', 'preuve', 'vérification', 'information', 'exactitude']			
346	A lawyer was defending a math teacher. He had to sum up.				sum up	homographic	['verdict', 'closing', 'argument', 'legal', 'summary', 'defense']	['addition', 'arithmetic', 'calculation', 'total', 'equation', 'integer']	résumer	['verdict', 'clôture', 'argument', 'juridique', 'synthèse', 'défense']	['addition', 'arithmétique', 'calcul', 'total', 'équation', 'entier']			
347	A letter carrier career is a mail dominated profession.				mail	homophonic	['letter', 'envelope', 'stamp', 'postage', 'parcel', 'delivery']	['man', 'masculine', 'gender', 'patriarchy', 'boy', 'biological']	malle	['lettre', 'enveloppe', 'timbre', 'affranchissement', 'colis', 'livraison']	['homme', 'masculin', 'genre', 'patriarcat', 'garçon', 'biologique']			
348	A library should have several floors because it is a multi story building.				story	homophonic	['narrative', 'fiction', 'plot', 'book', 'tale', 'literature']	['storey', 'floor', 'level', 'staircase', 'architecture', 'elevation']	histoire	['récit', 'fiction', 'intrigue', 'livre', 'conte', 'littérature']	['étage', 'niveau', 'palier', 'escalier', 'architecture', 'élévation']			
349	A lingerie thief gave a police officer the slip.				slip	homographic	['undergarment', 'lingerie', 'silk', 'chemise', 'petticoat', 'clothing']	['escape', 'evade', 'flee', 'avoid', 'elude', 'departure']	slip	['sous-vêtement', 'lingerie', 'soie', 'chemise', 'jupon', 'vêtement']	['échapper', 'éluder', 'fuir', 'éviter', 'esquiver', 'départ']			
350	"A little boy called his father who made balloons ""pop""."				pop	homographic	['father', 'parent', 'dad', 'paternal', 'male', 'ancestor']	['burst', 'puncture', 'explode', 'deflate', 'rupture', 'bang']	éclat	['père', 'parent', 'papa', 'paternel', 'mâle', 'ancêtre']	['éclater', 'crever', 'exploser', 'dégonfler', 'rupture', 'détonation']			
351	"A little boy called his father who made balloons ""pop""."				pop	homographic	['father', 'parent', 'dad', 'patriarch', 'paternal', 'ancestor']	['burst', 'explode', 'puncture', 'rupture', 'deflate', 'snap']	pop	['père', 'parent', 'papa', 'patriarche', 'paternel', 'ancêtre']	['éclater', 'exploser', 'percer', 'rupture', 'dégonfler', 'claquer']			
352	A little boy fired his light-colored crayons because they wouldn't show up.				show up	homographic	['visible', 'appear', 'pigment', 'contrast', 'color', 'marked']	['arrive', 'attend', 'present', 'presence', 'reach', 'gather']	apparaître	['visible', 'paraître', 'pigment', 'contraste', 'couleur', 'marqué']	['arriver', 'assister', 'présent', 'présence', 'rejoindre', 'rassembler']			
353	A little boy shaved his crayons because they weren't on point.				point	homographic	['tip', 'sharp', 'lead', 'tapered', 'conical']	['accurate', 'precise', 'correct', 'relevant', 'spot-on']	point	['pointe', 'tranchant', 'avance', 'effilé', 'conique']	['précis', 'exact', 'juste', 'pertinent', 'parfait']			
354	A locksmith has to have a good Combination of skills.				Combination	homographic	['lock', 'dial', 'sequence', 'numbers', 'security', 'tumbler']	['mixture', 'blend', 'variety', 'merger', 'assortment', 'union']	Combinaison	['serrure', 'cadran', 'séquence', 'chiffres', 'sécurité', 'goupille']	['mélange', 'alliage', 'variété', 'fusion', 'assortiment', 'union']			
355	A locksmith is a key employee.				key	homographic	['metal', 'lock', 'tumbler', 'latch', 'brass', 'entry']	['essential', 'crucial', 'vital', 'primary', 'central', 'main']	clé	['métal', 'serrure', 'goupille', 'loquet', 'laiton', 'entrée']	['essentiel', 'crucial', 'vital', 'primaire', 'central', 'principal']			
356	A logger went to his doctor because of a problem with the lumbar.				lumbar	homophonic	['spine', 'vertebrae', 'back', 'waist', 'sacral', 'skeletal']	['lumber', 'wood', 'timber', 'trees', 'logging', 'planks']	lombaire	['rachis', 'vertèbres', 'dos', 'taille', 'sacrum', 'squelette']	['bois', 'charpente', 'grumes', 'arbres', 'exploitation', 'planches']			
