id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
801	Despite his immense success as a coffee seller he remained a grounded person.				grounded	homographic	['humble', 'sensible', 'realistic', 'modest', 'stable', 'balanced']	['coffee', 'beans', 'mill', 'crushed', 'powder', 'roast']	moulu	['humble', 'sensé', 'réaliste', 'modeste', 'stable', 'équilibré']	['café', 'grains', 'moulin', 'écrasé', 'poudre', 'torréfaction']			
802	Diabetics should not be allowed to have sweet dreams.				sweet	homographic	['sugar', 'glucose', 'insulin', 'diabetes', 'fructose', 'hyperglycemia']	['pleasant', 'delightful', 'gentle', 'lovely', 'kind', 'amiable']	doux	['sucre', 'glucose', 'insuline', 'diabète', 'fructose', 'hyperglycémie']	['plaisant', 'délicieux', 'gentil', 'ravissant', 'aimable', 'amène']			
803	Diamond prospectors have to use a good strata-gem.				strata-gem	homophonic	['tactic', 'maneuver', 'scheme', 'plan', 'ploy', 'strategy']	['rock', 'layer', 'geology', 'diamond', 'jewel', 'sediment']	strata-gemme	['tactique', 'manœuvre', 'ruses', 'plan', 'stratagème', 'stratégie']	['roche', 'couche', 'géologie', 'diamant', 'joyau', 'sédiment']			
804	Did the electrician want to solve the problem? Yes, some would say it infused him.				infused	homophonic	['motivated', 'inspired', 'encouraged', 'animated', 'driven']	['in', 'fused', 'breaker', 'electricity', 'current', 'circuit']	infusé	['motivé', 'inspiré', 'encouragé', 'animé', 'déterminé']	['dans', 'fusible', 'disjoncteur', 'électricité', 'courant', 'circuit']			
805	Did the reproducing amoeba get a splitting headache?				splitting	homographic	['binary', 'fission', 'mitosis', 'asexual', 'reproduction', 'divide']	['painful', 'severe', 'throbbing', 'headache', 'migraine', 'intense']	déchirant	['binaire', 'fission', 'mitose', 'asexuée', 'reproduction', 'diviser']	['douloureux', 'sévère', 'pulsatile', 'céphalée', 'migraine', 'intense']			
806	Did you hear about that new drug that makes people angry? It's all the rage now.				rage	homographic	['anger', 'fury', 'wrath', 'hostility', 'temper', 'outrage']	['trend', 'fashion', 'craze', 'popularity', 'vogue', 'sensation']	rage	['colère', 'fureur', 'courroux', 'hostilité', 'hargne', 'indignation']	['tendance', 'mode', 'engouement', 'popularité', 'vogue', 'sensation']			
807	Did you hear about that new drug that makes people angry? It's all the rage now.				rage	homographic	['anger', 'fury', 'wrath', 'outrage', 'hostility', 'temper']	['popular', 'trend', 'fashion', 'vogue', 'craze', 'sensation']	rage	['colère', 'fureur', 'courroux', 'emportement', 'hostilité', 'ire']	['populaire', 'tendance', 'mode', 'vogue', 'engouement', 'fureur']			
808	Did you hear about the bivalve they called in to interrogate for that big murder investigation? Apparently, he's clammed up.				clammed up	homographic	['mollusk', 'shellfish', 'bivalve', 'ocean', 'aquatic', 'closed']	['silent', 'quiet', 'secretive', 'uncommunicative', 'withdrawn', 'reticent']	muet comme une carpe	['mollusque', 'coquillage', 'bivalve', 'océan', 'aquatique', 'fermé']	['silencieux', 'calme', 'secret', 'incommunicable', 'renfermé', 'réticent']			
809	Did you hear about the bread factory burning down? They say the business is toast.				toast	homographic	['bread', 'breakfast', 'crunchy', 'browned', 'sliced', 'butter']	['ruined', 'destroyed', 'finished', 'doomed', 'failed', 'ended']	grillé	['pain', 'petit-déjeuner', 'croquant', 'doré', 'tranché', 'beurre']	['ruiné', 'détruit', 'fini', 'perdu', 'échoué', 'achevé']			
810	Did you hear about the cheese factory that exploded in France? There was nothing but de brie.				de brie	homophonic	['debris', 'rubble', 'wreckage', 'detritus', 'fragments', 'scattered']	['brie', 'cheese', 'dairy', 'creamy', 'french', 'rind']	de brie	['débris', 'gravats', 'épave', 'détritus', 'fragments', 'éparpillé']	['brie', 'fromage', 'laitage', 'crémeux', 'français', 'croûte']			
811	Did you hear about the cheese who saved the world? It was Legend-dairy!				Legend-dairy	homophonic	['famous', 'mythical', 'epic', 'heroic', 'fable', 'renowned']	['milk', 'cheese', 'cow', 'cream', 'butter', 'farm']	Lait-gendaire	['fameux', 'mythique', 'épique', 'héroïque', 'fable', 'renommé']	['lait', 'fromage', 'vache', 'crème', 'beurre', 'ferme']			
812	Did you hear about the claustrophobic astronaut? He just needed a little space.				space	homographic	['cosmos', 'universe', 'galaxy', 'stars', 'orbit', 'vacuum']	['room', 'clearance', 'distance', 'gap', 'area', 'capacity']	espace	['cosmos', 'univers', 'galaxie', 'étoiles', 'orbite', 'vide']	['place', 'dégagement', 'distance', 'écartement', 'zone', 'capacité']			
813	Did you hear about the claustrophobic astronaut? He just needed a little space.				space	homographic	['room', 'area', 'gap', 'volume', 'clearance', 'vicinity']	['cosmos', 'universe', 'orbit', 'stars', 'galaxy', 'void']	espace	['place', 'zone', 'écart', 'volume', 'dégagement', 'proximité']	['cosmos', 'univers', 'orbite', 'étoiles', 'galaxie', 'vide']			
814	Did you hear about the crab in financial difficulty? It was starting to feel the pinch.				pinch	homographic	['crustacean', 'claw', 'grip', 'squeeze', 'pincer', 'shellfish']	['poverty', 'debt', 'restriction', 'hardship', 'shortage', 'distress']	pince	['crustacé', 'griffe', 'prise', 'compression', 'pince', 'mollusque']	['pauvreté', 'dette', 'restriction', 'épreuve', 'pénurie', 'détresse']			
815	Did you hear about the crime that happened in a parking garage? It was wrong on so many levels.				levels	homographic	['ethics', 'morality', 'wickedness', 'injustice', 'corruption', 'vice']	['floors', 'stories', 'parking', 'concrete', 'layers', 'structure']	niveaux	['éthique', 'moralité', 'méchanceté', 'injustice', 'corruption', 'vice']	['étages', 'paliers', 'stationnement', 'béton', 'couches', 'structure']			
816	Did you hear about the farmer who got attacked by a cow? He milked it for all it was worth.				milked	homographic	['dairy', 'udder', 'extraction', 'bovine', 'liquid', 'farmer']	['exploited', 'advantage', 'leverage', 'profit', 'manipulation', 'gain']	trait	['laiterie', 'pis', 'extraction', 'bovin', 'liquide', 'fermier']	['exploité', 'avantage', 'levier', 'profit', 'manipulation', 'gain']			
817	Did you hear about the farmer who got attacked by a cow? He milked it for all it was worth.				milked	homographic	['dairy', 'cow', 'udder', 'extract', 'liquid', 'farm']	['exploit', 'advantage', 'manipulate', 'profit', 'benefit', 'leverage']	trait	['laiterie', 'vache', 'pis', 'extraire', 'liquide', 'ferme']	['exploiter', 'avantage', 'manipuler', 'profit', 'bénéfice', 'levier']			
818	Did you hear about the father that was difficult to see? He was transparent.				transparent	homographic	['clear', 'glassy', 'invisible', 'see-through', 'diaphanous', 'translucent']	['father', 'parent', 'guardian', 'paternal', 'ancestor', 'progenitor']	transparent	['clair', 'vitreux', 'invisible', 'limpide', 'diaphane', 'translucide']	['père', 'parent', 'tuteur', 'paternel', 'ancêtre', 'géniteur']			
819	Did you hear about the father that was difficult to see? He was transparent.				transparent	homographic	['clear', 'glass', 'invisible', 'light', 'see-through', 'diaphanous']	['trans-parent', 'father', 'dad', 'male', 'guardian', 'paternity']	transparent	['clair', 'verre', 'invisible', 'lumineux', 'translucide', 'diaphane']	['trans-parent', 'père', 'papa', 'mâle', 'tuteur', 'paternité']			
820	Did you hear about the film editor at Hollywood who had a part-time job at a pizza parlor? He used to ask customers whether they wanted one splice or two.				splice	homographic	['film', 'edit', 'cut', 'join', 'frame', 'celluloid']	['slice', 'pizza', 'crust', 'wedge', 'topping', 'cheese']	épissure	['film', 'montage', 'coupure', 'raccordement', 'image', 'celluloïd']	['tranche', 'pizza', 'croûte', 'part', 'garniture', 'fromage']			
821	Did you hear about the film editor at Hollywood who had a part-time job at a pizza parlor? He used to ask customers whether they wanted one splice or two.				splice	homographic	['film', 'edit', 'cut', 'join', 'celluloid', 'frame']	['slice', 'pizza', 'portion', 'crust', 'cheese', 'wedge']	épissure	['film', 'montage', 'coupe', 'jonction', 'celluloïd', 'image']	['tranche', 'pizza', 'portion', 'croûte', 'fromage', 'part']			
822	Did you hear about the guy who planted bullets? He wanted to see a lot of little shoots.				shoots	homographic	['sproum', 'seedling', 'growth', 'stem', 'botany', 'leaf']	['firearm', 'projectile', 'trigger', 'discharge', 'ballistics', 'weapon']	pousses	['germe', 'plantule', 'croissance', 'tige', 'botanique', 'feuille']	['fusil', 'projectile', 'détente', 'décharge', 'balistique', 'arme']			
823	Did you hear about the guy whose whole left side was cut off? He's all right now.				all right	homographic	['healthy', 'recovered', 'stable', 'unharmed', 'well']	['dexter', 'unilateral', 'remaining', 'side', 'directional']	tout droit	['sain', 'rétabli', 'stable', 'indemne', 'bien']	['dextre', 'unilatéral', 'restant', 'côté', 'directionnel']			
