id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
3001	The chin a little higher, dear. Style largely depends on the way the chin is worn. They are worn very high, just at present.				worn	homographic	['carried', 'held', 'positioned']	['fashionable', 'styled', 'dressed']	usé	['porté', 'tenu', 'positionné']	['à la mode', 'stylé', 'habillé']	worn	['worn out', 'held', 'positioned']	['fashionable', 'stylish', 'dressed']
3002	The chiropractic author wrote a spinal column.				column	homographic	['spine', 'backbone', 'vertebrae']	['article', 'editorial', 'feature']	colonne	['colonne vertébrale', 'épine dorsale', 'vertèbres']	['article', 'éditorial', 'chronique']	column	['spine', 'backbone', 'vertebrae']	['article', 'editorial', 'column']
3003	The choice of your dad's dad's dad.				choice	homophonic	['selection', 'option', 'preference', 'pick']	['Joyce', 'James Joyce', 'surname']	choix	['sélection', 'option', 'préférence', 'tri']	['Joyce', 'James Joyce', 'nom de famille']	choice	['selection', 'option', 'preference', 'sorting']	['Joyce', 'James Joyce', 'surname']
3004	The church choir robes were too long and needed to be hymned.				hymned	homophonic	['hemmed', 'sewn', 'shortened', 'edged']	['hymned', 'praised', 'chanted', 'sung']	hymne	['ourlé', 'cousu', 'raccourci', 'bordé']	['chanté', 'loué', 'psalmodié', 'célébré']	hymn	['hemmed', 'sewn', 'shortened', 'bordered']	['sung', 'praised', 'chanted', 'celebrated']
3005	The church needs to be souled.				souled	homophonic	['spiritualized', 'enlightened', 'souled']	['vended', 'traded', 'sold']	vendu	['spiritualisé', 'illuminé', 'ayant une âme']	['vendu', 'échangé', 'commercialisé']	sold	['spiritualized', 'enlightened', 'having a soul']	['sold', 'exchanged', 'marketed']
3006	The class took a field trip to a meat processing plant, but what they saw was just offal.				offal	homophonic	['entrails', 'organ meats', 'animal waste', 'carrion']	['awful', 'terrible', 'dreadful', 'horrific']	abats	"['entrailles', ""abats d'animaux"", 'déchets animaux', 'charogne']"	['horrible', 'terrible', 'épouvantable', 'affreux']	offal	['entrails', 'animal offal', 'animal waste', 'carrion']	['horrible', 'terrible', 'dreadful', 'awful']
3007	The class visited the presses, they came depressed.				depressed	homographic	['flattened', 'compressed', 'pushed down', 'squeezed']	['sad', 'unhappy', 'dejected', 'melancholy']	déprimé	['aplati', 'compressé', 'enfoncé', 'comprimé']	['triste', 'malheureux', 'abattu', 'mélancolique']	depressed	['flattened', 'compressed', 'sunken', 'compressed']	['sad', 'unhappy', 'dejected', 'melancholy']
3008	The clot thickens.				clot	homophonic	['coagulum', 'thrombus', 'lump', 'mass']	['plot', 'storyline', 'narrative', 'intrigue']	caillot	['coagulum', 'thrombus', 'grumeau', 'masse']	['complot', 'intrigue', 'scénario', 'narration']	clot	['coagulum', 'thrombus', 'lump', 'mass']	['plot', 'intrigue', 'scenario', 'narrative']
3009	The cobbler was asked how many shoes he had soled by a well				soled	homophonic	['soled', 'repaired', 'cobbled', 'fitted with a sole']	['sold', 'traded', 'transferred', 'exchanged for money']	soldé	"['ressemelé', 'réparé', 'remis à neuf', ""pourvu d'une semelle""]"	"['vendu', 'écoulé', 'transféré', ""échangé contre de l'argent""]"	sold	['resoled', 'repaired', 'refurbished', 'provided with a sole']	['sold', 'disposed of', 'transferred', 'exchanged for money']
3010	The coffee tasted like mud because it was ground a couple of minutes ago.				ground	homographic	['crushed', 'milled', 'pulverized', 'powdered']	['dirt', 'soil', 'earth', 'mud']	terre	['broyé', 'moulu', 'pulvérisé', 'en poudre']	['saleté', 'sol', 'terre', 'boue']	earth	['ground', 'milled', 'pulverized', 'powdered']	['dirt', 'soil', 'earth', 'mud']
