id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
3501	To stop snow from entering your mouth in a blizzard you should grit your teeth!				grit	homographic	['sand', 'gravel', 'salt', 'friction', 'traction', 'pavement']	['clench', 'tighten', 'bite', 'jaw', 'determination', 'resolve']	cran	['sable', 'gravier', 'sel', 'friction', 'traction', 'chaussée']	['serrer', 'contracter', 'mordre', 'mâchoire', 'détermination', 'résolution']			
3502	To teach someone how to build a compass you have to be good at giving directions.				directions	homographic	['instructions', 'guidance', 'education', 'teaching', 'steps', 'procedure']	['north', 'cardinal', 'orientation', 'navigation', 'bearing', 'coordinates']	directions	['instructions', 'conseils', 'éducations', 'enseignements', 'étapes', 'procédures']	['nord', 'cardinal', 'orientations', 'navigations', 'relèvements', 'coordonnées']			
3503	To use a computer to prospect for gold, you need to downlode.				downlode	homophonic	['internet', 'software', 'transfer', 'file', 'digital', 'bandwidth']	['mining', 'excavation', 'vein', 'prospecting', 'ore', 'geology']	télécharge	['internet', 'logiciel', 'transfert', 'fichier', 'numérique', 'bande passante']	['minage', 'excavation', 'filon', 'prospection', 'minerai', 'géologie']			
3504	To win a pavement construction contract your company has to be able to make the grade.				make the grade	homographic	['level', 'slope', 'asphalt', 'foundation', 'surface', 'incline']	['succeed', 'qualify', 'standard', 'benchmark', 'excel', 'pass']	reussir l'examen	['niveau', 'pente', 'asphalte', 'fondation', 'surface', 'inclinaison']	['reussir', 'qualifier', 'norme', 'reference', 'exceller', 'passer']			
3505	To write with a broken pencil is pointless.				pointless	homographic	['sharp', 'lead', 'tip', 'graphite', 'writing', 'instrument']	['futile', 'meaningless', 'useless', 'ineffective', 'vain', 'absurd']	inutile	['tranchant', 'mine', 'pointe', 'graphite', 'écriture', 'instrument']	['futile', 'insensé', 'vain', 'inefficace', 'stérile', 'absurde']			
3506	"Today I saw an ad that said ""radio for sale, $1, volume is stuck at max level"". I thought: ""I just can't turn that down."""				turn down	homographic	['reject', 'refuse', 'decline', 'dismiss', 'deny']	['lower', 'decrease', 'quiet', 'adjust', 'dial', 'soften']	baisser	['rejeter', 'refuser', 'décliner', 'écarter', 'nier']	['diminuer', 'réduire', 'assourdir', 'ajuster', 'régler', 'adoucir']			
3507	Today a truck hit my car. I wasn't hurt but I got the freight of my life.				freight	homophonic	['fright', 'scare', 'terror', 'horror', 'panic', 'alarm']	['cargo', 'truck', 'shipping', 'transport', 'delivery', 'load']	fret	['effroi', 'peur', 'terreur', 'horreur', 'panique', 'alarme']	['cargo', 'camion', 'expédition', 'transport', 'livraison', 'chargement']			
3508	"Today, my friend asked ""Can I have a book, Mark?"" We are friends from 2 years and he still doesn't know my name is John."				Mark	homographic	['bookmark', 'placeholder', 'indicator', 'page', 'notation', 'reference']	['name', 'person', 'identity', 'human', 'friend', 'individual']	Marc	['marque-page', 'repère', 'indicateur', 'page', 'notation', 'référence']	['nom', 'personne', 'identité', 'humain', 'ami', 'individu']			
3509	"Today, my son asked ""Can I have a book mark?"" and I burst into tears. 11 years old and he still doesn't know my name is Brian."				bookmark	homophonic	['paper', 'reading', 'placeholder', 'tassel', 'ribbon', 'library']	['name', 'identity', 'father', 'son', 'appellation', 'label']	marque-page	['papier', 'lecture', 'repère', 'gland', 'ruban', 'bibliothèque']	['nom', 'identité', 'père', 'fils', 'appellation', 'étiquette']			
3510	he Hodgkinson lets the lazy dogs loose				Hodgkinson	homophonic	['surname', 'name', 'identity', 'person', 'family', 'ancestor']	['hodge', 'kin', 'son', 'relative', 'male', 'descendant']	Hodgkinson	['nom de famille', 'prénom', 'identité', 'individu', 'famille', 'ancêtre']	['paysan', 'parenté', 'fils', 'parent', 'mâle', 'descendant']			
3511	he was so tired, he lied about his bed.				lied	homographic	['recline', 'rest', 'sleep', 'horizontal', 'mattress', 'slumber']	['deception', 'falsehood', 'dishonesty', 'untruth', 'fabrication', 'fib']	menti	['reposer', 'allonger', 'dormir', 'horizontal', 'sommeil', 'matelas']	['tromperie', 'mensonge', 'malhonnêteté', 'fausseté', 'fabrication', 'affabulation']			
3512	Tony attempted to join his thin crust pizza company with Zimo's Thick Crust Pizza, but somehow it didn't pan out.				pan out	homographic	['succeed', 'result', 'evolve', 'happen', 'prosper']	['cookware', 'bake', 'skillet', 'sheet', 'crust', 'dough']	aboutir	['réussir', 'résulter', 'évoluer', 'survenir', 'prospérer']	['ustensile', 'cuire', 'poêle', 'plaque', 'croûte', 'pâte']			
3513	Traveling on a flying carpet is a rugged experience.				rugged	homographic	['uneven', 'bumpy', 'rough', 'harsh', 'difficult', 'tough']	['rug', 'carpet', 'fabric', 'woven', 'textile', 'tapestry']	robuste	['accidenté', 'raboteux', 'rude', 'austère', 'difficile', 'dur']	['tapis', 'moquette', 'tissu', 'tissé', 'textile', 'tapisserie']			
3514	Tried some bear stew. It was a little grizzly.				grizzly	homophonic	['bear', 'ursine', 'claws', 'fur', 'apex', 'mammal']	['gristly', 'tough', 'chewy', 'cartilage', 'meat', 'texture']	grizzly	['ours', 'ursidé', 'griffes', 'fourrure', 'prédateur', 'mammifère']	['cartilagineux', 'coriace', 'caoutchouteux', 'cartilage', 'viande', 'texture']			
3515	Trophy shops often will give customers floss with their purchase to eliminate plaque problems.				plaque	homographic	['award', 'trophy', 'engraving', 'metal', 'commemorative', 'inscription']	['teeth', 'bacteria', 'dentist', 'tartar', 'enamel', 'hygiene']	plaque	['prix', 'trophée', 'gravure', 'métal', 'commémorative', 'inscription']	['dents', 'bactéries', 'dentiste', 'tartre', 'émail', 'hygiène']			
3516	Truckers like houses with long haulways.				haulways	homophonic	['hallway', 'corridor', 'passage', 'interior', 'entrance', 'doorway']	['trucking', 'transport', 'freight', 'cargo', 'shipping', 'logistics']	chemins de transport	['couloir', 'corridor', 'passage', 'intérieur', 'entrée', 'seuil']	['camionnage', 'transport', 'fret', 'cargaison', 'expédition', 'logistique']			
3517	Truly a work of art! But, probably too beautacious for you to appreciate, correct?				beautacious	homophonic	['beautiful', 'gorgeous', 'elegant', 'aesthetic', 'stunning', 'lovely']	['butt', 'gluteus', 'posterior', 'derriere', 'curvaceous', 'bodily']	beautacious	['belle', 'magnifique', 'élégante', 'esthétique', 'éblouissante', 'jolie']	['fessier', 'glutéal', 'postérieur', 'derrière', 'callipyge', 'corporel']			
3518	Trust your calculator. It's something to count on.				count on	homographic	['rely', 'trust', 'depend', 'faith', 'surety', 'believe']	['calculate', 'tally', 'number', 'enumerate', 'math', 'compute']	compter sur	['se fier', 'confier', 'dépendre', 'foi', 'assurance', 'croire']	['calculer', 'recenser', 'nombre', 'énumérer', 'mathématiques', 'informatique']			
3519	Try our Sundays, they're better than Baskin Robbins				Sundays	homophonic	['dessert', 'ice-cream', 'syrup', 'cherry', 'topping', 'dairy']	['calendar', 'week', 'weekend', 'day', 'sabbath', 'rest']	Dimanches	['dessert', 'glace', 'sirop', 'cerise', 'nappage', 'laitage']	['calendrier', 'semaine', 'weekend', 'jour', 'sabbat', 'repos']			
3520	Tuborg. BEer yourself				BEer	homophonic	['be', 'exist', 'live', 'authentic', 'self', 'spirit']	['lager', 'ale', 'brew', 'hops', 'beverage', 'alcohol']	Biere	['etre', 'exister', 'vivre', 'authentique', 'soi', 'esprit']	['blonde', 'ale', 'brassage', 'houblon', 'boisson', 'alcool']			
