id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
1301	I caught a bell cricket! I don't know the face... but the name sure rings a bell!				rings a bell	homographic	['sounds familiar', 'stirs a memory', 'reminds one of something']	['chimes', 'clangs', 'makes a sound like a bell']	me dit quelque chose	['semble familier', 'éveille un souvenir', 'rappelle quelque chose']	"['sonne une cloche', 'tinte', ""produit le son d'une cloche""]"	rings a bell	['seems familiar', 'awakens a memory', 'reminds of something']	['rings a bell', 'tinkles', 'produces the sound of a bell']
1302	I caught a brown cicada! I hope it's not afraid-a!				afraid-a	homophonic	['cicada', 'insect', 'locust']	['afraid', 'scared', 'frightened', 'fearful']	effrayé	['cigale', 'insecte', 'criquet']	['effrayé', 'apeuré', 'effrayé', 'craintif']	frightened	['cicada', 'insect', 'cricket']	['frightened', 'scared', 'terrified', 'fearful']
1303	I caught a brown cicada! Now it probably feels blue, cicada.				blue	homographic	['sad', 'depressed', 'melancholy', 'unhappy']	['azure', 'cyan', 'cobalt', 'indigo', 'color']	bleu	['triste', 'déprimé', 'mélancolique', 'malheureux']	['azur', 'cyan', 'cobalt', 'indigo', 'couleur']	blue	['sad', 'depressed', 'melancholy', 'unhappy']	['azure', 'cyan', 'cobalt', 'indigo', 'color']
1304	I caught a centipede! 99 more and I'll have a dollarpede!				dollarpede	homophonic	['dollar', '100 cents', 'buck', 'currency unit']	['centipede', 'arthropod', 'many-legged creature', 'myriapod']	dollar-pède	['dollar', '100 cents', 'balle', 'unité monétaire']	['mille-pattes', 'arthropode', 'créature à plusieurs pattes', 'myriapode']	dollar-pedal	['dollar', '100 cents', 'buck', 'monetary unit']	['centipede', 'arthropod', 'multi-legged creature', 'myriapod']
1305	I caught a centipede! Impede the centipede!				impede	homophonic	['obstruct', 'hinder', 'block', 'delay']	['im-pede', 'in feet', 'pedal', 'into feet']	entraver	['obstruer', 'gêner', 'bloquer', 'retarder']	['im-pede', 'dans les pieds', 'pédale', 'dans les pieds']	hinder	['obstruct', 'interfere', 'block', 'delay']	['shackle', 'in the feet', 'pedal', 'underfoot']
1306	I caught a citrus long-horned beetle! Orange you happy for me?				Orange	homophonic	['citrus fruit', 'mandarin', 'tangerine']	"[""Aren't"", 'Are you not']"	Orange	['agrume', 'mandarine', 'tangerine']	"['Ne sont pas', ""N'êtes-vous pas""]"	Orange	['citrus fruit', 'mandarin', 'tangerine']	"['Are not', ""Aren't you""]"
1307	I caught a common bluebottle! I'll put it in a rare green jar!				bluebottle	homographic	['Graphium sarpedon', 'butterfly', 'insect']	['glass container', 'cobalt flask', 'blue-colored jar']	mouche bleue	['Graphium sarpedon', 'papillon', 'insecte']	['récipient en verre', 'flacon de cobalt', 'bocal de couleur bleue']	blue fly	['Graphium sarpedon', 'butterfly', 'insect']	['glass container', 'cobalt vial', 'blue jar']
1308	I caught a common butterfly! They often flutter by!				butterfly	homophonic	['insect', 'lepidoptera', 'winged creature']	['flutter by', 'fly past', 'glide through', 'hover']	papillon	['insecte', 'lépidoptère', 'créature ailée']	['voler à côté', 'passer en volant', 'glisser à travers', 'planer']	butterfly	['insect', 'lepidoptera', 'winged creature']	['fly by', 'fly past', 'glide through', 'hover']
1309	I caught a cricket! That's the ticket!				ticket	homophonic	['just the thing', 'exactly right', 'desirable']	['cricket', 'thicket', 'wicket']	ticket	"[""l'affaire"", ""exactement ce qu'il faut"", 'souhaitable']"	['criquet', 'fourré', 'guichet']	ticket	['the deal', 'exactly what is needed', 'desirable']	['cricket', 'thicket', 'ticket office']
1310	I caught a damselfly! Now it's a damselfly in distress!				damselfly	homographic	['insect', 'odonata', 'broad-winged damselfly']	['damsel', 'maiden', 'young woman', 'distressed lady']	demoiselle	['insecte', 'odonates', 'demoiselle de type libellule']	['jeune fille', 'pucelle', 'jeune femme', 'femme en détresse']	damselfly	['insect', 'odonates', 'dragonfly-type damselfly']	['young girl', 'maiden', 'young woman', 'damsel in distress']
