id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
3401	These are my parents, said Einstein relatively				relatively	homographic	['concerning familial connections', 'kinship-wise', 'familially']	['comparatively', 'specifically regarding the theory of relativity', 'proportionately']	relativement	['concernant les liens familiaux', 'au niveau de la parenté', 'familialement']	['comparativement', 'spécifiquement concernant la théorie de la relativité', 'proportionnellement']	relatively	['concerning family ties', 'at the level of kinship', 'family-wise']	['comparatively', 'specifically concerning the theory of relativity', 'proportionally']
3402	They all laughed when I told them that one day I would discover the secrets of invisibility. If only they could see me now.				see	homographic	['observe', 'view', 'behold', 'perceive visually']	['recognize my status', 'acknowledge my success', 'witness my achievement']	voir	['observer', 'regarder', 'contempler', 'percevoir visuellement']	['reconnaître mon statut', 'constater mon succès', 'témoigner de ma réussite']	see	['observe', 'watch', 'contemplate', 'perceive visually']	['recognize my status', 'notice my success', 'witness my achievement']
3403	They argued about their vacation and finally stayed at the last resort.				resort	homographic	['hotel', 'vacation spot', 'lodge', 'spa']	['option', 'alternative', 'choice', 'expedient']	ressort	['hôtel', 'lieu de vacances', 'gîte', 'station thermale']	['option', 'alternative', 'choix', 'expédient']	resort	['hotel', 'vacation spot', 'lodging', 'spa resort']	['option', 'alternative', 'choice', 'expedient']
3404	They bought a home on a cliff because they liked to live on the edge.				edge	homographic	['precipice', 'brink', 'verge', 'border']	['danger', 'risk', 'uncertainty', 'excitement']	bord	['précipice', 'bord', 'lisière', 'frontière']	['danger', 'risque', 'incertitude', 'excitation']	edge	['precipice', 'edge', 'border', 'boundary']	['danger', 'risk', 'uncertainty', 'excitement']
3405	They built a tree house together but then had a falling out.				falling out	homographic	['tumbling out', 'dropping from', 'descending through the floor']	['quarrel', 'disagreement', 'dispute', 'estrangement']	se brouiller	['tomber de', 'chuter à travers', 'descendre à travers le plancher']	['querelle', 'désaccord', 'dispute', 'éloignement']	to fall out	['to fall from', 'to drop through', 'to fall through the floor']	['quarrel', 'disagreement', 'dispute', 'estrangement']
3406	They call me Pops. I sell soft drinks.				Pops	homographic	['Father', 'Dad', 'Papa', 'Old man']	['Soda', 'Soft drinks', 'Carbonated beverages', 'Fizz']	Pops	['Père', 'Papa', 'Daron', 'Vieux']	['Soda', 'Boissons gazeuses', 'Limonade', 'Boisson pétillante']	Pops	['Father', 'Dad', 'Pop', 'Old man']	['Soda', 'Carbonated drinks', 'Lemonade', 'Fizzy drink']
3407	They called him the king of the dentists because he specialized in crowns.				crowns	homographic	['dental caps', 'tooth covers', 'artificial restorations']	['royal headgear', 'diadems', 'coronets', 'symbols of monarchy']	couronnes	['coiffes dentaires', 'couvertures de dents', 'restaurations artificielles']	['couvre-chefs royaux', 'diadèmes', 'coronules', 'symboles de monarchie']	crowns	['dental caps', 'tooth covers', 'artificial restorations']	['royal headgear', 'tiaras', 'coronets', 'symbols of monarchy']
3408	They hid from the gunman in a sauna where they could sweat it out.				sweat it out	homographic	['endure a difficult situation', 'wait anxiously', 'persevere']	['perspire', 'exude moisture', 'suffer heat']	suer sang et eau	['endurer une situation difficile', 'attendre avec anxiété', 'persévérer']	"['transpirer', ""exuder de l'humidité"", 'souffrir de la chaleur']"	to sweat blood and water	['endure a difficult situation', 'wait with anxiety', 'persevere']	['transpire', 'exude moisture', 'suffer from the heat']
3409	They just found a sword swallower dead. The police suspect it's an inside job.				inside job	homographic	['internal crime', 'betrayal by an employee', 'domestic conspiracy']	['physical placement within the body', 'internal location of a tool', 'anatomical occupation']	travail interne	['crime interne', 'trahison par un employé', 'conspiration domestique']	"[""placement physique à l'intérieur du corps"", ""emplacement interne d'un outil"", 'occupation anatomique']"	inside job	['internal crime', 'betrayal by an employee', 'domestic conspiracy']	['physical placement inside the body', 'internal tool location', 'anatomical occupation']
3410	They laughed when I said I wanted to be a comedian-they're not laughing now.				laughing	homographic	['giggling', 'chuckling', 'finding something funny']	['mocking', 'believing someone to be a joke', 'dismissing as ridiculous']	rire	['glousser', 'ricaner', 'trouver quelque chose de drôle']	"['se moquer', ""considérer quelqu'un comme une plaisanterie"", 'rejeter comme ridicule']"	laugh	['giggle', 'chuckle', 'finding something funny']	['to mock', 'treating someone as a joke', 'dismissing as ridiculous']
3411	They owed me a lot of money for the new house-I billed them.				billed	homophonic	['invoiced', 'charged', 'debited', 'requested payment']	['build', 'built', 'constructed', 'erected', 'developed']	facturé	['facturé', 'facturé', 'débité', 'paiement demandé']	['construire', 'construit', 'édifié', 'érigé', 'développé']	billed	['billed', 'invoiced', 'debited', 'payment requested']	['build', 'built', 'constructed', 'erected', 'developed']
3412	They replaced the baseball with an orange to add zest to the game.				zest	homographic	['citrus peel', 'orange rind', 'flavoring']	['enthusiasm', 'excitement', 'energy', 'liveliness', 'gusto']	zeste	"[""écorce d'agrumes"", ""zeste d'orange"", 'assaisonnement']"	['enthousiasme', 'excitation', 'énergie', 'vivacité', 'goût']	zest	['citrus peel', 'orange zest', 'seasoning']	['enthusiasm', 'excitement', 'energy', 'liveliness', 'relish']
3413	They he said drank 2 bottles of whisky a day, but it wasn't true. He had to scotch those rumours right away.				scotch	homographic	['whisky', 'spirits', 'liquor', 'alcohol']	['halt', 'end', 'crush', 'squash', 'stifle', 'stop']	scotch	['whisky', 'spiritueux', 'liqueur', 'alcool']	['halte', 'fin', 'écraser', 'comprimer', 'étouffer', 'arrêter']	scotch	['whisky', 'spirits', 'liquor', 'alcohol']	['halt', 'end', 'crush', 'compress', 'smother', 'stop']
3414	They say curiosity killed the cat, and they weren't kitten.				kitten	homophonic	['kidding', 'joking', 'jesting', 'fooling', 'teasing']	['kitten', 'young cat', 'feline offspring', 'kitty']	chaton	['plaisanter', 'blaguer', 'badiner', 'se moquer', 'taquiner']	['chaton', 'jeune chat', 'petit félin', 'minou']	kitten	['to joke', 'to jest', 'to banter', 'to mock', 'to tease']	['kitten', 'young cat', 'small feline', 'kitty']
3415	They threw a party for the inventor of the toaster. And he was toasted.				toasted	homographic	['honored with a drink', 'celebrated', 'saluted', 'toured']	['browned by heat', 'crisped', 'grilled', 'warmed']	toasté	['honoré par un toast', 'célébré', 'salué', 'fêté']	['brunis par la chaleur', 'grillé', 'doré', 'chauffé']	toasted	['honored with a toast', 'celebrated', 'saluted', 'feted']	['browned by heat', 'grilled', 'golden-brown', 'heated']
3416	They tried to save him with an I. V. but it was all in vein.				vein	homophonic	['vessel', 'capillary', 'artery', 'blood-vessel', 'vein']	['vain', 'useless', 'futile', 'pointless', 'unsuccessful']	veine	['vaisseau', 'capillaire', 'artère', 'vaisseau sanguin', 'veine']	['vain', 'inutile', 'futile', 'sans but', 'infructueux']	vein	['vessel', 'capillary', 'artery', 'blood vessel', 'vein']	['vain', 'useless', 'futile', 'aimless', 'unfruitful']
3417	They were charged with communications fraud for making phoney claims.				phoney	homophonic	['phony', 'fraudulent', 'fake', 'counterfeit', 'bogus']	['telephonic', 'phone-related', 'telecommunications', 'telephony']	bidon	['faux', 'frauduleux', 'falsifié', 'contrefait', 'mensonger']	['téléphonique', 'lié au téléphone', 'télécommunications', 'téléphonie']	phony	['fake', 'fraudulent', 'falsified', 'counterfeit', 'untruthful']	['telephonic', 'phone-related', 'telecommunications', 'telephony']
3418	They were married by candle-light, but the marriage lasted only a wick.				wick	homophonic	['taper', 'cord', 'fuse', 'candle-wick']	['week', 'seven days', 'fortnight', 'period of time']	mèche	['mèche', 'cordon', 'fusée', 'mèche de bougie']	['semaine', 'sept jours', 'quinzaine', 'période de temps']	wick	['wick', 'cord', 'fuse', 'candle wick']	['week', 'seven days', 'fortnight', 'period of time']
3419	"They were the quietest burglars in the history of New York City. The newspapers called them ""Criminal Mimes."""				Mimes	homophonic	['silent performers', 'pantomimists', 'performance artists']	['minds', 'criminal minds', 'intellects', 'brains']	Mimes	['artistes silencieux', 'pantomimes', 'artistes de performance']	['esprits', 'esprits criminels', 'intellects', 'cerveaux']	Mimes	['silent artists', 'pantomimes', 'performance artists']	['minds', 'criminal minds', 'intellects', 'brains']
3420	They won't stay at friendly hotels, because they're hostel people.				hostel	homophonic	['inn', 'youth hostel', 'boarding house', 'lodging']	['hostile', 'unfriendly', 'aggressive', 'antagonistic']	hostel	['auberge', 'auberge de jeunesse', 'pension', 'logement']	['hostile', 'inamical', 'agressif', 'antagoniste']	hostel	['inn', 'youth hostel', 'boarding house', 'lodging']	['hostile', 'unfriendly', 'aggressive', 'antagonistic']
3421	Thieves have muscles of steal.				steal	homophonic	['steel', 'iron', 'alloy', 'hardened', 'strength']	['steal', 'theft', 'robbery', 'pilfer', 'thievery']	voler	['acier', 'fer', 'alliage', 'trempé', 'force']	['voler', 'vol', 'cambriolage', 'dérober', 'larcin']	steal/fly	['steel', 'iron', 'alloy', 'tempered', 'strength']	['steal', 'flight', 'burglary', 'purloin', 'larceny']
3422	Things made in Australia are high koala-ty.				koala-ty	homophonic	['quality', 'excellence', 'standard', 'grade', 'caliber']	['koala', 'marsupial', 'phascolarctos cinereus', 'native Australian animal']	koala-té	['qualité', 'excellence', 'norme', 'grade', 'calibre']	"['koala', 'marsupial', 'phascolarctos cinereus', ""animal originaire d'Australie""]"	koala-ty	['quality', 'excellence', 'standard', 'grade', 'caliber']	['koala', 'marsupial', 'phascolarctos cinereus', 'animal native to Australia']
3423	Think straight, hydrate.				hydrate	homophonic	['drink water', 'replenish fluids', 'moisturize']	['high trait', 'elevated characteristic', 'lofty quality']	hydrate	"[""boire de l'eau"", 'se réapprovisionner en liquides', 'hydrater']"	['haut trait', 'caractéristique élevée', 'qualité noble']	hydrate	['drink water', 'replenish liquids', 'hydrate']	['high trait', 'elevated characteristic', 'noble quality']
3424	Thinking on top.				Thinking	homophonic	['Thinking', 'cogitating', 'contemplating', 'reasoning']	['Sinking', 'submerging', 'descending', 'foundering']	Penser	['Penser', 'cogiter', 'contempler', 'raisonner']	['Couler', 'submerger', 'descendre', 'sombrer']	Think	['Think', 'cogitate', 'contemplate', 'reason']	['Sink', 'submerge', 'go down', 'sink']
3425	This is Ken. He is very chic. One might even call him a chic-Ken!				chic-Ken	homophonic	['chicken', 'poultry', 'fowl', 'hen', 'rooster']	['chic', 'stylish', 'fashionable', 'Ken', 'elegant']	chic-Ken	['poulet', 'volaille', 'oiseau de basse-cour', 'poule', 'coq']	['chic', 'élégant', 'à la mode', 'Ken', 'raffiné']	chic-Ken	['chicken', 'poultry', 'farmyard bird', 'hen', 'rooster']	['chic', 'elegant', 'fashionable', 'Ken', 'refined']
3426	This is a good bra, she said upliftingly.				upliftingly	homographic	['inspiringly', 'emotionally encouraging', 'spiritually boosting']	['physically raising', 'supporting from below', 'hoisting']	de manière exaltante	['de manière inspirante', 'encourageant émotionnellement', 'stimulant spirituellement']	['en soulevant physiquement', 'soutenant par le bas', 'en hissant']	upliftingly	['in an inspiring manner', 'emotionally encouraging', 'spiritually stimulating']	['by lifting physically', 'supporting from below', 'hoisting']
3427	This is a picture of my new house, he said, visibly moved.				moved	homographic	['touched', 'emotional', 'affected', 'stirred']	['relocated', 'repositioned', 'transferred', 'shifted']	ému	['touché', 'émouvant', 'affecté', 'bouleversé']	['déplacé', 'repositionné', 'transféré', 'changé de place']	moved	['touched', 'moving', 'affected', 'upset']	['displaced', 'repositioned', 'transferred', 'changed places']
3428	This is some pretty good tapioca. That's one way of pudding it.				pudding	homophonic	['putting', 'placing', 'setting', 'positioning']	['custard', 'dessert', 'mousse', 'tapioca']	pudding	['mettre', 'placer', 'poser', 'positionner']	['crème anglaise', 'dessert', 'mousse', 'tapioca']	pudding	['put', 'place', 'set', 'position']	['custard', 'dessert', 'mousse', 'tapioca']
3429	This is the Netherlands, he stated flatly.				flatly	homographic	['monotonously', 'drably', 'emotionlessly', 'without expression']	['levelly', 'horizontally', 'evenly', 'referencing the low-lying terrain of the Netherlands']	platement	['monotonement', 'ternement', 'sans émotion', 'sans expression']	['de manière plate', 'horizontalement', 'uniformément', 'faisant référence au terrain plat des Pays-Bas']	flatly	['monotonously', 'dullly', 'without emotion', 'expressionlessly']	['in a flat manner', 'horizontally', 'evenly', 'referring to the flat terrain of the Netherlands']
3430	This is the best guy I've met to date.				date	homographic	['go out with', 'see someone', 'court', 'romance']	['to this point', 'so far', 'yet', 'currently']	date	"['sortir avec', ""voir quelqu'un"", 'courtiser', 'fréquenter']"	"['à ce jour', ""jusqu'ici"", 'encore', 'actuellement']"	date	['go out with', 'see someone', 'court', 'socialize']	['to date', 'until now', 'yet', 'currently']
3431	This is the story of a doctor who went viral...				viral	homographic	['infectious', 'contagious', 'pathogenic', 'biomedical']	['trending', 'popular', 'fast-spreading', 'widely-shared']	viral	['infectieux', 'contagieux', 'pathogène', 'biomédical']	['tendance', 'populaire', 'propagation rapide', 'largement partagé']	viral	['infectious', 'contagious', 'pathogenic', 'biomedical']	['trending', 'popular', 'rapid spread', 'widely shared']
3432	This little hole has actually created a huge hole in your testimony!				hole	homographic	['opening', 'gap', 'perforation', 'puncture']	['inconsistency', 'flaw', 'discrepancy', 'defect']	trou	['ouverture', 'brèche', 'perforation', 'piqûre']	['incohérence', 'faille', 'divergence', 'défaut']	hole	['opening', 'breach', 'perforation', 'puncture']	['inconsistency', 'flaw', 'divergence', 'defect']
3433	"This morning, my IT guy checked on an install and I raised my empty coffee cup and said, ""Java Installed."""				Java	homographic	['coffee', 'brew', 'caffeine', 'espresso', 'joe']	['programming language', 'runtime environment', 'software platform', 'computing technology']	Java	['café', 'infusion', 'caféine', 'espresso', 'petit noir']	"['langage de programmation', ""environnement d'exécution"", 'plateforme logicielle', 'technologie informatique']"	Java	['coffee', 'brew', 'caffeine', 'espresso', 'black coffee']	['programming language', 'runtime environment', 'software platform', 'computer technology']
3434	"""This movie will be very popular,"" he projected."				projected	homographic	['predicted', 'forecast', 'estimated', 'prophesied']	['displayed', 'shown', 'broadcast', 'cast-upon-a-screen']	projeté	['prédit', 'prévu', 'estimé', 'prophétisé']	['affiché', 'montré', 'diffusé', 'projeté-sur-un-écran']	projected	['predicted', 'planned', 'estimated', 'prophesied']	['displayed', 'shown', 'broadcast', 'projected-onto-a-screen']
3435	"""This movie will be very popular,"" he projected."				projected	homographic	['predicted', 'forecast', 'estimated', 'anticipated']	['displayed', 'screened', 'cast', 'shown']	projeté	['prévu', 'pronostiqué', 'estimé', 'anticipé']	['affiché', 'visionné', 'diffusé', 'montré']	projected	['planned', 'predicted', 'estimated', 'anticipated']	['displayed', 'viewed', 'broadcast', 'shown']
3436	This new crime novel has a killer opening.				killer	homographic	['excellent', 'formidable', 'impressive', 'great']	['murderous', 'lethal', 'fatal', 'deadly']	tueur	['excellent', 'formidable', 'impressionnant', 'génial']	['meurtrier', 'létal', 'fatal', 'mortel']	killer	['excellent', 'formidable', 'impressive', 'awesome']	['murderer', 'lethal', 'fatal', 'deadly']
3437	"""This salad dressing has too much vinegar,"" he said acidly."				acidly	homographic	['sourly', 'tartly', 'acidicly']	['sharply', 'bitingly', 'caustically', 'sarcasticly']	acidement	"['aigrement', ""d'une manière acide"", 'acidulée']"	['acerbe', 'caustiquement', 'mordante', 'sarcastiquement']	acidly	['sourly', 'in an acidic manner', 'tartly']	['acerbicly', 'caustically', 'bitingly', 'sarcastically']
3438	"""This salad dressing has too much vinegar,"" he said acidly."				acidly	homographic	['sourly', 'tartly', 'acidicly']	['sharply', 'bitingly', 'sarcastically', 'caustically']	acidement	['acidement', 'âprement', 'acidulé']	['vivement', 'mordant', 'sarcastiquement', 'caustiquement']	acidly	['acidly', 'sharply', 'acidulous']	['keenly', 'biting', 'sarcastically', 'caustically']
3439	This steamroller really works, he said flatteringly.				flatteringly	homographic	['complimentarily', 'praisingly', 'adulatory']	['compressing', 'leveling', 'making flat', 'smoothing']	flatteusement	['élogieusement', 'louangeusement', 'adulateur']	['compressant', 'aplanissant', 'rendant plat', 'lissant']	flatteringly	['praisingly', 'complimentarily', 'adulatory']	['compressing', 'flattening', 'making flat', 'smoothing']
3440	Those are my responsibilities, in a nutshell. (That's an awfully large nutshell.)				nutshell	homographic	['briefly', 'concisely', 'in short', 'as a summary']	['the hard outer covering of a nut', 'husk', 'shell', 'casing']	en un mot	['brièvement', 'concisément', 'en bref', 'en résumé']	"[""la coque d'une noix"", 'écale', 'coquille', 'enveloppe']"	in a nutshell	['briefly', 'concisely', 'in short', 'in summary']	['the shell of a nut', 'husk', 'shell', 'envelope']
3441	Those smart travelers who take part in long desert journeys always drink their camel-mile tea.				camel-mile	homophonic	['chamomile', 'herbal tea', 'tisane', 'infusion']	['camel', 'mile', 'desert distance', 'dromedary travel']	chameau-mille	['camomille', 'tisane', 'thé aux herbes', 'infusion']	['chameau', 'mille', 'distance de désert', 'voyage en dromadaire']	camel-mile	['chamomile', 'herbal tea', 'herb tea', 'infusion']	['camel', 'thousand', 'desert distance', 'camel journey']
3442	Those who build roofs are so inclined.				inclined	homographic	['slanted', 'sloped', 'angled', 'tilted']	['disposed', 'prone', 'feeling', 'tending']	incliné	['oblique', 'en pente', 'angulaire', 'penché']	['disposé', 'enclin', 'tendant', 'prédisposé']	inclined	['oblique', 'sloping', 'angular', 'leaning']	['disposed', 'inclined', 'tending', 'predisposed']
