id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
2701	She was only a Electrician's daughter, and she made house calls to remove her customers' shorts.				shorts	homographic	['clothing', 'trousers', 'garment', 'attire', 'fabric', 'waist']	['electricity', 'circuit', 'wiring', 'voltage', 'current', 'failure']	courts	['vêtement', 'pantalon', 'habit', 'tenue', 'tissu', 'taille']	['électricité', 'circuit', 'câblage', 'tension', 'courant', 'panne']			
2702	She was only a Electrician's daughter, but she certainly had good connections.				connections	homographic	['wires', 'circuit', 'terminals', 'voltage', 'current', 'conduit']	['influence', 'networking', 'status', 'acquaintances', 'associates', 'power']	connexions	['fils', 'circuit', 'bornes', 'tension', 'courant', 'conduit']	['influence', 'réseautage', 'statut', 'connaissances', 'associés', 'pouvoir']			
2703	She was only a Electrician's daughter, but she went haywire.				haywire	homographic	['wire', 'electrical', 'circuit', 'cable', 'tangle', 'spool']	['erratic', 'crazy', 'uncontrollable', 'broken', 'chaos', 'dysfunctional']	détraqué	['fil', 'électrique', 'circuit', 'câble', 'chevêtre', 'bobine']	['erratique', 'fou', 'incontrôlable', 'cassé', 'chaos', 'dysfonctionnel']			
2704	She was only a Elevator operator's daughter, and she loved to go down.				down	homographic	['descent', 'floor', 'basement', 'button', 'shaft', 'gravity']	['performance', 'act', 'sexual', 'fellatio', 'intimacy', 'vocal']	bas	['descente', 'sol', 'sous-sol', 'bouton', 'cage', 'gravité']	['performance', 'acte', 'sexuel', 'fellation', 'intimité', 'vocal']			
2705	She was only a Farmer's daughter, but she knew hundreds of ways to fertilize.				fertilize	homographic	['soil', 'manure', 'crop', 'growth', 'agriculture', 'nutrient']	['reproduction', 'conception', 'embryo', 'sexual', 'procreation', 'biological']	fertiliser	['sol', 'fumier', 'récolte', 'croissance', 'agriculture', 'nutriment']	['reproduction', 'conception', 'embryon', 'sexuel', 'procréation', 'biologique']			
2706	She was only a Farmer's daughter, but she was the best little hoer in the county.				hoer	homophonic	['garden', 'farmer', 'soil', 'weed', 'tool', 'tilling']	['prostitute', 'sex', 'brothel', 'promiscuity', 'solicitation', 'courtesan']	houe	['jardin', 'agriculteur', 'sol', 'mauvaise herbe', 'outil', 'labourage']	['prostituée', 'sexe', 'bordel', 'promiscuité', 'sollicitation', 'courtisane']			
2707	She was only a Fireman's daughter, but she's really going to blazes.				blazes	homographic	['fire', 'flames', 'inferno', 'heat', 'combustion', 'smoke']	['hell', 'ruin', 'decline', 'immorality', 'perdition', 'destruction']	braises	['feu', 'flammes', 'brasier', 'chaleur', 'combustion', 'fumée']	['enfer', 'ruine', 'déclin', 'immoralité', 'perdition', 'destruction']			
2708	She was only a Fruit vender's daughter, but, oh, what a peach.				peach	homographic	['fruit', 'nectar', 'stone', 'orchard', 'fuzz', 'sweet']	['attractive', 'woman', 'beautiful', 'delightful', 'lovely', 'excellent']	pêche	['fruit', 'nectar', 'noyau', 'verger', 'duvet', 'sucré']	['attrayante', 'femme', 'belle', 'délicieuse', 'ravissante', 'excellente']			
2709	She was only a Fruit vendor's daughter, but, my, she had big melons.				melons	homographic	['cantaloupe', 'watermelon', 'fruit', 'produce', 'vine', 'sweet']	['breasts', 'chest', 'anatomy', 'mammalian', 'curvy', 'torso']	melons	['cantaloup', 'pastèque', 'fruit', 'produit', 'vigne', 'sucré']	['seins', 'poitrine', 'anatomie', 'mammaire', 'galbé', 'torse']			
2710	She was only a Gardener's daughter, but she knows all the rakes.				rakes	homographic	['garden', 'tool', 'leaves', 'handle', 'soil', 'tine']	['scoundrel', 'libertine', 'playboy', 'profligate', 'immoral', 'dissolute']	râteaux	['jardin', 'outil', 'feuilles', 'manche', 'sol', 'dent']	['scélérat', 'libertin', 'playboy', 'débauché', 'immoral', 'dissolu']			
2711	She was only a Glaziers daughter but took great panes to please				panes	homophonic	['glass', 'window', 'frame', 'glazing', 'translucent', 'casement']	['effort', 'trouble', 'care', 'exertion', 'labor', 'diligence']	peines	['vitres', 'fenêtres', 'châssis', 'vitrages', 'translucides', 'battants']	['efforts', 'difficultés', 'soins', 'exercices', 'travaux', 'diligences']			
2712	She was only a Globetrotter's daughter, but she manages to get around.				get around	homographic	['travel', 'journey', 'commute', 'transit', 'navigation', 'itinerary']	['reputation', 'promiscuity', 'scandal', 'rumor', 'notoriety', 'socialize']	circuler	['voyager', 'trajet', 'déplacement', 'transit', 'navigation', 'itinéraire']	['réputation', 'promiscuité', 'scandale', 'rumeur', 'notoriété', 'fréquenter']			
2713	She was only a Governor's daughter, but what a state she was in.				state	homographic	['province', 'territory', 'government', 'region', 'political', 'jurisdiction']	['condition', 'mood', 'emotion', 'agitation', 'disarray', 'circumstance']	état	['province', 'territoire', 'gouvernement', 'région', 'politique', 'juridiction']	['condition', 'humeur', 'émotion', 'agitation', 'désordre', 'circonstance']			
2714	She was only a Grape picker's daughter, but she was never Chablis dressed.				Chablis	homophonic	['shabby', 'worn', 'tattered', 'cheap', 'ragged', 'unkept']	['wine', 'grape', 'chardonnay', 'bottle', 'vineyard', 'white']	Chablis	['usé', 'râpé', 'délabré', 'misérable', 'guenilleux', 'négligé']	['vin', 'raisin', 'chardonnay', 'bouteille', 'vignoble', 'blanc']			
2715	She was only a Grape picker's daughter, but she was somewhat of a winer.				winer	homophonic	['whiner', 'complaining', 'crying', 'tearful', 'grumbling', 'protest']	['wine', 'vintage', 'vineyard', 'grape', 'cellar', 'fermentation']	winer	['pleurnichard', 'plaintif', 'larmoyant', 'râleur', 'protestataire', 'gémissant']	['vin', 'millésime', 'vignoble', 'raisin', 'cave', 'fermentation']			
2716	She was only a Horseman's daughter, but she didn't know how to say neigh.				neigh	homophonic	['horse', 'whinny', 'stable', 'animal', 'sound', 'equine']	['negative', 'refusal', 'rejection', 'denial', 'no', 'opposition']	hennir	['cheval', 'hennissement', 'écurie', 'animal', 'son', 'équin']	['négatif', 'refus', 'rejet', 'dénégation', 'non', 'opposition']			
