id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
2101	My name is Dick. I'm a plain-clothes policeman.				Dick	homographic	['Richard', 'forename', 'proper noun']	['detective', 'investigator', 'gumshoe', 'inspector']	Dick	['Richard', 'prénom', 'nom propre']	['détective', 'enquêteur', 'privé', 'inspecteur']	Dick	['Richard', 'first name', 'proper noun']	['detective', 'investigator', 'private', 'inspector']
2102	My name is Doug, I'm a grave digger				Doug	homophonic	['Douglas', 'proper name', 'forename']	['dug', 'excavated', 'hollowed out', 'shoveled']	Doug	['Douglas', 'nom propre', 'prénom']	['creusé', 'excavé', 'évidé', 'pelleté']	Doug	['Douglas', 'proper noun', 'first name']	['dug', 'excavated', 'hollowed out', 'shoveled']
2103	My name is Dustin. I'm a school custodian				Dustin	homophonic	['personal name', 'Dustin']	['dusting', 'cleaning', 'wiping', 'removing dust']	Dustin	['nom personnel', 'Dustin']	['époussetage', 'nettoyage', 'essuyage', 'dépoussiérage']	Dustin	['personal name', 'Dustin']	['dusting', 'cleaning', 'wiping', 'dust removal']
2104	My name is Dusty, I run a cleaning service.				Dusty	homographic	['proper name', 'Dustin', 'nickname']	['sooty', 'grime-covered', 'dirty', 'uncleaned']	Poussiéreux	['nom propre', 'Dustin', 'surnom']	['suie', 'couvert de crasse', 'sale', 'non nettoyé']	Dusty	['proper noun', 'Dustin', 'nickname']	['soot', 'covered in grime', 'dirty', 'uncleaned']
2105	My name is Emmy, I'm a T. V. star				Emmy	homophonic	['Emmy', 'Given name', 'female first name']	['EMI', 'Emmy Award', 'television award', 'statuette']	Emmy	['Emmy', 'Prénom', 'Prénom féminin']	['EMI', 'Emmy Award', 'Prix de télévision', 'Statuette']	Emmy	['Emmy', 'First name', 'Feminine first name']	['EMI', 'Emmy Award', 'Television award', 'Statuette']
2106	My name is Faith. I'm a minister.				Faith	homographic	['given name', 'proper noun', 'identity']	['religion', 'belief', 'devotion', 'spirituality', 'conviction']	Foi	['prénom', 'nom propre', 'identité']	['religion', 'croyance', 'dévotion', 'spiritualité', 'conviction']	Faith	['first name', 'proper noun', 'identity']	['religion', 'belief', 'devotion', 'spirituality', 'conviction']
2107	My name is Frank, the Hot-Dog vendor				Frank	homographic	['proper name', 'Francis', 'Franklin']	['frankfurter', 'hot dog', 'sausage', 'wiener']	Franc	['nom propre', 'Francis', 'Franklin']	['saucisse de Francfort', 'hot-dog', 'saucisse', 'merguez']	Frank	['proper name', 'Francis', 'Franklin']	['frankfurter', 'hot dog', 'sausage', 'merguez']
2108	My name is Gail. I'm a meteorologist				Gail	homophonic	['Gail', 'First name', 'Given name', 'Proper noun']	['Gale', 'Strong wind', 'Gust', 'Squall', 'Tempest']	Gail	['Gail', 'Prénom', 'Nom de baptême', 'Nom propre']	['Tempête', 'Vent violent', 'Rafale', 'Grain', 'Tourmente']	Gale	['Gail', 'First name', 'Given name', 'Proper noun']	['Gale', 'Strong wind', 'Gust', 'Squall', 'Storm']
2109	My name is Gene, I'm a DNA researcher.				Gene	homophonic	['Gene', 'a sequence of DNA', 'genetic material', 'chromosome segment']	['Jean', 'a male given name', 'Eugene']	Gène	"['Gène', ""une séquence d'ADN"", 'matériel génétique', 'segment de chromosome']"	['Jean', 'un prénom masculin', 'Eugène']	Gene	['Gene', 'a DNA sequence', 'genetic material', 'chromosome segment']	['Jean', 'a masculine first name', 'Eugene']
2110	My name is Gil. I'm a fisherman.				Gil	homophonic	['Gilbert', 'forename', 'proper noun', 'identity']	['gill', 'respiratory organ', 'fish anatomy', 'breathing slit']	Ouïe	['Gilbert', 'prénom', 'nom propre', 'identité']	['ouïe', 'organe respiratoire', 'anatomie du poisson', 'fente branchiale']	Hearing	['Gilbert', 'first name', 'proper noun', 'identity']	['hearing', 'respiratory organ', 'fish anatomy', 'gill slit']
2111	My name is Grant, I am a loan officer.				Grant	homographic	['proper name', 'given name', 'identity']	['subsidy', 'funding', 'award', 'allocation', 'endowment']	Grant	['nom propre', 'prénom', 'identité']	['subvention', 'financement', 'bourse', 'allocation', 'dotation']	Grant	['proper noun', 'first name', 'identity']	['grant', 'funding', 'scholarship', 'allowance', 'endowment']
2112	My name is Guy. I install antennas.				Guy	homophonic	['man', 'fellow', 'dude', 'male']	['guy-wire', 'stay', 'tensioner', 'cabling', 'support wire']	hauban	['homme', 'type', 'gars', 'individu']	['hauban', 'câble de tension', 'fil de fer de support', 'étai', 'haubanage']	guy	['man', 'type', 'guy', 'individual']	['guy rope', 'tension cable', 'support wire', 'stay', 'guying']
2113	My name is Ham. I raise pigs				Ham	homographic	['proper name', 'Hamilton', 'nickname']	['pork', 'gammon', 'cured meat', 'pig meat']	Jambon	['nom propre', 'Hamilton', 'surnom']	['porc', 'jambonneau', 'viande fumée', 'viande de porc']	Ham	['proper name', 'Hamilton', 'nickname']	['pork', 'ham hock', 'smoked meat', 'pork meat']
2114	My name is Hans. I'm a manicurist				Hans	homophonic	['Hans', 'name', 'Germanic name', 'identity']	['hands', 'paws', 'palms', 'mitts', 'extremities']	Hans	['Hans', 'prénom', 'nom germanique', 'identité']	['mains', 'pattes', 'paumes', 'mitaines', 'extrémités']	Hands	['Hans', 'first name', 'Germanic name', 'identity']	['hands', 'paws', 'palms', 'mittens', 'extremities']
2115	My name is Harold. I'm a messenger.				Harold	homophonic	['personal name', 'proper noun', 'given name']	['herald', 'messenger', 'harbinger', 'proclaimer', 'announcer']	Harold	['prénom', 'nom propre', 'nom de baptême']	['héraut', 'messager', 'précurseur', 'proclamateur', 'annonciateur']	Harold	['first name', 'proper noun', 'baptismal name']	['herald', 'messenger', 'precursor', 'proclaimer', 'announcer']
2116	My name is Harry. I'm a barber.				Harry	homophonic	['Henry', 'Harold', 'given name']	['hairy', 'hirsute', 'shaggy', 'covered in hair']	Harry	['Henri', 'Harold', 'prénom']	['poilu', 'hirsute', 'bourru', 'couvert de poils']	Harry	['Henry', 'Harold', 'first name']	['hairy', 'hirsute', 'shaggy', 'covered in hair']
2117	My name is Herb. I'm a cook.				Herb	homographic	['proper name', 'Herbert', 'male individual']	['plant', 'seasoning', 'botanical', 'flavoring']	Herbe	['nom propre', 'Herbert', 'individu de sexe masculin']	['plante', 'assaisonnement', 'botanique', 'arôme']	Grass	['proper noun', 'Herbert', 'male individual']	['plant', 'seasoning', 'botany', 'aroma']
2118	My name is Honey. I am a beekeeper.				Honey	homographic	['proper name', 'given name', 'appellation']	['nectar', 'bee product', 'syrup', 'sweetener']	Miel	['nom propre', 'prénom', 'appellation']	['nectar', 'produit de la ruche', 'sirop', 'édulcorant']	Honey	['proper noun', 'first name', 'designation']	['nectar', 'beehive product', 'syrup', 'sweetener']
2119	My name is Ira. I'm an investment advisor.				Ira	homophonic	['Individual Retirement Account', 'pension plan', 'investment vehicle']	['Ira', 'proper name', 'given name']	Ira	"['Compte de retraite individuel', 'plan de retraite', ""véhicule d'investissement""]"	['Ira', 'nom propre', 'prénom']	Ira	['Individual Retirement Account', 'retirement plan', 'investment vehicle']	['Ira', 'proper noun', 'first name']
