id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
101	"""The sun is rising,"" he mourned."				rising	homophonic	['dawn', 'ascension', 'horizon', 'morning', 'orbit', 'zenith']	['son', 'child', 'heir', 'descendant', 'progeny', 'offspring']	levant	['aube', 'ascension', 'horizon', 'matin', 'orbite', 'zénith']	['fils', 'enfant', 'héritier', 'descendant', 'progéniture', 'proligère']			
102	"""There's room for one more,"" he admitted."				admitted	homographic	['confess', 'acknowledge', 'declare', 'reveal', 'disclose']	['enter', 'access', 'capacity', 'reception', 'enrollment', 'allowance']	admis	['avoué', 'reconnu', 'déclaré', 'révélé', 'divulgué']	['entré', 'accès', 'capacité', 'réception', 'inscription', 'autorisation']			
103	"""There, there,"" was his pat answer."				pat	homographic	['touch', 'stroke', 'hand', 'tap', 'physical', 'caress']	['glib', 'cliché', 'rehearsed', 'automatic', 'facile', 'trite']	pat	['tapoter', 'carresser', 'main', 'frappe', 'physique', 'caresse']	['facile', 'cliché', 'répété', 'automatique', 'superficiel', 'banal']			
104	"""These bit patterns will be more readable in groups of 8,"" he said bitingly."				bitingly	homographic	['sarcastic', 'sharp', 'caustic', 'hostile', 'acerbic']	['binary', 'digital', 'computing', 'data', 'units', 'octets']	mordant	['sarcastique', 'tranchant', 'caustique', 'hostile', 'acerbe']	['binaire', 'numérique', 'informatique', 'données', 'unités', 'octets']			
105	"""This food tastes of plutonium,"" he said glowingly."				glowingly	homographic	['enthusiastic', 'praise', 'compliment', 'positive', 'approval']	['radioactive', 'luminescent', 'radiation', 'isotope', 'nuclear', 'light']	chaleureusement	['enthousiaste', 'louange', 'compliment', 'positif', 'approbation']	['radioactif', 'luminescent', 'radiation', 'isotope', 'nucléaire', 'lumière']			
106	"""This is where I keep my arrows,"" he said quiveringly."				quiveringly	homographic	['trembling', 'shaking', 'vibrating', 'fearful', 'unsteady', 'shuddering']	['arrow', 'case', 'archery', 'container', 'fletching', 'bowman']	en tremblant	['tremblant', 'frissonnant', 'vibrant', 'peureux', 'instable', 'tressaillant']	['carquois', 'étui', 'archerie', 'récipient', 'empennage', 'archer']			
107	"""This looks like the fruit of the blackthorn,"" he said slowly."				blackthorn	homographic	['sloe', 'shrub', 'berry', 'drupe', 'prunus', 'botany']	['dark', 'spike', 'spine', 'prickle', 'shadow', 'sharp']	prunellier	['prunelle', 'arbuste', 'baie', 'drupe', 'prunus', 'botanique']	['sombre', 'pointe', 'épine', 'piquant', 'ombre', 'tranchant']			
108	"""This movie will be very popular,"" he projected."				projected	homographic	['predict', 'forecast', 'estimate', 'extrapolate', 'anticipate']	['screen', 'lens', 'light', 'display', 'film', 'beam']	projeté	['prédire', 'prévoir', 'estimer', 'extrapoler', 'anticiper']	['écran', 'lentille', 'lumière', 'affichage', 'film', 'faisceau']			
109	"""This salad dressing has too much vinegar,"" he said acidly."				acidly	homographic	['vinegar', 'sour', 'chemical', 'liquid', 'pH', 'tart']	['sarcastic', 'bitter', 'harsh', 'sharp', 'caustic', 'hostile']	acidement	['vinaigre', 'aigre', 'chimique', 'liquide', 'pH', 'acide']	['sarcastique', 'amer', 'dur', 'tranchant', 'caustique', 'hostile']			
110	"""This steamroller is amazing,"" he said flatteringly."				flatteringly	homographic	['complimentary', 'praising', 'fawning', 'admiring', 'insincere', 'obsequious']	['leveling', 'smoothing', 'compressing', 'crushing', 'horizontal', 'planar']	flatteur	['complimenteur', 'élogieux', 'servile', 'admiratif', 'insincère', 'obséquieux']	['aplanissant', 'lissant', 'compressant', 'écrasant', 'horizontal', 'planaire']			
111	"""Use your own toothbrush!"" he bristled."				bristled	homographic	['hair', 'stiff', 'brush', 'wire', 'coarse', 'fiber']	['agitated', 'anger', 'offense', 'resentment', 'fume', 'irritated']	hérissé	['poils', 'raide', 'brosse', 'fil', 'rugueux', 'fibre']	['agité', 'colère', 'offense', 'ressentiment', 'fureur', 'irrité']			
112	"""Waiter, there's a fly in my soup!"" ""Force of habit, sir, the chef used to be a tailor."""				fly	homographic	['insect', 'pest', 'wings', 'diptera', 'housefly', 'buzz']	['zipper', 'trousers', 'fastener', 'clothing', 'garment', 'pants']	mouche	['insecte', 'parasite', 'ailes', 'diptère', 'mouscaillon', 'bourdonnement']	['braguette', 'pantalon', 'fermeture', 'vêtement', 'habit', 'culotte']			
113	"""We have no oranges,"" he said fruitlessly."				fruitlessly	homographic	['product', 'harvest', 'citrus', 'yield', 'produce', 'agriculture']	['futile', 'unsuccessful', 'ineffective', 'vain', 'worthless', 'useless']	infructueusement	['produit', 'récolte', 'agrume', 'rendement', 'production', 'agriculture']	['futile', 'infructueux', 'inefficace', 'vain', 'inutile', 'stérile']			
114	"""What's a wide-angle lens?"" he asked obtusely."				obtusely	homographic	['angle', 'geometry', 'degree', 'mathematics', 'wide', 'vertex']	['stupid', 'dull', 'slow', 'uncomprehending', 'insensitive', 'ignorant']	obtusément	['angle', 'géométrie', 'degré', 'mathématiques', 'large', 'sommet']	['stupide', 'borné', 'lent', 'incompréhensif', 'insensible', 'ignorant']			
115	"""Where shall I plant these water lilies?"" he pondered."				pondered	homophonic	['thought', 'contemplated', 'reflected', 'meditated', 'mused', 'deliberated']	['pond', 'water', 'aquatic', 'basin', 'lake', 'meres']	médité	['pensé', 'contemplé', 'réfléchi', 'médité', 'songé', 'délibéré']	['étang', 'eau', 'aquatique', 'bassin', 'lac', 'marais']			
116	"""Who's your favorite operatic tenor?"" he asked placidly."				placidly	homophonic	['calmly', 'serene', 'peaceful', 'quiet', 'tranquil']	['Placido', 'Domingo', 'singer', 'opera', 'vocalist']	placidement	['calmement', 'serein', 'paisible', 'calme', 'tranquille']	['Placido', 'Domingo', 'chanteur', 'opéra', 'vocaliste']			
117	"""Why is this telephone flex always tangled?"" he asked coyly."				coyly	homophonic	['shyly', 'modest', 'demure', 'flirtatious', 'timid', 'bashful']	['coil', 'spiral', 'twist', 'winding', 'loop', 'cable']	modestement	['timidement', 'modeste', 'réservé', 'coquet', 'timoré', 'farouche']	['bobine', 'spirale', 'torsade', 'enroulement', 'boucle', 'câble']			
118	"""Why shouldn't I stir my coffee with a ballpoint pen?"" he bickered."				bickered	homophonic	['argued', 'quarreled', 'disputed', 'clashed', 'shouted']	['Bic', 'pen', 'ink', 'stationery', 'plastic', 'writer']	se sont chamaillés	['argumenté', 'querellé', 'disputé', 'affronté', 'crié']	['Bic', 'stylo', 'encre', 'papeterie', 'plastique', 'écrivain']			
119	"""Would anyone like some Parmesan?"" he asked gratingly."				gratingly	homographic	['cheese', 'shred', 'rasp', 'kitchen', 'metal', 'friction']	['voice', 'irritating', 'harsh', 'annoying', 'sound', 'unpleasant']	strident	['fromage', 'râper', 'gratter', 'cuisine', 'métal', 'friction']	['voix', 'irritant', 'rude', 'agaçant', 'son', 'désagréable']			
120	"""Would you like some soda?"" he asked caustically."				caustically	homographic	['sarcastic', 'critical', 'biting', 'scathing', 'sharp', 'abrasive']	['chemical', 'corrosive', 'alkaline', 'burning', 'acidic', 'reactive']	caustique	['sarcastique', 'critique', 'mordant', 'cinglant', 'tranchant', 'abrasif']	['chimique', 'corrosif', 'alcalin', 'brûlant', 'acide', 'réactif']			
121	"""You resemble a goat,"" he said satirically."				satirically	homophonic	['irony', 'parody', 'ridicule', 'sarcasm', 'mockery', 'witticism']	['satyr', 'goat', 'mythology', 'nymph', 'forest', 'faun']	satiriquement	['ironie', 'parodie', 'ridicule', 'sarcasme', 'moquerie', 'boutade']	['satyre', 'bouc', 'mythologie', 'nymphe', 'forêt', 'faune']			
122	"""Another plate of seafood for me!"" he clamored."				clamored	homophonic	['shouted', 'yelled', 'noisy', 'outcry', 'demanded', 'uproar']	['clam', 'mollusk', 'shellfish', 'seafood', 'ocean', 'bivalve']	clameur	['crié', 'hurlé', 'bruyant', 'protestation', 'exigé', 'tumulte']	['palourde', 'mollusque', 'coquillage', 'fruits de mer', 'océan', 'bivalve']			
123	"""Another work week begins,"" he said mundanely."				mundanely	homophonic	['routine', 'ordinary', 'boring', 'monotonous', 'commonplace', 'tedious']	['Monday', 'weekday', 'weekly', 'calendar', 'schedule', 'morning']	mondialement	['routinier', 'ordinaire', 'ennuyeux', 'monotone', 'banal', 'fastidieux']	['lundi', 'semaine', 'hebdomadaire', 'calendrier', 'planning', 'matin']			
124	"""Because"" is a word to the whys."				whys	homophonic	['question', 'reason', 'query', 'inquiry', 'cause', 'explanation']	['wisdom', 'intellect', 'judicious', 'sagacious', 'elder', 'learned']	pourquoi	['question', 'raison', 'interrogation', 'enquête', 'cause', 'explication']	['sagesse', 'intellect', 'judicieux', 'sagace', 'aîné', 'érudit']			
125	"""Do you buy and sell stolen goods?"" he asked offensively."				offensively	homographic	['rudely', 'insulting', 'hostile', 'arrogant', 'impolite']	['fences', 'trade', 'theft', 'merchandise', 'dealing']	offensant	['grossièrement', 'insultant', 'hostile', 'arrogant', 'impoli']	['clôtures', 'commerce', 'vol', 'marchandise', 'trafic']			
126	"""Give me a haircut,"" he said barbarously."				barbarously	homographic	['barber', 'salon', 'hairstylist', 'clippers', 'shave', 'trim']	['cruelly', 'savage', 'viciously', 'brutal', 'uncivilized', 'harsh']	barbarement	['barbier', 'salon', 'coiffeur', 'tondeuse', 'rasage', 'coupe']	['cruellement', 'sauvage', 'vicié', 'brutal', 'incivilisé', 'rude']			
