id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
3501	To stop snow from entering your mouth in a blizzard you should grit your teeth!				grit	homographic	['sand', 'gravel', 'salt', 'friction', 'traction', 'pavement']	['clench', 'tighten', 'bite', 'jaw', 'determination', 'resolve']	cran	['sable', 'gravier', 'sel', 'friction', 'traction', 'chaussée']	['serrer', 'contracter', 'mordre', 'mâchoire', 'détermination', 'résolution']				[]	0	"[{""french"":""Pour enlever la neige coincée dans vos dents après un blizzard, le dentiste n'a qu'une seule solution : sortir sa fraise à neige !"",""pun_trigger"":""fraise à neige"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3502	To teach someone how to build a compass you have to be good at giving directions.				directions	homographic	['instructions', 'guidance', 'education', 'teaching', 'steps', 'procedure']	['north', 'cardinal', 'orientation', 'navigation', 'bearing', 'coordinates']	directions	['instructions', 'conseils', 'éducations', 'enseignements', 'étapes', 'procédures']	['nord', 'cardinal', 'orientations', 'navigations', 'relèvements', 'coordonnées']				[]	0	"[{""french"":""Pour apprendre à quelqu'un à se servir d'une boussole, il faut avant tout savoir bien l'orienter."",""pun_trigger"":""orienter"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3503	To use a computer to prospect for gold, you need to downlode.				downlode	homophonic	['internet', 'software', 'transfer', 'file', 'digital', 'bandwidth']	['mining', 'excavation', 'vein', 'prospecting', 'ore', 'geology']	télécharge	['internet', 'logiciel', 'transfert', 'fichier', 'numérique', 'bande passante']	['minage', 'excavation', 'filon', 'prospection', 'minerai', 'géologie']				[]	0	"[{""french"":""Pour prospecter à la dynamite depuis son ordinateur, il suffit de télé-charger."",""pun_trigger"":""télé-charger"",""mechanism"":""morphological"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3504	To win a pavement construction contract your company has to be able to make the grade.				make the grade	homographic	['level', 'slope', 'asphalt', 'foundation', 'surface', 'incline']	['succeed', 'qualify', 'standard', 'benchmark', 'excel', 'pass']	reussir l'examen	['niveau', 'pente', 'asphalte', 'fondation', 'surface', 'inclinaison']	['reussir', 'qualifier', 'norme', 'reference', 'exceller', 'passer']				"[{""left"":""explosé"",""right"":""expertiser"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8125,""french_naturalness"":0.42,""semantic_surprise"":0.7109,""semantic_domain_similarity"":0.6181,""pun_pivot_usability"":0.343,""overall_score"":0.582},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""exporté"",""right"":""expertiser"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8038,""french_naturalness"":0.42,""semantic_surprise"":0.7061,""semantic_domain_similarity"":0.6181,""pun_pivot_usability"":0.343,""overall_score"":0.5787},""export_lane"":""detached_A2_B01_DETACHED""}]"	2	"[{""french"":""Pour décrocher un contrat de construction routière, le dossier de votre entreprise doit vraiment tenir la route."",""pun_trigger"":""tenir la route"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3505	To write with a broken pencil is pointless.				pointless	homographic	['sharp', 'lead', 'tip', 'graphite', 'writing', 'instrument']	['futile', 'meaningless', 'useless', 'ineffective', 'vain', 'absurd']	inutile	['tranchant', 'mine', 'pointe', 'graphite', 'écriture', 'instrument']	['futile', 'insensé', 'vain', 'inefficace', 'stérile', 'absurde']				[]	0	"[{""french"":""Vouloir écrire avec un crayon cassé aux deux bouts, ça n'a aucun sens."",""pun_trigger"":""sens"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3506	"Today I saw an ad that said ""radio for sale, $1, volume is stuck at max level"". I thought: ""I just can't turn that down."""				turn down	homographic	['reject', 'refuse', 'decline', 'dismiss', 'deny']	['lower', 'decrease', 'quiet', 'adjust', 'dial', 'soften']	baisser	['rejeter', 'refuser', 'décliner', 'écarter', 'nier']	['diminuer', 'réduire', 'assourdir', 'ajuster', 'régler', 'adoucir']				[]	0	"[{""french"":""J'ai vu une annonce : « Radio à vendre 1 €, volume coincé au maximum ». Je me suis dit : impossible de faire la sourde oreille !"",""pun_trigger"":""faire la sourde oreille"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3507	Today a truck hit my car. I wasn't hurt but I got the freight of my life.				freight	homophonic	['fright', 'scare', 'terror', 'horror', 'panic', 'alarm']	['cargo', 'truck', 'shipping', 'transport', 'delivery', 'load']	fret	['effroi', 'peur', 'terreur', 'horreur', 'panique', 'alarme']	['cargo', 'camion', 'expédition', 'transport', 'livraison', 'chargement']				"[{""left"":""horreur"",""right"":""erreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8447,""french_naturalness"":0.54,""semantic_surprise"":0.6446,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6979},""export_lane"":""close_A_to_other""},{""left"":""horreur"",""right"":""odeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8109,""french_naturalness"":0.54,""semantic_surprise"":0.626,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6773},""export_lane"":""close_A_to_other""},{""left"":""carreau"",""right"":""cargo"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8117,""french_naturalness"":0.42,""semantic_surprise"":0.6665,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.632},""export_lane"":""detached_A2_B01_DETACHED""}]"	3	"[{""french"":""Aujourd'hui, un camion a embouti ma voiture. Je n'ai rien, mais j'ai eu le pare-chocs de ma vie !"",""pun_trigger"":""pare-chocs"",""mechanism"":""paronymy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3508	"Today, my friend asked ""Can I have a book, Mark?"" We are friends from 2 years and he still doesn't know my name is John."				Mark	homographic	['bookmark', 'placeholder', 'indicator', 'page', 'notation', 'reference']	['name', 'person', 'identity', 'human', 'friend', 'individual']	Marc	['marque-page', 'repère', 'indicateur', 'page', 'notation', 'référence']	['nom', 'personne', 'identité', 'humain', 'ami', 'individu']				[]	0	"[{""french"":""Aujourd'hui, mon amie m'a dit : « J'aimerais bien un peu de soutien, Georges. » Je veux bien l'encourager de temps en temps, mais ça fait deux ans qu'on se connaît et elle n'a toujours pas compris que je m'appelle Paul !"",""pun_trigger"":""soutien-gorge / soutien, Georges"",""mechanism"":""near_homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3509	"Today, my son asked ""Can I have a book mark?"" and I burst into tears. 11 years old and he still doesn't know my name is Brian."				bookmark	homophonic	['paper', 'reading', 'placeholder', 'tassel', 'ribbon', 'library']	['name', 'identity', 'father', 'son', 'appellation', 'label']	marque-page	['papier', 'lecture', 'repère', 'gland', 'ruban', 'bibliothèque']	['nom', 'identité', 'père', 'fils', 'appellation', 'étiquette']				[]	0	"[{""french"":""Aujourd'hui, mon fils m'a demandé : « Je peux avoir un croque, monsieur ? ». J'ai fondu en larmes. 11 ans, et il m'appelle toujours monsieur..."",""pun_trigger"":""croque-monsieur"",""mechanism"":""homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3510	he Hodgkinson lets the lazy dogs loose				Hodgkinson	homophonic	['surname', 'name', 'identity', 'person', 'family', 'ancestor']	['hodge', 'kin', 'son', 'relative', 'male', 'descendant']	Hodgkinson	['nom de famille', 'prénom', 'identité', 'individu', 'famille', 'ancêtre']	['paysan', 'parenté', 'fils', 'parent', 'mâle', 'descendant']				[]	0	"[{""french"":""Le fils du parachutiste est son plus digne descendant."",""pun_trigger"":""descendant"",""mechanism"":""polysemy"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
