id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
3601	We all know Albert Einstein was a genius... But his brother Frank was a monster.				Frank	homophonic	['name', 'relative', 'human', 'sibling', 'person']	['Frankenstein', 'creature', 'laboratory', 'horror', 'scientific', 'undead']	Frank	['prénom', 'parent', 'humain', 'fratrie', 'personne']	['Frankenstein', 'créature', 'laboratoire', 'horreur', 'scientifique', 'mort-vivant']				"[{""left"":""horreur"",""right"":""erreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8447,""french_naturalness"":0.54,""semantic_surprise"":0.6446,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6979},""export_lane"":""close_B_to_other""},{""left"":""horreur"",""right"":""odeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8109,""french_naturalness"":0.54,""semantic_surprise"":0.626,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6773},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""Albert Einstein était peut-être un génie, mais son frère Frank était un véritable monstre."",""pun_trigger"":""Frank"",""mechanism"":""near_homophone"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3602	We are KOA'mazing.				KOA'mazing	homophonic	['campground', 'outdoor', 'tent', 'lodging', 'cabin', 'recreation']	['wonderful', 'excellent', 'astonishing', 'incredible', 'impressive', 'spectacular']	KOA-incroyable	['camping', 'plein air', 'tente', 'hébergement', 'cabane', 'loisirs']	['merveilleux', 'excellent', 'étonnant', 'incroyable', 'impressionnant', 'spectaculaire']				[]	0	"[{""french"":""Notre séjour en camping était tout simplement in-KOA-yable !"",""pun_trigger"":""in-KOA-yable"",""mechanism"":""near_homophone"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3603	We are overdressed when we are wrapped up in ourselves.				wrapped up	homographic	['clothing', 'garments', 'bundled', 'enveloped', 'coats', 'layers']	['ego', 'narcissism', 'preoccupied', 'absorbed', 'selfish', 'internal']	enveloppé	['vêtements', 'habillements', 'emmitouflé', 'enveloppé', 'manteaux', 'épaisseurs']	['ego', 'narcissisme', 'préoccupé', 'absorbé', 'égoïste', 'interne']				[]	0	"[{""french"":""Il est impossible d'être trop couvert quand on passe tout son temps à se regarder le nombril."",""pun_trigger"":""se regarder le nombril"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3604	We bake web & graphics, deliciously!				bake	homographic	['oven', 'flour', 'bread', 'pastry', 'dough', 'yeast']	['create', 'code', 'design', 'render', 'develop', 'build']	cuire	['four', 'farine', 'pain', 'pâtisserie', 'pâte', 'levure']	['créer', 'coder', 'concevoir', 'générer', 'développer', 'construire']				[]	0	"[{""french"":""Nous concoctons un web et des graphismes à croquer !"",""pun_trigger"":""à croquer"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3605	We believe in separation of church and hate				hate	homophonic	['state', 'government', 'politics', 'secular', 'policy', 'legislation']	['prejudice', 'bigotry', 'hostility', 'animosity', 'anger', 'conflict']	haine	['état', 'gouvernement', 'politique', 'laïque', 'mesure', 'législation']	['préjugé', 'fanatisme', 'hostilité', 'animosité', 'colère', 'conflit']				"[{""left"":""laïcité"",""right"":""laïcisé"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8713,""french_naturalness"":0.54,""semantic_surprise"":0.7164,""semantic_domain_similarity"":0.7398,""pun_pivot_usability"":0.504,""overall_score"":0.6751},""export_lane"":""close_A_to_other""}]"	1	"[{""french"":""À force de prêcher la haine, les extrémistes finissent par pécher pour leur paroisse."",""pun_trigger"":""pécher pour leur paroisse"",""mechanism"":""paronymy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3606	We did it twice last night, she relayed.				relayed	homographic	['spoke', 'told', 'communicated', 'narrated', 'disclosed']	['restacked', 'repositioned', 'aligned', 'layered', 'placed', 'tiled']	relayé	['dit', 'raconté', 'communiqué', 'narré', 'révélé']	['réempilé', 'repositionné', 'aligné', 'stratifié', 'placé', 'carrelé']				"[{""left"":""repli"",""right"":""repris"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.835,""french_naturalness"":0.42,""semantic_surprise"":0.7184,""semantic_domain_similarity"":0.6399,""pun_pivot_usability"":0.45,""overall_score"":0.6197},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""« On l'a fait deux fois la nuit dernière », s'est-elle réjouie."",""pun_trigger"":""réjouie"",""mechanism"":""morphological"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3607	We don't cut corners, we build them.				cut corners	homographic	['lazy', 'cheap', 'effort', 'haste', 'shortcuts', 'shoddy']	['angle', 'edge', 'frame', 'geometry', 'carpentry', 'intersection']	brûler les étapes	['paresseux', 'économique', 'effort', 'hâte', 'raccourcis', 'bâclé']	['angle', 'bord', 'cadre', 'géométrie', 'charpenterie', 'intersection']				[]	0	"[{""french"":""Chez nous, on n'arrondit pas les angles, on fait un travail carré."",""pun_trigger"":""arrondir les angles / carré"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3608	We don't read palms; we wave them.				palms	homographic	['hand', 'fingers', 'lines', 'fortune', 'skin', 'touch']	['tree', 'tropical', 'fronds', 'leaves', 'branch', 'island']	paumes	['main', 'doigts', 'lignes', 'fortune', 'peau', 'toucher']	['palmier', 'tropical', 'palmes', 'feuilles', 'branche', 'île']				[]	0	"[{""french"":""À force de lire l'avenir dans les mains, le chiromancien a fini par tomber dans les paumes."",""pun_trigger"":""paumes"",""mechanism"":""near_homophone"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3609	We drive people happy!				drive	homographic	['steering', 'vehicle', 'road', 'commute', 'transport', 'automobile']	['motivate', 'impel', 'influence', 'condition', 'transform', 'stimulate']	pulsion	['conduite', 'véhicule', 'route', 'trajet', 'transport', 'automobile']	['motiver', 'pousser', 'influencer', 'conditionner', 'transformer', 'stimuler']				"[{""left"":""trayais"",""right"":""trajet"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8227,""french_naturalness"":0.42,""semantic_surprise"":0.6725,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.644},""export_lane"":""detached_B2_A01_DETACHED""}]"	1	"[{""french"":""Nos chauffeurs vous transportent de joie !"",""pun_trigger"":""transportent"",""mechanism"":""polysemy"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
3610	We grow and refresh brands.				refresh	homographic	['revitalize', 'renew', 'update', 'remodel', 'modernize']	['beverage', 'cool', 'drink', 'thirst', 'liquid', 'hydrate']	rafraîchir	['revitaliser', 'renouveler', 'actualiser', 'remodeler', 'moderniser']	['boisson', 'frais', 'breuvage', 'soif', 'liquide', 'hydrater']				"[{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""Pour que le public ait soif de votre marque, laissez-nous la rafraîchir !"",""pun_trigger"":""rafraîchir"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
