id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
2101	My name is Dick. I'm a plain-clothes policeman.				Dick	homographic	['Richard', 'nickname', 'person', 'name', 'individual', 'male']	['detective', 'investigator', 'police', 'officer', 'sleuth', 'gumshoe']	Dick	['Richard', 'surnom', 'personne', 'nom', 'individu', 'mâle']	['détective', 'enquêteur', 'police', 'officier', 'limier', 'privé']				[]	0	"[{""french"":""Je travaille en civil. Je suis en quelque sorte un détective privé... d'uniforme."",""pun_trigger"":""privé"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2102	My name is Doug, I'm a grave digger				Doug	homophonic	['name', 'identity', 'person', 'individual', 'man', 'appellation']	['dug', 'excavate', 'shovel', 'earth', 'hole', 'buried']	Doug	['nom', 'identité', 'personne', 'individu', 'homme', 'appellation']	['creusé', 'excaver', 'pelleter', 'terre', 'trou', 'enterré']				[]	0	"[{""french"":""Je m'appelle Jean Terre, je suis fossoyeur."",""pun_trigger"":""Jean Terre"",""mechanism"":""homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2103	My name is Dustin. I'm a school custodian				Dustin	homophonic	['name', 'identity', 'person', 'individual', 'appellation']	['dusting', 'cleaning', 'custodian', 'broom', 'mop', 'debris']	Dustin	['nom', 'identité', 'personne', 'individu', 'appellation']	['époussetage', 'nettoyage', 'concierge', 'balai', 'serpillière', 'débris']				"[{""left"":""ballet"",""right"":""balai"",""relation"":""same_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.77,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5,""overall_score"":0.7242},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""Je suis le concierge de l'école. Moi, c'est Serge... Serge Pillière."",""pun_trigger"":""Serge Pillière"",""mechanism"":""near_homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2104	My name is Dusty, I run a cleaning service.				Dusty	homographic	['name', 'person', 'identity', 'signature', 'nickname']	['dirt', 'particles', 'cleaning', 'grime', 'sweep', 'debris']	Poussiéreux	['nom', 'personne', 'identité', 'signature', 'surnom']	['saleté', 'particules', 'nettoyage', 'crasse', 'balayage', 'débris']				"[{""left"":""christ"",""right"":""crisse"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.806,""french_naturalness"":0.42,""semantic_surprise"":0.6927,""semantic_domain_similarity"":0.6846,""pun_pivot_usability"":0.42,""overall_score"":0.6036},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""Je m'appelle Aude Javel, je dirige un service de nettoyage."",""pun_trigger"":""Aude Javel"",""mechanism"":""homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2105	My name is Emmy, I'm a T. V. star				Emmy	homophonic	['name', 'person', 'individual', 'identity', 'female', 'nickname']	['award', 'television', 'trophy', 'statue', 'entertainment', 'ceremony']	Emmy	['prénom', 'personne', 'individu', 'identité', 'femme', 'surnom']	['prix', 'télévision', 'trophée', 'statue', 'divertissement', 'cérémonie']				[]	0	"[{""french"":""Je m'appelle Emmy, je suis une star de la télé."",""pun_trigger"":""Emmy"",""mechanism"":""polysemy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2106	My name is Faith. I'm a minister.				faith	homographic	['name', 'identifier', 'person', 'individual', 'female']	['religion', 'belief', 'devotion', 'spirituality', 'theology', 'cleric']	foi	['nom', 'identifiant', 'personne', 'individu', 'femme']	['religion', 'croyance', 'dévotion', 'spiritualité', 'théologie', 'ecclésiastique']				[]	0	"[{""french"":""Le ministre du culte a tellement abusé du vin de messe qu'il a fait une crise de foi."",""pun_trigger"":""crise de foi"",""mechanism"":""homophone"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2107	My name is Frank, the Hot-Dog vendor				Frank	homographic	['proper', 'name', 'person', 'identity', 'human', 'male']	['frankfurter', 'sausage', 'wiener', 'cured', 'meat', 'food']	Franc	['propre', 'nom', 'personne', 'identité', 'humain', 'mâle']	['francfort', 'saucisse', 'knack', 'fumée', 'viande', 'nourriture']				"[{""left"":""fumeuse"",""right"":""fugueuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.821,""french_naturalness"":0.54,""semantic_surprise"":0.6769,""semantic_domain_similarity"":0.7938,""pun_pivot_usability"":0.57,""overall_score"":0.6765},""export_lane"":""close_B_to_other""},{""left"":""fumeuse"",""right"":""furieuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":7,""scores"":{""phonetic_match"":0.8034,""french_naturalness"":0.54,""semantic_surprise"":0.6672,""semantic_domain_similarity"":0.7938,""pun_pivot_usability"":0.54,""overall_score"":0.662},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""Je m'appelle Franck. Franck Fort, vendeur de hot-dogs."",""pun_trigger"":""Franck Fort"",""mechanism"":""homophone"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2108	My name is Gail. I'm a meteorologist				Gail	homophonic	['name', 'identity', 'person', 'female', 'proper', 'individual']	['gale', 'wind', 'storm', 'meteorology', 'weather', 'gust']	Gail	['nom', 'identité', 'personne', 'femme', 'propre', 'individu']	['tempête', 'vent', 'orage', 'météorologie', 'climat', 'bourrasque']				"[{""left"":""orage"",""right"":""enrage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8192,""french_naturalness"":0.54,""semantic_surprise"":0.6306,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6805},""export_lane"":""close_B_to_other""}]"	1	"[{""french"":""Je m'appelle Alizée, je suis météorologue."",""pun_trigger"":""Alizée"",""mechanism"":""homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2109	My name is Gene, I'm a DNA researcher.				Gene	homophonic	['name', 'identity', 'person', 'individual', 'moniker', 'signature']	['dna', 'genetics', 'sequence', 'heredity', 'chromosome', 'biology']	Gène	['prénom', 'identité', 'personne', 'individu', 'nom', 'signature']	['adn', 'génétique', 'séquence', 'hérédité', 'chromosome', 'biologie']				"[{""left"":""séquence"",""right"":""séance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.6316,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.689},""export_lane"":""close_B_to_other""},{""left"":""séquence"",""right"":""sérance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8194,""french_naturalness"":0.54,""semantic_surprise"":0.6306,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6805},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""J'étudie l'ADN de la timidité : je suis un véritable spécialiste de la gêne."",""pun_trigger"":""gêne / gène"",""mechanism"":""homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
2110	My name is Gil. I'm a fisherman.				Gil	homophonic	['name', 'identity', 'person', 'signature', 'nickname']	['gill', 'fish', 'breathing', 'water', 'organ', 'aquatic']	Gil	['nom', 'identité', 'personne', 'signature', 'surnom']	['ouïe', 'poisson', 'respiration', 'eau', 'organe', 'aquatique']				[]	0	"[{""french"":""Je m'appelle Martin. Je suis pêcheur."",""pun_trigger"":""Martin pêcheur"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
