id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
901	Dr. Jekyll's more successful second formula turned him into a world-class sprinter rather than a violent psychopath, proving that you can run but you can't always Hyde.				Hyde	homophonic	['conceal', 'secrete', 'mask', 'obscure', 'disguise']	['doctor', 'villain', 'persona', 'novel', 'alter-ego', 'character']	Cache	['dissimuler', 'cacher', 'masquer', 'obscurcir', 'déguiser']	['docteur', 'scélérat', 'personnage', 'roman', 'double', 'protagoniste']				"[{""left"":""rognant"",""right"":""roman"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8311,""french_naturalness"":0.42,""semantic_surprise"":0.6771,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.6472},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""Le Dr Jekyll s'est mis au sprint pour fuir son alter ego : on l'appelle désormais Docteur J'esquive et Mister Cache."",""pun_trigger"":""Docteur J'esquive et Mister Cache"",""mechanism"":""compensation"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
902	Drinking a whole bucket of water could make you turn pail.				pail	homophonic	['bucket', 'container', 'vessel', 'handle', 'plastic', 'metal']	['pale', 'white', 'colorless', 'sickly', 'ghostly', 'ashen']	seau	['seau', 'récipient', 'contenant', 'anse', 'plastique', 'métal']	['pâle', 'blanc', 'incolore', 'malade', 'spectral', 'livide']				[]	0	"[{""french"":""Essayer de boire toute l'eau de ce récipient d'un seul trait, c'est vraiment seau !"",""pun_trigger"":""seau"",""mechanism"":""homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
903	Drinking too much of a certain potent potable may require a leave of absinthe.				absinthe	homophonic	['alcohol', 'liquor', 'wormwood', 'beverage', 'distilled', 'green']	['absence', 'departure', 'furlough', 'vacation', 'missing', 'away']	absinthe	['alcool', 'liqueur', 'armoise', 'boisson', 'distillé', 'vert']	['absence', 'départ', 'congé', 'vacances', 'manquant', 'ailleurs']				"[{""left"":""vert"",""right"":""verre"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.94,""overall_score"":0.9106},""export_lane"":""close_A_to_other""},{""left"":""vert"",""right"":""vers"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.907,""overall_score"":0.902},""export_lane"":""close_A_to_other""}]"	2	"[{""french"":""À force d'abuser de la fée verte, le poète a fini par briller par son absinthe."",""pun_trigger"":""absinthe"",""mechanism"":""paronymy"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
904	Driven By What's Inside.				inside	homographic	['engine', 'piston', 'fuel', 'transmission', 'horsepower', 'mechanical']	['ambition', 'motivation', 'heart', 'spirit', 'character', 'determination']	dedans	['moteur', 'piston', 'carburant', 'transmission', 'puissance', 'mécanique']	['ambition', 'motivation', 'cœur', 'esprit', 'caractère', 'détermination']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_A_to_other""}]"	2	"[{""french"":""C'est ce qu'on a dans le ventre qui nous fait avancer."",""pun_trigger"":""dans le ventre"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
905	Driven by you.				Driven	homographic	['steer', 'engine', 'automotive', 'vehicle', 'transport', 'travel']	['motivated', 'ambition', 'determined', 'persistent', 'focused', 'inspired']	Conduit	['piloter', 'moteur', 'automobile', 'véhicule', 'transport', 'voyager']	['motivé', 'ambition', 'déterminé', 'persévérant', 'focalisé', 'inspiré']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_A_to_other""},{""left"":""voyage"",""right"":""voilage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8413,""french_naturalness"":0.54,""semantic_surprise"":0.7002,""semantic_domain_similarity"":0.7388,""pun_pivot_usability"":0.57,""overall_score"":0.6809},""export_lane"":""close_A_to_other""}]"	3	"[{""french"":""Avec toi, je ne tombe jamais en panne, tu es mon moteur."",""pun_trigger"":""moteur"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
906	Driven to perform.				Driven	homographic	['transported', 'vehicle', 'operated', 'commute', 'chauffeured', 'motorized']	['motivated', 'ambitious', 'determined', 'ambition', 'inspired', 'ambitious']	Conduit	['transporté', 'véhiculé', 'opéré', ' trajet', 'chauffé', 'motorisé']	['motivé', 'ambitieux', 'déterminé', 'ambition', 'inspiré', 'ambitieux']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.7057,""semantic_domain_similarity"":0.7356,""pun_pivot_usability"":0.57,""overall_score"":0.684},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.7,""semantic_domain_similarity"":0.7356,""pun_pivot_usability"":0.57,""overall_score"":0.6801},""export_lane"":""close_A_to_other""},{""left"":""trayais"",""right"":""trajet"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8227,""french_naturalness"":0.42,""semantic_surprise"":0.6725,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.644},""export_lane"":""detached_B2_A01_DETACHED""}]"	3	"[{""french"":""Ce pilote de course carbure à la performance."",""pun_trigger"":""carbure"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
907	Driving a better tomorrow.				Driving	homographic	['vehicle', 'steering', 'wheels', 'road', 'engine', 'travel']	['motivation', 'progress', 'energy', 'effort', 'ambition', 'future']	Conduite	['véhicule', 'direction', 'roues', 'route', 'moteur', 'voyage']	['motivation', 'progrès', 'énergie', 'effort', 'ambition', 'futur']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_A_to_other""},{""left"":""voyage"",""right"":""voilage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8413,""french_naturalness"":0.54,""semantic_surprise"":0.6427,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6966},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_A_to_other""}]"	3	"[{""french"":""Sur la route de demain, adoptez la bonne conduite."",""pun_trigger"":""conduite"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
908	Driving on so many turnpikes was taking its toll.				toll	homographic	['fee', 'payment', 'highway', 'tariff', 'commute', 'booth']	['burden', 'fatigue', 'exhaustion', 'strain', 'damage', 'consequence']	péage	['frais', 'paiement', 'autoroute', 'tarif', 'trajet', 'cabine']	['fardeau', 'fatigue', 'épuisement', 'tension', 'dégât', 'conséquence']				"[{""left"":""épuise"",""right"":""puise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8381,""french_naturalness"":0.54,""semantic_surprise"":0.6993,""semantic_domain_similarity"":0.7346,""pun_pivot_usability"":0.57,""overall_score"":0.6794},""export_lane"":""close_B_to_other""},{""left"":""épuise"",""right"":""éprise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.812,""french_naturalness"":0.54,""semantic_surprise"":0.685,""semantic_domain_similarity"":0.7346,""pun_pivot_usability"":0.54,""overall_score"":0.6617},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""À force d'enchaîner les péages, j'ai fini par en faire les frais."",""pun_trigger"":""faire les frais"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
909	Driving with one headlight isn't very bright.				bright	homographic	['luminescence', 'intensity', 'radiant', 'glowing', 'visible', 'light']	['intelligent', 'clever', 'smart', 'intellect', 'wise', 'astute']	brillant	['luminescence', 'intensité', 'radiant', 'rayonnant', 'visible', 'lumière']	['intelligent', 'astucieux', 'alerte', 'intellect', 'sage', 'perspicace']				[]	0	"[{""french"":""Conduire avec un seul phare, ce n'est pas très brillant."",""pun_trigger"":""brillant"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
910	Dry cleaners are often pressed for time.				pressed	homographic	['ironing', 'steam', 'wrinkles', 'fabric', 'starch', 'garment']	['rushed', 'hurried', 'deadline', 'stress', 'busy', 'constrained']	pressé	['repassage', 'vapeur', 'plis', 'tissu', 'amidon', 'vêtement']	['hâtif', 'précipité', 'échéance', 'stress', 'occupé', 'contraint']				"[{""left"":""vapeur"",""right"":""paveur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8119,""french_naturalness"":0.54,""semantic_surprise"":0.6265,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6777},""export_lane"":""close_A_to_other""}]"	1	"[{""french"":""Au pressing, on travaille souvent sous pression."",""pun_trigger"":""sous pression"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
