id_en	text_clean	shuffled_candidates_json	discriminator_run2_borda_method	discriminator_run2_internal_weights_json	discriminator_run2_model_weights_json	discriminator_run2_borda_scores_json	discriminator_run2_borda_ranking_json	discriminator_run2_winner_id	discriminator_run2_winner_source	discriminator_run2_winner_original_id	discriminator_run2_winner_pun	discriminator_run2_winner_score	discriminator_run2_borda_error	discriminator_run2_borda_version
3001	The chin a little higher, dear. Style largely depends on the way the chin is worn. They are worn very high, just at present.	"[{""source"":""gemini"",""original_id"":""46390"",""pun"":""Redressez-vous, le menton se porte très haut cette saison, comme tout ce qui a de la gueule."",""id"":74715},{""source"":""claude"",""original_id"":""30405"",""pun"":""Le menton un peu plus haut, chérie. Le style dépend beaucoup de la façon dont on le porte. En ce moment, on le porte très haut."",""id"":81784},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le menton plus haut, chérie : cette saison, le porté de tête se porte très haut."",""id"":78244},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Le menton un peu plus haut, ma chère. Le style dépend de la façon dont on le porte, et il se porte très haut cette saison !"",""id"":80624}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""81784"":300.0,""74715"":275.0,""78244"":250.0,""80624"":175.0}"	"[{""id"":81784,""source"":""claude"",""original_id"":""30405"",""score"":300.0,""pun"":""Le menton un peu plus haut, chérie. Le style dépend beaucoup de la façon dont on le porte. En ce moment, on le porte très haut.""},{""id"":74715,""source"":""gemini"",""original_id"":""46390"",""score"":275.0,""pun"":""Redressez-vous, le menton se porte très haut cette saison, comme tout ce qui a de la gueule.""},{""id"":78244,""source"":""gpt_single"",""original_id"":"""",""score"":250.0,""pun"":""Le menton plus haut, chérie : cette saison, le porté de tête se porte très haut.""},{""id"":80624,""source"":""gemini_pro_single"",""original_id"":"""",""score"":175.0,""pun"":""Le menton un peu plus haut, ma chère. Le style dépend de la façon dont on le porte, et il se porte très haut cette saison !""}]"	81784	claude	30405	Le menton un peu plus haut, chérie. Le style dépend beaucoup de la façon dont on le porte. En ce moment, on le porte très haut.	300.0		discriminator_run2_v3
3002	The chiropractic author wrote a spinal column.	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Le journal a embauché un chiropraticien pour remettre ses colonnes en place."",""id"":32169},{""source"":""gemini"",""original_id"":""68472"",""pun"":""Pour son journal, le specialiste du dos redige toujours une colonne vertebrale."",""id"":68582},{""source"":""gpt_single"",""original_id"":"""",""pun"":""L’ostéo devenu chroniqueur tient une colonne franchement vertébrale."",""id"":50725},{""source"":""claude"",""original_id"":""20888"",""pun"":""Le chiropracteur a écrit une colonne vertébrale — et aussi un article de fond."",""id"":65647}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""32169"":325.0,""50725"":275.0,""65647"":225.0,""68582"":175.0}"	"[{""id"":32169,""source"":""gemini_pro_single"",""original_id"":"""",""score"":325.0,""pun"":""Le journal a embauché un chiropraticien pour remettre ses colonnes en place.""},{""id"":50725,""source"":""gpt_single"",""original_id"":"""",""score"":275.0,""pun"":""L’ostéo devenu chroniqueur tient une colonne franchement vertébrale.""},{""id"":65647,""source"":""claude"",""original_id"":""20888"",""score"":225.0,""pun"":""Le chiropracteur a écrit une colonne vertébrale — et aussi un article de fond.""},{""id"":68582,""source"":""gemini"",""original_id"":""68472"",""score"":175.0,""pun"":""Pour son journal, le specialiste du dos redige toujours une colonne vertebrale.""}]"	32169	gemini_pro_single		Le journal a embauché un chiropraticien pour remettre ses colonnes en place.	325.0		discriminator_run2_v3
3003	The choice of your dad's dad's dad.	"[{""source"":""gemini"",""original_id"":""17756"",""pun"":""L'ancêtre a gagné le concours de beauté, c’est vraiment un arrière-grand-prix."",""id"":59956},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon arrière-grand-père imposait toujours un menu unique : nous n'avions d'autre choix qu'un mets de choix."",""id"":94565},{""source"":""claude"",""original_id"":""40325"",""pun"":""Mon trisaïeul ne voulait que du premier choix. On l'appelait Monsieur Prim-aïeul."",""id"":83747},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le choix du père du père de ton père ? Un aïeul de choix."",""id"":91180}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""59956"":300.0,""91180"":300.0,""83747"":225.0,""94565"":175.0}"	"[{""id"":59956,""source"":""gemini"",""original_id"":""17756"",""score"":300.0,""pun"":""L'ancêtre a gagné le concours de beauté, c’est vraiment un arrière-grand-prix.""},{""id"":91180,""source"":""gpt_single"",""original_id"":"""",""score"":300.0,""pun"":""Le choix du père du père de ton père ? Un aïeul de choix.""},{""id"":83747,""source"":""claude"",""original_id"":""40325"",""score"":225.0,""pun"":""Mon trisaïeul ne voulait que du premier choix. On l'appelait Monsieur Prim-aïeul.""},{""id"":94565,""source"":""gemini_pro_single"",""original_id"":"""",""score"":175.0,""pun"":""Mon arrière-grand-père imposait toujours un menu unique : nous n'avions d'autre choix qu'un mets de choix.""}]"	59956	gemini	17756	L'ancêtre a gagné le concours de beauté, c’est vraiment un arrière-grand-prix.	300.0		discriminator_run2_v3
3004	The church choir robes were too long and needed to be hymned.	"[{""source"":""gemini"",""original_id"":""24002"",""pun"":""L'organiste qui répare les vêtements de la chorale est un pro du point d'orgue."",""id"":91665},{""source"":""claude"",""original_id"":""61845"",""pun"":""Le curé a demandé à la couturière de raccourcir les robes de chœur. Elle a dit : 'C'est dans mes cordes !'"",""id"":43716},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Les aubes du chœur étaient trop longues : la couturière les a reprises au refrain."",""id"":19800},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les aubes de la chorale étaient trouées, les chanteurs ont donc dû faire quelques reprises."",""id"":72724}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""19800"":325.0,""43716"":250.0,""91665"":250.0,""72724"":175.0}"	"[{""id"":19800,""source"":""gpt_single"",""original_id"":"""",""score"":325.0,""pun"":""Les aubes du chœur étaient trop longues : la couturière les a reprises au refrain.""},{""id"":43716,""source"":""claude"",""original_id"":""61845"",""score"":250.0,""pun"":""Le curé a demandé à la couturière de raccourcir les robes de chœur. Elle a dit : 'C'est dans mes cordes !'""},{""id"":91665,""source"":""gemini"",""original_id"":""24002"",""score"":250.0,""pun"":""L'organiste qui répare les vêtements de la chorale est un pro du point d'orgue.""},{""id"":72724,""source"":""gemini_pro_single"",""original_id"":"""",""score"":175.0,""pun"":""Les aubes de la chorale étaient trouées, les chanteurs ont donc dû faire quelques reprises.""}]"	19800	gpt_single		Les aubes du chœur étaient trop longues : la couturière les a reprises au refrain.	325.0		discriminator_run2_v3
3005	The church needs to be souled.	"[{""source"":""claude"",""original_id"":""38759"",""pun"":""L'église s'est mise au e-commerce : désormais les âmes se rachètent en un clic."",""id"":14553},{""source"":""gemini"",""original_id"":""52405"",""pun"":""Vendre une église, c'est faire une croix sur le profit."",""id"":58568},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Cette église a perdu son âme : qu’elle soit vendue au Saint-Esprit, pas au plus offrant."",""id"":48169},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Au bord de la faillite, l'église prie pour son rachat."",""id"":97355}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""97355"":375.0,""14553"":275.0,""48169"":175.0,""58568"":175.0}"	"[{""id"":97355,""source"":""gemini_pro_single"",""original_id"":"""",""score"":375.0,""pun"":""Au bord de la faillite, l'église prie pour son rachat.""},{""id"":14553,""source"":""claude"",""original_id"":""38759"",""score"":275.0,""pun"":""L'église s'est mise au e-commerce : désormais les âmes se rachètent en un clic.""},{""id"":48169,""source"":""gpt_single"",""original_id"":"""",""score"":175.0,""pun"":""Cette église a perdu son âme : qu’elle soit vendue au Saint-Esprit, pas au plus offrant.""},{""id"":58568,""source"":""gemini"",""original_id"":""52405"",""score"":175.0,""pun"":""Vendre une église, c'est faire une croix sur le profit.""}]"	97355	gemini_pro_single		Au bord de la faillite, l'église prie pour son rachat.	375.0		discriminator_run2_v3
3006	The class took a field trip to a meat processing plant, but what they saw was just offal.	"[{""source"":""claude"",""original_id"":""68560"",""pun"":""La classe a visité l'abattoir, mais ce qu'ils ont vu était vraiment abat-toirant."",""id"":86810},{""source"":""gemini"",""original_id"":""88699"",""pun"":""Les bouchers n'ont pas pu finir la visite, ils étaient à bout de nerfs."",""id"":34987},{""source"":""gpt_single"",""original_id"":"""",""pun"":""La sortie à l’abattoir ? On n’a vu que des abats, et ça nous a tous abattus."",""id"":45012},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Après leur visite de l'abattoir, les élèves sont rentrés complètement abattus."",""id"":51766}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""45012"":375.0,""51766"":275.0,""34987"":175.0,""86810"":175.0}"	"[{""id"":45012,""source"":""gpt_single"",""original_id"":"""",""score"":375.0,""pun"":""La sortie à l’abattoir ? On n’a vu que des abats, et ça nous a tous abattus.""},{""id"":51766,""source"":""gemini_pro_single"",""original_id"":"""",""score"":275.0,""pun"":""Après leur visite de l'abattoir, les élèves sont rentrés complètement abattus.""},{""id"":34987,""source"":""gemini"",""original_id"":""88699"",""score"":175.0,""pun"":""Les bouchers n'ont pas pu finir la visite, ils étaient à bout de nerfs.""},{""id"":86810,""source"":""claude"",""original_id"":""68560"",""score"":175.0,""pun"":""La classe a visité l'abattoir, mais ce qu'ils ont vu était vraiment abat-toirant.""}]"	45012	gpt_single		La sortie à l’abattoir ? On n’a vu que des abats, et ça nous a tous abattus.	375.0		discriminator_run2_v3
3007	The class visited the presses, they came depressed.	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Les élèves ont visité l'imprimerie, ils en sont revenus avec une mauvaise impression."",""id"":79802},{""source"":""claude"",""original_id"":""68562"",""pun"":""L'imprimeur déprimait. Normal : il avait trop de pression."",""id"":82164},{""source"":""gpt_single"",""original_id"":"""",""pun"":""En visitant l’imprimerie, la classe est passée sous presse : elle en est ressortie complètement déprimée."",""id"":96308},{""source"":""gemini"",""original_id"":""67531"",""pun"":""L'imprimante est tombée en dépression car elle n'avait plus de caractère."",""id"":88156}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""79802"":350.0,""96308"":250.0,""82164"":225.0,""88156"":175.0}"	"[{""id"":79802,""source"":""gemini_pro_single"",""original_id"":"""",""score"":350.0,""pun"":""Les élèves ont visité l'imprimerie, ils en sont revenus avec une mauvaise impression.""},{""id"":96308,""source"":""gpt_single"",""original_id"":"""",""score"":250.0,""pun"":""En visitant l’imprimerie, la classe est passée sous presse : elle en est ressortie complètement déprimée.""},{""id"":82164,""source"":""claude"",""original_id"":""68562"",""score"":225.0,""pun"":""L'imprimeur déprimait. Normal : il avait trop de pression.""},{""id"":88156,""source"":""gemini"",""original_id"":""67531"",""score"":175.0,""pun"":""L'imprimante est tombée en dépression car elle n'avait plus de caractère.""}]"	79802	gemini_pro_single		Les élèves ont visité l'imprimerie, ils en sont revenus avec une mauvaise impression.	350.0		discriminator_run2_v3
3008	The clot thickens.	"[{""source"":""gemini"",""original_id"":""31037"",""pun"":""Le suspense est à son comble, ou plutôt à son thrombose."",""id"":45414},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Le complot s’épaissit, il a même des grumeaux."",""id"":46026},{""source"":""claude"",""original_id"":""14488"",""pun"":""L'histoire s'épaissit : le détective a trouvé un caillot dans le scénario."",""id"":24994},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Dans le plus grand secret, les plaquettes ont fomenté un caillot."",""id"":74982}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""46026"":350.0,""74982"":300.0,""24994"":250.0,""45414"":100.0}"	"[{""id"":46026,""source"":""gpt_single"",""original_id"":"""",""score"":350.0,""pun"":""Le complot s’épaissit, il a même des grumeaux.""},{""id"":74982,""source"":""gemini_pro_single"",""original_id"":"""",""score"":300.0,""pun"":""Dans le plus grand secret, les plaquettes ont fomenté un caillot.""},{""id"":24994,""source"":""claude"",""original_id"":""14488"",""score"":250.0,""pun"":""L'histoire s'épaissit : le détective a trouvé un caillot dans le scénario.""},{""id"":45414,""source"":""gemini"",""original_id"":""31037"",""score"":100.0,""pun"":""Le suspense est à son comble, ou plutôt à son thrombose.""}]"	46026	gpt_single		Le complot s’épaissit, il a même des grumeaux.	350.0		discriminator_run2_v3
3009	The cobbler was asked how many shoes he had soled by a well	"[{""source"":""gemini"",""original_id"":""17994"",""pun"":""On a demandé au cordonnier s'il était content de sa journée, il a répondu : « C'est le pied ! »"",""id"":37703},{""source"":""claude"",""original_id"":""90477"",""pun"":""Pourquoi le cordonnier est-il si bon vendeur ? Parce qu'il sait toujours trouver chaussure à son client."",""id"":83073},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""À sa mort, le cordonnier a eu droit à des funérailles en grande pompe."",""id"":97253},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Au marché, le cordonnier a bien marché : toutes ses semelles sont parties."",""id"":40059}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""97253"":325.0,""83073"":275.0,""37703"":200.0,""40059"":200.0}"	"[{""id"":97253,""source"":""gemini_pro_single"",""original_id"":"""",""score"":325.0,""pun"":""À sa mort, le cordonnier a eu droit à des funérailles en grande pompe.""},{""id"":83073,""source"":""claude"",""original_id"":""90477"",""score"":275.0,""pun"":""Pourquoi le cordonnier est-il si bon vendeur ? Parce qu'il sait toujours trouver chaussure à son client.""},{""id"":37703,""source"":""gemini"",""original_id"":""17994"",""score"":200.0,""pun"":""On a demandé au cordonnier s'il était content de sa journée, il a répondu : « C'est le pied ! »""},{""id"":40059,""source"":""gpt_single"",""original_id"":"""",""score"":200.0,""pun"":""Au marché, le cordonnier a bien marché : toutes ses semelles sont parties.""}]"	97253	gemini_pro_single		À sa mort, le cordonnier a eu droit à des funérailles en grande pompe.	325.0		discriminator_run2_v3
3010	The coffee tasted like mud because it was ground a couple of minutes ago.	"[{""source"":""gemini"",""original_id"":""42698"",""pun"":""Comment appelle-t-on un café qui ne sait pas nager ? Un café coulé."",""id"":50345},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce n'est pas étonnant que mon café ait l'air si fatigué ce matin : il est complètement moulu."",""id"":61673},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ce café a un goût de terre : normal, on l’a moulu au sol."",""id"":88281},{""source"":""claude"",""original_id"":""85204"",""pun"":""Ce café a un goût de terre. Normal, il est moulu — et moi aussi je suis moulu après l'avoir bu."",""id"":19827}]"	models_then_judges	"{""comedian"":25.0,""pun_expert"":25.0,""editor"":25.0,""translator"":25.0}"	"{""gpt"":100.0}"	"{""50345"":300.0,""61673"":300.0,""19827"":225.0,""88281"":175.0}"	"[{""id"":50345,""source"":""gemini"",""original_id"":""42698"",""score"":300.0,""pun"":""Comment appelle-t-on un café qui ne sait pas nager ? Un café coulé.""},{""id"":61673,""source"":""gemini_pro_single"",""original_id"":"""",""score"":300.0,""pun"":""Ce n'est pas étonnant que mon café ait l'air si fatigué ce matin : il est complètement moulu.""},{""id"":19827,""source"":""claude"",""original_id"":""85204"",""score"":225.0,""pun"":""Ce café a un goût de terre. Normal, il est moulu — et moi aussi je suis moulu après l'avoir bu.""},{""id"":88281,""source"":""gpt_single"",""original_id"":"""",""score"":175.0,""pun"":""Ce café a un goût de terre : normal, on l’a moulu au sol.""}]"	50345	gemini	42698	Comment appelle-t-on un café qui ne sait pas nager ? Un café coulé.	300.0		discriminator_run2_v3
