id_en	shuffled_candidates_json	text_clean	discriminator_run1_json	discriminator_run1_error	discriminator_run1_model	discriminator_run1_model_id	discriminator_run1_version
2301	"[{""id"":50285,""pun"":""Les vieux golfeurs ne meurent jamais, ils font juste un dernier parcours de santé."",""run"":""gemini""},{""id"":46863,""pun"":""Les golfeurs ne prennent jamais de retraite, ils perdent juste la boule."",""run"":""gemini""},{""id"":45506,""pun"":""Les golfeurs ne font jamais d'erreurs, ils ont juste des mauvais clubs de rencontre."",""run"":""gemini""},{""id"":67248,""pun"":""Un golfeur paresseux n'est pas lent, il est juste en mode swing-temps."",""run"":""gemini""},{""id"":15156,""pun"":""Les golfeurs ne sont jamais au chômage, ils sont toujours sur le coup."",""run"":""gemini""},{""id"":55256,""pun"":""Les golfeurs sont fatigués de naissance : ils ont toujours un coup de barre."",""run"":""gemini""},{""id"":63857,""pun"":""Quand un golfeur meurt, il rejoint le green paradis."",""run"":""gemini""},{""id"":39699,""pun"":""Les vieux golfeurs ne disparaissent pas, ils s'essoufflent sur le fairway."",""run"":""gemini""},{""id"":31647,""pun"":""Pourquoi les golfeurs sont-ils de grands romantiques ? Parce qu'ils cherchent toujours leur âme green."",""run"":""gemini""},{""id"":13144,""pun"":""Un golfeur qui n'avance plus est un mineur qui devient un dîneur : il passe du trou à l'assiette."",""run"":""gemini""},{""id"":33737,""pun"":""Les golfeurs en fin de vie ne s'en vont pas, ils font juste un trou de mémoire."",""run"":""gemini""},{""id"":35363,""pun"":""Pour un golfeur, vieillir c'est passer du drive au dérive."",""run"":""gemini""}]"	Old golfers never die they just putter away.	"{""comedian"":[46863,31647,55256,33737,15156],""pun_expert"":[31647,46863,35363,55256,67248],""editor"":[46863,50285,31647,15156,33737],""translator"":[33737,39699,50285,46863,35363]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2302	"[{""id"":84919,""pun"":""Les vieux golfeurs ne s'en vont pas, ils sont juste hors-limites."",""run"":""gemini""},{""id"":46556,""pun"":""Les vieux golfeurs ne disparaissent pas, ils changent simplement de parcours pour faire leurs courses."",""run"":""gemini""},{""id"":71108,""pun"":""Les golfeurs n'ont pas d'enterrement, ils ont juste un bunker définitif."",""run"":""gemini""},{""id"":41717,""pun"":""Un golfeur qui a perdu la vue n'a plus de vigueur car il n'a plus de viseur."",""run"":""gemini""},{""id"":27604,""pun"":""Quand un golfeur n'a plus de jus, il n'a plus de drive dans la batterie."",""run"":""gemini""},{""id"":75191,""pun"":""Les vieux golfeurs ne meurent pas, ils font simplement un dernier putsch contre la mort."",""run"":""gemini""},{""id"":53352,""pun"":""Un vieux golfeur ne part pas, il fait juste une pause sur le green de l'éternité."",""run"":""gemini""},{""id"":40982,""pun"":""Pourquoi les vieux golfeurs restent-ils vigoureux? Parce qu'ils confondent leur vigueur avec leur statut de viveur."",""run"":""gemini""},{""id"":40389,""pun"":""Les vieux golfeurs ne meurent jamais, ils perdent juste leur club de cœur."",""run"":""gemini""},{""id"":29019,""pun"":""Un golfeur qui n'a plus de motivation, c'est quelqu'un qui a perdu son swing de vie."",""run"":""gemini""},{""id"":73233,""pun"":""Les golfeurs retraités ne s'éteignent pas, ils font juste un long dodo au dodo."",""run"":""gemini""},{""id"":40854,""pun"":""Les vieux golfeurs n'abandonnent jamais, ils attendent juste le dernier trou de mémoire."",""run"":""gemini""}]"	Old golfers never die, they just lose their drive.	"{""comedian"":[84919,71108,41717,27604,40854],""pun_expert"":[41717,27604,75191,40982,84919],""editor"":[84919,53352,40389,71108,27604],""translator"":[27604,84919,40389,53352,71108]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2303	"[{""id"":94622,""pun"":""Les vieux conseillers ne meurent pas, ils perdent juste de l'assurance."",""run"":""gemini""},{""id"":89678,""pun"":""Le psychologue a été viré car il était trop attaché à ses propres 'cas-contes'."",""run"":""gemini""},{""id"":49073,""pun"":""Un coiffeur qui perd la mémoire n'est plus de mèche avec ses clients."",""run"":""gemini""},{""id"":89596,""pun"":""Une pipelette qui vieillit ne se tait pas, elle devient juste une rumeur publique."",""run"":""gemini""},{""id"":27504,""pun"":""Les vieux potins ne meurent jamais, ils perdent juste leurs confidents-iel."",""run"":""gemini""},{""id"":64365,""pun"":""Ma grand-mère radote car elle a perdu son latin, mais elle n'a jamais perdu sa 'langue de bois'."",""run"":""gemini""},{""id"":64688,""pun"":""Un ami qui part, c'est un 'pote-au-feu' qui s'éteint."",""run"":""gemini""},{""id"":39448,""pun"":""Il ne faut jamais faire confiance à un dentiste, il a toujours une idée derrière la dent."",""run"":""gemini""},{""id"":62371,""pun"":""Les commères ne partent jamais à la retraite, elles font juste une pause-café-ine."",""run"":""gemini""},{""id"":52412,""pun"":""Ce secret est si lourd que même les confidents font de la musculation."",""run"":""gemini""},{""id"":18665,""pun"":""Quand les pipelettes se taisent, c'est qu'elles ont un chat dans la gorge et un secret sous la dent."",""run"":""gemini""},{""id"":38381,""pun"":""Les vieux menteurs ne meurent jamais, ils font juste de la 'contre-vérité-culture'."",""run"":""gemini""}]"	Old gossips never die they just lose their confidants	"{""comedian"":[49073,94622,64688,39448,18665],""pun_expert"":[49073,94622,64688,39448,89678],""editor"":[94622,49073,39448,18665,64688],""translator"":[27504,89596,62371,94622,18665]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2304	"[{""id"":78837,""pun"":""Un fossoyeur paresseux ? Il se repose sur ses lauriers... ou sur ses cyprès."",""run"":""gemini""},{""id"":53109,""pun"":""Le fossoyeur a pris sa retraite car il ne voyait plus le bout du tunnel."",""run"":""gemini""},{""id"":70995,""pun"":""Quand un fossoyeur meurt, on dit qu'il a enfin trouvé sa place."",""run"":""gemini""},{""id"":88623,""pun"":""Pourquoi le fossoyeur est-il stressé ? Parce qu'il travaille sous pression... de terre."",""run"":""gemini""},{""id"":31439,""pun"":""Les fossoyeurs sont des gens terre-à-terre."",""run"":""gemini""},{""id"":80137,""pun"":""Les fossoyeurs ne partent jamais en vacances, ils sont toujours débordés par la fosse."",""run"":""gemini""},{""id"":34845,""pun"":""Le fossoyeur est le seul homme qui gagne sa vie en creusant le trou de la sécu."",""run"":""gemini""},{""id"":72923,""pun"":""Un fossoyeur en burn-out, c'est quelqu'un qui est au bout du rouleau de gazon."",""run"":""gemini""},{""id"":10622,""pun"":""Les vieux fossoyeurs ne meurent jamais, ils font juste une mise en bière."",""run"":""gemini""},{""id"":35332,""pun"":""Un fossoyeur qui aime son métier finit toujours par s'y enterrer."",""run"":""gemini""},{""id"":13977,""pun"":""Un fossoyeur ne fait jamais de gaffe, il ne fait que des faux-pas (fosse-pas)."",""run"":""gemini""},{""id"":59697,""pun"":""Le fossoyeur a de l'avenir, c'est un métier qui a du fond."",""run"":""gemini""}]"	Old gravediggers never die, they just get buried in their work	"{""comedian"":[10622,78837,31439,59697,88623],""pun_expert"":[13977,10622,78837,88623,31439],""editor"":[31439,59697,78837,10622,70995],""translator"":[35332,10622,59697,31439,70995]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2305	"[{""id"":98071,""pun"":""Les vieux fossoyeurs ne partent jamais vraiment, ils sont toujours dans le champ."",""run"":""gemini""},{""id"":84680,""pun"":""Les vieux fossoyeurs ne disparaissent pas, ils se plantent juste."",""run"":""gemini""},{""id"":61522,""pun"":""Les fossoyeurs sont les seuls à être ravis quand les affaires sont enterrées."",""run"":""gemini""},{""id"":27428,""pun"":""C'est l'histoire d'un fossoyeur qui ne trouvait pas de travail : il était dans un trou noir."",""run"":""gemini""},{""id"":77865,""pun"":""Un fossoyeur qui recule ne fait pas marche arrière, il s'est juste déjà recollé à sa tâche."",""run"":""gemini""},{""id"":27403,""pun"":""Un fossoyeur qui prend sa retraite, c'est quelqu'un qui a enfin touché le fond."",""run"":""gemini""},{""id"":70218,""pun"":""Pourquoi les fossoyeurs ne font-ils pas de sport ? Parce qu'ils ont déjà un pied dans la tombe."",""run"":""gemini""},{""id"":77709,""pun"":""Les vieux fossoyeurs ne meurent jamais : ils se dé-pèlent."",""run"":""gemini""},{""id"":30892,""pun"":""Un fossoyeur fatigué est un homme qui en a par-dessus la tête."",""run"":""gemini""},{""id"":17324,""pun"":""Les fossoyeurs ne meurent jamais, ils font juste une pause-terrasse."",""run"":""gemini""},{""id"":86353,""pun"":""Ne demandez jamais l'avis d'un fossoyeur, il va creuser la question."",""run"":""gemini""},{""id"":83712,""pun"":""Les fossoyeurs sont des gens très terre à terre."",""run"":""gemini""}]"	Old gravediggers; never die, they just spade away.	"{""comedian"":[83712,86353,27403,61522,70218],""pun_expert"":[86353,83712,27403,77709,61522],""editor"":[83712,86353,61522,27403,70218],""translator"":[77709,84680,98071,27403,17324]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2306	"[{""id"":41868,""pun"":""Les épiciers ne ferment pas l'œil, ils ferment juste boutique."",""run"":""gemini""},{""id"":10045,""pun"":""Les vieux épiciers ne meurent jamais, ils perdent juste la mémoire de leurs étals."",""run"":""gemini""},{""id"":51884,""pun"":""L'épicier ne meurt jamais, il change juste de créneau horaire."",""run"":""gemini""},{""id"":69553,""pun"":""Un épicier fatiqué ne meurt jamais, il dépose simplement le bilan de sa vie."",""run"":""gemini""},{""id"":48674,""pun"":""Un épicier qui prend sa retraite ne s'en va pas, il change simplement de rayon."",""run"":""gemini""},{""id"":53347,""pun"":""Les vieux épiciers sont comme les bons produits : ils ont simplement dépassé la date."",""run"":""gemini""},{""id"":91474,""pun"":""Les vieux épiciers ne meurent pas, ils sont juste mis au rebut de l'inventaire."",""run"":""gemini""},{""id"":66304,""pun"":""Un vieux marchand de légumes ne meurt pas, il finit toujours en rang d'oignons."",""run"":""gemini""},{""id"":75423,""pun"":""Le vieil épicier ne part pas, il s'est juste rangé des camions."",""run"":""gemini""},{""id"":17939,""pun"":""L'épicier ne meurt jamais, il finit simplement en tête de gondole."",""run"":""gemini""},{""id"":23740,""pun"":""Quand un épicier s'éteint, c'est qu'il a enfin trouvé son fond de caisse."",""run"":""gemini""},{""id"":32714,""pun"":""Quand l'épicier s'en va, c'est qu'il n'a plus rien en stock de vie."",""run"":""gemini""}]"	Old grocers never die, they just get shelved.	"{""comedian"":[66304,17939,48674,53347,75423],""pun_expert"":[66304,48674,17939,53347,41868],""editor"":[48674,66304,17939,75423,53347],""translator"":[17939,48674,91474,32714,53347]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2307	"[{""id"":43541,""pun"":""Un guitariste qui a trop bu finit toujours par rater la corde sensible."",""run"":""gemini""},{""id"":74136,""pun"":""Les vieux guitaristes ne partent pas, ils se retirent juste en sourdine."",""run"":""gemini""},{""id"":79084,""pun"":""Quand un guitariste est amoureux, on dit qu'il est éprise de bec."",""run"":""gemini""},{""id"":70531,""pun"":""Pourquoi la guitare est-elle fatiguée ? Parce qu'elle a trop de manches."",""run"":""gemini""},{""id"":27901,""pun"":""Pourquoi les guitaristes sont-ils calmes ? Parce qu'ils savent toujours sur quelle touche appuyer."",""run"":""gemini""},{""id"":28764,""pun"":""Les vieux guitaristes ne meurent jamais, ils se détendent juste avant de perdre la corde."",""run"":""gemini""},{""id"":98257,""pun"":""Les guitaristes de jazz ne meurent jamais, ils s'improvisent une autre vie."",""run"":""gemini""},{""id"":23724,""pun"":""Les vieux guitaristes ne disparaissent pas, ils changent juste de gamme de soins."",""run"":""gemini""},{""id"":20347,""pun"":""Les guitaristes ne fument jamais, ils préfèrent les pauses clopes en si bémol."",""run"":""gemini""},{""id"":31306,""pun"":""Les vieux guitaristes ne meurent pas, ils finissent par perdre les pédales."",""run"":""gemini""},{""id"":34635,""pun"":""Un guitariste qui fait une sieste, c'est un accord de repos."",""run"":""gemini""},{""id"":10227,""pun"":""Un guitariste épuisé ne s'arrête jamais, il continue de puiser dans ses cordes."",""run"":""gemini""}]"	Old guitarists never die, they just become unstrung.	"{""comedian"":[31306,70531,34635,43541,28764],""pun_expert"":[34635,70531,31306,43541,28764],""editor"":[70531,34635,43541,31306,98257],""translator"":[28764,31306,10227,74136,23724]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2308	"[{""id"":75269,""pun"":""Les guitaristes angoissés sont toujours sous tension car ils ont les cordes sensibles."",""run"":""gemini""},{""id"":92082,""pun"":""Les guitaristes ne prennent jamais de décisions, ils préfèrent les remettre à cordes."",""run"":""gemini""},{""id"":24908,""pun"":""Quand la guitare est fatiguée, elle se repose sur ses frettes."",""run"":""gemini""},{""id"":82046,""pun"":""Pour ne pas stresser avec sa guitare, il faut savoir garder la mesure."",""run"":""gemini""},{""id"":68518,""pun"":""Un mauvais guitariste, c'est quelqu'un qui a toujours un médiator entre les dents."",""run"":""gemini""},{""id"":25365,""pun"":""Les vieux guitaristes ne meurent jamais, ils se font juste un sang d'accord."",""run"":""gemini""},{""id"":23261,""pun"":""Un musicien qui joue dans une forêt de mélèzes finit toujours par avoir un malaise."",""run"":""gemini""},{""id"":67209,""pun"":""Un guitariste qui n'a plus de travail, c'est un homme sans cordes à son arc."",""run"":""gemini""},{""id"":31154,""pun"":""Pourquoi les guitaristes sont-ils stressés ? Parce qu'ils passent leur temps à chercher un accord."",""run"":""gemini""},{""id"":67705,""pun"":""Si ta guitare est triste, c'est peut-être qu'elle a un gros blues."",""run"":""gemini""},{""id"":70571,""pun"":""Quand un luthier est déprimé, il se sent au bout du manche."",""run"":""gemini""},{""id"":36781,""pun"":""Les vieux rockeurs ne s'éteignent pas, ils perdent juste la touche."",""run"":""gemini""}]"	Old guitarists never die, they just fret their lives away	"{""comedian"":[75269,67705,31154,70571,92082],""pun_expert"":[75269,92082,23261,67705,67209],""editor"":[75269,67705,82046,31154,67209],""translator"":[24908,36781,75269,70571,92082]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2309	"[{""id"":68570,""pun"":""J'ai une arme très polie : elle dit toujours 'pardon' quand elle vous rentre dedans."",""run"":""gemini""},{""id"":24781,""pun"":""Un pistolet alcoolique ne rate jamais sa cible, il est toujours bourré."",""run"":""gemini""},{""id"":46973,""pun"":""Un chasseur qui boit trop finit souvent par perdre la détente."",""run"":""gemini""},{""id"":83152,""pun"":""Les balles ne font jamais de sport, elles ont peur de se faire tirer."",""run"":""gemini""},{""id"":67191,""pun"":""Un revolver qui a trop bu ne tire plus, il est en état de demi-pression."",""run"":""gemini""},{""id"":47594,""pun"":""C'est l'histoire d'un canon qui était tellement ivre qu'il était complètement à cran."",""run"":""gemini""},{""id"":30154,""pun"":""Le vieux fusil ne supportait plus le froid, il avait besoin d'une bonne couverture de balles."",""run"":""gemini""},{""id"":29614,""pun"":""Ma vieille carabine est très séduisante, c'est un vrai charmeur de balles."",""run"":""gemini""},{""id"":43939,""pun"":""Les vieux fusils ne meurent jamais, ils finissent juste par être complètement chargés."",""run"":""gemini""},{""id"":73806,""pun"":""Pourquoi les armes à feu ne vont-elles jamais au bar ? Parce qu'elles ont déjà un chargeur."",""run"":""gemini""},{""id"":64491,""pun"":""Les munitions n'ont pas d'amis, elles n'ont que des douilles."",""run"":""gemini""},{""id"":27745,""pun"":""Quand une cartouche sort en boîte, elle finit toujours par se faire éjecter."",""run"":""gemini""}]"	Old guns never die they just get loaded.	"{""comedian"":[24781,68570,73806,64491,46973],""pun_expert"":[24781,67191,83152,64491,73806],""editor"":[73806,68570,64491,24781,46973],""translator"":[43939,24781,47594,46973,67191]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2310	"[{""id"":26788,""pun"":""Les vieux hackers ne meurent pas, ils se font juste formater."",""run"":""gemini""},{""id"":85832,""pun"":""Le mariage des informaticiens est binaire : pour le meilleur et pour le pire (0 ou 1)."",""run"":""gemini""},{""id"":59712,""pun"":""Que fait un informaticien quand il a froid ? Il ferme les fenêtres."",""run"":""gemini""},{""id"":63163,""pun"":""C'est l'histoire d'un admin sys qui est allé au restaurant : il a commandé un menu démarrer."",""run"":""gemini""},{""id"":21516,""pun"":""Les vieux informaticiens ne meurent jamais, ils perdent juste la mémoire."",""run"":""gemini""},{""id"":33596,""pun"":""Pourquoi les informaticiens n'ont-ils pas de cœur ? Parce qu'ils ont un disque dur à la place."",""run"":""gemini""},{""id"":87419,""pun"":""Les vieux développeurs ne meurent jamais, ils sont juste mis au rebut."",""run"":""gemini""},{""id"":16102,""pun"":""Un hacker ne meurt jamais, il change juste d'adresse IP."",""run"":""gemini""},{""id"":44748,""pun"":""Les informaticiens sont comme les chats : quand ils dorment, ils sont en mode 'veille'."",""run"":""gemini""},{""id"":71968,""pun"":""Les informaticiens sont de bons amants : ils savent où se trouve le 'e-point'."",""run"":""gemini""},{""id"":81110,""pun"":""Comment appelle-t-on le sexe d'un ordinateur ? Le bit."",""run"":""gemini""},{""id"":36619,""pun"":""Un informaticien qui tombe de l'immeuble dit : 'Jusqu'ici tout va bien, 01, 01, 01...'"",""run"":""gemini""}]"	Old hackers never die, they just go to bits	"{""comedian"":[59712,71968,81110,44748,63163],""pun_expert"":[81110,59712,44748,21516,26788],""editor"":[59712,21516,33596,44748,85832],""translator"":[81110,21516,26788,16102,87419]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
