id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
2201	Never lie to an x-ray technician. They can see right through you.				see right through you	homographic	['radiation', 'skeleton', 'imaging', 'anatomy', 'radiograph', 'transparent']	['dishonesty', 'deception', 'truth', 'insight', 'detect', 'motive']	voir clair à travers vous	['radiation', 'squelette', 'imagerie', 'anatomie', 'radiographie', 'transparent']	['malhonnêteté', 'tromperie', 'vérité', 'intuition', 'détection', 'motif']				[]	0	"[{""french"":""Ne mens jamais à un radiologue : il voit clair dans ton jeu… et dans ton squelette."",""pun_trigger"":""voit clair dans ton jeu"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2202	New legislation forbids anyone but Santa's family dressing up as him, and you must be named in the related clauses.				clauses	homophonic	['Santa', 'Christmas', 'Kris', 'Kringle', 'St', 'Nick']	['legal', 'contract', 'provision', 'document', 'law', 'stipulation']	clauses	['Noël', 'Père', 'Saint', 'Nicolas', 'Kringle', 'Kris']	['juridique', 'contrat', 'disposition', 'document', 'loi', 'stipulation']				[]	0	"[{""french"":""La loi anti-faux Père Noël est formelle : pas de Santa Claus sans ta clause."",""pun_trigger"":""Santa Claus / sans ta clause"",""mechanism"":""near_homophone"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2203	New lightbulb invented? Enlighten me.				enlighten	homographic	['inform', 'educate', 'explain', 'clarify', 'teach', 'knowledge']	['illumination', 'brightness', 'luminescence', 'radiance', 'electricity', 'glow']	éclairer	['informer', 'instruire', 'expliquer', 'clarifier', 'enseigner', 'connaissance']	['illumination', 'luminosité', 'luminescence', 'éclat', 'électricité', 'lueur']				"[{""left"":""lueur"",""right"":""leur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8734,""french_naturalness"":0.54,""semantic_surprise"":0.6604,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7088},""export_lane"":""close_B_to_other""},{""left"":""lueur"",""right"":""leurrent"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8734,""french_naturalness"":0.54,""semantic_surprise"":0.6604,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6917},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""Une nouvelle ampoule vient d’être inventée ? Éclairez ma lanterne !"",""pun_trigger"":""Éclairez ma lanterne"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2204	News of a coming flood was leaked.				leaked	homographic	['disclosed', 'revealed', 'news', 'secret', 'exposed', 'broadcast']	['spilled', 'liquid', 'water', 'drip', 'trickle', 'flood']	fuite	['divulgué', 'révélé', 'nouvelles', 'secret', 'exposé', 'diffusé']	['renversé', 'liquide', 'eau', 'goutte', 'ruissellement', 'inondation']				"[{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""L’alerte à l’inondation a fuité : pour une fois, la fuite annonçait vraiment l’eau."",""pun_trigger"":""fuité / fuite"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2205	Nexen. Next century tire.				Nexen	homophonic	['brand', 'corporation', 'logo', 'manufacturer', 'rubber', 'automotive']	['next', 'future', 'century', 'upcoming', 'forward', 'modern']	Nexen	['marque', 'entreprise', 'logo', 'fabricant', 'caoutchouc', 'automobile']	['suivant', 'futur', 'siècle', 'prochain', 'avant', 'moderne']				"[{""left"":""avent"",""right"":""avant"",""relation"":""same_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.77,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5,""overall_score"":0.7242},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""provins"",""right"":""prochain"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8259,""french_naturalness"":0.42,""semantic_surprise"":0.6743,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.6452},""export_lane"":""detached_A2_B01_DETACHED""}]"	2	"[{""french"":""Nexen : le pneu next-gen qui roule déjà au siècle prochain."",""pun_trigger"":""Nexen / next-gen"",""mechanism"":""near_homophone"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2206	Nice looking glass! he said reflectively.				reflectively	homographic	['thoughtful', 'contemplative', 'pensive', 'meditative', 'deliberate', 'mindful']	['mirroring', 'specular', 'optical', 'rebounding', 'shimmering', 'glinting']	réflexivement	['pensif', 'contemplatif', 'méditatif', 'délibéré', 'conscient', 'profond']	['spéculaire', 'miroitant', 'optique', 'réfléchissant', 'scintillant', 'luisant']				"[{""left"":""joins"",""right"":""jouant"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8058,""french_naturalness"":0.42,""semantic_surprise"":0.7126,""semantic_domain_similarity"":0.5938,""pun_pivot_usability"":0.42,""overall_score"":0.5981},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""joint"",""right"":""jouant"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8058,""french_naturalness"":0.42,""semantic_surprise"":0.7126,""semantic_domain_similarity"":0.5938,""pun_pivot_usability"":0.42,""overall_score"":0.5981},""export_lane"":""detached_A2_B01_DETACHED""}]"	2	"[{""french"":""« Quel beau miroir », dit-il en réfléchissant — mais moins que le miroir."",""pun_trigger"":""en réfléchissant"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2207	No bungee cords, but we encourage leaps of faith.				leaps	homographic	['jump', 'spring', 'vault', 'bound', 'height', 'descend']	['belief', 'spirituality', 'conviction', 'trust', 'religion', 'intuition']	sauts	['bond', 'élan', 'voûte', 'limite', 'hauteur', 'descente']	['foi', 'spiritualité', 'conviction', 'confiance', 'religion', 'intuition']				"[{""left"":""foi"",""right"":""foie"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.98,""overall_score"":0.9282},""export_lane"":""close_B_to_other""},{""left"":""foi"",""right"":""fois"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.947,""overall_score"":0.9196},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""Pas de saut à l’élastique ici : chez nous, on pratique le saut de foi."",""pun_trigger"":""saut de foi"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2208	No leak is a good leak.				leak	homophonic	['puncture', 'water', 'plumbing', 'hole', 'seepage', 'spill']	['leek', 'vegetable', 'onion', 'allium', 'culinary', 'green']	fuite	['perforation', 'eau', 'plomberie', 'trou', 'suintement', 'déversement']	['poireau', 'légume', 'oignon', 'allium', 'culinaire', 'vert']				"[{""left"":""vert"",""right"":""verre"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.94,""overall_score"":0.9106},""export_lane"":""close_B_to_other""},{""left"":""vert"",""right"":""vers"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.907,""overall_score"":0.902},""export_lane"":""close_B_to_other""},{""left"":""susdite"",""right"":""suscitent"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8119,""french_naturalness"":0.42,""semantic_surprise"":0.7167,""semantic_domain_similarity"":0.5903,""pun_pivot_usability"":0.42,""overall_score"":0.6002},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""subite"",""right"":""suscitent"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.81,""french_naturalness"":0.42,""semantic_surprise"":0.7157,""semantic_domain_similarity"":0.5903,""pun_pivot_usability"":0.42,""overall_score"":0.5995},""export_lane"":""detached_B2_A01_DETACHED""}]"	4	"[{""french"":""Mieux vaut un poireau qui poireaute qu’un tuyau qui fuit."",""pun_trigger"":""poireau qui poireaute / tuyau qui fuit"",""mechanism"":""morphological"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""medium"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2209	No matter how much you push the envelope, it'll still be stationery.				stationery	homophonic	['paper', 'envelopes', 'writing', 'office', 'supplies', 'letter']	['immobile', 'fixed', 'unmoving', 'stagnant', 'constant', 'static']	papeterie	['papier', 'enveloppes', 'écriture', 'bureau', 'fournitures', 'lettre']	['immobile', 'fixe', 'statique', 'stagnant', 'constant', 'invariable']				[]	0	"[{""french"":""Tu as beau pousser l’enveloppe : à la papeterie, ça n’avance pas d’un papier."",""pun_trigger"":""ça n’avance pas d’un papier"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
2210	No one chills out in the fires of hell.				chills out	homographic	['relax', 'unwind', 'calm', 'leisure', 'peaceful']	['cold', 'freeze', 'ice', 'frost', 'temperature']	se refroidit	['se détendre', 'décompresser', 'calme', 'loisir', 'paisible']	['froid', 'geler', 'glace', 'givre', 'température']				[]	0	"[{""french"":""En enfer, personne ne se refroidit : même la détente est à feu vif."",""pun_trigger"":""se refroidit"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
