id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
3301	The star asked the sun why the moon was always up so late. Sun responded that it was just a phase.				phase	homographic	['lunar', 'waxing', 'waning', 'crescent', 'cycle', 'orbit']	['behavior', 'teenager', 'temporary', 'transient', 'stage', 'development']	phase	['lunaire', 'croissante', 'décroissante', 'croissant', 'cycle', 'orbite']	['comportement', 'adolescent', 'temporaire', 'transitoire', 'étape', 'développement']				[]	0	"[{""french"":""Quand l’étoile demanda pourquoi la Lune traînait dehors si tard, le Soleil répondit : « T’inquiète, c’est juste une phase. »"",""pun_trigger"":""phase"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3302	The state funeral remains to be seen.				remains	homographic	['corpse', 'body', 'cadaver', 'deceased', 'skeleton', 'mortal']	['continues', 'persists', 'stays', 'lingers', 'endures', 'awaits']	reste	['cadavre', 'corps', 'dépouille', 'défunt', 'squelette', 'mortel']	['continue', 'persiste', 'séjourne', 'traîne', 'endure', 'attend']				"[{""left"":""attend"",""right"":""à temps"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.55,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5585,""overall_score"":0.7556},""export_lane"":""close_B_to_other""}]"	1	"[{""french"":""Les obsèques nationales, ça reste à voir — surtout les restes."",""pun_trigger"":""reste / restes"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3303	The steward refused to swallow the harsh whine of the petulant cabernet peddler.				whine	homophonic	['whimper', 'cry', 'complaint', 'noise', 'sound', 'utterance']	['wine', 'vintage', 'pour', 'bottle', 'fermentation', 'glass']	vin	['pleurnicherie', 'pleur', 'plainte', 'bruit', 'son', 'parole']	['vin', 'millésime', 'verser', 'bouteille', 'fermentation', 'verre']				"[{""left"":""verre"",""right"":""vert"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.94,""overall_score"":0.9106},""export_lane"":""close_B_to_other""},{""left"":""verre"",""right"":""vers"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.907,""overall_score"":0.902},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""Le sommelier a recraché le cabernet du vendeur capricieux : trop de « ouin », pas assez de vin."",""pun_trigger"":""ouin / vin"",""mechanism"":""near_homophone"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3304	The stock market crashes, but Viagra beats the flop.				flop	homographic	['economic', 'collapse', 'failure', 'crash', 'recession', 'bankruptcy']	['limp', 'flaccid', 'drooping', 'erectile', 'soft', 'droopy']	fiasco	['économique', 'effondrement', 'échec', 'krach', 'récession', 'banqueroute']	['mou', 'flasque', 'pendant', 'érectile', 'souple', 'tombant']				"[{""left"":""tombal"",""right"":""timbale"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8438,""french_naturalness"":0.42,""semantic_surprise"":0.7319,""semantic_domain_similarity"":0.601,""pun_pivot_usability"":0.45,""overall_score"":0.6207},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""Quand la Bourse est en berne, le Viagra fait remonter le cours."",""pun_trigger"":""remonter le cours"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3305	The store clerk lost his job, so he set up a kiosk in the mall to vend for himself.				vend	homophonic	['fend', 'struggle', 'survive', 'manage', 'protect', 'strive']	['sell', 'merchandise', 'retail', 'vendor', 'trade', 'commerce']	vend	"['fendre', 'lutter', 'survivre', 'gérer', 'protéger', ""s'efforcer""]"	['vendre', 'marchandise', 'détail', 'vendeur', 'commerce', 'échange']				"[{""left"":""vendeur"",""right"":""vengeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8245,""french_naturalness"":0.54,""semantic_surprise"":0.6335,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6903},""export_lane"":""close_B_to_other""},{""left"":""vendeur"",""right"":""candeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8031,""french_naturalness"":0.54,""semantic_surprise"":0.6217,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6744},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""Viré du magasin, le vendeur a ouvert un stand : pour se défendre, il a choisi de se vendre."",""pun_trigger"":""se défendre / se vendre"",""mechanism"":""paronymy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3306	The stress of having his beloved pet bunny die caused a man to go bald. he was very upset about losing his hare.				hare	homophonic	['rabbit', 'mammal', 'ears', 'fur', 'lepus', 'animal']	['hair', 'follicle', 'scalp', 'strand', 'keratin', 'growth']	lièvre	['lapin', 'mammifère', 'oreilles', 'fourrure', 'lepus', 'animal']	['cheveu', 'follicule', 'cuir chevelu', 'mèche', 'kératine', 'pousse']				[]	0	"[{""french"":""Depuis que son lièvre est mort, il n’arrive plus à reprendre du poil de la bête : il a tout perdu sur le crâne."",""pun_trigger"":""reprendre du poil de la bête"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3307	The student had such a big assignment, he had to burn his kindle at both ends.				kindle	homographic	['ebook', 'reader', 'tablet', 'digital', 'software', 'e-ink']	['fire', 'ignite', 'flame', 'wick', 'candle', 'burn']	enflammer	['liseuse', 'lecteur', 'tablette', 'numérique', 'logiciel', 'e-ink']	['feu', 'allumer', 'flamme', 'mèche', 'bougie', 'brûler']				"[{""left"":""liseuse"",""right"":""ligneuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8377,""french_naturalness"":0.54,""semantic_surprise"":0.6407,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6953},""export_lane"":""close_A_to_other""}]"	1	"[{""french"":""Le devoir était si énorme qu’il a dû brûler sa liseuse par les deux bouts."",""pun_trigger"":""brûler sa liseuse par les deux bouts"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3308	The study of ancient symbols will lead you to rune.				rune	homophonic	['glyph', 'inscription', 'alphabet', 'mystic', 'carving', 'ancient']	['ruin', 'destruction', 'collapse', 'decay', 'demise', 'wreckage']	rune	['glyphe', 'inscription', 'alphabet', 'mystique', 'gravure', 'antique']	['ruine', 'destruction', 'effondrement', 'déclin', 'fin', 'débris']				"[{""left"":""gnose"",""right"":""glose"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8049,""french_naturalness"":0.42,""semantic_surprise"":0.7053,""semantic_domain_similarity"":0.6244,""pun_pivot_usability"":0.42,""overall_score"":0.5996},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""gags"",""right"":""gaffe"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8073,""french_naturalness"":0.42,""semantic_surprise"":0.7132,""semantic_domain_similarity"":0.5947,""pun_pivot_usability"":0.42,""overall_score"":0.5987},""export_lane"":""detached_B2_A01_DETACHED""}]"	2	"[{""french"":""À force d’étudier les runes, il a fini en ruine."",""pun_trigger"":""runes / ruine"",""mechanism"":""paronymy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3309	The sun was bright on a dry, cloudless morning, but later it waned.				waned	homophonic	['diminished', 'faded', 'decreased', 'shrank', 'subsided']	['rained', 'precipitated', 'poured', 'showered', 'drizzled']	diminué	['diminué', 'décru', 'affaibli', 'réduit', 'baissé']	['plu', 'précipité', 'versé', 'ondé', 'bruiné']				[]	0	"[{""french"":""Ce matin, le soleil tapait fort dans un ciel sec ; puis l’après-midi, il a faibli… enfin, il a fait pluie."",""pun_trigger"":""il a faibli / il a fait pluie"",""mechanism"":""near_homophone"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""medium"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
3310	The surest steps to happiness are the steps to church.				steps	homographic	['stride', 'walk', 'movement', 'footfall', 'pace', 'gait']	['stairs', 'stairs', 'threshold', 'ascent', 'ladder', 'staircase']	pas	['foulée', 'marche', 'mouvement', 'trace', 'allure', 'démarche']	['escaliers', 'marches', 'seuil', 'ascension', 'échelle', 'escalier']				[]	0	"[{""french"":""Pour être heureux, fais des pas très catholiques : ceux qui te mènent à l’église."",""pun_trigger"":""pas très catholiques"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
