id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
1901	Jumping to conclusions is bad exercise				exercise	homographic	['gym', 'workout', 'physical', 'movement', 'calories', 'training']	['logic', 'reasoning', 'judgment', 'mental', 'conclusion', 'process']	exercice	['gymnastique', 'entraînement', 'physique', 'mouvement', 'calories', 'sport']	['logique', 'raisonnement', 'jugement', 'mental', 'conclusion', 'processus']				[]	0	"[{""french"":""Tirer des conclusions hâtives, c’est un mauvais exercice : ça muscle les préjugés, pas le raisonnement."",""pun_trigger"":""exercice"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1902	Junior loved being a member of the wrestling team even though he was prone to lose.				prone	homographic	['vulnerable', 'susceptible', 'inclined', 'likely', 'disposed']	['prostrate', 'recumbent', 'horizontal', 'flat', 'downward', 'pin']	proclive	['vulnérable', 'susceptible', 'enclin', 'probable', 'disposé']	['couché', 'horizontal', 'allongé', 'plat', 'décombant', 'prosterné']				[]	0	"[{""french"":""Junior était très porté sur la lutte, surtout quand ses adversaires le portaient au tapis."",""pun_trigger"":""porté sur / portaient au tapis"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1903	Just after thimbles were invented there was a shortage, so many people got stuck without one.				stuck	homographic	['trapped', 'strand', 'lacking', 'unavailability', 'shortage', 'hindered']	['pricked', 'needle', 'puncture', 'sharp', 'sewing', 'pierced']	coincé	['piégé', 'bloqué', 'manquant', 'indisponibilité', 'pénurie', 'entravé']	['piqué', 'aiguille', 'crevaison', 'pointu', 'couture', 'percé']				"[{""left"":""blocage"",""right"":""bocage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8197,""french_naturalness"":0.54,""semantic_surprise"":0.6832,""semantic_domain_similarity"":0.7619,""pun_pivot_usability"":0.54,""overall_score"":0.6663},""export_lane"":""close_A_to_other""}]"	1	"[{""french"":""Le dé à coudre venait d’être inventé qu’il était déjà en rupture de stock : les couturières sans dé étaient piquées au vif."",""pun_trigger"":""piquées au vif"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1904	Just because pews come in rows doesn't mean we should plant ourselves there				rows	homographic	['pews', 'benches', 'aisles', 'church', 'alignment', 'seating']	['planting', 'farming', 'garden', 'crops', 'soil', 'cultivation']	rangs	['bancs', 'sièges', 'allées', 'église', 'alignement', 'assises']	['plantation', 'agriculture', 'jardin', 'cultures', 'sol', 'cultivation']				[]	0	"[{""french"":""Les bancs d’église ont beau être en rangs, ce n’est pas une raison pour s’y planter."",""pun_trigger"":""en rangs / s’y planter"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1905	Just pew it				pew	homophonic	['do', 'action', 'performance', 'execute', 'verb']	['church', 'bench', 'seat', 'chapel', 'sanctuary', 'worship']	banc	['faire', 'action', 'performance', 'exécuter', 'verbe']	['église', 'banc', 'siège', 'chapelle', 'sanctuaire', 'culte']				"[{""left"":""action"",""right"":""axons"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8303,""french_naturalness"":0.54,""semantic_surprise"":0.6367,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6753},""export_lane"":""close_A_to_other""}]"	1	"[{""french"":""À l’église, avant de passer à l’action, fais ton banc d’essai."",""pun_trigger"":""banc d’essai"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1906	Just read a few facts about frogs. They were ribbiting.				ribbiting	homophonic	['riveting', 'engrossing', 'captivating', 'fascinating', 'absorbing', 'compelling']	['croak', 'amphibian', 'frog', 'vocalization', 'pond', 'toad']	coassant	['fascinant', 'captivant', 'passionnant', 'absorbant', 'saisissant', 'envoûtant']	['croassement', 'amphibien', 'grenouille', 'vocalisation', 'étang', 'crapaud']				[]	0	"[{""french"":""J’ai lu quelques infos sur les grenouilles : c’était croa-yablement passionnant."",""pun_trigger"":""croa-yablement"",""mechanism"":""morphological"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1907	Just say cheese.				cheese	homographic	['dairy', 'cheddar', 'food', 'protein', 'rind', 'yellow']	['smile', 'camera', 'photography', 'pose', 'grin', 'shutter']	fromage	['laitage', 'cheddar', 'nourriture', 'protéine', 'croûte', 'jaune']	['sourire', 'appareil', 'photographie', 'pose', 'Grimace', 'obturateur']				"[{""left"":""laitage"",""right"":""lainage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.811,""french_naturalness"":0.54,""semantic_surprise"":0.626,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6774},""export_lane"":""close_A_to_other""}]"	1	"[{""french"":""Pour la photo, dites « camembert » : c’est le seul fromage qui vous demande de sourire en la fermant."",""pun_trigger"":""camembert"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1908	Karin Viard, the actress who never play-acts				play-acts	homographic	['drama', 'theater', 'performance', 'theatrical', 'stage', 'rehearsal']	['pretense', 'insincerity', 'faking', 'deception', 'artificial', 'simulation']	comédies	['drame', 'théâtre', 'représentation', 'théâtral', 'scène', 'répétition']	['simulacre', 'insincérité', 'feinte', 'déception', 'artificiel', 'simulation']				"[{""left"":""fivete"",""right"":""fillette"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8515,""french_naturalness"":0.42,""semantic_surprise"":0.7275,""semantic_domain_similarity"":0.6403,""pun_pivot_usability"":0.45,""overall_score"":0.626},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""Karin Viard joue dans des comédies, mais elle ne fait jamais la comédie."",""pun_trigger"":""comédies / faire la comédie"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1909	Kenco Really Smooth. Everything we know about ground coffee in an instant.				instant	homographic	['moment', 'second', 'immediate', 'flash', 'speedy']	['powder', 'granules', 'soluble', 'dehydrated', 'beverage']	instant	['moment', 'seconde', 'immédiat', 'éclair', 'rapide']	['poudre', 'granulés', 'soluble', 'déshydraté', 'boisson']				[]	0	"[{""french"":""Tout notre savoir-faire sur le café moulu devient instantanément instantané."",""pun_trigger"":""instantanément instantané"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
1910	Kennebunkport was George Bush's maine vacation spot.				maine	homophonic	['primary', 'chief', 'principal', 'central', 'essential', 'key']	['state', 'coastal', 'northeast', 'territory', 'geographic', 'atlantic']	maine	['primaire', 'chef', 'principal', 'central', 'essentiel', 'clé']	['état', 'côtier', 'nord-est', 'territoire', 'géographique', 'atlantique']				[]	0	"[{""french"":""Kennebunkport, dans le Maine, menait la danse des vacances de George Bush."",""pun_trigger"":""Maine / menait"",""mechanism"":""near_homophone"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gpt"",""generator_model_id"":""openai/gpt-5.5"",""generator_version"":""v15_single""}]"	1		v15_single
